subtype_id,feature,reference_population,target_n,rest_n,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value,analysis_role
SUBTYPE01,prob_adipose_tissue,core_rest,10,69,10,69,6.650602329610847e-05,1.0542613109497393e-05,0.1565217391304348,-0.23492753623188406,0.542101449275362,0.43022045364052486,0.6046364945989455,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_blank_space,core_rest,10,69,10,69,1.919643224059265e-14,4.017583453652244e-15,0.34202898550724636,0.04920289855072464,0.6028985507246377,0.0831947202299148,0.20036157163287946,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_clear_cell_renal_cell_carcinoma,core_rest,10,69,10,69,0.9854968234398263,0.984896179417907,-0.1391304347826087,-0.4985507246376812,0.20876811594202857,0.4837091956791565,0.6046364945989455,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_cyst_content,core_rest,10,69,10,69,1.645483924760979e-07,8.491403942275961e-08,0.03188405797101449,-0.26956521739130435,0.3247101449275358,0.8769679113350323,0.8769679113350323,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_fibrocollagenous_tissue,core_rest,10,69,10,69,0.004039878326740484,0.0024965712483078903,0.2318840579710145,-0.11594202898550725,0.559492753623188,0.24113139888359203,0.40188566480598675,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_hemorrhage,core_rest,10,69,10,69,0.0005036211112457443,0.0014023475140243046,-0.37971014492753624,-0.6928260869565218,-0.005797101449275362,0.05433985352050849,0.20036157163287946,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_inflammation,core_rest,10,69,10,69,0.0008684592937949396,0.0008835019445397136,-0.08405797101449275,-0.4144927536231884,0.2696376811594199,0.674332360555949,0.7492581783954989,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_marker,core_rest,10,69,10,69,3.7674975255280947e-06,1.1502637870731666e-06,0.3333333333333333,0.11304347826086956,0.5478260869565217,0.0913708479192595,0.20036157163287946,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_necrosis,core_rest,10,69,10,69,8.66474784908937e-05,0.00017413681006295164,-0.32463768115942027,-0.6289855072463768,0.017391304347826087,0.10018078581643973,0.20036157163287946,auxiliary_segmentation_classifier_characterization
SUBTYPE01,prob_renal_parenchyma,core_rest,10,69,10,69,0.00904392625238077,0.0035725859835279506,0.42028985507246375,0.07818840579710146,0.7073188405797097,0.033127364991930926,0.20036157163287946,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_adipose_tissue,core_rest,15,64,15,64,2.8548426390133022e-05,7.710552859491959e-06,0.12291666666666666,-0.18755208333333334,0.4334374999999994,0.4646264647758137,0.580783080969767,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_blank_space,core_rest,15,64,15,64,8.556569644257948e-14,1.0137015292954692e-14,0.14375,-0.1875,0.4500520833333331,0.3918595113450123,0.5597993019214461,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_clear_cell_renal_cell_carcinoma,core_rest,15,64,15,64,0.9841662866334444,0.9849622893504308,-0.020833333333333332,-0.35625,0.3063541666666661,0.9054734224991758,0.9054734224991758,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_cyst_content,core_rest,15,64,15,64,2.3737925581081522e-08,1.4487138351748278e-07,-0.09375,-0.3833854166666667,0.19588541666666637,0.5780399627249866,0.6422666252499851,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_fibrocollagenous_tissue,core_rest,15,64,15,64,0.0026514202599659128,0.0025612012521093134,0.19166666666666668,-0.10630208333333332,0.4854687499999997,0.25272733103082257,0.4943351168820833,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_hemorrhage,core_rest,15,64,15,64,0.0005124123076232867,0.0014137798608393588,-0.32916666666666666,-0.6188020833333333,-0.014531250000000285,0.04898180652846654,0.39912475410702614,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_inflammation,core_rest,15,64,15,64,0.0005632454148087042,0.0008879670709769333,-0.175,-0.48125,0.15416666666666667,0.29660107012924997,0.4943351168820833,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_marker,core_rest,15,64,15,64,2.9579485728796222e-06,1.1764816416206031e-06,0.24791666666666667,-0.06671875,0.53125,0.13853996687248146,0.39912475410702614,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_necrosis,core_rest,15,64,15,64,4.423495200187896e-05,0.00025971112244193954,-0.2875,-0.5333333333333333,-0.035364583333333616,0.08565990340483425,0.39912475410702614,auxiliary_segmentation_classifier_characterization
SUBTYPE02,prob_renal_parenchyma,core_rest,15,64,15,64,0.0061622641669454485,0.004072015875820343,0.23541666666666666,-0.10416666666666667,0.5417187499999997,0.15964990164281045,0.39912475410702614,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_adipose_tissue,core_rest,11,68,11,68,9.41094135266277e-06,1.190466623090836e-05,-0.040106951871657755,-0.3716577540106952,0.3129010695187162,0.837310455852765,0.9266609418533759,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_blank_space,core_rest,11,68,11,68,2.2918333067686035e-14,1.0137015292954692e-14,0.06417112299465241,-0.32620320855614976,0.4304812834224599,0.7392971890026832,0.9241214862533539,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_clear_cell_renal_cell_carcinoma,core_rest,11,68,11,68,0.9857952777154512,0.9846309523108527,0.01871657754010695,-0.377072192513369,0.4117647058823529,0.9266609418533759,0.9266609418533759,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_cyst_content,core_rest,11,68,11,68,7.680524390886534e-09,1.25893313120241e-07,-0.24331550802139038,-0.556216577540107,0.0962566844919786,0.19999241389512357,0.6666413796504119,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_fibrocollagenous_tissue,core_rest,11,68,11,68,0.0039728303927973885,0.0026017507251437236,0.08288770053475936,-0.34498663101604277,0.5053475935828877,0.6658058068614262,0.9241214862533539,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_hemorrhage,core_rest,11,68,11,68,0.0027464553335242656,0.0012257941910471584,0.13903743315508021,-0.26744652406417113,0.5374999999999996,0.4658224383116015,0.9241214862533539,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_inflammation,core_rest,11,68,11,68,0.0006294113519041502,0.0009003383728932309,-0.13368983957219252,-0.4733288770053476,0.21931818181818144,0.483321135129678,0.9241214862533539,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_marker,core_rest,11,68,11,68,3.1726864649006465e-06,1.1764816416206031e-06,0.38235294117647056,0.0481283422459893,0.7032754010695184,0.0435968107629889,0.43596810762988897,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_necrosis,core_rest,11,68,11,68,0.00026284630039324474,0.00014184557046662303,-0.10695187165775401,-0.5240641711229946,0.2967914438502674,0.5759155978706847,0.9241214862533539,auxiliary_segmentation_classifier_characterization
SUBTYPE03,prob_renal_parenchyma,core_rest,11,68,11,68,0.0008906617069242922,0.004642128541632231,-0.24598930481283424,-0.6284090909090909,0.18723262032085525,0.1950670715020837,0.6666413796504119,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_adipose_tissue,core_rest,16,63,16,63,2.9656897313294606e-05,9.962553861384813e-06,0.1388888888888889,-0.19449404761904762,0.45639880952380923,0.39654201709657,0.5664885958522429,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_blank_space,core_rest,16,63,16,63,1.3007749555314344e-16,2.0291320874196912e-14,-0.3948412698412698,-0.6587301587301587,-0.10902777777777832,0.015458640059782187,0.07729320029891093,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_clear_cell_renal_cell_carcinoma,core_rest,16,63,16,63,0.9833343359723272,0.9857952777154512,-0.10714285714285714,-0.375,0.16076388888888862,0.5139927936292068,0.6126824481085056,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_cyst_content,core_rest,16,63,16,63,7.248893572663665e-07,9.768187702482138e-08,0.08333333333333333,-0.2619047619047619,0.41870039682539656,0.6126824481085056,0.6126824481085056,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_fibrocollagenous_tissue,core_rest,16,63,16,63,0.002799308131926358,0.002552081190321534,-0.08333333333333333,-0.38700396825396827,0.23015873015873015,0.6126824481085056,0.6126824481085056,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_hemorrhage,core_rest,16,63,16,63,0.0016215899463428109,0.0011871061312777604,0.14087301587301587,-0.15674603174603174,0.4306051587301585,0.38978246116730353,0.5664885958522429,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_inflammation,core_rest,16,63,16,63,0.002591049982280697,0.0008017916000738291,0.2996031746031746,-0.004067460317460312,0.5753968253968254,0.06637067082816442,0.16592667707041103,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_marker,core_rest,16,63,16,63,4.0226849486665034e-07,1.9800815048905566e-06,-0.3273809523809524,-0.6388888888888888,0.0020833333333327916,0.044782199355660926,0.1492739978522031,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_necrosis,core_rest,16,63,16,63,0.0008946347625471886,0.0001283139555221397,0.4007936507936508,0.08328373015873015,0.7084821428571421,0.013969438147737013,0.07729320029891093,auxiliary_segmentation_classifier_characterization
SUBTYPE04,prob_renal_parenchyma,core_rest,16,63,16,63,0.005852524908249663,0.0035725859835279506,0.14285714285714285,-0.15079365079365079,0.4226686507936505,0.38309344866225936,0.5664885958522429,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_adipose_tissue,core_rest,27,52,27,52,2.5464889725952726e-06,2.99733820057594e-05,-0.23931623931623933,-0.5058404558404559,0.029950142450142256,0.08339503240166221,0.19424586173297437,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_blank_space,core_rest,27,52,27,52,1.860332369566048e-14,1.0137015292954692e-14,-0.017094017094017096,-0.2863603988603988,0.26353276353276356,0.9053810270910589,0.9053810270910589,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_clear_cell_renal_cell_carcinoma,core_rest,27,52,27,52,0.9861158896494444,0.9842660059186215,0.14957264957264957,-0.13105413105413105,0.4116809116809117,0.2800817058156261,0.46680284302604347,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_cyst_content,core_rest,27,52,27,52,1.4722578633738136e-07,7.74960077111723e-08,0.11823361823361823,-0.17382478632478635,0.40028490028490027,0.393804168987943,0.49225521123492877,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_fibrocollagenous_tissue,core_rest,27,52,27,52,0.00200811257126178,0.0028269422674968656,-0.22934472934472935,-0.4928774928774929,0.05555555555555555,0.09712293086648718,0.19424586173297437,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_hemorrhage,core_rest,27,52,27,52,0.0015488322756708073,0.0010881619599988302,0.23646723646723647,-0.018554131054131052,0.4857905982905981,0.08714653453949193,0.19424586173297437,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_inflammation,core_rest,27,52,27,52,0.0008335915008710959,0.0009003383728932309,0.017094017094017096,-0.25787037037037036,0.292022792022792,0.9053810270910589,0.9053810270910589,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_marker,core_rest,27,52,27,52,5.914907724478664e-07,2.563781475145537e-06,-0.301994301994302,-0.5527065527065527,-0.05270655270655271,0.028807397851900753,0.14403698925950376,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_necrosis,core_rest,27,52,27,52,0.0002565759444906344,0.00012869274851010253,0.12535612535612536,-0.13817663817663817,0.3888888888888889,0.36577276899131217,0.49225521123492877,auxiliary_segmentation_classifier_characterization
SUBTYPE05,prob_renal_parenchyma,core_rest,27,52,27,52,0.002642004290875766,0.0058440744265280805,-0.33903133903133903,-0.5727207977207976,-0.08967236467236506,0.01409417698737846,0.1409417698737846,auxiliary_segmentation_classifier_characterization
