,TCGA-B0-5115,TCGA-B0-5812,TCGA-BP-4989,TCGA-BP-5009,TCGA-BP-5180,TCGA-BP-5181,TCGA-BP-5183,TCGA-BP-5184,TCGA-BP-5186,TCGA-BP-5187,TCGA-B0-5085,TCGA-B0-5703,TCGA-BP-4965,TCGA-BP-4976,TCGA-BP-4982,TCGA-BP-4995,TCGA-BP-4999,TCGA-BP-5001,TCGA-BP-5004,TCGA-BP-5006,TCGA-BP-5007,TCGA-BP-5194,TCGA-BP-5195,TCGA-BP-5200,TCGA-CZ-4859,TCGA-B8-5159,TCGA-B8-5162,TCGA-B8-5165,TCGA-B8-5549,TCGA-BP-4967,TCGA-BP-4970,TCGA-BP-4977,TCGA-BP-4986,TCGA-BP-5174,TCGA-BP-5196,TCGA-CZ-5984,TCGA-B0-5702,TCGA-B0-5709,TCGA-B8-5551,TCGA-BP-4167,TCGA-BP-4962,TCGA-BP-4971,TCGA-BP-4992,TCGA-BP-5175,TCGA-CJ-4637,TCGA-CJ-4641,TCGA-CJ-4923,TCGA-CJ-6027,TCGA-CJ-6028,TCGA-CJ-6030,TCGA-CZ-5985,TCGA-G6-A5PC,TCGA-B0-4821,TCGA-B0-5106,TCGA-B0-5117,TCGA-B0-5697,TCGA-B0-5698,TCGA-B0-5706,TCGA-B0-5712,TCGA-B8-4151,TCGA-B8-4153,TCGA-B8-4619,TCGA-B8-5158,TCGA-B8-5164,TCGA-B8-5546,TCGA-B8-5550,TCGA-B8-5553,TCGA-B8-A54E,TCGA-B8-A54F,TCGA-BP-4770,TCGA-BP-4782,TCGA-BP-4994,TCGA-BP-5000,TCGA-BP-5190,TCGA-BP-5191,TCGA-CZ-4863,TCGA-CZ-4865,TCGA-CZ-5468,TCGA-CZ-5988
SPTBN2,-0.7624669882685627,-0.45249443421789637,-0.6810260172049601,-0.8119109234170802,-0.8809518381063464,-0.9197552226447069,-0.650748924587677,-0.6845234978292553,-0.7100664828427677,-0.7440384330092166,-0.7917338404440949,-0.6850013179738106,0.9741495964132365,-0.8425884770661178,-0.7289073263475437,2.0259458047342025,-0.7737483796874621,-0.6282340254836307,-0.7616962994436257,-0.8653648238535854,-0.7848005588500185,-0.8202889524200305,-0.23934734175905886,-0.4243733849147755,-0.8982289299371292,-0.5837139646181815,-0.18244382699731812,1.5672896799389873,-0.6679334061095972,-0.6496695957692519,0.14657035783246558,-0.14811676362000364,0.23106971965018464,-0.10566645167948606,1.1604044610827955,-0.4765203016486099,3.058447495481848,1.064011861505984,0.7739569205177008,-0.7312340430863626,0.5260515446935554,0.028940213821513888,0.15987875960768774,-0.7817432184002655,0.7625775795718326,0.996300973840371,0.8420362649170494,-0.6243894129633634,-0.15919351058223485,-0.21575833729590224,-0.3419541319367479,-0.014221645809145674,0.23577832955506553,-0.2271506256601708,2.9262815384440137,0.307161366705492,-0.7130881549142872,-0.6019033226777104,-0.708518137942765,-0.8957990270682844,-0.9494570670581742,3.356819416860132,-0.8412040549706267,-0.8059157155242523,1.238409563123524,1.5178853187763286,-0.6664450662125835,-0.026771371617788673,0.1690288063094238,1.0170667318414643,-0.3118481363594016,2.444530877925223,-0.12070751710516978,-0.17068150811852148,-0.8150562171791129,1.4703407352775189,-0.3015727987116491,1.3601437854802891,0.019896048038446853
GRIK3,1.6018617324671485,1.5050659275808727,-1.2647164139039127,0.09721707967668909,-1.3986268319030364,1.01721230149658,-0.2517328377763443,0.7842347682864341,1.516466286351767,0.9708924249791887,0.09593092046041382,1.1296745414383038,1.7224888900872544,0.6982185443507823,1.9601675875674274,0.5469792443926855,2.6964131639497,-0.31086702413547695,0.8040380208491721,1.4705708766038752,1.1133547029082,1.415178784758116,1.731461726062398,0.7755330202103637,0.38407675936027874,-0.529387571911533,0.05108713651473898,1.0412779768748102,-0.3651299887642674,0.06006205684529039,0.5715731271599082,0.35658486881486834,1.0285751223014443,-0.6011721133368871,-0.2269886570426534,-0.43558155178525393,-1.645637239054109,-0.08477460008603062,-1.3950736433088555,-1.786479713918923,-1.0675604388100586,-0.798414124444547,-1.2450591950757317,-1.1439093075747808,-0.9737400215787694,-0.8056645988594752,-0.04981224121681136,-1.0882275444882215,-0.17312998631454332,-0.2541467330434266,-0.5419983308873059,-1.8904865544716856,-0.5121223526770536,1.293001941933491,-1.5523019369512558,-0.24207140025366816,0.556674018467459,-0.5754844818185217,0.02268715356628878,-0.8740824393046681,-0.09071860913334416,-1.005463976294676,0.28373520774361627,-0.33143205589406466,-1.544918734790158,-0.2119592100206493,1.0381722726153901,-1.3336794069520528,0.36392726743052717,-0.6399838328422826,1.0006070826671256,0.048507007869948084,-0.32101579900811034,-0.738340059976168,-1.2738870028682827,-0.6124813927009302,0.46822628321090365,0.10685072568087471,-0.14032659835582123
SLC34A1,-0.290327770378072,-0.435167166900929,-0.6463656627554694,-0.6501194534112402,-0.2353464375806219,-0.48163837166881257,-0.3747860271045996,-0.6588027556622953,-0.40034494054194086,-0.4027370197032974,-0.207078532775038,-0.44900298487804313,-0.009825446524403666,4.030002737870931,-0.3968598034735277,-0.1159342298300308,-0.5280809458096654,3.505217053779451,-0.19171418188327105,1.2446233150097792,1.7218759292339016,-0.4895571739689849,-0.7021178209331198,-0.45372568366807825,1.431931504235065,2.3999717400897493,-0.76249114820482,3.1600635331636227,0.14040554950947312,0.2663802288874095,-0.49381264985896256,-0.12903815820887754,-0.5090333301824129,0.7888980307797907,-0.6592875354807014,-0.42939897097691415,-0.3242617713521393,-0.05926718604406714,-0.7717428384273618,-0.747894145066184,0.006011086747229313,1.595851837467337,1.0421946670795594,-0.38274718730300933,1.8723130403792012,1.2772921312349839,-0.28127808766154944,-0.6418333349737119,-0.6606624456991922,-0.7026256081455179,-0.7069529772444645,-0.3635293296582353,-0.6420713312595047,-0.49938071171534487,-0.7880178983181192,0.42892850924522874,-0.5804376553589602,-0.6032953751020556,-0.5727445339887008,-0.35806851565257536,-0.5177442580176977,-0.7949070963919171,-0.080861636279805,-0.18434445498457908,-0.1932343903295074,-0.02171810025736076,0.0965686153692922,-0.30321264953259064,-0.6729645001011331,-0.7648407374558154,-0.480369559717463,-0.045548228404161804,1.6391474497871283,-0.6202705072198895,-0.5889439099817009,-0.16348057369033125,0.6887974277790565,-0.4760418701877262,-0.638586779761682
IQSEC3,-1.055907522271844,0.4268555251410697,-1.048430326108476,-1.0407995112270443,-1.3526595931613306,-0.035465162424456596,-0.30400843383188386,-0.2012002508221782,2.1027363828462162,-1.0294205100127678,0.6933071099860321,0.9400161841509598,0.5286003415879914,2.5024236198588534,-0.9479504363961166,-0.5370758290023108,-0.017999149195654596,3.138462305337365,1.7688940520360188,0.9130923857984442,1.4798900229408294,-0.01631544767210908,-1.2926668239723238,1.69194707147139,2.455209064978098,1.9456043924775124,-1.0123423218297456,0.9437617958699964,1.3404286924902504,0.20629356868412396,-0.07874689295877454,-0.4470418020231081,-0.35772526349497186,0.20355750651762491,-0.7777736208440139,0.5471546753923953,0.08555901074521172,0.07742639220536744,-0.5513719168392657,-0.8273297100873909,-0.7009441562453287,0.07956749741278431,0.5189062564084679,-0.15022075043145267,0.21887870650447636,-0.5354943596713325,-0.22915351539988466,-1.3292614813559502,0.27803898408564753,-1.069471474111717,-0.5726500393433488,-0.9507174791644911,-0.2072480022357281,-0.2852203254052024,-1.4717345858238315,-0.15847532589575458,1.1089061817934753,-0.5060900835757166,-0.6454727059389651,-0.7567156879890293,-1.0703161570422817,-1.3296203641291495,0.6032763734364964,-0.7371983584882665,0.05383316689756605,-0.3321353538338082,1.7408082015528805,-0.8317714814333244,-0.8878686918312875,0.5279683847602707,0.411706006497579,-0.8067134618622996,1.160076330991655,-0.12199537938757457,-0.7437165346788238,-0.5577633576810966,-0.2010440268233776,-0.7529406334910403,0.18099810658880347
KCNAB1,0.4244418899842688,1.03036113784449,-0.7082617290749436,0.03820124322331577,-1.143832317779614,1.2723586586917564,-0.48609009850145773,0.46921996719918807,0.437903873467622,1.2991820877343825,-0.633104101867278,1.2148599275446348,2.2932878521658058,1.1533998460338772,1.9493645212554553,0.6303202619537412,1.9370451425850488,-0.4718592092645533,0.2642201371669872,0.6639558655681591,1.0666067448682108,1.9642699944870652,1.5831653667611199,0.5397067049203235,1.0708899221377923,1.2784889402702504,0.4045697062311715,1.7627756250063777,0.07942447212171441,-0.6727511594727866,0.7333500794469084,-0.6079107632277189,0.41612106498613927,-0.10700007647257441,-0.6409177690509358,-0.7719673408458818,-0.6314109851455891,0.5953568112478916,-1.1744647084406916,0.06715797695598394,-0.43233966638805943,-0.21147081004850884,-1.348880146339015,-1.4441978025041753,-0.34871967117704716,-0.849181742884791,-0.21857188357978155,-1.1986981678154907,-0.31722642359969866,0.14780776099016435,-0.17939710894002522,-1.249837040080723,-1.470513629392246,0.17711976528948647,-1.803514026908236,-0.5751975434896681,-0.19974905688630293,-1.3805952281508862,0.2535374544506546,0.5994813496419088,-0.2009254220976641,-0.8226740188252084,-0.34949481725382364,-0.2492939149968893,-1.5714586141488454,-0.3915275034541192,1.547132074348711,-1.7375895728359074,-0.21096289140716373,-1.7919165799709833,-0.11617352971209471,0.12493300577984309,-0.19851768769196945,-0.7003570037342417,-1.7269779642262513,1.0377232994907337,0.9526036338376215,-1.127327751113208,0.9925133131082777
PLCH2,0.014731352390532812,-0.9998109352849789,-0.5361740540183219,-0.6303006435361393,-0.14354115300260822,0.07219152167436309,0.11837162988408952,-0.1266551695379812,0.512082876587088,-0.9702085054756212,2.2919793449509163,-0.9725101820993415,0.9326958347890906,1.5057638652746688,0.40882746082373683,0.39466543423021294,0.43196554942085325,2.9878728518892443,1.7554661157236602,-0.3151901627294905,0.08465647865821685,-0.1900381853434162,-1.4359177126494276,1.7046246055557916,3.0635380567899015,0.28291064993474274,-1.3461613143692037,-0.5617051289295584,-0.7722830006928748,-0.07242200812808233,0.8828024226814517,-0.8721571798657788,0.09027590909313059,-0.3666944240960157,-0.5640193796747545,0.37074970066300833,0.16844718631193717,0.18218949415081034,-0.7188258978174903,-0.7323494636029415,0.07678549906150256,0.2111728680774613,0.2737433331632691,-1.296761907964487,0.08621734056798334,0.9002181499139862,-0.4997791080901305,0.4410218178625727,-0.28681206600649967,-0.4521969990108631,0.47383535301431273,-0.5529956467718206,0.5683296836054261,-0.14484086235477675,-1.6632085149979925,-0.8479239195190021,0.44845640883216664,-0.8957509036532798,0.7119863145633268,0.5643816369656415,-0.11953903858913988,-1.0342098760730731,-0.5767494223896789,0.0006452249338946399,-1.5093110619147043,0.29326614514334576,0.35913505032315823,-0.6728111151607687,0.2926255424081211,-1.6477547954884457,-0.29779684259484074,0.7802611115356043,0.9815016268711553,0.26284705024345206,-0.5540814702394846,3.172018993151531,-1.0419763392777845,-1.4540093426548084,-1.2797837581097764
ERF,0.7654285438991547,0.6143178106926527,-0.6759623409739821,-0.8358008404795428,0.3239017900232319,0.5335226928227771,0.2958657066041721,1.0665240069601971,1.1313938918187962,-0.3501239689632801,0.7312186705844278,1.1026742871816024,0.13676167505612066,0.7626092449659476,0.9439818053927785,-0.12220521719598024,1.9803717466858217,0.5337209216894733,1.2171310786644423,1.4139751803287928,0.28096915451472754,-0.164909444808749,0.4949755806158782,2.1370665411784793,2.1234156798972905,-0.047587952195499196,-0.8490888463014036,0.3612455434838948,0.12967091805780145,-0.050371254365718675,-0.01128080193348832,-0.3667281104577684,0.7517979830866578,-0.33924185941273394,0.652277383163596,-0.6671980168395456,-2.3251881874330094,0.588050909545026,-0.4753943043248377,-1.0195822389176121,-0.7512407574523439,-0.5851830429628906,-0.9904813841746395,-1.5906021532122674,-0.3658924350922406,-0.07301855621991728,0.7515454219223618,-0.31909137702444396,-0.033723492286779344,0.0025077693708442103,-1.4910674376801365,-1.3368296838944471,1.036996859802217,0.29631934667186416,-1.5697466737151846,-0.6140595043105145,0.6683840254855812,-1.3519300120119393,-0.22497019269322535,2.1979104780100203,0.6329896958292303,-2.1724511805410036,-0.27693018608077724,0.21788707735690185,-0.1410715430464187,0.36222599247374304,0.7971010827781113,-0.7874209411365201,1.1477844822512044,0.6003165840678295,-0.2931185724793116,0.05558887750463156,-0.7843536867204796,-0.9058511369328088,-3.2464910751167717,0.2697657750579864,0.04774692755625903,-0.218315189827744,-1.7334355438364806
LGALSL,0.8084363815666723,1.6198367985912911,-0.056509606644260565,-0.8630544931869699,-0.834183572458099,0.5172070503028544,-0.24729123685172977,0.9027617368499001,1.0243445227671648,0.8864526457080609,-1.32815871587438,0.5543420555850539,1.6316085530947937,0.4291481545008889,1.4006053229735214,0.5492832662004303,1.9697725315528183,-0.32412288364989417,1.178529939264234,1.0370419108339493,0.6738573225106977,0.8593049737323297,0.6593183173602584,1.0148773605050196,2.004575810100326,0.49532643389709047,-0.7666219488648065,0.9081636816006706,0.37593697259006253,-0.09991505783245219,1.0572336457059541,-0.15508345856952757,0.46677271446985713,-0.7948106595827589,-0.41143513988643576,-0.09989095184135864,-1.6710132645650762,0.2737662996624554,-1.4795538356054065,-0.9896485423104113,-1.0824591388260385,-0.07197277141812382,-1.7970377684054852,-2.2587053651205515,-1.3461799994357015,-0.2471335747853096,-0.6003958949139575,-0.7665625923446925,0.18951693581922557,0.39256842552135784,-0.6265526287229458,-1.346113334032005,-1.155734898073038,-0.05448968464139072,-2.1908067240286795,-0.13149496859938173,0.39564332563600146,-1.4705316154578991,0.3140734048279071,1.2158218490933923,0.0373451388915718,-0.3107251976269179,-0.6418340545260143,0.5658630482753748,1.8678007781846186,0.15788834733451207,1.0931822514402894,-0.34409403153857754,-0.4489300579517837,-0.7212861518624927,0.6439840248320291,0.21156805974089468,-0.5760665275466914,-0.7051431569960958,-2.528700045192678,0.7445120308213307,0.4135371962894475,-0.8401716680040848,0.8426059991397031
COL25A1,1.0680236629722117,0.8211993202030442,-0.5680136640542883,-0.7237763020298247,-1.0710693075775661,1.2726500280575588,-0.9269200757826072,1.2310773399681865,2.27936786021785,1.15640637072257,0.24058405087889045,0.7847402995218112,2.432665046845649,0.7492830080190569,2.366943340071874,0.9594631546118888,2.7969085945379373,0.5674304560440625,-0.17144719681733997,1.6930751739818657,0.6353467983953814,1.9253455213618482,0.497453251069804,-0.2910441319765704,0.753804070216031,1.3447103845251427,-0.8240557372073652,1.2511238838207779,-0.4500638183731831,-0.7778551801746535,1.174703881110861,0.027870934613049056,-0.5358310209421026,-0.14594149474416096,-0.8521996143599166,-0.8151544977926485,-0.36163655828362645,-0.1062250341903433,-1.132266576891697,-1.3528581316936883,-1.1116222354748195,-0.7786162743289683,-0.9029946697089029,-1.2789339663799366,-0.9279620054833537,-0.8393805867646351,-0.06999051545637154,-0.7936746327663363,-0.17022136204797936,-0.39603194665954017,-0.35640970454249726,-1.1213549906861762,-0.7098942017933045,-0.7071673192812977,-1.2440153337145676,-0.71021538337456,-0.37296064099899956,-0.9003010900105026,-0.08873392482513845,0.20921972832578492,-0.1848995556235264,0.33924455052281677,-0.7036467811185784,-0.4140536139132252,-0.7441361753975365,-1.046681127560735,1.5964137013807156,-0.9949260756282601,0.549056741157201,0.7330006827242176,-0.5320383050067747,0.4452454010864411,-0.22905134396051405,-0.7133510195130868,-1.323991251324482,0.278927365262862,0.4307840248796844,-1.3012697430443447,0.16281549217345453
SHANK3,1.6203663191521205,0.8795539368497647,-1.1833828226779068,-0.5222669633751369,-0.4939389375232875,0.23629015498102135,0.9106033704841635,0.9356721840740957,1.589897580836726,0.42703483193719655,0.9987661719433287,-0.18708570955642173,1.200136470338718,0.7109600864701624,1.9504194067793716,0.026543087644867236,1.8013012932948604,0.976317015934596,0.8745061467672116,0.7070870317833053,1.1605389837099187,0.9487134096523501,0.47877775068938067,0.9704344619588141,0.23231948781359618,0.040350733414369074,-0.8639018434691202,1.348811807470428,0.5567335202529489,0.03691832612007927,0.438848427402434,-0.7475198047541798,0.8473181510065264,-0.07257329575500661,-0.0699556678885934,0.01790643817184291,-2.5161486138126814,1.0780522400619028,-0.8647663913021212,-1.241857954301732,-1.398893559318258,-0.07488161444165199,-0.5371836908180845,-1.94739030975442,-0.9087607260010556,0.14173864746460885,0.2040302745139765,-1.5464163670697089,-0.454743916740526,-0.5732464641960019,-0.6152857976145595,-1.1181321189723739,0.1515482526468275,1.135398014869792,-1.979759481386856,-0.573969663652858,-0.26458018973411934,-1.108067018734309,-0.6302639421464006,0.25999499435351214,0.49267566922066947,-0.7935502712840108,-0.8174750099253576,-0.3503350884720397,1.1495179398829256,0.5473663117890869,1.293849515083676,-1.3786738591483243,1.2453144860344658,-1.652385804049361,0.4792181922037694,-0.32563599124400655,-0.3486471431505841,-0.876537145433213,-2.5452433004007937,1.0385192402463954,-0.4107353601690026,-0.5428790540967111,0.3967205270649268
SLPI,-1.1370982559063325,-0.15587175890037236,-1.018929182593667,0.20344264202959153,-0.30959267812723157,-1.0998314458522058,-0.7678796915820116,-1.0425349926043601,-1.171399161560454,0.7209070037586358,-1.1694292248765379,-1.1551061373859526,0.24350840129887777,-1.1797076289215915,-1.114613629966522,-0.7420734516371758,-0.9581169379049689,-1.1983185573090311,-1.1866149579060883,-1.2413711308738242,-0.810564184888262,-0.9797172442774186,-0.14395705541379042,-0.5283397897687085,-0.9968392458237435,-0.978694251338034,0.34495368887711164,-0.09323491765730281,-0.7830856058610485,0.6418061998320643,0.7898511973146377,-0.2062665950510128,0.9728430540235845,-0.6869814849754415,1.3111486065481477,1.4380676915806918,1.9536606818071753,0.9157972809367181,0.1490654471983436,0.15749861318204145,0.07910457192920543,-0.009816598338689366,-0.23097950983122553,1.351082958536018,0.9776189081297472,0.8437233657913092,0.9506197062382055,0.8485192267638892,0.6858166839876226,0.7680836408549735,1.026923321741871,-0.5871306728128557,1.153786514260703,0.5189125756969917,-0.5601364372675941,2.574504529811253,-1.1230252254146909,0.9437099990783825,-0.7396615732091562,-1.113376659371079,-1.0393260029288094,0.9788422095151941,2.043784769876636,-1.128187945078176,-0.020591747763690736,-0.3582084492639431,-0.8377454405391395,-1.248000410567033,1.623073648012469,-0.9464303261543162,0.8827789288574648,-0.666575628524974,1.266964903378611,-0.7182112447475664,1.1363424838535658,-0.5518910419133546,1.941164182267244,1.2314598339961387,1.0660966417242665
HP,-0.5220735974898908,-0.21087439965524318,-0.492924516398038,-0.2883134362151432,0.16188611222548205,0.1001708825364609,0.6356103864494074,-0.17170886742631145,-0.3453978019070801,0.2164122969578183,-0.5548989139035835,-0.41514104763133375,-0.4340038644448929,-0.5395637406843635,-0.47665295632521204,-0.525385003092187,-0.4900661832266493,-0.463388417002031,-0.4980763498164212,-0.5565371750794534,-0.48994734986668365,-0.33508395921800593,-0.17705408924729799,-0.4032891234735063,-0.4055380342894264,-0.5015733133960516,-0.3422440614796388,-0.12263734010903846,-0.24545794812722088,-0.2682491614492205,0.15947563882260746,-0.3827731508215431,0.8094294251414532,-0.23709168065654607,-0.35796789278383584,1.591035270083598,1.093653349978666,0.36959244054886703,-0.5310458582146723,-0.2910905360942895,-0.17448752272155676,-0.46837508588729826,-0.46722544004635946,5.203625517510558,-0.4734570620761708,-0.031639233861558334,-0.11220334706196496,-0.20544835072675688,1.307462854653633,-0.3957606787226147,0.10469194627611862,-0.5470257778360489,0.8184063632006794,-0.4878119406420872,-0.5356727831552249,-0.38155888342376854,-0.49095810494520287,1.704471393697244,-0.5531993551358677,-0.5070969268552343,-0.5473492906195057,-0.4823854627383393,4.274953379755229,-0.515808076665711,-0.5151292130991034,-0.10701300094366183,-0.44330533018990287,-0.5715314599160273,-0.5340211763882399,-0.5305407325378021,-0.36953556789555275,-0.5509833314530611,3.13725972146208,-0.11678658942939275,0.005482207383577487,-0.5188404781088678,0.8674047992928698,1.382880343586406,-0.23270435695506403
KCNS1,-0.5195661161928798,-0.5454524737498733,-0.36605684373463937,-0.471232882929974,-0.6457396405128966,-0.6416391450285283,-0.6041115290395698,-0.6538741681264564,-0.6421923882673413,-0.28994030500715134,-0.5811364495725486,-0.612378772676354,-0.5473827319848293,-0.6276777497397701,-0.5255329515334228,-0.6260402153785122,-0.585756998127593,-0.5802983969410113,-0.6127021132610148,-0.567284738533914,-0.5552396459378726,-0.6143202199109511,-0.5901854011745772,-0.4752294846260845,-0.6538741681264564,-0.5769524522330185,-0.4002065304008479,-0.5360521336981352,-0.4849953955647157,0.7360813565051196,2.082375322541302,-0.5062560053829686,-0.06908100669255836,-0.6042185050963211,3.389499818046599,0.1133034469785521,-0.5561615997945345,-0.42017333519973393,0.37138012538479975,-0.2157239796826794,-0.3687403712204013,-0.4481997996607782,-0.04832464336103679,0.8708801356317019,1.0197505749177203,1.3548317576709132,-0.44031829287412355,2.891366735508648,1.8550045257426195,1.7819180794385976,-0.30506588277756197,-0.6141043370448327,2.065200946681846,-0.5580077907237008,-0.5893405428269739,2.512716836728128,-0.6264766568218867,0.290736143306572,-0.5952679981493239,-0.6003737989951314,-0.6439646080054496,-0.4720880960784141,-0.5299289525583764,-0.5069422791972863,-0.38656216387373243,-0.2770907460553656,-0.5844949541518913,-0.5565716011498565,1.0871704135351676,-0.06610156833209754,0.32881599124915667,-0.6205990195503782,0.06054391413675709,-0.6538741681264564,-0.15575758841910076,-0.2642292603849857,2.8823673773320873,2.404089330152321,1.319058762710272
SAA1,-1.022708961294553,-0.785096578849863,-0.84426304916615,1.0034765317344962,-0.4460531528242538,-0.7950848271783275,0.37165761333534586,-0.7953021683671614,-0.9753539282343892,-0.3390066223339569,-1.0487802468823388,-1.0876195216811533,-0.10973309711987421,-1.1760840268245023,-1.0941256154589678,-0.9851944563427265,-1.0889343295462666,-1.003518056382184,-1.0243624366184632,-1.1514840814202745,-1.1216679364172697,-0.9951480768718998,-0.44867399707112365,-0.00490947344512294,-0.9562380341273713,-0.8612359900836029,-0.5876030540777182,-0.8229957858052939,-0.5895852385307244,0.08128465277375543,-0.02622364641346573,-0.5349326450327438,0.8158337398907131,0.7318277810152494,0.58132775427907,1.629602528308481,0.7708815293591504,-0.008190898023922387,0.2160826314121375,1.095057613463327,0.8207799485476905,0.9378342100272743,0.23220517159912898,2.490820690851183,1.0617697014580956,0.7855145067227808,1.165481547298863,0.7418269139819023,1.2864269647584883,1.1225300926476252,2.0673769516268603,1.1815923812986486,1.3756003235284087,0.1529710111226451,-0.7923591935981436,0.7660508172716688,-1.097705949637695,-1.0742036457971211,-0.8449732624324119,-0.9758201227779595,-1.0920416585496768,-0.3014737046736049,2.4504412216119134,-0.742146487168449,-1.1760840268245023,0.29656935812988705,-0.7079225399264605,-0.44133975176926715,1.0677644800733068,-0.8801737195080545,1.0096717238749127,-0.9778277174581139,1.821997493319943,0.38705192991255183,1.7595395919260486,-0.5818653670226552,1.102154872422948,1.2160580267236607,-0.18101522673839546
PPP1R1A,-1.1025628893971133,-0.9563904868268837,0.5955849518166769,-0.09870264078735981,0.8493036900703255,-1.049616763789343,0.004461186839431628,-1.0664168495032609,-1.0693078083506886,0.6372635737739821,-1.0827402492643114,-1.0614307769708735,-0.36661544247311056,-1.0985352018940397,-1.0740280473545536,0.10854979044723077,-1.0537604278329915,-1.010944432628487,-0.8903836004157942,-1.0609451829627805,-1.103082663069512,-1.0788405013811861,-0.512700874586708,-0.6089188807395136,-0.8697552216035043,-1.0387542144429471,-0.20293403152073222,-0.19601647963984323,-1.04261534308626,0.2940779502669854,-0.9007568807092219,-0.7531140517515106,0.45414626004106434,-0.4667472905794399,2.1432831931577203,1.4844042624135203,1.1842937357191325,0.5728219258228404,1.385642564145547,0.6558440953669464,0.9416490859140902,-0.4310363061613877,0.4094517917813284,1.4649669204855071,0.13614026432213405,1.5883729672581879,1.692791819029558,1.0977026108995205,0.7482466461109463,0.47483523114002896,0.38949060764473215,0.003864869587049889,1.6301801471923878,-0.9164836587554612,-0.4970251606984309,0.7225589643027658,-1.131282088456095,-0.15343834198817727,-0.9294844672760847,-1.1175226174070576,-1.1231087313454355,-0.9555272665623163,1.5769577287565484,-0.7237876613593088,1.088309706162763,1.693897462978223,-0.7490504416441374,2.1874029392451035,1.148773061660522,-1.0534406866372663,1.3407800724934829,0.2760980742422935,-0.7306033352591197,0.4137375593671902,0.9102101529245988,-1.0503054293859209,0.8625791243164774,1.7748421271134098,-0.5648036883120722
LBP,-0.6289481437460188,-0.23197869868380466,-0.8270708755166724,1.3128657549268614,-0.5123350820747042,-0.5882783179979071,1.408947144622349,-0.5931270061065432,-0.7154321403010745,0.22452392405414878,-0.8238806306249113,-0.836554847268529,-0.3367368878738796,-0.4838899798225915,-0.6977549387288836,-0.7765688224720796,-0.8824094486932904,-0.741639468852384,-0.7790421255413297,-0.761174555280816,-0.8415869086216697,-0.7929652772625162,-0.006776996673113273,-0.31702284611251863,-0.8686363872589346,-0.6833489338763776,-0.265646231305335,-0.45903160365481316,-0.25106933772388795,1.4226994544161222,0.24240386900535327,-0.8183301473407913,0.3656720512034515,-0.3583352073720016,-0.039088250263685086,0.7412073592876911,-0.6142293049623047,0.3319968564333477,1.4102613284332828,-0.484650913426635,-0.6031841992131891,-0.7847053758197977,1.232146181659394,2.8447922391756846,0.06306793622239595,0.5846671633558983,0.005108118987086815,1.3054900814147719,1.5157781961146592,1.6353504421781533,1.550561420173887,-0.1967456245430764,-0.39362651363543094,-0.7111974991869906,-0.8824094486932904,-0.41137562914194864,-0.6479240823439635,0.14128426658942228,-0.5050084194649429,-0.4982633451396067,-0.8530818958579381,-0.798588988668846,3.6169083212320667,-0.837005834517816,0.4362693225788021,0.119884197738784,-0.1589101364449172,-0.28956242311228,1.4013261836412785,-0.676025080202887,-0.5244021595559688,-0.7555336030118532,1.5329853872041372,-0.6803699617362938,1.5850415554827118,-0.553315853734912,0.056630360741551714,3.2732790218878205,-0.5823717492951628
PPDPFL,1.5231919529851679,1.1181220301871109,-0.6967145744320354,0.509152261920999,2.585771874742189,-0.5684190804121326,0.002830119340177398,-0.12030564810231077,-0.6873836305630704,0.9408449339152588,-0.7081301148476393,-0.6535723114552124,-0.7081301148476393,-0.7081301148476393,0.23392575644227775,-0.7081301148476393,-0.6415778392804589,-0.6814627369537882,-0.7081301148476393,-0.6936385442324153,-0.6753807161777237,-0.7081301148476393,-0.30709892746627676,-0.6809714953886996,-0.6917849030516634,-0.5781611727711812,-0.6279490837140345,1.0997758833934594,-0.6867469414723951,-0.6943527414407655,-0.6648750572051304,1.57902832851088,1.8476753725299455,-0.7081301148476393,-0.15933975551983212,0.9309435781502096,1.0556578185512906,-0.7081301148476393,-0.38768062036465994,1.8922961134198775,1.3836126196042282,-0.6213261283541162,-0.6202926771744336,1.4027166413753887,-0.5693212429251234,-0.49029688958494044,3.1233488945665555,-0.6771232281727835,1.2220691983329395,-0.2992901223761324,0.017762693830795186,-0.6902911683427385,2.488569020155735,-0.44442143927488426,-0.6622037828748407,-0.6596103943999123,-0.4947377797468111,-0.12450819677899591,0.912986877772852,0.0959408355811188,0.03868928950895823,-0.7081301148476393,3.3469287485613433,-0.5877884175543256,-0.7081301148476393,0.4474773234985945,-0.400024413472621,-0.688233416226283,-0.2938280104604799,-0.6101016847213799,-0.7081301148476393,-0.6961413050339877,1.2808453849361525,-0.4548889658738689,0.06499949271623952,-0.6509421051972115,-0.44300333675220005,-0.6737118183916346,-0.6062294775122231
