feature,group_a,group_b,n_a,n_b,missing_n_a,missing_n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
mutation::DST,SUBTYPE02,SUBTYPE05,15,27,0,0,0.13333333333333333,0.037037037037037035,0.0962962962962963,4.0,0.33126978891513925,48.299001404256316,0.2865853658536585,1.0
mutation::DST,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.0625,-0.0625,0.4492753623188406,0.016731987654237866,12.063620614470246,1.0,1.0
mutation::DST,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.037037037037037035,-0.037037037037037035,0.7681159420289855,0.029058120453316773,20.30420726443548,1.0,1.0
mutation::DST,SUBTYPE04,SUBTYPE05,16,27,0,0,0.0625,0.037037037037037035,0.025462962962962965,1.7333333333333334,0.10088950080667529,29.779555061944144,1.0,1.0
mutation::FLG,SUBTYPE01,SUBTYPE02,10,15,0,0,0.0,0.0,0.0,1.4761904761904763,0.02710469175163947,80.39708925535585,1.0,1.0
mutation::FLG,SUBTYPE01,SUBTYPE03,10,11,0,0,0.0,0.0,0.0,1.0952380952380953,0.01989454899922396,60.295233900882245,1.0,1.0
mutation::FLG,SUBTYPE01,SUBTYPE04,10,16,0,0,0.0,0.0,0.0,1.5714285714285714,0.02890765450617952,85.42331770895375,1.0,1.0
mutation::FLG,SUBTYPE01,SUBTYPE05,10,27,0,0,0.0,0.14814814814814814,-0.14814814814814814,0.24867724867724866,0.012245250098971663,5.050151978102876,0.5571201453554393,1.0
mutation::FLG,SUBTYPE02,SUBTYPE03,15,11,0,0,0.0,0.0,0.0,0.7419354838709677,0.013677201916484322,40.24714013788157,1.0,1.0
mutation::FLG,SUBTYPE02,SUBTYPE04,15,16,0,0,0.0,0.0,0.0,1.064516129032258,0.01987450708244919,57.01749403236902,1.0,1.0
mutation::FLG,SUBTYPE02,SUBTYPE05,15,27,0,0,0.0,0.14814814814814814,-0.14814814814814814,0.16845878136200718,0.008459887048692289,3.3544609821190465,0.27874564459930307,1.0
mutation::FLG,SUBTYPE03,SUBTYPE04,11,16,0,0,0.0,0.0,0.0,1.434782608695652,0.026499285915377105,77.68515501849535,1.0,1.0
mutation::FLG,SUBTYPE03,SUBTYPE05,11,27,0,0,0.0,0.14814814814814814,-0.14814814814814814,0.22705314009661837,0.011239720667979135,4.586691248885253,0.3025807762649868,1.0
mutation::FLG,SUBTYPE04,SUBTYPE05,16,27,0,0,0.0,0.14814814814814814,-0.14814814814814814,0.15824915824915825,0.007967153213104552,3.1432552402,0.2794749209950571,1.0
mutation::KDM5C,SUBTYPE01,SUBTYPE02,10,15,0,0,0.0,0.06666666666666667,-0.06666666666666667,0.4603174603174603,0.01701642557638452,12.45221349936038,1.0,1.0
mutation::KDM5C,SUBTYPE01,SUBTYPE03,10,11,0,0,0.0,0.0,0.0,1.0952380952380953,0.01989454899922396,60.295233900882245,1.0,1.0
