subtype_id,feature,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE02,log-sigma-1-0-mm-3D_gldm_SmallDependenceHighGrayLevelEmphasis,15,88,0.436297627230627,-0.3883550089135622,0.5287878787878788,0.27571969696969695,0.7560606060606061,0.0011208569697177498,0.022162624100343316
SUBTYPE02,log-sigma-1-0-mm-3D_ngtdm_Complexity,15,88,0.3683129078702067,-0.2337443788486456,0.43636363636363634,0.18329545454545454,0.678863636363636,0.007188729597932215,0.03893895198879949
SUBTYPE02,log-sigma-2-0-mm-3D_glcm_ClusterShade,15,88,-0.3791658094347056,0.3195494597743773,-0.42424242424242425,-0.715189393939394,-0.08632575757575778,0.008970487403204287,0.04436491052671685
SUBTYPE02,log-sigma-2-0-mm-3D_glcm_Contrast,15,88,0.5937667777410943,-0.2466440278140002,0.5303030303030303,0.2711363636363637,0.7727651515151512,0.001084483180867458,0.022162624100343316
SUBTYPE02,log-sigma-2-0-mm-3D_glrlm_RunVariance,15,88,-0.7514882417073924,0.0013434597320205975,-0.4727272727272727,-0.7106439393939393,-0.19541666666666688,0.003587091028023611,0.031339307877657555
SUBTYPE02,log-sigma-2-0-mm-3D_gldm_DependenceNonUniformityNormalized,15,88,-0.8150260503495185,-0.15927006902411567,-0.5333333333333333,-0.753030303030303,-0.2772348484848487,0.0010149889653872377,0.022162624100343316
SUBTYPE02,log-sigma-3-0-mm-3D_glcm_ClusterProminence,15,88,0.1701502738098493,-0.37140428898158284,0.43333333333333335,0.15446969696969698,0.6803409090909088,0.00760154882321596,0.03975522660417543
SUBTYPE02,log-sigma-3-0-mm-3D_glszm_SizeZoneNonUniformityNormalized,15,88,0.9845798568210413,-0.3643261202537385,0.4772727272727273,0.15738636363636363,0.7455303030303027,0.0032778002426204836,0.031070814799840002
SUBTYPE02,log-sigma-3-0-mm-3D_glszm_SmallAreaEmphasis,15,88,0.8350632804757832,-0.052771130777268846,0.5151515151515151,0.225719696969697,0.7772727272727272,0.0015027858039864605,0.022792251360461317
SUBTYPE02,log-sigma-3-0-mm-3D_gldm_DependenceNonUniformityNormalized,15,88,-0.9360545375921323,-0.06433274157899435,-0.4393939393939394,-0.6878787878787879,-0.16662878787878807,0.006796146192471674,0.03893895198879949
SUBTYPE02,wavelet-LLH_firstorder_Uniformity,15,88,-0.1552192219370356,0.33726198525877793,-0.5227272727272727,-0.7318181818181818,-0.27265151515151553,0.0012779212561679618,0.022162624100343316
SUBTYPE02,wavelet-LLH_glcm_ClusterShade,15,88,-0.03650628709377216,0.28272190668570274,-0.5,-0.7409469696969697,-0.23939393939393938,0.0020654905650591302,0.02847873354854255
SUBTYPE02,wavelet-LLH_glcm_InverseVariance,15,88,0.7501347267642441,-0.314686607653035,0.46060606060606063,0.20602272727272727,0.6864015151515149,0.004545921582253623,0.031339307877657555
SUBTYPE02,wavelet-LLH_glcm_JointAverage,15,88,0.5368762669981098,-0.7308107332479133,0.4196969696969697,0.16965909090909093,0.6348484848484849,0.00973427314741006,0.04662204507443765
SUBTYPE02,wavelet-LLH_glcm_JointEnergy,15,88,-0.48348407059436765,0.3633261901594699,-0.5242424242424243,-0.7348863636363636,-0.2681818181818182,0.00123685543325516,0.022162624100343316
SUBTYPE02,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,15,88,-0.9673552854904444,0.16454760351411218,-0.4348484848484849,-0.6681818181818182,-0.17272727272727273,0.007392554733619542,0.03911177213717316
SUBTYPE02,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,15,88,0.3509333348232144,-0.3825138229307752,0.41515151515151516,0.1590909090909091,0.6636363636363637,0.010555493360131434,0.04951288122535879
SUBTYPE02,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,15,88,0.07919654134398901,-0.43762461974641714,0.42272727272727273,0.11511363636363638,0.6789015151515145,0.009218917897298878,0.045103307992161175
SUBTYPE02,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,15,88,-1.0525675214958974,0.4286679968940654,-0.5204545454545455,-0.759090909090909,-0.22267045454545484,0.0013418025723050317,0.022162624100343316
SUBTYPE02,wavelet-LLH_gldm_DependenceEntropy,15,88,0.7123250473895458,-0.10793384089208058,0.44242424242424244,0.14678030303030304,0.7061363636363632,0.006422937186981065,0.03845311079047875
SUBTYPE02,wavelet-LHL_glcm_Autocorrelation,15,88,0.04656406601694691,-0.4258008670967962,0.4696969696969697,0.2711363636363637,0.6636363636363637,0.0038077910152329703,0.031339307877657555
