subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE05,MYH2,core_rest,enriched,2,27,0.07407407407407407,1,52,0.019230769230769232,4.08,0.3528774285043291,47.173320409173705,0.26779549564359695,False,1.0,
SUBTYPE05,MYH4,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,MYH7,core_rest,depleted,0,27,0.0,2,52,0.038461538461538464,0.0,0.017019531087376364,7.925556556513848,0.5443037974683544,False,1.0,
SUBTYPE05,MYH7B,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,MYLK,core_rest,enriched,1,27,0.037037037037037035,1,52,0.019230769230769232,1.9615384615384615,0.11788076968588755,32.64004083403355,1.0,False,1.0,
SUBTYPE05,MYLK2,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,MYNN,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYO15A,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYO16,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,MYO18A,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYO18B,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,MYO1B,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYO1C,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,MYO1E,core_rest,depleted,0,27,0.0,2,52,0.038461538461538464,0.0,0.017019531087376364,7.925556556513848,0.5443037974683544,False,1.0,
SUBTYPE05,MYO1F,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYO3A,core_rest,neutral,0,27,0.0,0,52,0.0,,,,1.0,False,1.0,
SUBTYPE05,MYO3B,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYO5B,core_rest,enriched,2,27,0.07407407407407407,0,52,0.0,inf,0.4764073908367461,222.4332791004096,0.11392405063291142,False,1.0,
SUBTYPE05,MYO6,core_rest,depleted,0,27,0.0,2,52,0.038461538461538464,0.0,0.017019531087376364,7.925556556513848,0.5443037974683544,False,1.0,
SUBTYPE05,MYO7A,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,MYO9B,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,MYOC,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYOM1,core_rest,depleted,0,27,0.0,2,52,0.038461538461538464,0.0,0.017019531087376364,7.925556556513848,0.5443037974683544,False,1.0,
SUBTYPE05,MYOM3,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MYRF,core_rest,enriched,1,27,0.037037037037037035,0,52,0.0,inf,0.2340352467176955,150.9343536906415,0.34177215189873417,False,1.0,
SUBTYPE05,MYSM1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
SUBTYPE05,MZF1,core_rest,depleted,0,27,0.0,1,52,0.019230769230769232,0.0,0.02459565520637314,15.84339188992561,1.0,False,1.0,
