subtype_id,gene,reference_population,direction,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE05,SH3GLB1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SH3TC1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SHANK3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SHH,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SHISA4,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SHKBP1,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SHMT2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SHOC1,candidate_rest,depleted,0,27,0.0,2,76,0.02631578947368421,0.0,0.025208441668462166,11.645580714972827,1.0,False,1.0,
SUBTYPE05,SHPRH,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SHROOM2,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SHROOM3,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SHROOM4,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SI,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIDT2,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIGLEC1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIGLEC12,candidate_rest,enriched,1,27,0.037037037037037035,0,76,0.0,inf,0.3422357576587059,219.15341782097425,0.262135922330097,False,1.0,
SUBTYPE05,SIGLEC9,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
SUBTYPE05,SIL1,candidate_rest,depleted,0,27,0.0,1,76,0.013157894736842105,0.0,0.03619021688896401,23.14167660983278,1.0,False,1.0,
