pathway,SUBTYPE01,SUBTYPE02,SUBTYPE03,SUBTYPE04,SUBTYPE05
REACTOME_COMPLEX_III_ASSEMBLY,-1.7006780853330477,-1.3741842285273385,-1.7695688807355514,0.8156785554301658,1.8523196469109995
REACTOME_COMPLEX_IV_ASSEMBLY,-2.081441235326978,-1.688141247293896,-2.17646712958417,1.9142087816293114,2.0625705005888566
REACTOME_COMPLEX_I_BIOGENESIS,-1.833923288301663,-1.516651656124061,-2.185157064992418,1.3549343194633445,2.2316153699424492
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,-1.7769710742403664,-1.5053610809394349,-1.5467458270582637,1.2845516666168588,1.2586666475659771
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,-1.6907254901403554,-1.0680409383313496,-0.6495730229904503,-1.206580975422691,1.7212943861559655
REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-1.6196314755980066,-1.630362806556858,-0.9264680991162545,1.2166990046418114,1.5308708167100689
REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC,-1.6410233884686591,-1.3407097693358123,-1.1774228050698685,0.86156722900462,1.267058505600437
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,-1.7792889815476187,-1.2848736116889858,-0.8305444106933103,0.7735305448548611,1.7381421689747003
REACTOME_CO_STIMULATION_BY_CD28,-1.3110493750526453,-1.3033267211275559,-0.6109157175883123,1.7110706417833352,0.7081441111326704
REACTOME_CRISTAE_FORMATION,-1.7139812976206326,-1.5857053202928741,-1.6431909373221885,1.4098225343727775,2.0705398518570477
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,-1.8606073314688234,-2.030326450595213,-1.8135991972131291,2.1679403191123465,1.5337915424948263
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,-1.6406481425764239,-1.6436322325362596,-1.1043163758051944,1.5617334896584754,1.2702572746405356
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,-1.5357053597143258,-1.597560519528706,-1.6237603562978136,1.3642540840555044,1.6226804367673606
REACTOME_CYTOPROTECTION_BY_HMOX1,-1.6853141062643946,-0.9237446771583537,-1.2616328625148037,1.303811235112313,1.1469745091897643
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,-1.4838164276841617,-1.457993933076229,-1.2196316693068383,1.7202196069960105,1.2645636273865795
REACTOME_DAP12_INTERACTIONS,-1.3051254803333945,-1.5992038362626702,-0.7248897391800695,1.82649137196075,0.732045458362897
REACTOME_DAP12_SIGNALING,-1.1723074806914562,-1.3519423410981573,0.8041719052405041,1.8208804016028834,-1.2876342203844982
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,-1.7334356702351628,-1.755374090045276,-1.8089871656922865,1.7698647708787014,1.820378177977961
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,-1.2706853796667952,0.9334489796399675,0.916321826907242,-2.1611672722545023,1.7121226812144819
REACTOME_DEGRADATION_OF_AXIN,-1.7834487519374649,-1.6458555604066345,-1.7074582443018367,1.5501809904561354,1.8487181231628722
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,-1.6732181610323864,-1.2911611209739313,-1.458514400926643,1.2632492844179963,1.8876839168151884
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,-1.6595277518196672,-1.4186511496237577,-1.671291979673535,1.3114796977346421,1.7996498993869743
REACTOME_DEGRADATION_OF_DVL,-1.8483000024952452,-1.7951661531483172,-1.7075797726254491,1.6235319437256928,1.9592460859987846
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,-1.7955888213222415,-1.593845746245551,-1.778844107042802,1.580801964311879,1.8489598036010464
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,-1.6781849087544558,-1.5865038431771459,-0.6930110644534542,0.8090366469543583,1.1545185910668538
REACTOME_DENGUE_VIRUS_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,-0.8512835173149743,-1.629800850039173,0.8883861949904278,1.38930133647106,-1.0066431727066691
REACTOME_DENGUE_VIRUS_ATTACHMENT_AND_ENTRY,-1.6166937875482659,-1.5074395710519337,1.2907216147510232,1.2934298881553645,1.2226903825064879
REACTOME_DENGUE_VIRUS_GENOME_TRANSLATION_AND_REPLICATION,-1.5670459205637546,-1.4665928501286896,-0.5234977301991183,0.6493906807169433,1.9368487860380517
REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA,-1.6149984169360523,-1.1028333335543097,-0.6698387221874599,1.3715804325018282,0.9194970596097717
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,-1.60372840235825,-1.6372206238398517,-1.0009370123142192,0.7485713089437956,1.4183458959420796
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,-1.6653972319455133,-1.6283062891683855,-1.044579523768947,0.9293041969312118,1.3007890817412227
REACTOME_DEVELOPMENTAL_LINEAGES_OF_THE_MAMMARY_GLAND,-1.6060900348802014,-1.6558502245344,-0.9200742873038341,0.7580901111295708,1.2077588955141738
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_LUMINAL_EPITHELIAL_CELLS,-1.5951157667053957,-1.5951557703961914,-0.9759511819730645,-1.228378773517318,1.8063205986417041
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_STEM_CELLS,-1.3683175677444508,-1.5980979308396985,-1.1409201411958725,-0.7327465556387992,1.337052053869264
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS,-1.6519271355134741,-1.3385391950844792,-1.4935566185217939,0.8215897100185394,1.3740472757425743
REACTOME_DIGESTION,-1.1526837873019173,-0.8231022486815733,-1.6917411550723924,0.8776186655685904,1.3877696925093426
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,-1.770703153271909,-1.6514359915503647,0.9939327024438979,1.394043750118907,0.9689013474554674
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,-1.5962646080533938,-1.0808199727105379,-0.7442537085851001,0.6653969326667677,1.737470975974724
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,-1.354188221943498,-1.630830068810754,1.1881627460312996,1.74572913125535,-1.4828836131727583
REACTOME_DISEASES_OF_METABOLISM,-1.545598706955463,-1.339953086757744,-1.0640163032895507,-1.0589495746690023,1.6722075738365691
REACTOME_DISORDERS_OF_DEVELOPMENTAL_BIOLOGY,1.3995066770646587,1.9000400216507964,0.892932672394305,-1.1481227762455344,-1.2794306150618118
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,-1.7654528681576498,-1.187901343790493,-1.1273407390023191,-0.908723425386786,1.30080985029145
REACTOME_DNA_REPLICATION,-1.1979170080537267,-1.8497144138628092,-1.268942701971925,1.703706173431173,1.5862227638120334
REACTOME_DNA_REPLICATION_PRE_INITIATION,-1.2271750010965097,-1.777880042313066,-1.3537483302516626,1.6287814630775619,1.6588202834807282
REACTOME_DNA_STRAND_ELONGATION,0.8441302954941554,-1.7713611068729218,2.30360129589251,0.9702669950200427,-0.6375189005668271
REACTOME_DOWNSTREAM_TCR_SIGNALING,-1.3523120446124968,-1.9473018047880406,-1.2646350115943361,1.8439553356721223,1.290453638959184
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,-1.3427064933093311,0.8248258978759168,-1.2095581429085833,-1.1218309870207066,1.7988777587247353
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,-1.6038748976959232,-1.1840370538464666,-0.7459588199535603,1.1830317895306288,0.8837363236718065
REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,-1.810070868297121,-1.2227551475545129,-0.6753838025122461,-1.0016670457944665,1.7350209441203648
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,-0.7907654274162752,2.1007859900002805,0.6805092142771515,-2.0580676698788953,1.0545813644387565
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION,1.3004332819875368,-1.8526267539511463,-0.9944815315903408,2.0746198467850796,-1.1060946600016264
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,0.9828548029487275,-1.6745982590779855,-0.8564314105180735,1.7287763957798203,-0.5323127547157438
REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,1.1101423388196172,2.149385290363861,2.4633761450073903,-1.9530952951393419,-1.3448246203967213
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,-1.468680693483032,-1.5983186644169627,1.0805185407222337,1.0311534489811232,0.9661299997091571
REACTOME_FATTY_ACID_METABOLISM,-1.6331306273280146,-1.1425660865505183,-1.2099662867891963,-1.0066624656062797,1.6780314277074138
REACTOME_FBXL7_DOWN_REGULATES_AURKA_DURING_MITOTIC_ENTRY_AND_IN_EARLY_MITOSIS,-1.84598829303364,-1.8392530319373548,-1.8850136999270717,1.7599571030740968,1.9715050463461936
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,-1.3063231554640922,-1.2144579677818266,1.5351067288292461,1.6915455919816418,-0.8218470335327012
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,-1.3458139634217285,-1.5900837085110728,-1.4455927428148625,1.5319503860321475,1.4739130823327478
REACTOME_FIBRONECTIN_MATRIX_FORMATION,-1.1477193489962563,-0.9849922665904608,2.1675027961571187,-1.358920104786259,0.7702152324398562
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,-1.7421975549025408,-1.5714113356080421,-1.825799376936515,1.5275001084603774,1.8193208848999187
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE,-1.6935868729647097,-1.8455773283886696,-0.9297014225984571,1.0058734981354167,1.3489494023489963
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,-1.6877567173693038,-1.4254733878751864,-1.3747780337640894,1.0926886044780955,1.1743411235809995
REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS,-1.736561709661063,-1.6989331673125663,-1.5177101925173193,1.8414208178952678,1.601316479283531
REACTOME_G1_S_SPECIFIC_TRANSCRIPTION,-0.8596323794591718,-1.621591410556652,1.0477447461737723,0.914172862998879,0.825567836539323
REACTOME_G2_M_CHECKPOINTS,-1.1462166834127347,-1.687997360939564,-1.134632496935396,1.4868379092923365,1.3988901278673378
REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION,-1.5305152420928803,-1.2158702775091506,-0.9636927319666918,-0.9811184696066069,1.7599920735131434
REACTOME_GAP_JUNCTION_ASSEMBLY,-1.901810069973556,-1.2769847871590825,-1.3467673902369846,0.9872009117021312,-0.9938924888515946
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,-1.9587871469937883,-1.201577876004315,-1.2818237013118594,1.1171341172657354,0.9538442744083374
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,-0.9000408926099228,-2.237573517551802,-0.7179442909876772,2.427915696166894,-1.5716097513138167
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,-1.3673959638135238,-1.7287374128551931,-1.2006605037816005,1.784908599159393,0.9340257029459034
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,-1.7298029367047039,-1.379304786847325,-0.9062577917874317,1.1186341909462432,1.3989070560787082
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM,-1.7150176362352942,-1.3911944766362805,0.9521121175130814,0.8364641031259094,1.3562862273701992
REACTOME_GLYCOSPHINGOLIPID_METABOLISM,-1.6656115898959543,-1.2199758112600065,-0.6743321960970035,1.1070142597355874,1.2615439910985644
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,-1.286707330253355,0.6515748878247809,-1.0939081587956736,-1.1588245587553392,1.7844678260385816
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,-1.6062264780583198,-1.5624099797285946,-0.8140317409967551,1.05092147951871,1.6333417537402761
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,-1.0398325369158226,-1.430889894347287,1.1258358953973326,1.8166737417637158,-1.3601204978204118
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,-1.6151137743255723,-1.0290445283537066,1.4362108043410637,0.5226912243459494,0.7365885677721266
REACTOME_GSK3B_MEDIATED_PROTEASOMAL_DEGRADATION_OF_PD_L1_CD274,-1.8242215172731868,-1.7825128352277306,-1.7824869285258635,1.7500911352183715,2.017673641019208
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,-1.8629169537547496,-1.822486474845329,-1.4695216572898318,1.5574961033122983,1.9314997747491571
REACTOME_HEME_SIGNALING,-0.7422596711991453,1.4617865555651575,2.2778338703152294,-1.6270483639722426,-1.5977551082084487
REACTOME_HH_MUTANTS_ABROGATE_LIGAND_SECRETION,-1.9157412693353884,-1.7928162258691034,-1.5296378589052757,1.5936948305589769,1.9143595663701454
REACTOME_HIV_INFECTION,-1.3464876023615098,-1.4200520696253487,-1.0957988362406037,1.2030919551370147,1.7590776877539345
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,-1.7377316184923404,-1.682892307195596,-1.1843135338858684,1.561510577735506,1.7886015775420927
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,-1.7015588571428943,-1.2962113791982999,0.8537425131378418,0.904017662747568,1.556759351286465
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,-1.6799806751059045,-1.1263302312841392,-0.8784219996478654,-1.2291565727721427,1.5515269652091745
REACTOME_HYALURONAN_DEGRADATION,-1.3187752351626716,-1.5991580055294854,-0.8579147865792169,1.281978173791554,1.4801332841740893
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,-1.143036507987411,-2.0940469133320283,-1.208279562352159,2.6062594632638785,-1.9103199165023268
REACTOME_INFLAMMASOMES,-0.9230756446863989,-1.587870332752711,-0.7401099425272648,1.3104927117426992,-1.29928652285941
REACTOME_INFLUENZA_INFECTION,-0.5940679271769574,-1.4987286978174095,-0.7858024079478175,1.6673937679634108,0.7544221566966679
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,-1.1357025466115196,-1.889133535564988,1.0432370691503998,1.459480363584451,-1.421054416414138
REACTOME_INSULIN_RECEPTOR_RECYCLING,-2.0333523414799535,-1.5766244884672753,-1.516138171317398,0.842207164087492,1.7974205444380038
REACTOME_INTEGRIN_SIGNALING,-1.6051986576738668,-0.9709689487900842,1.0115609859129215,0.8549510308663135,-0.6577801327611129
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,-0.5657991458414231,-1.961012257904004,-0.9851340897434547,2.328163365905777,-1.3027283340946942
REACTOME_INTERFERON_GAMMA_SIGNALING,-0.9669222600547546,-1.9817533150166398,-0.8517642632578462,2.086059091683088,-0.8539776078492883
REACTOME_INTERFERON_SIGNALING,-1.17486332511176,-1.6376523423005567,-0.8734491884459631,1.9215486853407129,0.9028316686915344
REACTOME_INTERLEUKIN_10_SIGNALING,-1.191216027893818,-2.1001695962437044,-1.378355383112064,2.317598462102217,-1.4983991947805884
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,-1.409479593551351,-1.9538743329983868,-1.0429798867966462,1.9211381818948057,0.9474276792825406
REACTOME_INTERLEUKIN_12_SIGNALING,-1.4324292299560246,-1.876435896106758,-1.1186466521442229,1.7687908068533553,1.1176354808367592
REACTOME_INTERLEUKIN_1_SIGNALING,-1.5115072052372935,-1.5267671202787243,-1.537112914330706,1.6655290242079988,1.4823315902188838
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,-0.6915896697134922,-1.6626348176638666,-0.8192675161996813,1.7401538674702208,-0.9167846532443027
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,-1.0750640571765129,-1.858813230142763,0.8657555864320656,2.16487553028897,-2.12767711710599
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,-1.149570092773212,-1.6599627397247354,-0.8683987739251973,1.6212961748499752,-1.2320211403211891
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,-1.1484770395075992,-1.5667836987188983,0.899555548459151,1.7635499880076444,-1.8298864449844798
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,-1.5241898071424427,-1.2218967176541777,-0.6459410021857661,-1.0287562984094702,1.7071065677157127
REACTOME_ION_CHANNEL_TRANSPORT,-1.6264759178183958,-1.1767350961774392,-1.1786189657179251,-0.9906151872036932,1.3020302217472604
REACTOME_IRAK4_DEFICIENCY_TLR2_4,-1.5687404346902347,-1.5830208890112694,1.123166204919929,1.7120799325373937,-1.1819422979215268
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,-1.6418636765964876,-0.7246043143828641,-0.8574716749079881,1.2403396057534677,1.1447372554637016
REACTOME_IRON_UPTAKE_AND_TRANSPORT,-1.8152088498445744,-1.5785590018152564,-1.2750217527759973,-0.7781560392996111,1.7501092314097524
REACTOME_KEAP1_NFE2L2_PATHWAY,-1.8007952720000808,-1.2680274614888885,-1.078075094245552,1.1501015655942437,1.8278740969766754
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,-1.7203648927524624,-1.5400873023438386,-1.4461680113635988,1.187116005533255,1.286710177785087
REACTOME_KERATAN_SULFATE_DEGRADATION,-1.4149995479737252,-1.7618174772005422,-1.0535376080295205,1.5888076959224682,1.1081823306283103
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,-1.7078081794923017,-1.6567973307266681,-1.3465729526064776,1.168878444528324,1.5630283813582548
REACTOME_KERATINIZATION,-1.6158960152538298,-1.728787421366134,-0.8500457982758479,1.0954613499183636,1.2233841455725678
REACTOME_LAGGING_STRAND_SYNTHESIS,1.0233975953981267,-1.6185623775586768,1.7918765762513453,1.0893348007196424,-0.4469640190531906
REACTOME_LAMININ_INTERACTIONS,-1.24120286329318,-0.918116334016381,2.119939303332552,-1.8147881481653378,0.7944292084605765
REACTOME_LDL_CLEARANCE,-1.666175515243586,-1.6168456410122731,0.701905499498079,1.093494493695058,1.3178828296238227
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,-1.7149803395337475,-1.2279057934318485,-0.663252605669665,1.4649676273416201,0.9031649463667198
REACTOME_MAPK6_MAPK4_SIGNALING,-1.6888998408200633,-1.3970620236276114,-1.3919882290071746,1.3653881946732982,1.5326807233193076
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.7003360003852729,1.936671090641534,1.012666955168048,-1.678809296922845,-0.62783296197767
REACTOME_MATURATION_OF_DENV_PROTEINS,-1.4687082121719308,-1.5224749187944304,-0.5544363654325831,0.5929966745049129,1.8418817048743177
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,-1.5137464867033128,-1.128024927648359,1.0462205125800688,-0.7945008885144863,1.666273106046423
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,-1.4437093000869698,-1.0435590533426826,-1.6987771914388057,-1.3645550001130669,2.2126126259915035
REACTOME_METABOLISM_OF_NUCLEOTIDES,-1.6273755303398116,-1.5253719194483737,-1.4260948558771047,1.374449727187519,1.5550273323124737
REACTOME_METABOLISM_OF_POLYAMINES,-1.9317947319043078,-1.7761998275011626,-1.7551177775096576,1.728886330485386,1.9229917512823922
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,-1.5660077905666805,-1.2262416638776008,-1.169665595402163,0.9006582467611588,1.8441460166557784
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,-1.572062863812949,-1.2101878962471615,-1.154345465989645,0.9232684740779877,1.7159644997648134
REACTOME_METAL_ION_SLC_TRANSPORTERS,-1.6946041894976926,-1.1457772203976069,-0.9553558845395788,0.6883264851286278,1.324557578768588
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,-1.7257229896205595,-1.73865150240116,-0.8616883325718471,1.6970947054013434,1.1789903876508085
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,-1.6093881136601278,-1.1739318889559984,-0.9631584755024817,-1.2890212278473603,1.307853578354447
REACTOME_MITOCHONDRIAL_BIOGENESIS,-1.3765058668013908,0.8611752897510501,-1.1696833797249462,-1.1033925655890613,1.7797567021450946
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,-1.4699498011965464,-1.001046728780507,-1.2149156422298573,-1.4449776410175188,1.9227318629085106
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,-1.911852095848707,-1.2464473776999587,-1.738728344326508,-1.2457882741230957,2.493098160785164
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,-1.6679416815266792,-1.3580003171388062,-1.785837211120864,1.0753035949026561,2.022411402966855
REACTOME_MITOCHONDRIAL_TRANSLATION,-1.6569024266377357,-1.5005462223325856,-2.021982757074053,1.4276593308953165,2.203460827934054
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,-1.6296171154420434,-1.590779085486124,-1.9234142598301684,1.5159753872701796,2.19937259641885
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,-1.4067632165583563,-1.5935574462404005,-1.076989998442873,1.4071178352463023,1.5393760183792489
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,-1.5815071827947678,-1.6456187962864448,-1.1553484523303317,1.5994200266707945,1.5707570207886106
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,-1.182748281840979,-1.4674244009792863,1.2987640304301669,1.6616565737743483,-1.3414195023839102
REACTOME_MTOR_SIGNALLING,-1.377039784929503,0.745462085947436,-1.1669350444208555,-0.9648982526276583,1.7543172034994337
REACTOME_MYOGENESIS,0.944575768190205,1.9868049428687817,0.935359351882414,-1.5986398080569824,-1.1487790908413391
REACTOME_NEDDYLATION,-1.4670898204471898,-1.1045087074540825,-1.3022731334319568,1.024165588833288,1.8187630389486529
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,-1.3545749063054402,-1.752411789330972,-0.6080851083030244,1.573342725324747,1.1448925411215307
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,-1.866915951264171,-1.7400508269167223,-1.8641576104681543,1.7410264339435173,1.8596641381166168
REACTOME_NEUTROPHIL_DEGRANULATION,-1.707442215570331,-1.8144402341159065,1.0,1.8187925929727626,1.2342282942738705
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,0.7889685791822317,-1.6268234143681097,-0.9463271262007925,1.898853673850122,-0.6065016312258451
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,1.8416920242872805,2.236793970934602,1.0866297995850096,-1.280375322178667,-1.6871098005431309
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,1.1404405767018408,1.9322141269637874,1.2636203614696984,-1.0953981612055874,-1.4986742154533241
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,-1.5985432300862872,-1.2080196929183038,-1.084250838321032,1.1851111408818915,1.2047981048176426
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,-0.6858013594122352,1.9071483495831674,-1.1576634109614747,-1.5206014378761543,0.5854879939653403
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,-1.7287845568892548,-1.3487357131092113,-1.294741828720837,1.3089034183764625,1.6149985980107946
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,0.7544262823421432,-1.270304613511672,-1.0152017075941202,1.728750416269716,-1.648760114800147
REACTOME_NUCLEOTIDE_SALVAGE,-1.543675196108482,-1.7761403134538165,-1.3116081839699685,1.1198501672537173,1.5513887814406162
REACTOME_OLFACTORY_SIGNALING_PATHWAY,1.0,-0.40153022805542776,-0.9631870777408704,0.7024244315632042,-2.056942748833863
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,-1.6374745972865352,-1.9416501907605723,-1.3084175112806717,1.7221115394444262,1.6371531667823613
REACTOME_OTHER_INTERLEUKIN_SIGNALING,-0.9965702052335103,-1.6441896980005553,-1.3799104654147207,1.8558988968929127,-1.3133627844619313
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,-1.8286024515334067,-1.8528497189223456,-1.633144843078649,2.017111570807424,1.5052621788023965
REACTOME_PCP_CE_PATHWAY,-1.8025657828524855,-1.8698157740460937,-1.6486372335914161,1.7936702036291028,1.7488690066614248
REACTOME_PD_L1_CD274_GLYCOSYLATION_AND_TRANSLOCATION_TO_PLASMA_MEMBRANE,-1.3300844528437223,-1.6068924254354566,0.9317095674682682,1.0942560650674393,1.2205292599303132
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,-0.8612221703028897,-1.710278261336124,-1.2252061845193238,1.5844255136456826,-1.6778476880301463
REACTOME_PEROXISOMAL_LIPID_METABOLISM,-1.3282462936494983,1.1454751282029294,-1.0094419238254881,-1.5935828130434306,1.7985708895039736
REACTOME_PEROXISOMAL_PROTEIN_IMPORT,-1.4051411276576067,-0.6423511364442397,-0.77471877555982,-1.868347122143389,2.007983013733386
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,1.1899108084421883,2.0349277746796157,1.2917619087867498,-1.8609434970711307,-1.4406367946756928
REACTOME_PHOSPHORYLATION_OF_CD3_AND_TCR_ZETA_CHAINS,-0.8235692501792194,-2.1645333747917794,-0.8537186686084083,2.2454277621121435,-1.4012735827917129
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,-1.7845372622064402,-1.2431701615436408,-1.8259938564626064,1.6083959084095238,-1.0206754524864656
REACTOME_PROCESSING_OF_SMDT1,-1.2323148390723495,-0.7442023828137194,-1.1800599676551649,-1.0871374377820227,1.6704522976253964
REACTOME_PROTEASOME_ASSEMBLY,-1.721825658918499,-1.9936577680044947,-1.837893672297617,2.099406271099885,1.8551516407859998
REACTOME_PROTEIN_LOCALIZATION,-1.4843421863776916,-1.0128445963812769,-1.4421295001740113,-1.1945379796059978,2.115240518098904
REACTOME_PROTEIN_UBIQUITINATION,-1.1698887847960369,-1.161217438067171,-0.8984182453333897,0.8699512601416094,1.76549455278955
REACTOME_PYROPTOSIS,-1.0718021852567796,-1.7791303434036312,-1.4581411378779832,1.7863281979005583,0.8263774679876649
REACTOME_PYRUVATE_METABOLISM,-0.9620439176450659,0.8858969197299706,-0.9241606676048526,-1.9657116387778613,1.9689969806120107
REACTOME_RAC2_GTPASE_CYCLE,-0.6148145390960367,-0.7025998277475016,2.148032471604884,-1.4197821669240425,-0.8782083959858679
