subtype_id,gene,reference_population,wald_stat,log2_fold_change,p_value,padj,target_n,rest_n
SUBTYPE01,SNX11,core_rest,-1.6779387869452551,-0.21852077792640254,0.09335904957846941,0.5665924020717233,10,69
SUBTYPE01,TMEM176A,core_rest,-0.2563327205018308,-0.07799505830545024,0.7976939337335113,0.9851895078505211,10,69
SUBTYPE01,M6PR,core_rest,-0.5961779295492292,-0.13398536713348222,0.5510563680295231,0.9174839946550394,10,69
SUBTYPE01,KLHL13,core_rest,-1.2753991406791128,-0.4311689339918444,0.202168002691391,0.7172607663053953,10,69
SUBTYPE01,CYP26B1,core_rest,1.4340360005858885,0.5386275006148838,0.15156198963495793,0.6539484882590968,10,69
SUBTYPE01,ICA1,core_rest,-2.166716582414561,-0.5746164456064131,0.030256471392957018,0.38135940936664076,10,69
SUBTYPE01,DBNDD1,core_rest,-0.877619018758373,-0.311906681432018,0.38015050463043,0.841276227811823,10,69
SUBTYPE01,ALS2,core_rest,-0.6789575601679716,-0.09900358897514938,0.4971647529019868,0.8966749166136105,10,69
SUBTYPE01,CASP10,core_rest,-0.28789304946854344,-0.04865122066859284,0.7734286075068365,0.9811252735375183,10,69
SUBTYPE01,CFLAR,core_rest,0.6481924600003814,0.12461499654795549,0.5168604780519457,0.90236928177509,10,69
SUBTYPE01,TFPI,core_rest,1.587444894610804,0.5729076508451643,0.11241191816403374,0.5988705673644552,10,69
SUBTYPE01,NDUFAF7,core_rest,-2.333106442352584,-0.34165338994136046,0.019642559427755384,0.3213265568116706,10,69
SUBTYPE01,RBM5,core_rest,-0.7020998781512584,-0.17094376023828695,0.48261687832816713,0.891149451387973,10,69
SUBTYPE01,MTMR7,core_rest,1.9309149321743584,0.42328995851372037,0.05349357326850248,0.4679302753086295,10,69
SUBTYPE01,SLC7A2,core_rest,-0.3557412552185543,-0.1519336232856437,0.7220343462223078,0.9689762949154274,10,69
SUBTYPE01,ARF5,core_rest,-0.5499884046539699,-0.0870438855480178,0.5823273267073885,0.929069979102301,10,69
SUBTYPE01,SARM1,core_rest,1.6803184785165113,0.2777452395415177,0.09289536767678976,0.5665274982670778,10,69
SUBTYPE01,POLDIP2,core_rest,-1.2380245441538817,-0.1924617756907746,0.21570696018290136,0.730523217385579,10,69
SUBTYPE01,PLXND1,core_rest,0.36615828769527853,0.08293888112664478,0.7142469656287813,0.9670023550288919,10,69
SUBTYPE01,AK2,core_rest,0.8499239168003984,0.14147042749822916,0.39536738757231327,0.8497840032918357,10,69
SUBTYPE01,CD38,core_rest,-1.4484075585809475,-0.6978868168903473,0.14750310213203013,0.6500826290386004,10,69
SUBTYPE01,FKBP4,core_rest,-0.7343309751082531,-0.11111908656156692,0.4627470439549515,0.8845188478902791,10,69
SUBTYPE01,KDM1A,core_rest,-0.7895672408485975,-0.1209484692247243,0.429780546142399,0.8691385146606198,10,69
SUBTYPE01,RBM6,core_rest,-0.5357390207130801,-0.15967428094156072,0.5921389315103827,0.9314727251940708,10,69
SUBTYPE01,CAMKK1,core_rest,0.22392188458046228,0.05621940070785501,0.8228180866424684,0.9900111344082415,10,69
SUBTYPE01,RECQL,core_rest,-0.3929218713329992,-0.10137793698519312,0.694377187120109,0.9618414573475934,10,69
SUBTYPE01,VPS50,core_rest,-0.5909289212933128,-0.09341787293230228,0.554568046867371,0.9180130902661499,10,69
SUBTYPE01,HSPB6,core_rest,-0.5912603114926677,-0.3363899159912084,0.5543460177011298,0.9179738117013212,10,69
SUBTYPE01,ARHGAP33,core_rest,-0.21834817537422427,-0.09181376969193665,0.8271578413326329,0.9910112309120259,10,69
SUBTYPE01,NDUFAB1,core_rest,-2.0201366220103916,-0.4836540540897722,0.04336921807842085,0.43120633000386915,10,69
SUBTYPE01,PDK4,core_rest,-0.7477809799472799,-0.4129681173751536,0.45459227638575506,0.8812992925133052,10,69
SUBTYPE01,SLC22A16,core_rest,-1.4191002527616743,-0.7320223510415851,0.15586979027083697,0.6585990181343673,10,69
SUBTYPE01,ZMYND10,core_rest,0.41505823445703816,0.1770241205958828,0.6780992729933311,0.957137471959792,10,69
SUBTYPE01,ABCB5,core_rest,-0.5719970424178752,-0.3808447409317218,0.5673239783412816,0.9226494434299697,10,69
SUBTYPE01,ARX,core_rest,-4.897818794300737,-5.251491358560481,9.690633562774378e-07,0.0005557655681615621,10,69
SUBTYPE01,SLC25A13,core_rest,-0.9647351922245375,-0.1667606445134644,0.33467746364185547,0.8165043610503806,10,69
SUBTYPE01,ST7,core_rest,-0.1999576608886599,-0.04716934211851669,0.841513694062299,0.9918101122518432,10,69
SUBTYPE01,CDC27,core_rest,-0.3133594972627432,-0.039379685299920225,0.7540075522089346,0.9794842242420646,10,69
SUBTYPE01,SLC4A1,core_rest,-5.35291813642975,-5.010877516469946,8.654701046042111e-08,0.00010523922765415766,10,69
SUBTYPE01,CALCR,core_rest,-2.6173891335226043,-1.767826124907263,0.008860526632647962,0.22111723709224598,10,69
SUBTYPE01,HCCS,core_rest,-2.814084362799613,-0.5742023974213559,0.004891638916171423,0.16672765063750594,10,69
SUBTYPE01,DVL2,core_rest,1.244698537846909,0.13046783919523078,0.21324258364685278,0.7281210597535187,10,69
SUBTYPE01,PRSS22,core_rest,-1.538675562952245,-1.4108074642501007,0.12388352103950315,0.618240186682627,10,69
SUBTYPE01,UPF1,core_rest,-3.089046618144714,-0.292605258095763,0.0020079992808203617,0.10239215230387923,10,69
SUBTYPE01,SKAP2,core_rest,-0.12364816606027892,-0.025702600567191498,0.9015938540804753,0.999166499548533,10,69
SUBTYPE01,SLC25A5,core_rest,-2.446691283114815,-0.8057774537651187,0.014417427119407486,0.27933096293307985,10,69
SUBTYPE01,MCUB,core_rest,-1.8698358210272301,-0.5714007149840669,0.06150662033852884,0.4895694930095832,10,69
SUBTYPE01,HOXA11,core_rest,-2.2947735636906637,-1.1575050578241621,0.02174610442626933,0.3385282987127889,10,69
SUBTYPE01,POLR2J,core_rest,-1.3275380323991872,-0.4096172048933131,0.18433076766403322,0.6971404286406413,10,69
SUBTYPE01,DHX33,core_rest,-0.8252477039893893,-0.10311200645808288,0.40923097530869224,0.8589085022772176,10,69
SUBTYPE01,MEOX1,core_rest,-2.0102211506843815,-0.9571224455008616,0.044407787813617865,0.43529490496617956,10,69
SUBTYPE01,THSD7A,core_rest,-1.7131561091061447,-0.7317487614621294,0.08668382384694949,0.5550736089975394,10,69
SUBTYPE01,LIG3,core_rest,-0.7681288697989447,-0.09230426132461818,0.44241062680868537,0.8744862790169798,10,69
SUBTYPE01,RPAP3,core_rest,-0.650732892579286,-0.08680816882327745,0.515218926305876,0.9021095543276996,10,69
SUBTYPE01,ACSM3,core_rest,0.849615424856001,0.3029836817236585,0.3955389333455551,0.8498706477590627,10,69
SUBTYPE01,REXO5,core_rest,0.8396977884003471,0.1424980856266045,0.4010778543308209,0.8534389334075793,10,69
SUBTYPE01,CIAPIN1,core_rest,-2.6812704942269865,-0.3817701350158605,0.00733432045495123,0.20650895333158334,10,69
SUBTYPE01,SPPL2B,core_rest,-1.322566618377586,-0.3810739749755295,0.18597954153663,0.699068861802023,10,69
SUBTYPE01,FAM214B,core_rest,-2.1697583903507742,-0.3796895343535078,0.030025154058720017,0.38135940936664076,10,69
SUBTYPE01,COPZ2,core_rest,-0.013514394243093255,-0.004149617851855588,0.9892174017060604,0.9997666028994305,10,69
SUBTYPE01,PRKAR2B,core_rest,-0.9099914670773871,-0.28585097368843426,0.3628270098603805,0.8321537560831762,10,69
SUBTYPE01,MSL3,core_rest,-1.1031945364467042,-0.1489117811372632,0.2699426934675886,0.7739312507263558,10,69
SUBTYPE01,CREBBP,core_rest,0.04164621423331204,0.00541001622321632,0.9667807315476488,0.999166499548533,10,69
SUBTYPE01,TSPOAP1,core_rest,0.21968693816617174,0.07652692655884646,0.8261149780056667,0.9908352816372008,10,69
SUBTYPE01,MPO,core_rest,-1.3956653355720743,-0.7770456258025658,0.16281529758900404,0.6676161672468185,10,69
SUBTYPE01,PON1,core_rest,-0.9610790598446629,-0.601801770898678,0.3365124176215226,0.8179063119200434,10,69
SUBTYPE01,GCFC2,core_rest,2.139296169589297,0.24612238846774973,0.03241168972803474,0.3880439547691422,10,69
SUBTYPE01,WDR54,core_rest,1.4184094399173326,0.35193192035988796,0.15607126117001802,0.658742866231527,10,69
SUBTYPE01,CROT,core_rest,-1.7065053386397868,-0.399981122010537,0.08791403318428825,0.5586708066918552,10,69
SUBTYPE01,ABCB4,core_rest,-0.8717663181271291,-0.358600103751131,0.3833358728122953,0.8441898515049999,10,69
SUBTYPE01,KMT2E,core_rest,1.432000538413594,0.19100175133511896,0.15214366722931424,0.6539484882590968,10,69
SUBTYPE01,RHBDD2,core_rest,-1.9241270349873083,-0.5268904153880591,0.054338662118001965,0.4693321895102958,10,69
SUBTYPE01,SOX8,core_rest,-1.6783768508619368,-0.8431012916141403,0.09327355382928798,0.5665924020717233,10,69
SUBTYPE01,IBTK,core_rest,-1.0996355548993313,-0.18195125234957532,0.27149094403937624,0.7753235426719097,10,69
SUBTYPE01,ZNF195,core_rest,-0.0956273777958795,-0.01611400585660734,0.9238165205032186,0.999166499548533,10,69
SUBTYPE01,MYCBP2,core_rest,-1.1160015135471575,-0.2197142725491631,0.26442148673558163,0.7703074890236737,10,69
SUBTYPE01,FBXL3,core_rest,1.5325415206988557,0.26906375332199706,0.12538885975607325,0.6204928087980109,10,69
SUBTYPE01,ITGAL,core_rest,-0.2024591294467507,-0.06984525076864581,0.8395578067264591,0.9916313246004353,10,69
SUBTYPE01,PDK2,core_rest,1.7158994343712273,0.4201016404408998,0.08618045027636853,0.5545710899968419,10,69
SUBTYPE01,ITGA3,core_rest,-1.787023167116785,-0.5725113190344445,0.07393374426008552,0.5275152610135587,10,69
SUBTYPE01,ZFX,core_rest,-1.5149968760625057,-0.2500805279537184,0.1297731952350504,0.6254176435213649,10,69
SUBTYPE01,LAMP2,core_rest,-0.4366679062980063,-0.08075037241963826,0.6623522075579211,0.9530922430446462,10,69
SUBTYPE01,ITGA2B,core_rest,1.0030651900428629,0.4233393523012002,0.31582940875776067,0.803571267612099,10,69
SUBTYPE01,ASB4,core_rest,-1.1023438577858395,-0.6670050822731166,0.2703122091413307,0.7743178946308243,10,69
SUBTYPE01,GDE1,core_rest,-3.13957361516825,-0.7080169394252276,0.0016919389843006304,0.09248107562337873,10,69
SUBTYPE01,REX1BD,core_rest,-2.22448510957315,-0.6283996709855117,0.026115823251734265,0.36566820153131757,10,69
SUBTYPE01,CRLF1,core_rest,0.28019354694767595,0.1836170812069194,0.7793290172589636,0.9821820639752424,10,69
SUBTYPE01,OSBPL7,core_rest,-1.3978195555339774,-0.34575668953611277,0.16216726040852214,0.6674661789818771,10,69
SUBTYPE01,TMEM98,core_rest,-0.3949914693453947,-0.11215870326738724,0.6928491836541468,0.9614310512814872,10,69
SUBTYPE01,YBX2,core_rest,-2.013979985730537,-1.2963645742357492,0.04401163483195812,0.43272168092878666,10,69
SUBTYPE01,KRT33A,core_rest,-2.03627500476405,-1.9535774261862044,0.041722748277174385,0.42200238525808587,10,69
SUBTYPE01,MAP3K14,core_rest,-0.7661554977721742,-0.21628983988866302,0.44358378425232026,0.8751849050933359,10,69
SUBTYPE01,ABCC8,core_rest,-0.7821264251260435,-0.44932203158395523,0.4341402783081283,0.8708121786407187,10,69
SUBTYPE01,CACNG3,core_rest,0.7994974127511303,0.6412150206107298,0.42400204626288873,0.8656535295382136,10,69
SUBTYPE01,TMEM132A,core_rest,-1.3232072844276304,-0.42045439594642603,0.1857664542122135,0.699068861802023,10,69
SUBTYPE01,AP2B1,core_rest,-0.6723026613992659,-0.09416459591589084,0.5013910358096347,0.8982378468459348,10,69
SUBTYPE01,TAC1,core_rest,-1.154281805242414,-1.3515206309147576,0.2483846534820945,0.7568904756766287,10,69
SUBTYPE01,ZNF263,core_rest,-1.2812982125502779,-0.207772647035485,0.2000889404928734,0.7162520195027756,10,69
SUBTYPE01,CX3CL1,core_rest,0.9798266786804714,0.2394287799819689,0.3271716806144639,0.8112540223371453,10,69
SUBTYPE01,SPATA20,core_rest,-0.16992531692673532,-0.033155828008150603,0.8650688706316721,0.9937522944626669,10,69
SUBTYPE01,CACNA1G,core_rest,-0.8053338175506548,-0.43628606196186304,0.4206270719175106,0.8642433342921289,10,69
SUBTYPE01,TNFRSF12A,core_rest,-2.4601507416545303,-0.9101292179769764,0.013887867064767401,0.27598397040778955,10,69
SUBTYPE01,DLX6,core_rest,0.602412648211575,0.25396624799044787,0.5468994928070904,0.9155677161789015,10,69
SUBTYPE01,MAP3K9,core_rest,-2.887769342391095,-1.1073713645630048,0.0038798427036848553,0.14750994921172086,10,69
SUBTYPE01,RALA,core_rest,-1.0550394399222374,-0.20309990908993691,0.2914072872279133,0.7903578174573624,10,69
SUBTYPE01,BAIAP2L1,core_rest,-3.1604443374123985,-1.2292746255813698,0.0015752870116818658,0.08948735690922599,10,69
SUBTYPE01,KDM7A,core_rest,-0.3143708336499577,-0.06150389338003115,0.7532394054334596,0.9794489300011959,10,69
SUBTYPE01,ETV1,core_rest,-0.03280106266133469,-0.013458901252781433,0.9738332307888957,0.999166499548533,10,69
SUBTYPE01,AGK,core_rest,-0.8538643390207868,-0.13907242161720915,0.3931801605373869,0.8482736434114773,10,69
SUBTYPE01,ALDH3B1,core_rest,-2.253078272952609,-0.6473852724912057,0.02425421413823349,0.3542938889305265,10,69
SUBTYPE01,TTC22,core_rest,1.2928217099217056,0.4233881278413581,0.1960727299445727,0.7108231008328342,10,69
SUBTYPE01,PHTF2,core_rest,-0.5182620083493198,-0.10093897941470534,0.604275476187703,0.935114783902775,10,69
SUBTYPE01,CCL26,core_rest,-0.2965964958633199,-0.1763081233466705,0.7667745864531936,0.980663485665252,10,69
SUBTYPE01,FARP2,core_rest,-0.09498290732366745,-0.016821841481259245,0.924328403512486,0.999166499548533,10,69
SUBTYPE01,USH1C,core_rest,0.28706438299964815,0.09488982180520505,0.774063023169975,0.9812722259364733,10,69
SUBTYPE01,GGCT,core_rest,-1.2103479721711246,-0.3126596413120684,0.2261453970074202,0.7385363545234761,10,69
SUBTYPE01,DBF4,core_rest,-1.0004504779089594,-0.2509231981384281,0.3170925520340938,0.8047624144748295,10,69
SUBTYPE01,TBXA2R,core_rest,0.5807309826258318,0.18672382072168478,0.5614217769618254,0.9202146563330147,10,69
SUBTYPE01,IFRD1,core_rest,-0.4903250439845474,-0.15509485691420782,0.6239039079894393,0.940936312174148,10,69
SUBTYPE01,LGALS14,core_rest,-0.6594141584709906,-0.7197368308799986,0.5096298526950221,0.9004137577966581,10,69
SUBTYPE01,COX10,core_rest,-1.7272013659701522,-0.2520924083111217,0.08413150562246773,0.5488981823864504,10,69
SUBTYPE01,GTF2IRD1,core_rest,-0.46340681667085737,-0.10476965408491654,0.6430727934670086,0.9468779356230453,10,69
SUBTYPE01,PAF1,core_rest,-0.4974026029706617,-0.0643803382202157,0.6189051703748629,0.9394442734832473,10,69
SUBTYPE01,VPS41,core_rest,-0.29463992389838234,-0.04791210242810201,0.7682689604430415,0.980663485665252,10,69
SUBTYPE01,ARHGAP44,core_rest,-1.1984793983192867,-0.4529635478136896,0.23073043862981202,0.7437366594834672,10,69
SUBTYPE01,ELAC2,core_rest,-3.1009336276181285,-0.44342209697532137,0.0019291152612497021,0.10021083234106741,10,69
SUBTYPE01,SCIN,core_rest,-3.3868490299340244,-1.9251645519432994,0.0007070028147607922,0.05344611161545787,10,69
SUBTYPE01,ARSD,core_rest,-2.295583521150109,-0.46829356960287566,0.02169970587573288,0.338348222916323,10,69
SUBTYPE01,PNPLA4,core_rest,-0.9537062058978337,-0.2231132948778649,0.34023237794069205,0.8197489955616069,10,69
SUBTYPE01,MYH13,core_rest,-0.960338547541571,-0.8939695247155759,0.3368848554762639,0.8179853292450533,10,69
SUBTYPE01,ADIPOR2,core_rest,-1.979749583723265,-0.30668863791834716,0.04773167400613453,0.4490706840635262,10,69
SUBTYPE01,CDKL3,core_rest,0.40626720697275304,0.11353143877860587,0.684546277674958,0.9589165247233968,10,69
SUBTYPE01,UPP2,core_rest,-2.1377732281444843,-0.903462652092568,0.03253515285796754,0.38835663852515934,10,69
SUBTYPE01,PRSS21,core_rest,-1.9291848976122503,-1.281810816564812,0.053707912363199474,0.46846258531533924,10,69
SUBTYPE01,MARK4,core_rest,-0.37198520909866944,-0.038286025759540744,0.7099038618568289,0.9654056102087826,10,69
SUBTYPE01,PROM1,core_rest,-0.11139317081445962,-0.0861532906811396,0.9113045752599793,0.999166499548533,10,69
SUBTYPE01,CCDC124,core_rest,-0.2086947479610609,-0.049315058744280736,0.8346865403894697,0.9912790054922129,10,69
SUBTYPE01,CEACAM21,core_rest,-0.7827574536941391,-0.28297565977987277,0.4337695564464421,0.8708121786407187,10,69
SUBTYPE01,PAFAH1B1,core_rest,-0.42801233329259186,-0.048539927280135224,0.6686421411389292,0.9550345183095953,10,69
SUBTYPE01,NOS2,core_rest,0.3701045218547179,0.1619844010661312,0.7113046130223166,0.9659066206610448,10,69
SUBTYPE01,DNAH9,core_rest,-0.5144712640247785,-0.2485756055205278,0.6069225461357178,0.9356541207802085,10,69
SUBTYPE01,KIAA0100,core_rest,-0.5834325778556202,-0.09868954600296186,0.5596021322454878,0.9196201281888129,10,69
SUBTYPE01,SLC13A2,core_rest,-1.3555176121808499,-0.9246765214692129,0.17525270113586322,0.6861711501815779,10,69
SUBTYPE01,GAS7,core_rest,-0.625980571738625,-0.20566576398781633,0.5313276846257725,0.9090328841712726,10,69
SUBTYPE01,TRAPPC6A,core_rest,-0.004277061404482243,-0.0008925943773433861,0.9965874091443263,0.9999389178101825,10,69
SUBTYPE01,MATK,core_rest,-0.5595218698110886,-0.18540991502795115,0.57580560992515,0.9270532352387348,10,69
SUBTYPE01,CEACAM7,core_rest,1.520586802905552,1.8388842485555472,0.12836356065081325,0.6223787389315631,10,69
SUBTYPE01,CD79B,core_rest,-0.21939932414604948,-0.0765522927733962,0.8263389964578322,0.9908352816372008,10,69
SUBTYPE01,SCN4A,core_rest,1.3176209920001456,0.6080306616032363,0.1876305548072933,0.700797409000427,10,69
SUBTYPE01,ST7L,core_rest,-0.04124859062413783,-0.00431749988028373,0.9670977168948361,0.999166499548533,10,69
SUBTYPE01,TKTL1,core_rest,-0.3695753046045926,-0.1752605253832759,0.711698954364476,0.9660369793469602,10,69
SUBTYPE01,PAX6,core_rest,-2.621018256807365,-1.9825483190144149,0.008766756701268252,0.22005238913726047,10,69
SUBTYPE01,RPUSD1,core_rest,-1.3802126808283557,-0.28478969801727044,0.1675211707409946,0.676210694130151,10,69
SUBTYPE01,RHBDF1,core_rest,-2.0608097572704573,-0.41917299905296435,0.039321193250313066,0.41420527154059184,10,69
SUBTYPE01,LUC7L,core_rest,-0.4128603192764366,-0.14565036293124314,0.67970895493061,0.9577575807290409,10,69
SUBTYPE01,CACNA2D2,core_rest,-0.6278335961831766,-0.2011608405014769,0.530112955082787,0.9090328841712726,10,69
SUBTYPE01,BAIAP3,core_rest,0.5941957497812068,0.19198953133463487,0.5523811951644125,0.9178009680802399,10,69
SUBTYPE01,TSR3,core_rest,0.26997265329676406,0.042188617313903075,0.7871812921928776,0.9842354226107751,10,69
SUBTYPE01,PIGQ,core_rest,-1.3445674245852381,-0.4015648353765498,0.17876496900219652,0.6906036623135164,10,69
SUBTYPE01,CRAMP1,core_rest,-0.10125764897139765,-0.022718676843096912,0.9193459345656625,0.999166499548533,10,69
SUBTYPE01,TEAD3,core_rest,-0.7084430960499082,-0.13503610390470636,0.4786701377658561,0.8892337501404863,10,69
SUBTYPE01,SELE,core_rest,-1.4984083928060958,-0.7269034341143081,0.13402717717279417,0.6323166581139011,10,69
SUBTYPE01,DNAJC11,core_rest,1.0991425965162063,0.17735401595352876,0.2717058725006479,0.7755886954467681,10,69
SUBTYPE01,FMO3,core_rest,0.4522060423335955,0.23306890086560722,0.6511205556676218,0.9496261658667186,10,69
SUBTYPE01,MYLIP,core_rest,2.205293441379488,0.4584088397831087,0.027433509782462246,0.3727120475899836,10,69
SUBTYPE01,NOX1,core_rest,-1.2809910933641637,-0.33136000240371066,0.2001967945229548,0.7162520195027756,10,69
SUBTYPE01,E2F2,core_rest,-0.13817478318736265,-0.04321669479220161,0.8901022840129429,0.9976154958836693,10,69
SUBTYPE01,PSMB1,core_rest,-1.5591521648957032,-0.3093711291336151,0.11896036952672771,0.6091826951159685,10,69
SUBTYPE01,SYN1,core_rest,-3.6282929468794083,-1.7650566226845479,0.00028530142680178685,0.027208973827706043,10,69
SUBTYPE01,JARID2,core_rest,-0.7081334060537043,-0.09876225633564546,0.4788624161630046,0.8892337501404863,10,69
SUBTYPE01,CDKL5,core_rest,-1.020507500247215,-0.2500933332131872,0.30748783399287805,0.7996516328156317,10,69
SUBTYPE01,CAMK1G,core_rest,1.5027272965016365,0.5251655680414499,0.13290938072739664,0.6304377561778219,10,69
SUBTYPE01,CDK11A,core_rest,-0.9203650199904664,-0.3009548459115114,0.3573820418115973,0.8287112555210701,10,69
SUBTYPE01,NADK,core_rest,-1.2773192608339432,-0.14624855111448734,0.2014895563560758,0.7162520195027756,10,69
SUBTYPE01,TFAP2B,core_rest,-0.7620143057533676,-0.639834753285408,0.4460514660218231,0.8768479087192128,10,69
SUBTYPE01,TFAP2D,core_rest,1.2889849919797416,1.750353754950579,0.19740330420510532,0.7120928224376731,10,69
SUBTYPE01,DLEC1,core_rest,-1.0960530271797464,-0.5042646456447194,0.27305556927870267,0.776523352987763,10,69
SUBTYPE01,CYTH3,core_rest,-0.4323142693967666,-0.08601687711777539,0.6655130175426089,0.9537449449731048,10,69
SUBTYPE01,ADAM22,core_rest,0.9260980954360286,0.2668958345138828,0.3543950036821272,0.8271810177924638,10,69
SUBTYPE01,SYPL1,core_rest,-0.5088610490078084,-0.10216102828023504,0.6108496239776514,0.9364492584418571,10,69
SUBTYPE01,CYB561,core_rest,-2.0501602158798593,-0.38103028285413443,0.040348798866340616,0.4167000806954251,10,69
SUBTYPE01,SPAG9,core_rest,1.5047834311820611,0.27280959994767073,0.13237976489305056,0.629745873411145,10,69
SUBTYPE01,CELSR3,core_rest,-0.30360576784245175,-0.11306959861895749,0.7614282567910896,0.980663485665252,10,69
SUBTYPE01,AASS,core_rest,0.2166891290904415,0.05732678836342161,0.8284506204627431,0.9912790054922129,10,69
SUBTYPE01,PLEKHG6,core_rest,1.740998374707662,0.7624804314228526,0.08168386341489571,0.5459672526884692,10,69
SUBTYPE01,SS18L2,core_rest,-1.80112092154071,-0.39863442512699315,0.07168382283328135,0.5229715771704807,10,69
SUBTYPE01,MPND,core_rest,0.2501396230951198,0.059813302081780616,0.8024793749204631,0.9857109820734633,10,69
SUBTYPE01,MGST1,core_rest,-0.10292160371049411,-0.03673953016162155,0.9180251914702684,0.999166499548533,10,69
SUBTYPE01,CRY1,core_rest,-1.3534930135634908,-0.2979213488830846,0.17589818048314365,0.6864764223700985,10,69
SUBTYPE01,PGLYRP1,core_rest,-0.2586650719088764,-0.1341296550265998,0.7958936711369986,0.9844194155745293,10,69
SUBTYPE01,NFIX,core_rest,0.36468964097698625,0.0846678964411468,0.7153430921375862,0.9670023550288919,10,69
SUBTYPE01,ST3GAL1,core_rest,-2.014757705394825,-0.4951669497180363,0.043930042610513406,0.43257621279120856,10,69
SUBTYPE01,MMP25,core_rest,-1.523009228028051,-0.4922442538142025,0.12775639673128103,0.6223668176990981,10,69
SUBTYPE01,IL32,core_rest,-0.636420287675234,-0.21768741998360117,0.5245025211233814,0.9062785428399488,10,69
SUBTYPE01,PKD1,core_rest,0.3655676614385605,0.08100867338272616,0.7146877096264379,0.9670023550288919,10,69
SUBTYPE01,MAPK8IP2,core_rest,-2.1609447173191088,-0.9871954721653134,0.03069961007155128,0.38135940936664076,10,69
SUBTYPE01,MED24,core_rest,0.41121200108647327,0.03958212752236774,0.6809170890798042,0.9581760387980891,10,69
SUBTYPE01,RHOBTB2,core_rest,-0.2857923103217567,-0.07036862289667935,0.7750371980789784,0.981515069700697,10,69
SUBTYPE01,HEATR5B,core_rest,0.4209413910210343,0.07268507458558487,0.6737978797343224,0.956357253494361,10,69
