subtype_id,gene,reference_population,wald_stat,log2_fold_change,p_value,padj,target_n,rest_n
SUBTYPE01,TSPAN6,candidate_rest,0.24349743490287723,0.052327461897886125,0.8076200719758511,0.9881181275489906,10,93
SUBTYPE01,TNMD,candidate_rest,-2.53029998703609,-1.7902111406220829,0.011396504117096092,0.2683421411300265,10,93
SUBTYPE01,DPM1,candidate_rest,-0.8792337126249625,-0.12146751832900177,0.3792745687924203,0.8422050910964126,10,93
SUBTYPE01,SCYL3,candidate_rest,0.014340556498288023,0.0014934457160951963,0.9885582835458465,0.9985169118850531,10,93
SUBTYPE01,C1orf112,candidate_rest,-0.3665339361153785,-0.06953889074428145,0.713966694470092,0.9661227086188692,10,93
SUBTYPE01,FGR,candidate_rest,-0.380598099865083,-0.11270131748035536,0.7035014914567475,0.9636171918686021,10,93
SUBTYPE01,CFH,candidate_rest,-0.6003221235887191,-0.27398672977334104,0.5482915772386088,0.9119306631377336,10,93
SUBTYPE01,FUCA2,candidate_rest,-1.650589822667434,-0.2901501798933649,0.0988223584161548,0.5768295464693262,10,93
SUBTYPE01,GCLC,candidate_rest,-0.0800245509305155,-0.015153569111265665,0.9362177297667902,0.9985169118850531,10,93
SUBTYPE01,NFYA,candidate_rest,-1.4100393703211385,-0.15613111682840813,0.15852805807881565,0.6735640027766752,10,93
SUBTYPE01,STPG1,candidate_rest,0.028260569423959308,0.004505491676736844,0.9774543290705104,0.9985169118850531,10,93
SUBTYPE01,NIPAL3,candidate_rest,0.34470661432553745,0.07795789786146566,0.7303149450716241,0.9704710349922226,10,93
SUBTYPE01,LAS1L,candidate_rest,-1.0262277702575475,-0.16554653852990525,0.3047842344146038,0.7989641349972523,10,93
SUBTYPE01,ENPP4,candidate_rest,-0.07916463652112192,-0.02030412471816064,0.9369016722514951,0.9985169118850531,10,93
SUBTYPE01,SEMA3F,candidate_rest,-0.43863856710172916,-0.10009262446808635,0.6609234470958909,0.9508756007265722,10,93
SUBTYPE01,CFTR,candidate_rest,-1.102972911340859,-0.5583777072644043,0.2700389290374893,0.7775748556287307,10,93
SUBTYPE01,ANKIB1,candidate_rest,-0.4731134315155827,-0.09355613658396711,0.6361322546813573,0.943316781958515,10,93
SUBTYPE01,CYP51A1,candidate_rest,-0.36087676771464605,-0.13964313907054243,0.7181915716191463,0.966794866354895,10,93
SUBTYPE01,KRIT1,candidate_rest,-0.34393243310372407,-0.06229684223980295,0.7308971000167463,0.9705870338813124,10,93
SUBTYPE01,RAD52,candidate_rest,-0.23909570755892268,-0.05878569599610576,0.8110313701376934,0.9886179938454892,10,93
SUBTYPE01,BAD,candidate_rest,-1.0654635236818244,-0.28917619631060004,0.2866662237067974,0.7901448968419876,10,93
SUBTYPE01,LAP3,candidate_rest,-0.8073698661609758,-0.19673420394367067,0.41945342266463614,0.8638928005614911,10,93
SUBTYPE01,CD99,candidate_rest,-1.0493672064997264,-0.24202613015139066,0.2940091452563989,0.7949971576816127,10,93
SUBTYPE01,HS3ST1,candidate_rest,0.3953446690749024,0.12289932811539092,0.6925885375812815,0.9611093643851134,10,93
SUBTYPE01,AOC1,candidate_rest,-2.5414407593091988,-1.46512379671867,0.011039665262429681,0.26494687200045053,10,93
SUBTYPE01,WNT16,candidate_rest,-1.2358122331700254,-0.6203945738487852,0.21652836670978082,0.7318839423250829,10,93
SUBTYPE01,HECW1,candidate_rest,-1.450962022369315,-0.8082333648763133,0.14679043563560276,0.6566069877361633,10,93
SUBTYPE01,MAD1L1,candidate_rest,-0.015658831791059716,-0.0044782760235233775,0.987506570438557,0.9985169118850531,10,93
SUBTYPE01,LASP1,candidate_rest,0.6255077987883975,0.0990698854003011,0.5316378315088299,0.9081173533299871,10,93
SUBTYPE01,SNX11,candidate_rest,-1.919057199155546,-0.24311442238156278,0.05497709535930531,0.48762589590058925,10,93
SUBTYPE01,TMEM176A,candidate_rest,-0.18797603752911782,-0.054094433874192584,0.8508954356000983,0.9933601855876506,10,93
SUBTYPE01,M6PR,candidate_rest,-0.4695880939766817,-0.10214551854870316,0.6386493325712339,0.9439236164737388,10,93
SUBTYPE01,KLHL13,candidate_rest,-1.079412864685884,-0.34133380081232073,0.2804037185391479,0.7867241664552638,10,93
SUBTYPE01,CYP26B1,candidate_rest,1.4837427187179348,0.5528208589214558,0.13787718861688983,0.6469417228974403,10,93
SUBTYPE01,ICA1,candidate_rest,-1.959583538121518,-0.48725283776261324,0.050044487017965926,0.4748985014968038,10,93
SUBTYPE01,DBNDD1,candidate_rest,-0.684051655369304,-0.24102977255021116,0.49394254802901005,0.8976301392120521,10,93
SUBTYPE01,ALS2,candidate_rest,-0.521158821426703,-0.07146397468763394,0.6022561373932325,0.9312490114172312,10,93
SUBTYPE01,CASP10,candidate_rest,-0.4440158768037506,-0.06983628281892741,0.6570311051757505,0.9495168646576884,10,93
SUBTYPE01,CFLAR,candidate_rest,0.39537684023981123,0.07605256074972952,0.6925647984656607,0.9611093643851134,10,93
SUBTYPE01,TFPI,candidate_rest,1.5295712754676474,0.5135839413881886,0.12612288402515986,0.6271629397271008,10,93
SUBTYPE01,NDUFAF7,candidate_rest,-2.271277322710746,-0.31813602622064957,0.023130195139071514,0.3568117390583415,10,93
SUBTYPE01,RBM5,candidate_rest,-1.0388351563022924,-0.2545863900313015,0.29888140787831885,0.7967084085625069,10,93
SUBTYPE01,MTMR7,candidate_rest,1.5979123414623162,0.3585331911538485,0.11006248706410707,0.6001518258831089,10,93
SUBTYPE01,SLC7A2,candidate_rest,-0.9608203862034569,-0.44236246784364686,0.3366424864365323,0.8160516974805341,10,93
SUBTYPE01,ARF5,candidate_rest,-0.6174152829273035,-0.10110552511029401,0.536960844080367,0.908670621814936,10,93
SUBTYPE01,SARM1,candidate_rest,1.7399066297703252,0.27173100393465766,0.08187541436802466,0.5444932513795198,10,93
SUBTYPE01,POLDIP2,candidate_rest,-1.0852744590701806,-0.1661273892462377,0.2778001145433485,0.784056657633665,10,93
SUBTYPE01,PLXND1,candidate_rest,0.13241319256970807,0.029412163219556652,0.8946574803955456,0.9985169118850531,10,93
SUBTYPE01,AK2,candidate_rest,0.9691379268371397,0.14534810334183262,0.3324763767271799,0.8122513567349481,10,93
SUBTYPE01,CD38,candidate_rest,-1.4310493755419282,-0.663451726827519,0.1524160646613763,0.6655455863491486,10,93
SUBTYPE01,FKBP4,candidate_rest,-0.4729686094088488,-0.07131972774763753,0.636235574672476,0.943316781958515,10,93
SUBTYPE01,KDM1A,candidate_rest,-0.5522628496207634,-0.07673369532165679,0.5807682795769262,0.924663817643736,10,93
SUBTYPE01,RBM6,candidate_rest,-0.9503698603669595,-0.2859979462750452,0.34192435288238676,0.8190047426579585,10,93
SUBTYPE01,CAMKK1,candidate_rest,0.19897163008029145,0.0463086723132327,0.842284936782321,0.9932858093162615,10,93
SUBTYPE01,RECQL,candidate_rest,-0.26966665335534046,-0.06655399892122134,0.7874167171552584,0.9839748870244667,10,93
SUBTYPE01,VPS50,candidate_rest,-0.37304961345500903,-0.054429089396988824,0.7091115186596639,0.9646503667166014,10,93
SUBTYPE01,HSPB6,candidate_rest,-0.6729899819595122,-0.379669062443911,0.5009536643344035,0.8990203953713811,10,93
SUBTYPE01,ARHGAP33,candidate_rest,-0.4857021267503202,-0.19568257052966576,0.6271783755567543,0.9409833223186637,10,93
SUBTYPE01,NDUFAB1,candidate_rest,-1.9324848317752257,-0.43947330057431794,0.05329969244496253,0.48058679571723517,10,93
SUBTYPE01,PDK4,candidate_rest,-0.9133599676709421,-0.5044105877897366,0.36105325271421795,0.8295481053796604,10,93
SUBTYPE01,SLC22A16,candidate_rest,-1.6946704794541003,-0.8709943145616047,0.09013794876088306,0.560096653742338,10,93
SUBTYPE01,ZMYND10,candidate_rest,0.8224489671107428,0.32554972481679456,0.41082142007306277,0.8612959297581577,10,93
SUBTYPE01,ABCB5,candidate_rest,-0.7650267456107074,-0.49858197637996554,0.44425561857213325,0.8753360659127593,10,93
SUBTYPE01,ARX,candidate_rest,-4.516973365519376,-5.006679213322732,6.27297920967512e-06,0.0024400634529794284,10,93
SUBTYPE01,SLC25A13,candidate_rest,-0.6875185672158506,-0.1128924741537308,0.4917560044719361,0.8969331210209168,10,93
SUBTYPE01,ST7,candidate_rest,0.025337851632457296,0.005545787201298161,0.9797854823777327,0.9985169118850531,10,93
SUBTYPE01,CDC27,candidate_rest,-0.2895883300263076,-0.03390003373514953,0.7721311959199969,0.981194356710096,10,93
SUBTYPE01,SLC4A1,candidate_rest,-5.385082768835545,-5.114139468665925,7.241131914228486e-08,0.0001173606454998582,10,93
SUBTYPE01,CALCR,candidate_rest,-2.5735415397520787,-1.669444728109848,0.010066356218309654,0.2539881315767076,10,93
SUBTYPE01,HCCS,candidate_rest,-2.532232092562418,-0.4888482367605818,0.011333894353130364,0.2683421411300265,10,93
SUBTYPE01,DVL2,candidate_rest,1.0065316167422662,0.10316718765317347,0.3141599106780233,0.8050192493777174,10,93
SUBTYPE01,PRSS22,candidate_rest,-0.9995634698556283,-0.8200677212371997,0.31752180900312343,0.8056651310377945,10,93
SUBTYPE01,UPF1,candidate_rest,-2.9583783269720656,-0.2715219951364427,0.0030926230446989976,0.14493596529241157,10,93
SUBTYPE01,SKAP2,candidate_rest,0.02733470471504903,0.005560345089670604,0.9781927768431735,0.9985169118850531,10,93
SUBTYPE01,SLC25A5,candidate_rest,-2.188244947826087,-0.6658882300472262,0.028651764623289135,0.387902060102566,10,93
SUBTYPE01,MCUB,candidate_rest,-1.6995336336337503,-0.5029892820667933,0.08921868295028744,0.5582327683293672,10,93
SUBTYPE01,HOXA11,candidate_rest,-2.0029428582724753,-0.9560902559223687,0.04518342216444801,0.45867950960790393,10,93
SUBTYPE01,POLR2J,candidate_rest,-1.396984610638459,-0.426087432118704,0.16241819896478638,0.6783900905703847,10,93
SUBTYPE01,DHX33,candidate_rest,-0.6586984119221213,-0.07682559336724612,0.5100894529790765,0.9013895022689119,10,93
SUBTYPE01,MEOX1,candidate_rest,-2.346000889769734,-1.1520090410235089,0.018976062170071712,0.33277850985329815,10,93
SUBTYPE01,THSD7A,candidate_rest,-1.4628669472740528,-0.5877027842499931,0.14350378980428571,0.6522243171993533,10,93
SUBTYPE01,LIG3,candidate_rest,-0.752135953228568,-0.08996681228989421,0.4519693046484484,0.8795838316353464,10,93
SUBTYPE01,RPAP3,candidate_rest,-0.5265743348555862,-0.06480205600441682,0.5984892186534412,0.9304451084587528,10,93
SUBTYPE01,ACSM3,candidate_rest,0.8721713375252674,0.3029579249600971,0.3831149134530115,0.8444753846661843,10,93
SUBTYPE01,REXO5,candidate_rest,0.5676483792301177,0.10490260979680315,0.5702737496328805,0.9216645782229452,10,93
SUBTYPE01,CIAPIN1,candidate_rest,-2.595941825057086,-0.36176175405420014,0.009433203531152979,0.24659459069542242,10,93
SUBTYPE01,SPPL2B,candidate_rest,-1.5038125089547238,-0.412702318787294,0.13262964940907596,0.6364038895190205,10,93
SUBTYPE01,FAM214B,candidate_rest,-2.0626944822483013,-0.3383505837123782,0.039141664490709736,0.4335229115488688,10,93
SUBTYPE01,COPZ2,candidate_rest,-0.04486348630509534,-0.014789916191523577,0.964216121231225,0.9985169118850531,10,93
SUBTYPE01,PRKAR2B,candidate_rest,-0.8643300748025351,-0.2557554575246032,0.3874065934130284,0.8464903274585024,10,93
SUBTYPE01,MSL3,candidate_rest,-1.4165293341828276,-0.2006656923469556,0.15662058183509261,0.6725148766552884,10,93
SUBTYPE01,CREBBP,candidate_rest,0.249915164685051,0.03215793581916787,0.8026529555527337,0.9870427125193371,10,93
SUBTYPE01,TSPOAP1,candidate_rest,0.0002334566763717548,8.18157831598269e-05,0.9998137285239986,0.999998812625158,10,93
SUBTYPE01,MPO,candidate_rest,-1.0769198204533612,-0.5822887883243957,0.28151608746134305,0.7876852697600103,10,93
SUBTYPE01,PON1,candidate_rest,-0.8922158160715616,-0.5428953739459501,0.37227726637356784,0.8381289868362503,10,93
SUBTYPE01,GCFC2,candidate_rest,2.1516510558128674,0.24199039383623416,0.031424847712783414,0.39901498396929347,10,93
SUBTYPE01,WDR54,candidate_rest,1.5031708696145079,0.3439741252863423,0.13279498733403056,0.6364038895190205,10,93
SUBTYPE01,CROT,candidate_rest,-1.4909392030829678,-0.3193280576347515,0.1359774575730923,0.6433046879929634,10,93
SUBTYPE01,ABCB4,candidate_rest,-0.6015283254298789,-0.24805016239762234,0.547488151488099,0.9117040069709684,10,93
SUBTYPE01,KMT2E,candidate_rest,1.4799264228770082,0.19277270989054918,0.13889288330732436,0.6479557897443395,10,93
SUBTYPE01,RHBDD2,candidate_rest,-1.7507785769689883,-0.4669159791248722,0.07998405815746161,0.5392062208334387,10,93
SUBTYPE01,SOX8,candidate_rest,-1.5124107311592472,-0.7260015830556105,0.13042940663705066,0.6335624607275878,10,93
SUBTYPE01,IBTK,candidate_rest,-0.7724373682151873,-0.1284937321685014,0.43985542874876826,0.8727866288490189,10,93
SUBTYPE01,ZNF195,candidate_rest,-0.27308302987717625,-0.045534970020142,0.784789391316939,0.9831754597252111,10,93
SUBTYPE01,MYCBP2,candidate_rest,-0.8363765220664113,-0.1607553984317353,0.40294311630105106,0.8565789341938072,10,93
SUBTYPE01,FBXL3,candidate_rest,1.77907652487267,0.2916471707025028,0.07522721678949534,0.5328566111907458,10,93
SUBTYPE01,ITGAL,candidate_rest,-0.26813287473780156,-0.08846140211504973,0.7885970416429945,0.9843316846514281,10,93
SUBTYPE01,PDK2,candidate_rest,1.8422623715238458,0.448097131300389,0.06543678100227378,0.5130312623888538,10,93
SUBTYPE01,ITGA3,candidate_rest,-1.5189806542817126,-0.44287360393183317,0.12876736558709576,0.631634171784581,10,93
SUBTYPE01,ZFX,candidate_rest,-1.3685450576532412,-0.21918628308284238,0.17114152834728846,0.6875345226457604,10,93
SUBTYPE01,LAMP2,candidate_rest,-0.16407506627628982,-0.030108263794048795,0.8696720500177191,0.9958671201509737,10,93
SUBTYPE01,ITGA2B,candidate_rest,0.09192169393631522,0.04514311873766187,0.92676025516291,0.9985169118850531,10,93
SUBTYPE01,ASB4,candidate_rest,-1.3913387284021916,-0.9000306535974111,0.1641227350655542,0.6804345419590555,10,93
SUBTYPE01,GDE1,candidate_rest,-2.8536683384965436,-0.6051778018457801,0.004321762418316232,0.17049484234043083,10,93
SUBTYPE01,REX1BD,candidate_rest,-2.531375637855408,-0.7291504370633318,0.011361609936780327,0.2683421411300265,10,93
SUBTYPE01,CRLF1,candidate_rest,0.23271052507136197,0.1456668610532505,0.815986195749231,0.989411134724385,10,93
SUBTYPE01,OSBPL7,candidate_rest,-1.6027068196918088,-0.412924787703088,0.10899939718032921,0.5989883347403208,10,93
SUBTYPE01,TMEM98,candidate_rest,0.009665704010231759,0.0028572860591827664,0.9922880040844078,0.9985169118850531,10,93
SUBTYPE01,YBX2,candidate_rest,-1.956116421553825,-1.1942059759162482,0.050451441101340554,0.4751080733822944,10,93
SUBTYPE01,KRT33A,candidate_rest,-1.905351315361525,-1.7903515639930447,0.05673441917740803,0.49128571619831196,10,93
SUBTYPE01,MAP3K14,candidate_rest,-0.8770924926035757,-0.23602079263953019,0.38043640205488927,0.8431070628493097,10,93
SUBTYPE01,ABCC8,candidate_rest,-0.7078900001801958,-0.40188922057304904,0.4790135700854554,0.8914299994825398,10,93
SUBTYPE01,CACNG3,candidate_rest,0.6047578214709631,0.48741714221240684,0.5453399226895734,0.9110390101691732,10,93
SUBTYPE01,TMEM132A,candidate_rest,-1.6537231474646563,-0.5687045355233447,0.09818377725180814,0.5759723647031544,10,93
