subtype_id,collection,pathway,reference_population,ES,NES,nominal_p,fdr_q,fwer_p,lead_genes,target_n,rest_n,direction,cliffs_delta,q_value,subtype_median,rest_median,consistent_patient_n,subtype_n,consistency_fraction,direction_concordant,strong_concordant_signal
SUBTYPE01,HALLMARK,HALLMARK_HEME_METABOLISM,core_rest,-0.3879707712149742,-1.4587557005983833,0.001,0.020770822015128088,0.345,SLC4A1;XK;ADD2;CA1;MOCOS;HBD;GDE1;ACSL6;SLC6A8;HMBS;ALAS2;DCUN1D1;EPB41;ARL2BP;SPTA1;PC;TMEM9B;LRP10;BSG;SLC30A10;ELL2;FTCD;AHSP;TENT5C;ATG4A;NFE2;NNT;TFDP2;ACKR1;CPOX;SLC25A38;GMPS;MAP2K3;MPP1;GATA1;GAPVD1;RHAG;MOSPD1;CTNS;UROS;LPIN2;IGSF3;HEBP1;CTSB;EPB42;BTG2;AQP3;HBQ1;SPTB;BACH1;TMCC2;ALAD;PIGQ;SLC10A3;HBB;BMP2K;HAGH;CDR2;HTATIP2;SLC11A2;PGLS;NARF;P4HA2;MYL4;GYPA;GYPB;BLVRA;TSPAN5;SLC66A2;TOP1;CLCN3;PRDX2;MINPP1;CCND3;UBAC1;RNF123;SLC22A4;KEL;PPOX;SELENBP1;ISCA1;SDCBP;UROD;PICALM;RCL1;NUDT4;KAT2B;SNCA;CA2;NFE2L1;DCAF10;GLRX5;CTSE;UCP2;AGPAT4;RAP1GAP;TFRC,10,69,down,-0.0927536231884058,0.9666713037821678,2380.043125956584,2402.1378252981567,6,10,0.6,True,False
SUBTYPE01,HALLMARK,HALLMARK_HYPOXIA,core_rest,-0.31344755832148957,-1.1911248434947501,0.12209889001009082,0.20813973661982352,0.998,IGFBP1;DPYSL4;HOXB9;PRKCA;CCN5;TIPARP;CDKN1A;SDC4;GALK1;BRS3;AMPD3;INHA;DTNA;TPBG;TPST2;HK2;GPC1;DDIT3;ISG20;CAVIN3;CHST2;VLDLR;HSPA5;IL6;PGF;UGP2;PIM1;SIAH2;ANXA2;PRDX5;PLAUR;GAPDHS;F3;NEDD4L;SULT2B1;GCK;MT1E;SLC25A1;HEXA;CA12;KDELR3;CASP6;SERPINE1;B4GALNT2;CHST3;LARGE1,10,69,up,0.17971014492753623,0.9666713037821678,3504.260602666642,3460.24338054289,7,10,0.7,False,False
SUBTYPE01,HALLMARK,HALLMARK_IL2_STAT5_SIGNALING,core_rest,-0.3491537572521476,-1.3051978617182673,0.026476578411405296,0.08936854862300973,0.9,CDCP1;ITIH5;COCH;GABARAPL1;ETV4;DRC1;CCNE1;IL1R2;IL2RA;CAPG;TTC39B;CTSZ;NCS1;CKAP4;TNFRSF18;HK2;LIF;GADD45B;FAH;SOCS1;SLC29A2;PRAF2;GATA1;PLEC;GPX4;SMPDL3A;GSTO1;ITGAE;IGF2R;ENPP1;SNX14;XBP1;PIM1;GALM;PUS1;TNFSF11;CASP3;BATF3;FURIN;RGS16;COL6A1;CD44;SLC1A5;PTRH2;ODC1;PRNP;SH3BGRL2;BCL2L1;MYO1E;CISH;ECM1;ST3GAL4;RABGAP1L;NT5E;CDC6;CCND3;BATF;MUC1;LTB;HUWE1;MAFF;NFKBIZ;SYNGR2;IRF6;TLR7;ARL4A;CSF2;IFNGR1;CD86;ENO3;P4HA1;CA2;AMACR;AHNAK;ADAM19;ETFBKMT;TNFSF10;GLIPR2;PENK;IL10RA;CTLA4;S100A1;HOPX,10,69,down,-0.008695652173913044,1.0,2130.987262778333,2125.1601362142874,4,10,0.4,True,False
SUBTYPE01,HALLMARK,HALLMARK_IL6_JAK_STAT3_SIGNALING,core_rest,-0.4260401329539075,-1.4926706827282048,0.008602150537634409,0.015385794085280066,0.24,REG1A;INHBE;CXCL13;BAK1;TNFRSF12A;PLA2G2A;IL1R2;IL2RA;IL13RA1;SOCS1;PTPN1;CNTFR;IL6;DNTT;CCR1;PIM1;IL17RB;TLR2;ITGB3;GRB2;CD38;CXCL9;TGFB1;ACVR1B;CD44;CD14;LEPR;IL1R1;CD9;CSF2RB;IL2RG;LTB;CXCL11;TNFRSF1A;CSF2;IFNGR1;STAT3;CSF2RA;EBI3;STAT2,10,69,down,-0.06376811594202898,0.9884782186139239,2177.044437221166,2284.128775126831,6,10,0.6,True,False
SUBTYPE01,HALLMARK,HALLMARK_INFLAMMATORY_RESPONSE,core_rest,-0.3944590214364837,-1.4811308639054486,0.0010204081632653062,0.01628171938475886,0.266,CD82;ROS1;SPHK1;SELENOS;LPAR1;NDP;MET;CDKN1A;STAB1;ICOSLG;SLC31A1;DCBLD2;TIMP1;SLC31A2;PVR;BDKRB1;ATP2B1;TPBG;LIF;AQP9;PDPN;EREG;FFAR2;RTP4;CHST2;PTAFR;GPR132;IL6;MSR1;P2RY2;IL12B;NPFFR2;CYBB;C5AR1;MARCO;FPR1;ADRM1;PLAUR;F3;IRF7;RGS16;TLR2;BTG2;IL18RAP;ITGB3;SELE;ATP2C1;SERPINE1;MEFV;CMKLR1;CXCL9;CD55;ACVR1B;HRH1;CD14;SLC11A2;ABCA1;LY6E;TNFSF9;IL1R1;SGMS2;GCH1;GNA15;ITGA5;CD70;C3AR1;NLRP3;KCNA3;CCRL2;SLC4A4;FZD5;CXCL11;HPN;TAPBP;ADGRE1;CCL17;KCNMB2;PROK2;LDLR;LAMP3;ATP2A2;PSEN1;EBI3;RIPK2;OSM,10,69,down,-0.08115942028985507,0.9666713037821678,1381.4099891689975,1558.9713393670845,7,10,0.7,True,False
SUBTYPE01,HALLMARK,HALLMARK_INTERFERON_ALPHA_RESPONSE,core_rest,-0.21164328045686703,-0.7524370884719834,0.8778947368421053,0.9326481238882419,1.0,GMPR;IFI27;ISG20;RTP4;IRF7;PSME2;MOV10;TRIM14;PNPT1;DHX58;NUB1;NCOA7;GBP2;CNP;SAMD9L;LY6E;C1S;LGALS3BP;UBA7;CCRL2;CXCL11;TENT5A;LAMP3;STAT2;RIPK2;TRAFD1;PSMB8;SAMD9;LAP3;CMTR1;OGFR;TDRD7;TAP1;PARP9;SELL;TXNIP;PSMA3;IFI35;B2M;CD74;HLA-C;CXCL10;EIF2AK2;ISG15;IL4R,10,69,up,0.17391304347826086,0.9666713037821678,3265.467584792133,3121.807034169952,6,10,0.6,False,False
SUBTYPE01,HALLMARK,HALLMARK_INTERFERON_GAMMA_RESPONSE,core_rest,-0.25895798202479803,-0.9687624226602984,0.5896656534954408,0.6418199572108136,1.0,IFI27;CDKN1A;NUP93;UPP1;SECTM1;SOCS1;ISG20;RTP4;PTPN1;IL6;FCGR1A;RNF213;VAMP8;PIM1;FPR1;IFNAR2;CASP3;IRF7;SOD2;PSME2;RBCK1;CD38;TRIM14;MVP;CMKLR1;CXCL9;PNPT1;MTHFD2;HLA-G;GBP6;DHX58;TOR1B;HLA-A;SPPL2A;ZBP1;CFB;SAMD9L;MARCHF1;LY6E;C1S;LGALS3BP;APOL6;CSF2RB;PSMB2;C1R;KLRK1;GCH1;SLAMF7;MX2;PSMB10;CXCL11;TAPBP;ARL4A;ISOC1;STAT3;CD86;CD274;STAT2;RIPK2;TRAFD1;PSMB8;RIPK1;TNFSF10;LAP3;IL10RA;CMTR1;STAT1;IDO1;HLA-B;OGFR;TDRD7;SERPING1;TAP1;CFH;JAK2;MT2A;SELP;IL18BP;ST8SIA4;SAMHD1;XCL1;PTGS2;TXNIP;PSMA3;CCL5;CD69;IRF4;IFI35;NAMPT;AUTS2;B2M;IRF5;CD74;BPGM;CXCL10;TNFAIP2;EIF2AK2;LYSMD2;ISG15;HLA-DMA,10,69,up,0.09565217391304348,0.9666713037821678,2723.2246056732665,2707.149791526933,5,10,0.5,False,False
SUBTYPE01,HALLMARK,HALLMARK_KRAS_SIGNALING_DN,core_rest,-0.32167351211423995,-1.220497975013775,0.0859453993933266,0.17703483917700974,0.994,SPTBN2;TENM2;KRT15;BMPR1B;TFCP2L1;OXT;TGM1;ITIH3;TG;CCNA1;AKR1B10;SHOX2;CLDN8;PCDHB1;PTPRJ;C5;RYR2;KRT5;PTGFR;KRT13;CPA2;TENT5C;SLC38A3;YBX2;CYP39A1;SLC12A3;ARHGDIG;MACROH2A2;CHST2;HTR1D;PNMT;SPHK2;CNTFR;IL12B;SLC16A7;DCC;ENTPD7;SNCB;RIBC2;UPK3B;GPRC5C;BTG2;DLK2;IGFBP2;FGF16;RGS11;SMPX;GRID2;NUDT11;CPEB3;MEFV;THRB;RYR1;PLAG1;TNNI3;KCND1;IDUA;EGF;TLX1;EPHA5;FGGY;GTF3C5;FGFR3;KLK7;MAGIX;UGT2B17;NPY4R;SLC29A3;MFSD6,10,69,neutral,0.0,1.0,-1148.3213616743024,-1171.3984257484763,0,10,,False,False
SUBTYPE01,HALLMARK,HALLMARK_KRAS_SIGNALING_UP,core_rest,-0.34579804552288607,-1.3001777015984017,0.030272452068617558,0.09093258915650156,0.911,PIGR;MMP9;FGF9;EPB41L3;PCP4;SLPI;TSPAN1;G0S2;SCG5;EPHB2;ST6GAL1;PLAU;SCG3;NAP1L2;GADD45G;GPNMB;VWA5A;TMEM100;MMP10;DCBLD2;GFPT2;CPE;LY96;ETV4;SERPINA3;F13A1;NR0B2;LIF;PCSK1N;EREG;RBP4;CROT;AMMECR1;TMEM158;PLAUR;RGS16;CBR4;ADAM8;KCNN4;BTC;SATB1;TSPAN13;F2RL1;FUCA1;AKT2;CMKLR1;CTSS;LAPTM5;AVL9;BIRC3;HOXD11;ALDH1A2;ANKH;PDCD1LG2;PRELID3B;TLR8;ADAMDEC1;CFB;SNAP91;SEMA3B,10,69,down,-0.17391304347826086,0.9666713037821678,1450.1788137905778,1552.8986614794976,7,10,0.7,True,False
SUBTYPE01,HALLMARK,HALLMARK_MITOTIC_SPINDLE,core_rest,-0.23187693040230056,-0.8635092220286301,0.8073394495412844,0.8195613728492244,1.0,BCL2L11;EPB41;HDAC6;FGD4;FLNB;BCAR1;MAPRE1;CTTN;ECT2;ANLN;KIF3B;DST;ABR;UXT;ARHGAP4;DYNLL2;DLG1;SAC3D1;CLIP1;KIF23;CKAP5;DYNC1H1;AURKA;SPTAN1;BIRC5;CSNK1D;CENPF;KIF2C;SHROOM2;TLK1;ARFGEF1;MID1IP1;AKAP13;ARHGAP27;PPP4R2;MYO1E;CDK5RAP2;WASL;KIF4A;BUB1;DLGAP5;SMC1A;NET1;PDLIM5;CEP192;TPX2;KATNB1;CENPE;RHOT2;FGD6;TUBGCP2;RHOF;CCNB2;ATG4B;ABL1;KNTC1;TOP2A;TTK;FBXO5;DOCK2;RANBP9;PLK1;PXN;CAPZB;KIF15;KPTN;FSCN1;KIFAP3;SSH2;ARL8A;STAU1;NEK2;ARHGEF11;NCK1;ALS2;KLC1;CLASP1;ARFIP2;FLNA;MYH10;NIN;NOTCH2;ALMS1,10,69,down,-0.017391304347826087,1.0,1358.5034679547389,1364.896436437837,5,10,0.5,True,False
SUBTYPE01,HALLMARK,HALLMARK_MTORC1_SIGNALING,core_rest,-0.4504994505572391,-1.704080661572004,0.001,0.0033390446738267372,0.017,PSAT1;HMBS;SORD;YKT6;EBP;ARPC5L;HPRT1;GLA;CDKN1A;BCAT1;RPN1;MLLT11;RRP9;PSME3;PSMC4;HSPA4;CDC25A;PSMD14;ATP5MC1;SERP1;TOMM40;SC5D;IDH1;HK2;HSPE1;ADIPOR2;ABCF2;G6PD;DDIT3;PLOD2;NMT1;GMPS;ACSL3;MAP2K3;PSMA4;ACACA;VLDLR;DHCR7;SLC7A5;HSPA5;ME1;PSMG1;XBP1;FKBP2;QDPR;RRM2;GSK3B;SERPINH1;BTG2;EIF2S2;UNG;AURKA;GGA2;TRIB3;IMMT;LGMN;CCT6A;TUBG1;NFKBIB;PSMD13;EDEM1;MTHFD2;STIP1;HSPA9;SLC1A5;TM7SF2;ATP6V1D;SDF2L1;NUPR1;GOT1;DDX39A;SQLE;PPIA;CTSC;GBE1;HSP90B1;RDH11;HSPD1;CD9;PNO1;BUB1;PSMC2;ALDOA;GPI;ELOVL5;PSMB5;PRDX1;ITGB2;CYB5B;RAB1A;SSR1;PPA1;TXNRD1;SLC37A4;GSR;PLK1;ETF1;LDLR;INSIG1;ATP2A2;P4HA1,10,69,down,-0.23768115942028986,0.9666713037821678,3178.0951174410607,3229.07890923373,7,10,0.7,True,False
SUBTYPE01,HALLMARK,HALLMARK_MYC_TARGETS_V1,core_rest,-0.28138199023170296,-1.061382473446021,0.354251012145749,0.446739367118955,1.0,SRPK1;HPRT1;CTPS1;NCBP2;COX5A;RRP9;FAM120A;SLC25A3;PSMC4;PSMD1;PSMD14;GSPT1;EXOSC7;GOT2;PSMB3;NDUFAB1;HSPE1;NME1;GNL3;KPNA2;TUFM;PSMA4;PPM1G;RAD23B;PSMA7;CDC20;NCBP1;CAD;PSMA1;CSTF2;EIF2S2;ILF2;SNRPB2;LSM7;TOMM70;AIMP2;UBE2L3;STARD7;C1QBP;XPO1;ODC1;PPIA;CUL1;PSMD8;NOP56;CCT3;HSPD1;PSMD7;PSMB2;SNRPG;SMARCC1;EIF4G2;MRPL23;SNRPD1;IARS1;DUT;SNRPD2;CCT2;SSBP1;RUVBL2;ERH;CCT5;EIF1AX;EIF4E;SRM;CYC1;ETF1;CDC45;TXNL4A;SNRPA;IMPDH2;HNRNPA2B1;TARDBP;RAN;SRSF2;XPOT;MCM6,10,69,up,0.13043478260869565,0.9666713037821678,4263.415014053409,4233.6375549137965,5,10,0.5,False,False
SUBTYPE01,HALLMARK,HALLMARK_MYC_TARGETS_V2,core_rest,-0.4717310080667144,-1.5922135979948304,0.004424778761061947,0.006194607765922906,0.076,SORD;RRP9;HK2;HSPE1;GNL3;RRP12;SLC29A2;PUS1;TBRG4;UNG;GRWD1;NIP7;AIMP2;UTP20;SUPV3L1;NOC4L;PRMT3;NDUFAF4;SLC19A1;RABEPK;TFB2M;NOP56;TCOF1;HSPD1;PPRC1;LAS1L;SRM;IMP4;RCL1;PLK1;MYBBP1A;BYSL;MAP3K6,10,69,down,-0.17391304347826086,0.9666713037821678,1457.6843891480867,1676.0478276341564,6,10,0.6,True,False
SUBTYPE01,HALLMARK,HALLMARK_MYOGENESIS,core_rest,-0.3349067654255724,-1.2560409057986468,0.054600606673407485,0.1311912684219552,0.977,PVALB;SLN;MYH8;IGF1;MYH4;KCNH2;CAMK2B;SLC6A8;SPHK1;PDE4DIP;LPIN1;FST;ADAM12;DES;TNNT1;CDKN1A;CKMT2;PC;TNNC2;ACHE;TNNC1;DTNA;GADD45B;AK1;REEP1;ACTN2;FKBP1B;DAPK2;BDKRB2;COX6A2;NCAM1;COL6A2;TNNI1;COX7A1;ATP6AP1;NQO1;SGCG;FABP3;LARGE1;SPTAN1;CKB;DENND2B;FHL1;AKT2;TGFB1;SPEG;MYF6;RYR1;AGL;ITGB4;TPM2;PRNP;SGCA;MYL4;TCAP;PKIA;HSPB2;GPX3;MYH1;KLF5;MAPRE3;CRAT;GABARAPL2;CRYAB;PFKM;TEAD4,10,69,up,0.23478260869565218,0.9666713037821678,2055.2798489265747,1932.3089495543245,7,10,0.7,False,False
SUBTYPE01,HALLMARK,HALLMARK_NOTCH_SIGNALING,core_rest,-0.27274986887468533,-0.8240796563661922,0.7296650717703349,0.8651617516634859,1.0,PRKCA;WNT2;PSENEN;DTX4;ST3GAL6,10,69,up,0.2608695652173913,0.9666713037821678,2522.366091465247,2419.2966214019452,6,10,0.6,False,False
SUBTYPE01,HALLMARK,HALLMARK_OXIDATIVE_PHOSPHORYLATION,core_rest,-0.5706030195658773,-2.136881678288634,0.001,0.001,0.001,HCCS;UQCRQ;PDHA1;COX7B;CYCS;NDUFS8;COX6A1;COX5B;SLC25A5;MRPL35;COX5A;ATP6V0B;FH;SLC25A3;NDUFA6;ATP5MC3;NQO2;NDUFA1;COX17;FDX1;UQCRFS1;COX6C;ATP5MC1;SDHA;GOT2;SUCLG1;COX7A2;ATP5MF;NDUFA8;ATP6V0E1;COX4I1;FXN;LDHB;UQCRC1;ATP5F1E;NNT;IDH1;NDUFAB1;NDUFB1;NDUFB2;NDUFA4;AIFM1;NDUFA2;PMPCA;GLUD1;NDUFB3;ATP6V1F;MDH1;NDUFA3;TIMM17A;ATP5F1A;MRPS12;GPX4;NDUFB5;NDUFA9;HSD17B10;POR;DECR1;NDUFS2;ATP5F1B;ATP5MG;NDUFS1;COX10;CS;SLC25A12;TIMM50;OGDH;NDUFC2;COX6B1;SURF1;PDHB;ACAA1;NDUFB8;UQCRH;ATP6AP1;NDUFS6;MRPL34;ATP6V1H;ECHS1;NDUFS7;ATP6V1G1;SLC25A20;ALAS1;ATP5F1D;NDUFS3;OAT;COX8A;IMMT;TOMM70;OPA1;MFN2;NDUFB6;IDH3A;UQCR10;TCIRG1;SDHC;UQCR11;PDHX;SUPV3L1;ATP5ME;COX7C;DLD;HSPA9;ATP6V1D;ATP5F1C;IDH3G;ATP6V1E1;MTX2;ATP5PF;ATP5PO;MRPS11;MRPS15;MDH2;IDH2;UQCRC2;ETFB;SLC25A4;TIMM10;ACAT1;GPI;ISCU;TIMM8B;RHOT2;HADHA;ATP5PD;ACADVL;NDUFV1;IDH3B;TIMM13;ECI1,10,69,down,-0.09855072463768116,0.9666713037821678,4301.5031074595645,4345.900815250505,6,10,0.6,True,False
SUBTYPE01,HALLMARK,HALLMARK_P53_PATHWAY,core_rest,-0.3721248876138488,-1.3981611441994735,0.009137055837563452,0.03682769860838313,0.566,SLC19A2;TCHH;ST14;CD82;SFN;KRT17;SPHK1;BLCAP;ZMAT3;BAK1;GPX2;SEC61A1;TAX1BP3;CDKN1A;VWA5A;SDC1;ALOX15B;NINJ1;UPP1;ZNF365;RRP8;LDHB;SLC35D1;LIF;AK1;AEN;SOCS1;STEAP3;DDIT3;DCXR;OSGIN1;VDR;SLC3A2;ADA;CSRNP2;TNNI1;VAMP8;SAT1;IRAK1;RGS16;RRAD;BTG2;PIDD1;SESN1;WRAP73;TRIB3;RXRA;FUCA1;ABCC5;TGFB1;PTPN14;FAM162A;CDK5R1;ACVR1B;RHBDF2;ITGB4;MKNK2;IP6K2;NUPR1;RAP2B;H1-2;FBXW7;TNFSF9;CTSD;MAPKAPK3;HRAS;BAIAP2;ISCU;SERTAD3;ELP1;CCND3;CYFIP2;NOL8;RALGDS;SERPINB5;S100A10;TRAF4;WWP1;PHLDA3,10,69,down,-0.09855072463768116,0.9666713037821678,2756.695250261259,2869.0549474819973,7,10,0.7,True,False
SUBTYPE01,HALLMARK,HALLMARK_PANCREAS_BETA_CELLS,core_rest,-0.31689076874054606,-0.9943265601501685,0.4936416184971098,0.5933187763801244,1.0,NKX6-1;SRPRB;PAX6;PCSK1;NEUROG3;SPCS1;DCX;VDR;SYT13;GCK;PAK3,10,69,up,0.25217391304347825,0.9666713037821678,2376.8791714331837,1955.0244240121483,7,10,0.7,False,False
SUBTYPE01,HALLMARK,HALLMARK_PEROXISOME,core_rest,-0.43088374894641873,-1.552234466770154,0.003134796238244514,0.008511290345048547,0.115,DIO1;SEMA3C;CRABP1;CTPS1;ECI2;CRABP2;CEL;ACOX1;ACSL4;ACOT8;IDH1;HSD3B7;CACNA1B;NUDT19;ACSL5;IDE;TTR;ACAA1;PRDX5;STS;SULT2B1;TSPO;ABCD1;SOD2;SLC35B2;FABP6;GSTK1;MVP;ABCC5;LONP2;ABCD3;PEX13;RDH11;IDH2;HRAS;SLC25A4;CRAT;SOD1;UGT2B17;SMARCC1;ESR2;ELOVL5;ABCB9;PRDX1;CDK7;SCGB1A1;HSD17B4;CTBP1;TOP2A;ISOC1;ABCB4;CADM1;EHHADH,10,69,up,0.014492753623188406,1.0,2702.751353784548,2698.7745509576107,5,10,0.5,False,False
SUBTYPE01,HALLMARK,HALLMARK_PI3K_AKT_MTOR_SIGNALING,core_rest,-0.3479177309626724,-1.2575987341265422,0.10625,0.1334916389557202,0.976,SFN;ITPR2;CDKN1A;CFL1;PPP2R1B;DDIT3;MAP2K3;ACACA;PLA2G12A;YWHAB;RPTOR;TRAF2;ARPC3;AP2M1;IRAK4;GSK3B;RPS6KA3;PRKAR2A;GRB2;TRIB3;PLCG1;NFKBIB;ADCY2;MKNK2;PRKAG1;HSP90B1;CLTC;E2F1;HRAS;MAPKAP1;RPS6KA1;IL2RG;RAC1;FGF22;CAB39;UBE2N;PAK4;PFN1;MAP3K7;TNFRSF1A;EIF4E;PIKFYVE;STAT2;SLA;RIPK1;PITX2;CSNK2B;DUSP3;AKT1S1,10,69,down,-0.04927536231884058,1.0,2378.3227762388015,2407.2443521913037,6,10,0.6,True,False
SUBTYPE01,HALLMARK,HALLMARK_PROTEIN_SECRETION,core_rest,-0.44318362311571274,-1.5887748747271797,0.0010604453870625664,0.0059625797746906024,0.079,SH3GL2;TSPAN8;OCRL;YKT6;GLA;COPB2;RAB22A;GNAS;ICA1;DNM1L;GOLGA4;KRT18;CD63;COPE;IGF2R;RAB5A;RAB9A;DST;AP2M1;AP1G1;AP2S1;RER1;CLTA;VPS45;RPS6KA3;GOSR2;ATP6V1H;ARFGEF2;STX16;SEC24D;YIPF6;SEC31A;ARFGEF1;ERGIC3;ABCA1;CTSC;CLTC;SOD1;NAPG;COPB1;CLCN3;SCAMP3;ATP1A1;GBF1;RAB14,10,69,down,-0.2463768115942029,0.9666713037821678,3429.140819342687,3558.4866097710956,8,10,0.8,True,False
SUBTYPE01,HALLMARK,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,core_rest,-0.5365001171841047,-1.7451194740020637,0.001,0.0027006978979480967,0.011,SELENOS;NDUFA6;ATOX1;TXN;HMOX2;G6PD;GPX4;PTPA;NDUFS2;MBP;LAMTOR5;PRDX6;SOD2;IPCEF1;NQO1;MPO;TXNRD2;SBNO2;PRNP;GPX3;CDKN2D;SOD1;FTL;PRDX2;PRDX1;SRXN1;ABCC1;GLRX2;NDUFB4;TXNRD1;GSR,10,69,down,-0.10434782608695652,0.9666713037821678,3836.2970131048064,3848.6502489572213,5,10,0.5,True,False
SUBTYPE01,HALLMARK,HALLMARK_SPERMATOGENESIS,core_rest,-0.25374433882593406,-0.9285828342236699,0.6456611570247934,0.7062467746152135,1.0,IL12RB2;SCG5;GAD1;CCNA1;SCG3;MTNR1A;LPIN1;POMC;STRBP;YBX2;PCSK1N;MAST2;CSNK2A2;PSMG1;CDKN3;MTOR;IDE;PHKG2;DCC;TALDO1;PIAS2;GAPDHS;CLPB;PRKAR2A;TUBA3C;AURKA;ADAM2;PACRG;KIF2C;TNNI3;CHFR;CFTR;IP6K1;PHF7;CLVS1;DPEP3;SNAP91;ALOX15;PGK2;NEFH;TLE4;BUB1;DDX25,10,69,down,-0.3333333333333333,0.9666713037821678,-1368.6480432191033,-1267.5559869464187,7,10,0.7,True,False
SUBTYPE01,HALLMARK,HALLMARK_TGF_BETA_SIGNALING,core_rest,0.21591873320018118,0.9681376050577807,0.4878048780487805,0.5452847805788982,0.675,SKI;SMAD6;ID3;BCAR3;HDAC1;BMPR1A;KLF10;THBS1;ENG;ID2;SMAD7,10,69,up,0.30434782608695654,0.9666713037821678,3777.9096428114335,3566.1183016767172,8,10,0.8,True,False
SUBTYPE01,HALLMARK,HALLMARK_TNFA_SIGNALING_VIA_NFKB,core_rest,-0.27555526687026655,-1.0441172655376023,0.3937246963562753,0.48035909651522507,1.0,LAMB3;G0S2;TUBB2A;TIPARP;PLAU;SPHK1;KYNU;CDKN1A;SDC4;ICOSLG;GFPT2;PANX1;NINJ1;ATP2B1;RCAN1;LIF;GADD45B;B4GALT1;LITAF;STAT5A;AREG;MAP2K3;IL6;SLC2A6;IL12B;PHLDA2;SAT1;SLC16A6;PLAUR;F3;TLR2;SOD2;BTG2;SERPINE1;TNIP2;F2RL1;BIRC3;CD44;SPSB1;ABCA1;TNFSF9;FJX1;PTX3;IRS2;PDLIM5;CEBPB;BCL6;GCH1;FOSL1;RELB;MAFF;CCRL2;BIRC2;CCNL1;CXCL11;CSF2;LDLR;NFKB2;RIPK2;BCL3;NR4A1;ATF3;FUT4;CD80;IL18;MCL1;EFNA1;REL;TAP1;CCL20;PLEK;SERPINB2;MSC;IER2;SLC2A3;B4GALT5;NFKBIE;PTGS2;CEBPD;DUSP4;SMAD3;CCL5;CD69;PER1;DUSP2;NAMPT;EGR2;HBEGF;NFIL3;PMEPA1;BCL2A1;EHD1;SNN;JUN;CXCL10;TRIB1;TNFAIP2;SERPINB8;IL23A,10,69,up,0.07246376811594203,0.9701694998672098,3106.5383274873716,3034.5846612873656,6,10,0.6,False,False
SUBTYPE01,HALLMARK,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,core_rest,-0.4585660869065329,-1.6640790630680016,0.001,0.0045420828283672535,0.035,IGFBP1;PSAT1;TUBB2A;EIF4G1;SRPRB;CHAC1;YIF1A;RRP9;ARFGAP1;ERN1;SPCS1;LSM4;H2AX;ATP6V0D1;SERP1;PREB;DDX10;PARN;WFS1;EXOSC4;SLC7A5;HSPA5;TATDN2;EIF2AK3;BANF1;SPCS3;XBP1;DCP1A;SRPRA;ALDH18A1;GOSR2;NFYA;KDELR3;EDEM1;EXOC2;MTHFD2;SEC31A;HSPA9;ATF6;DNAJB9;WIPI1;DNAJA4;HSP90B1;NOP56;POP4;DKC1;CEBPB;EXOSC1;IARS1;HYOU1;EIF4A2;SSR1;DNAJC3;SLC30A5;EIF4E,10,69,down,-0.24347826086956523,0.9666713037821678,3153.2088317630914,3236.765947653368,7,10,0.7,True,False
SUBTYPE01,HALLMARK,HALLMARK_UV_RESPONSE_DN,core_rest,-0.20091210549096442,-0.7420826160356881,0.9188911704312115,0.9217267750428351,1.0,PRKCA;COL11A1;GCNT1;LPAR1;MET;PTGFR;PLCB4;ICA1;ATP2B1;VAV2;KCNMA1;SFMBT1;ATRN;VLDLR;CELF2;SCN8A;ANXA2;PRKCE;F3;DLG1;ITGB3;ATP2C1;MT1E;SERPINE1;IRS1;RXRA,10,69,up,0.17681159420289855,0.9666713037821678,2056.8244873997446,1851.068168943454,6,10,0.6,False,False
SUBTYPE01,HALLMARK,HALLMARK_UV_RESPONSE_UP,core_rest,-0.45814147349535994,-1.696452490462361,0.001,0.003437251870115759,0.02,SLC6A12;TCHH;PPIF;KCNH2;PRKCD;SLC6A8;LHX2;SHOX2;TST;YKT6;BAK1;BCL2L11;CYP1A1;RPN1;CCNE1;H2AX;BSG;MAPK8IP2;CLCN2;PTPRD;OLFM1;DNAJB1;ATP6V1F;CLTB;TYRO3;IL6;SULT1A1;MGAT1;ACAA1;AP2S1;CASP3;SELENOW;SIGMAR1;FURIN;RRAD;SOD2;BTG2;AQP3;PDLIM3;NKX2-5;IGFBP2;ALAS1;HTR7;PPP1R2;CHRNA5;CTSV;CDC34;SPR;STIP1;PRKACA;CHKA;DGAT1;DNAJA1;POLR2H;FEN1;MAOA;CNP;EIF5;NPTXR;GPX3;ONECUT1;SLC25A4;MSX1;ALDOA;CCK;MARK2;NPTX2;GCH1;CCND3;MRPL23;GLS;PSMC3;FGF18;RAB27A;CYB5B;GAL;TMBIM6;HLA-F;UROD;GGH,10,69,down,-0.17101449275362318,0.9666713037821678,2998.2247715963485,3017.1087866838006,7,10,0.7,True,False
SUBTYPE01,HALLMARK,HALLMARK_WNT_BETA_CATENIN_SIGNALING,core_rest,0.3074078863317802,1.2909286344942743,0.0763888888888889,0.18487394957983194,0.123,DKK4;FZD1;HDAC5;MYC;DVL2;NUMB;JAG1;SKP2;MAML1;HEY2;DLL1,10,69,up,0.27246376811594203,0.9666713037821678,1293.5563774398765,1132.6423156767796,6,10,0.6,True,False
