pathway,SUBTYPE01,SUBTYPE02,SUBTYPE03,SUBTYPE04,SUBTYPE05
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,-1.6936044459298063,-1.6586541335299059,-1.7593575078111747,1.47782885216268,1.543732634372763
REACTOME_ATTENUATION_PHASE,-1.6667667735676444,-0.9662248286485069,1.2025879388110983,0.9440426253817721,1.5060237868211546
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,-1.936413629795724,-1.8293889732189406,-1.8220559218609698,1.7290447059123966,1.559645783184498
REACTOME_AZATHIOPRINE_ADME,-1.3435768711626213,-1.8006196814066961,-0.6566279545738419,1.4854951300558081,1.420464740564431
REACTOME_BASE_EXCISION_REPAIR,-0.6525682769132923,-1.5816247940723052,-1.475909583815125,0.9122390102151243,0.5682457587261763
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,-0.8642053672364802,-1.4994141101921719,-1.6752050064471564,0.9737938264261911,0.4947069309858037
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.7518685745574928,-0.7459362444551657,1.6172823091698754,-1.9869207892911895,1.3699322138525412
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,-1.6632058143261679,-1.640887067765293,-0.9329160444178443,0.7848275565821641,-0.9201818637595994
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,-1.0297449670884915,0.9388335706328101,0.8632621659615524,-1.723751801376596,2.220637710778141
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,-1.837195043244164,-1.9188639237168557,-1.8957301698531421,1.736282722331223,1.549739912173963
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,-1.8905630722188669,-1.3335552322570232,-1.195544322897341,1.621305089740064,1.6657969170775098
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,-0.8197859178274943,-1.6364030708009563,-1.296273066345526,1.5852254427063652,1.233096347650794
REACTOME_CELL_CYCLE_CHECKPOINTS,-1.3441926476256825,-1.7069685591392412,-1.1220286075913528,1.317261250737395,1.1600237312761
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,-0.9780241307928729,-0.912941582686172,2.0034781581159455,-1.1768888361570577,0.6606083524731414
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,-0.9547398961802973,-2.1302595618109446,-1.6452945712436233,2.3435489611240925,-2.1383100462258144
