subtype_id,collection,pathway,reference_population,ES,NES,nominal_p,fdr_q,fwer_p,lead_genes,target_n,rest_n
SUBTYPE01,HALLMARK,HALLMARK_COMPLEMENT,core_rest,-0.4245705407421797,-1.600028172050697,0.001,0.006517386662816893,0.068,F5;C2;TMPRSS6;LTF;PRSS3;MMP13;PRKCD;SCG3;KYNU;KLK1;F7;S100A9;PCSK9;ITIH1;KLKB1;CR1;CR2;TIMP1;ATOX1;RABIF;MMP15;MMP12;SRC;FDX1;KIF2A;RNF4;LGALS3;CTSL;PPP4C;ACTN2;F8;F2;CD59;HSPA5;IL6;PHEX;ME1;DGKG;RCE1;PIM1;USP14;C1QA;HSPA1A;PLAUR;CTSB;CASP3;F3;PRDM4;IRF7;PRSS36;ITGAM;GRB2;SERPINE1;CTSV;LGMN;CTSS;S100A13;PREP;S100A12;CDK5R1;CD55;CASP5;CPM;GNB4;KCNIP3;CFB;CTSC;C1S;CTSD;PLA2G7;CASP9;CP;C9;CEBPB;C1R;C1QC;ERAP2;MAFF;PFN1;DYRK2;GMFB;CA2;PSEN1;PDP1;SIRT6;FCER1G;LAP3;SERPINA1;FN1;CDA;MMP8;PIK3R5;PLG;RBSN;F10;PIK3CA;RHOG;SERPING1;CFH;JAK2;PLEK;SERPINB2;RAF1;GATA3;APOA4;ANXA5,10,69
SUBTYPE01,HALLMARK,HALLMARK_GLYCOLYSIS,core_rest,-0.42199893962542223,-1.5943629416652545,0.001,0.0065471464192681135,0.074,DPYSL4;HOMER1;GMPPB;PYGB;QSOX1;B4GALT4;MET;SLC25A10;ARTN;COPB2;GALK1;BIK;SDC1;LHX9;B3GAT1;PSMC4;PC;B4GALT7;B3GNT3;TXN;POLR3K;GOT2;CHPF2;KIF2A;CHST6;IL13RA1;IDH1;TPBG;HK2;GNPDA1;G6PD;B4GALT1;GPC1;PLOD2;ISG20;MDH1;CHST2;CLDN9;VLDLR;GFUS;B4GALT2;HSPA5;B3GAT3;ME1;MIOX;CAPN5;GALE;HMMR;UGP2;TALDO1;KIF20A;GAPDHS;GLCE;KDELR3;CASP6;AURKA;RBCK1;MERTK;CHPF;ALDOB;EXT2;SDHC;FAM162A;DLD;AGL;CD44;PKM;GAL3ST1;GFPT1;PGLS;IDUA;P4HA2;GOT1;MDH2;PPIA,10,69
SUBTYPE01,HALLMARK,HALLMARK_MYC_TARGETS_V2,core_rest,-0.4717310080667144,-1.5922135979948304,0.004424778761061947,0.006194607765922906,0.076,SORD;RRP9;HK2;HSPE1;GNL3;RRP12;SLC29A2;PUS1;TBRG4;UNG;GRWD1;NIP7;AIMP2;UTP20;SUPV3L1;NOC4L;PRMT3;NDUFAF4;SLC19A1;RABEPK;TFB2M;NOP56;TCOF1;HSPD1;PPRC1;LAS1L;SRM;IMP4;RCL1;PLK1;MYBBP1A;BYSL;MAP3K6,10,69
SUBTYPE01,HALLMARK,HALLMARK_PROTEIN_SECRETION,core_rest,-0.44318362311571274,-1.5887748747271797,0.0010604453870625664,0.0059625797746906024,0.079,SH3GL2;TSPAN8;OCRL;YKT6;GLA;COPB2;RAB22A;GNAS;ICA1;DNM1L;GOLGA4;KRT18;CD63;COPE;IGF2R;RAB5A;RAB9A;DST;AP2M1;AP1G1;AP2S1;RER1;CLTA;VPS45;RPS6KA3;GOSR2;ATP6V1H;ARFGEF2;STX16;SEC24D;YIPF6;SEC31A;ARFGEF1;ERGIC3;ABCA1;CTSC;CLTC;SOD1;NAPG;COPB1;CLCN3;SCAMP3;ATP1A1;GBF1;RAB14,10,69
SUBTYPE01,HALLMARK,HALLMARK_PEROXISOME,core_rest,-0.43088374894641873,-1.552234466770154,0.003134796238244514,0.008511290345048547,0.115,DIO1;SEMA3C;CRABP1;CTPS1;ECI2;CRABP2;CEL;ACOX1;ACSL4;ACOT8;IDH1;HSD3B7;CACNA1B;NUDT19;ACSL5;IDE;TTR;ACAA1;PRDX5;STS;SULT2B1;TSPO;ABCD1;SOD2;SLC35B2;FABP6;GSTK1;MVP;ABCC5;LONP2;ABCD3;PEX13;RDH11;IDH2;HRAS;SLC25A4;CRAT;SOD1;UGT2B17;SMARCC1;ESR2;ELOVL5;ABCB9;PRDX1;CDK7;SCGB1A1;HSD17B4;CTBP1;TOP2A;ISOC1;ABCB4;CADM1;EHHADH,10,69
SUBTYPE01,HALLMARK,HALLMARK_APICAL_SURFACE,core_rest,-0.47513287236521895,-1.5434246662011504,0.011560693641618497,0.008777268168331314,0.127,RHCG;ATP6V0A4;NTNG1;PCSK9;DCBLD2;MAL;ADIPOR2;HSPB1;B4GALT1;PLAUR;SLC34A3;RTN4RL1;SULF2;SHROOM2;EFNA5;NCOA6,10,69
SUBTYPE01,HALLMARK,HALLMARK_BILE_ACID_METABOLISM,core_rest,-0.41557463451593596,-1.4933754472336425,0.0031479538300104933,0.016117533979198264,0.238,GC;TFCP2L1;DIO1;NPC1;PEX26;PAOX;PIPOX;IDH1;HACL1;NR0B2;CYP39A1;AQP9;HSD3B7;ALDH8A1;AGXT;AKR1D1;PEX11G;CROT;PNPLA8;ACSL5;PEX16;TTR;HAO1;PRDX5;SULT2B1;ABCD1;SLC35B2;SOAT2;HSD17B6;GSTK1;ABCA3;CYP8B1;RXRA;LONP2;PEX7;ABCD3;ABCA4;ABCA1;PEX13;ABCA6;IDH2;SOD1;PFKM;SLC29A1;PECR,10,69
SUBTYPE01,HALLMARK,HALLMARK_IL6_JAK_STAT3_SIGNALING,core_rest,-0.4260401329539075,-1.4926706827282048,0.008602150537634409,0.015385794085280066,0.24,REG1A;INHBE;CXCL13;BAK1;TNFRSF12A;PLA2G2A;IL1R2;IL2RA;IL13RA1;SOCS1;PTPN1;CNTFR;IL6;DNTT;CCR1;PIM1;IL17RB;TLR2;ITGB3;GRB2;CD38;CXCL9;TGFB1;ACVR1B;CD44;CD14;LEPR;IL1R1;CD9;CSF2RB;IL2RG;LTB;CXCL11;TNFRSF1A;CSF2;IFNGR1;STAT3;CSF2RA;EBI3;STAT2,10,69
SUBTYPE01,HALLMARK,HALLMARK_INFLAMMATORY_RESPONSE,core_rest,-0.3944590214364837,-1.4811308639054486,0.0010204081632653062,0.01628171938475886,0.266,CD82;ROS1;SPHK1;SELENOS;LPAR1;NDP;MET;CDKN1A;STAB1;ICOSLG;SLC31A1;DCBLD2;TIMP1;SLC31A2;PVR;BDKRB1;ATP2B1;TPBG;LIF;AQP9;PDPN;EREG;FFAR2;RTP4;CHST2;PTAFR;GPR132;IL6;MSR1;P2RY2;IL12B;NPFFR2;CYBB;C5AR1;MARCO;FPR1;ADRM1;PLAUR;F3;IRF7;RGS16;TLR2;BTG2;IL18RAP;ITGB3;SELE;ATP2C1;SERPINE1;MEFV;CMKLR1;CXCL9;CD55;ACVR1B;HRH1;CD14;SLC11A2;ABCA1;LY6E;TNFSF9;IL1R1;SGMS2;GCH1;GNA15;ITGA5;CD70;C3AR1;NLRP3;KCNA3;CCRL2;SLC4A4;FZD5;CXCL11;HPN;TAPBP;ADGRE1;CCL17;KCNMB2;PROK2;LDLR;LAMP3;ATP2A2;PSEN1;EBI3;RIPK2;OSM,10,69
SUBTYPE01,HALLMARK,HALLMARK_HEME_METABOLISM,core_rest,-0.3879707712149742,-1.4587557005983833,0.001,0.020770822015128088,0.345,SLC4A1;XK;ADD2;CA1;MOCOS;HBD;GDE1;ACSL6;SLC6A8;HMBS;ALAS2;DCUN1D1;EPB41;ARL2BP;SPTA1;PC;TMEM9B;LRP10;BSG;SLC30A10;ELL2;FTCD;AHSP;TENT5C;ATG4A;NFE2;NNT;TFDP2;ACKR1;CPOX;SLC25A38;GMPS;MAP2K3;MPP1;GATA1;GAPVD1;RHAG;MOSPD1;CTNS;UROS;LPIN2;IGSF3;HEBP1;CTSB;EPB42;BTG2;AQP3;HBQ1;SPTB;BACH1;TMCC2;ALAD;PIGQ;SLC10A3;HBB;BMP2K;HAGH;CDR2;HTATIP2;SLC11A2;PGLS;NARF;P4HA2;MYL4;GYPA;GYPB;BLVRA;TSPAN5;SLC66A2;TOP1;CLCN3;PRDX2;MINPP1;CCND3;UBAC1;RNF123;SLC22A4;KEL;PPOX;SELENBP1;ISCA1;SDCBP;UROD;PICALM;RCL1;NUDT4;KAT2B;SNCA;CA2;NFE2L1;DCAF10;GLRX5;CTSE;UCP2;AGPAT4;RAP1GAP;TFRC,10,69
SUBTYPE01,HALLMARK,HALLMARK_APICAL_JUNCTION,core_rest,-0.3834337331691944,-1.440851268847746,0.001,0.02441150307755682,0.404,COL17A1;LAMB3;MMP9;MDK;PPP2R2C;CADM3;KCNH2;CLDN7;SYK;CDH3;CLDN8;NECTIN1;LAMC2;CLDN19;CDH15;CALB2;ALOX15B;SRC;VAV2;NECTIN2;FLNC;CERCAM;B4GALT1;KRT31;ACTN2;SLIT2;ACTG1;INPPL1;CD276;ITGA3;CLDN9;ACTB;ATP1A3;AMIGO1;CLDN11;MMP2;DLG1;PIK3CB;IRS1;PLCG1;HADH;TUBG1;AKT2;AMH;LAMA3;LIMA1;VASP;ADAM15;CDH8;SPEG;MPZL1;ADRA1B;ITGB4;SHROOM2;ARPC2;CLDN4;ITGA10;SIRPA;WASL;MAPK14;HRAS;BAIAP2;CRAT;EXOC4;ARHGEF6;ZYX;LDLRAP1;MYL12B;RHOF;DSC3;ACTG2;TGFBI;THBS3;CDH4;PFN1;SDC3;CD99;NRAP;CD86;CD274;INSIG1;CDH1,10,69
SUBTYPE01,HALLMARK,HALLMARK_P53_PATHWAY,core_rest,-0.3721248876138488,-1.3981611441994735,0.009137055837563452,0.03682769860838313,0.566,SLC19A2;TCHH;ST14;CD82;SFN;KRT17;SPHK1;BLCAP;ZMAT3;BAK1;GPX2;SEC61A1;TAX1BP3;CDKN1A;VWA5A;SDC1;ALOX15B;NINJ1;UPP1;ZNF365;RRP8;LDHB;SLC35D1;LIF;AK1;AEN;SOCS1;STEAP3;DDIT3;DCXR;OSGIN1;VDR;SLC3A2;ADA;CSRNP2;TNNI1;VAMP8;SAT1;IRAK1;RGS16;RRAD;BTG2;PIDD1;SESN1;WRAP73;TRIB3;RXRA;FUCA1;ABCC5;TGFB1;PTPN14;FAM162A;CDK5R1;ACVR1B;RHBDF2;ITGB4;MKNK2;IP6K2;NUPR1;RAP2B;H1-2;FBXW7;TNFSF9;CTSD;MAPKAPK3;HRAS;BAIAP2;ISCU;SERTAD3;ELP1;CCND3;CYFIP2;NOL8;RALGDS;SERPINB5;S100A10;TRAF4;WWP1;PHLDA3,10,69
SUBTYPE01,HALLMARK,HALLMARK_APOPTOSIS,core_rest,-0.3687507361542842,-1.3816395875047,0.012257405515832482,0.04278417855721728,0.638,GUCY2D;LEF1;CCNA1;EBP;BCL2L11;SLC20A1;CDKN1A;TNFRSF12A;GPX1;BIK;TIMP1;BCAP31;BCL2L10;CDC25B;DNM1L;XIAP;SC5D;LGALS3;GADD45B;HSPB1;EREG;KRT18;DDIT3;ISG20;IGFBP6;GPX4;F2;IGF2R;IL6;ANXA1;SAT1;CASP3;MMP2;DPYD;TSPO;SOD2;BTG2;CASP6;SATB1;CD38;DAP;SPTAN1;BIRC3;CD44;ANKH;PLPPR4;CD14;DNAJA1;BCL2L1;NEFH;GPX3;PMAIP1;LMNA;CASP9;SOD1;AIFM3;RHOT2;GCH1;AVPR1A,10,69
SUBTYPE01,HALLMARK,HALLMARK_COAGULATION,core_rest,-0.36746024863236115,-1.3481559578634315,0.025746652935118436,0.059210755429256,0.757,FGG;TF;MMP9;C2;FGA;TMPRSS6;COMP;WDR1;C8G;PLAU;ITIH1;KLKB1;MMP10;TIMP1;RABIF;MMP15;F11;CPN1;CAPN2;USP11;F8;ARF4;F2;CAPN5;PROZ;ANXA1;C1QA;CTSB;CTSK;F3;MMP2;FURIN;LEFTY2;ITGB3;SERPINE1;CTSV;LGMN;S100A13;PREP;MBL2;CFB;HTRA1;C1S;CD9;CASP9;C9;CFI;DUSP14;ISCU;PEF1;C1R,10,69
SUBTYPE01,HALLMARK,HALLMARK_CHOLESTEROL_HOMEOSTASIS,core_rest,-0.3825047110946429,-1.3147696724285247,0.0815450643776824,0.0846546032011367,0.881,EBP;TNFRSF12A;GLDC;PCYT2;TP53INP1;S100A11;ATF5;SC5D;LGALS3;GPX8;ACTG1;DHCR7;ACSS2;PLAUR;TRIB3;LGMN;FASN;STX5;TM7SF2;CHKA;LSS;MVK;SQLE;SEMA3B;FABP5;CD9;ETHE1;AVPR1A;CXCL16,10,69
SUBTYPE01,HALLMARK,HALLMARK_IL2_STAT5_SIGNALING,core_rest,-0.3491537572521476,-1.3051978617182673,0.026476578411405296,0.08936854862300973,0.9,CDCP1;ITIH5;COCH;GABARAPL1;ETV4;DRC1;CCNE1;IL1R2;IL2RA;CAPG;TTC39B;CTSZ;NCS1;CKAP4;TNFRSF18;HK2;LIF;GADD45B;FAH;SOCS1;SLC29A2;PRAF2;GATA1;PLEC;GPX4;SMPDL3A;GSTO1;ITGAE;IGF2R;ENPP1;SNX14;XBP1;PIM1;GALM;PUS1;TNFSF11;CASP3;BATF3;FURIN;RGS16;COL6A1;CD44;SLC1A5;PTRH2;ODC1;PRNP;SH3BGRL2;BCL2L1;MYO1E;CISH;ECM1;ST3GAL4;RABGAP1L;NT5E;CDC6;CCND3;BATF;MUC1;LTB;HUWE1;MAFF;NFKBIZ;SYNGR2;IRF6;TLR7;ARL4A;CSF2;IFNGR1;CD86;ENO3;P4HA1;CA2;AMACR;AHNAK;ADAM19;ETFBKMT;TNFSF10;GLIPR2;PENK;IL10RA;CTLA4;S100A1;HOPX,10,69
SUBTYPE01,HALLMARK,HALLMARK_KRAS_SIGNALING_UP,core_rest,-0.34579804552288607,-1.3001777015984017,0.030272452068617558,0.09093258915650156,0.911,PIGR;MMP9;FGF9;EPB41L3;PCP4;SLPI;TSPAN1;G0S2;SCG5;EPHB2;ST6GAL1;PLAU;SCG3;NAP1L2;GADD45G;GPNMB;VWA5A;TMEM100;MMP10;DCBLD2;GFPT2;CPE;LY96;ETV4;SERPINA3;F13A1;NR0B2;LIF;PCSK1N;EREG;RBP4;CROT;AMMECR1;TMEM158;PLAUR;RGS16;CBR4;ADAM8;KCNN4;BTC;SATB1;TSPAN13;F2RL1;FUCA1;AKT2;CMKLR1;CTSS;LAPTM5;AVL9;BIRC3;HOXD11;ALDH1A2;ANKH;PDCD1LG2;PRELID3B;TLR8;ADAMDEC1;CFB;SNAP91;SEMA3B,10,69
SUBTYPE01,HALLMARK,HALLMARK_WNT_BETA_CATENIN_SIGNALING,core_rest,0.3074078863317802,1.2909286344942743,0.0763888888888889,0.18487394957983194,0.123,DKK4;FZD1;HDAC5;MYC;DVL2;NUMB;JAG1;SKP2;MAML1;HEY2;DLL1,10,69
SUBTYPE01,HALLMARK,HALLMARK_PI3K_AKT_MTOR_SIGNALING,core_rest,-0.3479177309626724,-1.2575987341265422,0.10625,0.1334916389557202,0.976,SFN;ITPR2;CDKN1A;CFL1;PPP2R1B;DDIT3;MAP2K3;ACACA;PLA2G12A;YWHAB;RPTOR;TRAF2;ARPC3;AP2M1;IRAK4;GSK3B;RPS6KA3;PRKAR2A;GRB2;TRIB3;PLCG1;NFKBIB;ADCY2;MKNK2;PRKAG1;HSP90B1;CLTC;E2F1;HRAS;MAPKAP1;RPS6KA1;IL2RG;RAC1;FGF22;CAB39;UBE2N;PAK4;PFN1;MAP3K7;TNFRSF1A;EIF4E;PIKFYVE;STAT2;SLA;RIPK1;PITX2;CSNK2B;DUSP3;AKT1S1,10,69
