subtype_id,gene,subtype_mutated_n,subtype_n,subtype_frequency,rest_mutated_n,rest_n,rest_frequency,odds_ratio,ci_low,ci_high,p_value,driver_panel_member,q_global,q_driver
SUBTYPE01,PBRM1,10,10,1.0,29,93,0.3118279569892473,inf,2.602461380865828,810.0833261830815,2.6948325839700094e-05,True,0.09655585148364543,0.0004042248875955014
SUBTYPE01,VHL,10,10,1.0,46,93,0.4946236559139785,inf,1.2214562885146263,376.74020796064997,0.0017288220448232405,True,1.0,0.012966165336174304
SUBTYPE03,PBRM1,0,11,0.0,39,92,0.42391304347826086,0.0,0.0033685035688090143,1.0294865782329945,0.006082522241934546,True,1.0,0.045618916814509095
SUBTYPE03,VHL,11,11,1.0,45,92,0.4891304347826087,inf,1.374368546646146,419.4854391078204,0.0008338752404836182,True,1.0,0.012508128607254273
SUBTYPE04,BAP1,9,16,0.5625,4,87,0.04597701149425287,26.678571428571427,6.526747239980512,109.05067214944154,2.459784484580776e-06,True,0.00881340780825292,3.689676726871164e-05
SUBTYPE05,VHL,2,27,0.07407407407407407,54,76,0.7105263157894737,0.03259259259259259,0.007105415530944112,0.14950245869231724,6.4149214492905525e-09,True,2.298466355280805e-05,9.622382173935829e-08
