subtype_id,feature,reference_population,target_n,rest_n,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE05,wavelet-LHH_glszm_LowGrayLevelZoneEmphasis,candidate_rest,27,76,27,76,0.4871904200308246,0.007772737439436667,0.39814814814814814,0.20029239766081872,0.5901924951267055,0.0022111167952415457,0.006229181425431849
SUBTYPE05,wavelet-LHH_glszm_SizeZoneNonUniformityNormalized,candidate_rest,27,76,27,76,-0.6927828049175736,-0.032280918420437094,-0.3791423001949318,-0.6072612085769981,-0.1369273879142301,0.003576260088640539,0.00861127967774132
SUBTYPE05,wavelet-LHH_glszm_SmallAreaEmphasis,candidate_rest,27,76,27,76,-0.5616885523828392,0.35067164495442993,-0.5321637426900585,-0.7134746588693957,-0.3284600389863548,4.303807030533342e-05,0.00038396709782209226
SUBTYPE05,wavelet-LHH_glszm_SmallAreaLowGrayLevelEmphasis,candidate_rest,27,76,27,76,0.032711480272442965,0.1116457824157579,-0.03313840155945419,-0.2924220272904483,0.20760233918128654,0.8016548128644846,0.8365893115902304
SUBTYPE05,wavelet-LHH_glszm_ZoneEntropy,candidate_rest,27,76,27,76,-0.05024114680998225,-0.09938702090167775,0.06676413255360623,-0.2124756335282651,0.32605994152046763,0.6101051455142572,0.6871233693291758
SUBTYPE05,wavelet-LHH_glszm_ZoneVariance,candidate_rest,27,76,27,76,-0.2584633050976971,-0.27618099156150466,0.16666666666666666,-0.0867690058479532,0.42007797270955166,0.2010639255184109,0.2755544762375812
SUBTYPE05,wavelet-LHH_gldm_DependenceEntropy,candidate_rest,27,76,27,76,0.17864520350318797,-0.09171597612725071,0.24366471734892786,0.015594541910331383,0.46591130604288483,0.061355807603575126,0.09864626310822149
SUBTYPE05,wavelet-LHH_gldm_DependenceNonUniformityNormalized,candidate_rest,27,76,27,76,-0.5090332728665263,-0.08903467203965261,-0.37816764132553604,-0.5769980506822612,-0.15692007797270954,0.0036638394817651533,0.008773931390542868
SUBTYPE05,wavelet-LHH_gldm_DependenceVariance,candidate_rest,27,76,27,76,0.29709633595185336,-0.006464572945887987,0.24366471734892786,0.003849902534113063,0.4708089668615982,0.061355807603575126,0.09864626310822149
SUBTYPE05,wavelet-LHH_gldm_LargeDependenceHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.5698652841369107,-0.4517481608130388,-0.6432748538011696,-0.8011939571150097,-0.4649122807017544,7.599366540188615e-07,8.250970005776082e-05
SUBTYPE05,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,candidate_rest,27,76,27,76,0.15385620163152502,-0.02309893224443695,0.5048732943469786,0.3040692007797271,0.6793615984405457,0.00010421153425836668,0.0006585590012160673
SUBTYPE05,wavelet-LHH_ngtdm_Busyness,candidate_rest,27,76,27,76,-0.18037911775554494,-0.42565060754724793,0.32456140350877194,0.1003654970760234,0.5370370370370371,0.012655697577975304,0.02536714712765975
SUBTYPE05,wavelet-LHH_ngtdm_Contrast,candidate_rest,27,76,27,76,0.7895788934038322,0.04898108268269394,0.6267056530214425,0.4561159844054581,0.783625730994152,1.4507200010155748e-06,8.250970005776082e-05
SUBTYPE05,wavelet-LHH_ngtdm_Strength,candidate_rest,27,76,27,76,-0.22809146980159664,-0.21819378987353888,-0.2797270955165692,-0.5068713450292397,-0.037962962962963226,0.031684051186091515,0.057207314641554124
SUBTYPE05,wavelet-HLL_firstorder_Kurtosis,candidate_rest,27,76,27,76,-0.444167333257338,-0.3214076808632885,-0.09844054580896686,-0.36259746588693953,0.18031189083820662,0.45107855566502375,0.5415323029751604
SUBTYPE05,wavelet-HLL_firstorder_Maximum,candidate_rest,27,76,27,76,-0.6258095161766443,0.04876367844178922,-0.4317738791423002,-0.6394005847953216,-0.17348927875243664,0.0009060952321064658,0.003099799478258962
SUBTYPE05,wavelet-HLL_firstorder_Mean,candidate_rest,27,76,27,76,0.1979040948578418,-0.007047808065212999,0.1949317738791423,-0.06042884990253411,0.4239766081871345,0.1346567236831227,0.1976413202445833
SUBTYPE05,wavelet-HLL_firstorder_Median,candidate_rest,27,76,27,76,0.13405181094855614,-0.07962075368398551,0.1276803118908382,-0.12575536062378168,0.3694200779727094,0.32778815642403447,0.4166022658461891
SUBTYPE05,wavelet-HLL_firstorder_Skewness,candidate_rest,27,76,27,76,0.12024312406365395,0.13350712108154242,0.07602339181286549,-0.1695906432748538,0.3284600389863548,0.5611405029676548,0.6398970647876766
SUBTYPE05,wavelet-HLL_glcm_Autocorrelation,candidate_rest,27,76,27,76,-0.5669903828266899,-0.13786855023644634,-0.44541910331384016,-0.6559697855750487,-0.20955165692007796,0.0006189968125190185,0.002235266267429789
SUBTYPE05,wavelet-HLL_glcm_ClusterProminence,candidate_rest,27,76,27,76,-0.39325377272040773,-0.12900584090420045,-0.530214424951267,-0.7457115009746589,-0.2923489278752439,4.590831258164592e-05,0.00038682004119720175
SUBTYPE05,wavelet-HLL_glcm_ClusterShade,candidate_rest,27,76,27,76,0.4650070543526157,0.1411760182978189,0.42007797270955166,0.18518518518518517,0.6257309941520468,0.00124578327560414,0.003909182002757819
SUBTYPE05,wavelet-HLL_glcm_Contrast,candidate_rest,27,76,27,76,-0.6206478604589938,-0.06554351587207423,-0.5380116959064327,-0.7358918128654971,-0.31676413255360625,3.541419796445943e-05,0.00035807689052953426
SUBTYPE05,wavelet-HLL_glcm_Correlation,candidate_rest,27,76,27,76,-0.2377602462448257,-0.04496311645406553,-0.06140350877192982,-0.29632066276803115,0.18128654970760233,0.6393069704480892,0.7129526263575504
SUBTYPE05,wavelet-HLL_glcm_Idn,candidate_rest,27,76,27,76,-0.017905586883615803,0.06351676451750435,-0.03996101364522417,-0.29437134502923973,0.22231968810916125,0.7613588521981508,0.8075018129374327
SUBTYPE05,wavelet-HLL_glcm_Imc1,candidate_rest,27,76,27,76,-0.4105702565357416,0.03920923166456751,-0.361598440545809,-0.5488304093567252,-0.15592105263157907,0.0054650222105713,0.012129683442975324
SUBTYPE05,wavelet-HLL_glcm_Imc2,candidate_rest,27,76,27,76,-0.5560017855837615,-0.18479515046720413,-0.18323586744639375,-0.43859649122807015,0.0769980506822612,0.15972294565770828,0.22499671911534758
SUBTYPE05,wavelet-HLL_glcm_InverseVariance,candidate_rest,27,76,27,76,0.1850287650399976,0.06412209892529941,0.09259259259259259,-0.14429824561403506,0.31681286549707577,0.4785565965057561,0.5597512889720284
SUBTYPE05,wavelet-HLL_glcm_JointEnergy,candidate_rest,27,76,27,76,1.0086254124791385,-0.44160700450940776,0.5370370370370371,0.3021198830409357,0.7397660818713451,3.6588811318911775e-05,0.0003619110684805404
SUBTYPE05,wavelet-HLL_glcm_MCC,candidate_rest,27,76,27,76,-0.2599618193306708,-0.18042800809089135,-0.1783625730994152,-0.42105263157894735,0.05847953216374269,0.17115232772421918,0.23961325881390685
SUBTYPE05,wavelet-HLL_glrlm_LongRunHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.47591453855757837,-0.22703553897042456,-0.08382066276803118,-0.3528508771929824,0.19215399610136372,0.5214331501672891,0.6021626480358288
SUBTYPE05,wavelet-HLL_glrlm_LongRunLowGrayLevelEmphasis,candidate_rest,27,76,27,76,0.2551078280049969,-0.522306908697105,0.5867446393762183,0.39373781676413255,0.7641325536062378,6.468697347721024e-06,0.0001401551092006222
SUBTYPE05,wavelet-HLL_glrlm_RunEntropy,candidate_rest,27,76,27,76,-0.31881489989250134,0.1411526202487255,-0.391812865497076,-0.627704678362573,-0.12855750487329487,0.002606263461341061,0.006699716807402162
SUBTYPE05,wavelet-HLL_glrlm_RunVariance,candidate_rest,27,76,27,76,0.5809976339525968,-0.5400916163030364,0.4775828460038986,0.2542884990253412,0.6832602339181285,0.0002419744844838727,0.001112104953941031
SUBTYPE05,wavelet-HLL_glszm_GrayLevelNonUniformity,candidate_rest,27,76,27,76,-0.43296982439525616,-0.39404450543601877,-0.13060428849902533,-0.3781920077972709,0.11505847953216347,0.31679063395252227,0.4083278709586335
SUBTYPE05,wavelet-HLL_glszm_GrayLevelNonUniformityNormalized,candidate_rest,27,76,27,76,0.8066991367021806,-0.5262724500110418,0.4502923976608187,0.19780701754385965,0.6764376218323586,0.0005388840537311329,0.002009772495472668
SUBTYPE05,wavelet-HLL_glszm_LargeAreaHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.34469034995222153,-0.3222169017806966,-0.017543859649122806,-0.28167641325536064,0.2514863547758283,0.8955957082428991,0.9136682673778456
SUBTYPE05,wavelet-HLL_glszm_LargeAreaLowGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.26078291904717416,-0.30911584784808377,0.27582846003898637,0.024342105263157894,0.5205165692007795,0.034142956168735764,0.06068376975302645
SUBTYPE05,wavelet-HLL_glszm_LowGrayLevelZoneEmphasis,candidate_rest,27,76,27,76,0.03684239033257983,-0.31039409216357505,0.4249512670565302,0.19003411306042883,0.6423245614035087,0.0010920213375792728,0.0035746022201335907
SUBTYPE05,wavelet-HLL_glszm_SizeZoneNonUniformityNormalized,candidate_rest,27,76,27,76,-0.6056886748585941,-0.01922487872632251,-0.3401559454191033,-0.5321881091617934,-0.12280701754385964,0.008967446248013582,0.018802709874867186
SUBTYPE05,wavelet-HLL_glszm_SmallAreaHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.5332148578502488,-0.19873281580029983,-0.5701754385964912,-0.7456140350877193,-0.3781432748538013,1.1706522687097417e-05,0.00021131837866769691
SUBTYPE05,wavelet-HLL_glszm_ZoneEntropy,candidate_rest,27,76,27,76,-0.15642979745458704,0.009234838118582106,-0.1608187134502924,-0.39576023391812865,0.08969298245614021,0.21737654366655368,0.29436406954845806
SUBTYPE05,wavelet-HLL_glszm_ZoneVariance,candidate_rest,27,76,27,76,-0.259958832542602,-0.300147353525697,0.12962962962962962,-0.1442738791423002,0.39381091617933695,0.3204292653679187,0.4106910302602902
SUBTYPE05,wavelet-HLL_gldm_DependenceEntropy,candidate_rest,27,76,27,76,-0.5829441877413374,0.278392378815854,-0.41812865497076024,-0.6764376218323587,-0.13347953216374295,0.0013127045190727531,0.004035679433635829
SUBTYPE05,wavelet-HLL_gldm_DependenceNonUniformityNormalized,candidate_rest,27,76,27,76,-0.40052940597720416,-0.26058170383036483,-0.10623781676413255,-0.3333576998050682,0.13157894736842105,0.4158697648169387,0.5045886479778857
SUBTYPE05,wavelet-HLL_gldm_DependenceVariance,candidate_rest,27,76,27,76,0.43113833697519227,0.07703069677216064,0.21052631578947367,-0.01949317738791423,0.42300194931773877,0.10610139838131333,0.1614586497106942
SUBTYPE05,wavelet-HLL_gldm_LargeDependenceEmphasis,candidate_rest,27,76,27,76,0.6530804648545047,-0.2589658706852008,0.4269005847953216,0.18028752436647172,0.6432992202729043,0.0010355865621752504,0.003439356830582036
SUBTYPE05,wavelet-HLL_gldm_LargeDependenceHighGrayLevelEmphasis,candidate_rest,27,76,27,76,-0.550205737633408,-0.2216321738805599,-0.27485380116959063,-0.5243908382066277,-0.01944444444444471,0.03478257354744129,0.061341360325913905
