core_id,field,level,set_count,set_total,rest_count,rest_total,set_fraction,rest_fraction,frequency_difference,odds_ratio,q_value,set_mean,rest_mean,cliffs_delta,direction,cramers_v,epsilon_squared,available_n,missing_n
CORE01,ct_scanner_model,LightSpeed QX/i,1,17,7,52,0.058824,0.134615,-0.075792,0.401786,1.0,,,,,,,,
CORE01,ct_scanner_model,LightSpeed Ultra,1,17,5,52,0.058824,0.096154,-0.03733,0.5875,1.0,,,,,,,,
CORE01,ct_scanner_model,LightSpeed VCT,3,17,7,52,0.176471,0.134615,0.041855,1.377551,1.0,,,,,,,,
CORE01,ct_scanner_model,LightSpeed16,10,17,10,52,0.588235,0.192308,0.395928,6.0,0.05761,,,,,,,,
CORE01,ct_scanner_model,SOMATOM Definition,0,17,1,52,0.0,0.019231,-0.019231,0.0,1.0,,,,,,,,
CORE01,ct_scanner_model,Sensation 16,0,17,2,52,0.0,0.038462,-0.038462,0.0,1.0,,,,,,,,
CORE01,ct_scanner_model,Sensation 64,1,17,11,52,0.058824,0.211538,-0.152715,0.232955,0.86065,,,,,,,,
CORE01,ct_scanner_model,Volume Zoom,0,17,4,52,0.0,0.076923,-0.076923,0.0,1.0,,,,,,,,
CORE01,ct_reconstruction_kernel,B20f,0,17,1,52,0.0,0.019231,-0.019231,0.0,1.0,,,,,,,,
CORE01,ct_reconstruction_kernel,B30f,1,17,10,52,0.058824,0.192308,-0.133484,0.2625,0.86065,,,,,,,,
CORE01,ct_reconstruction_kernel,B31f,0,17,11,52,0.0,0.211538,-0.211538,0.0,0.269775,,,,,,,,
CORE01,ct_reconstruction_kernel,SOFT,1,17,1,52,0.058824,0.019231,0.039593,3.1875,1.0,,,,,,,,
CORE01,ct_reconstruction_kernel,STANDARD,15,17,29,52,0.882353,0.557692,0.324661,5.948276,0.138432,,,,,,,,
CORE01,ct_slice_thickness,,,,,,,,,,0.792377,3.308824,3.704327,-0.188914,lower_in_set,,,,
CORE01,ct_z_spacing,,,,,,,,,,1.0,3.194118,3.4975,-0.121041,lower_in_set,,,,
CORE01,ct_pixel_spacing,,,,,,,,,,1.0,0.806756,0.807279,-0.012443,lower_in_set,,,,
CORE02,tissue_source_site,B0,1,14,8,55,0.071429,0.145455,-0.074026,0.451923,0.85343,,,,,,,,
CORE02,tissue_source_site,B8,5,14,8,55,0.357143,0.145455,0.211688,3.263889,0.463719,,,,,,,,
CORE02,tissue_source_site,BP,4,14,26,55,0.285714,0.472727,-0.187013,0.446154,0.605812,,,,,,,,
CORE02,tissue_source_site,CJ,0,14,8,55,0.0,0.145455,-0.145455,0.0,0.546267,,,,,,,,
CORE02,tissue_source_site,CZ,4,14,4,55,0.285714,0.072727,0.212987,5.1,0.333676,,,,,,,,
CORE02,tissue_source_site,G6,0,14,1,55,0.0,0.018182,-0.018182,0.0,1.0,,,,,,,,
CORE02,ct_phase,ART,2,14,3,55,0.142857,0.054545,0.088312,2.888889,0.61974,,,,,,,,
CORE02,ct_phase,CE_UNSPECIFIED,2,14,6,55,0.142857,0.109091,0.033766,1.361111,0.85343,,,,,,,,
CORE02,ct_phase,DEL,1,14,9,55,0.071429,0.163636,-0.092208,0.393162,0.85343,,,,,,,,
CORE02,ct_phase,MAIN_CE_HIGH,1,14,9,55,0.071429,0.163636,-0.092208,0.393162,0.85343,,,,,,,,
CORE02,ct_phase,MAIN_CE_MEDIUM,1,14,1,55,0.071429,0.018182,0.053247,4.153846,0.642264,,,,,,,,
CORE02,ct_phase,NC,0,14,4,55,0.0,0.072727,-0.072727,0.0,0.85343,,,,,,,,
CORE02,ct_phase,NEPH,0,14,4,55,0.0,0.072727,-0.072727,0.0,0.85343,,,,,,,,
CORE02,ct_phase,UNKNOWN,7,14,19,55,0.5,0.345455,0.154545,1.894737,0.642264,,,,,,,,
CORE02,ct_manufacturer,GE,5,14,41,55,0.357143,0.745455,-0.388312,0.189702,0.118382,,,,,,,,
CORE02,ct_manufacturer,SIEMENS,9,14,14,55,0.642857,0.254545,0.388312,5.271429,0.118382,,,,,,,,
CORE02,ct_scanner_model,Definition,0,14,1,55,0.0,0.018182,-0.018182,0.0,1.0,,,,,,,,
CORE02,ct_scanner_model,Definition AS+,1,14,2,55,0.071429,0.036364,0.035065,2.038462,0.832125,,,,,,,,
CORE02,ct_scanner_model,LightSpeed Plus,0,14,2,55,0.0,0.036364,-0.036364,0.0,1.0,,,,,,,,
CORE02,ct_scanner_model,LightSpeed QX/i,1,14,7,55,0.071429,0.127273,-0.055844,0.527473,1.0,,,,,,,,
CORE02,ct_scanner_model,LightSpeed Ultra,0,14,6,55,0.0,0.109091,-0.109091,0.0,0.642264,,,,,,,,
CORE02,ct_scanner_model,LightSpeed VCT,2,14,8,55,0.142857,0.145455,-0.002597,0.979167,1.0,,,,,,,,
CORE02,ct_scanner_model,LightSpeed16,2,14,18,55,0.142857,0.327273,-0.184416,0.342593,0.642264,,,,,,,,
CORE02,ct_scanner_model,SOMATOM Definition,1,14,0,55,0.071429,0.0,0.071429,,0.546267,,,,,,,,
CORE02,ct_scanner_model,Sensation 16,0,14,2,55,0.0,0.036364,-0.036364,0.0,1.0,,,,,,,,
CORE02,ct_scanner_model,Sensation 64,5,14,7,55,0.357143,0.127273,0.22987,3.809524,0.335067,,,,,,,,
CORE02,ct_scanner_model,Volume Zoom,2,14,2,55,0.142857,0.036364,0.106494,4.416667,0.546267,,,,,,,,
CORE02,ct_reconstruction_kernel,B20f,1,14,0,55,0.071429,0.0,0.071429,,0.546267,,,,,,,,
CORE02,ct_reconstruction_kernel,B30f,5,14,6,55,0.357143,0.109091,0.248052,4.537037,0.333676,,,,,,,,
CORE02,ct_reconstruction_kernel,B31f,3,14,8,55,0.214286,0.145455,0.068831,1.602273,0.85343,,,,,,,,
CORE02,ct_reconstruction_kernel,SOFT,1,14,1,55,0.071429,0.018182,0.053247,4.153846,0.642264,,,,,,,,
CORE02,ct_reconstruction_kernel,STANDARD,4,14,40,55,0.285714,0.727273,-0.441558,0.15,0.118382,,,,,,,,
CORE02,ct_slice_thickness,,,,,,,,,,0.410065,4.089286,3.484091,0.276623,higher_in_set,,,,
CORE02,ct_z_spacing,,,,,,,,,,0.427158,3.985714,3.279455,0.271429,higher_in_set,,,,
CORE02,ct_pixel_spacing,,,,,,,,,,1.0,0.806083,0.807422,-0.005195,lower_in_set,,,,
CORE03,tissue_source_site,B0,1,14,8,55,0.071429,0.145455,-0.074026,0.451923,1.0,,,,,,,,
CORE03,tissue_source_site,B8,4,14,9,55,0.285714,0.163636,0.122078,2.044444,1.0,,,,,,,,
CORE03,tissue_source_site,BP,4,14,26,55,0.285714,0.472727,-0.187013,0.446154,1.0,,,,,,,,
CORE03,tissue_source_site,CJ,2,14,6,55,0.142857,0.109091,0.033766,1.361111,1.0,,,,,,,,
CORE03,tissue_source_site,CZ,2,14,6,55,0.142857,0.109091,0.033766,1.361111,1.0,,,,,,,,
CORE03,tissue_source_site,G6,1,14,0,55,0.071429,0.0,0.071429,,1.0,,,,,,,,
CORE03,ct_phase,ART,2,14,3,55,0.142857,0.054545,0.088312,2.888889,1.0,,,,,,,,
CORE03,ct_phase,CE_UNSPECIFIED,2,14,6,55,0.142857,0.109091,0.033766,1.361111,1.0,,,,,,,,
CORE03,ct_phase,DEL,1,14,9,55,0.071429,0.163636,-0.092208,0.393162,1.0,,,,,,,,
CORE03,ct_phase,MAIN_CE_HIGH,1,14,9,55,0.071429,0.163636,-0.092208,0.393162,1.0,,,,,,,,
CORE03,ct_phase,MAIN_CE_MEDIUM,0,14,2,55,0.0,0.036364,-0.036364,0.0,1.0,,,,,,,,
CORE03,ct_phase,NC,1,14,3,55,0.071429,0.054545,0.016883,1.333333,1.0,,,,,,,,
CORE03,ct_phase,NEPH,0,14,4,55,0.0,0.072727,-0.072727,0.0,1.0,,,,,,,,
CORE03,ct_phase,UNKNOWN,7,14,19,55,0.5,0.345455,0.154545,1.894737,1.0,,,,,,,,
CORE03,ct_manufacturer,GE,7,14,39,55,0.5,0.709091,-0.209091,0.410256,1.0,,,,,,,,
CORE03,ct_manufacturer,SIEMENS,7,14,16,55,0.5,0.290909,0.209091,2.4375,1.0,,,,,,,,
CORE03,ct_scanner_model,Definition,0,14,1,55,0.0,0.018182,-0.018182,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,Definition AS+,0,14,3,55,0.0,0.054545,-0.054545,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed Plus,0,14,2,55,0.0,0.036364,-0.036364,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed QX/i,1,14,7,55,0.071429,0.127273,-0.055844,0.527473,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed Ultra,1,14,5,55,0.071429,0.090909,-0.019481,0.769231,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed VCT,2,14,8,55,0.142857,0.145455,-0.002597,0.979167,1.0,,,,,,,,
CORE03,ct_scanner_model,LightSpeed16,3,14,17,55,0.214286,0.309091,-0.094805,0.609626,1.0,,,,,,,,
CORE03,ct_scanner_model,SOMATOM Definition,0,14,1,55,0.0,0.018182,-0.018182,0.0,1.0,,,,,,,,
CORE03,ct_scanner_model,Sensation 16,1,14,1,55,0.071429,0.018182,0.053247,4.153846,1.0,,,,,,,,
CORE03,ct_scanner_model,Sensation 64,5,14,7,55,0.357143,0.127273,0.22987,3.809524,1.0,,,,,,,,
CORE03,ct_scanner_model,Volume Zoom,1,14,3,55,0.071429,0.054545,0.016883,1.333333,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B20f,0,14,1,55,0.0,0.018182,-0.018182,0.0,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B30f,3,14,8,55,0.214286,0.145455,0.068831,1.602273,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,B31f,4,14,7,55,0.285714,0.127273,0.158442,2.742857,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,SOFT,0,14,2,55,0.0,0.036364,-0.036364,0.0,1.0,,,,,,,,
CORE03,ct_reconstruction_kernel,STANDARD,7,14,37,55,0.5,0.672727,-0.172727,0.486486,1.0,,,,,,,,
CORE03,ct_slice_thickness,,,,,,,,,,1.0,3.785714,3.561364,0.08961,higher_in_set,,,,
CORE03,ct_z_spacing,,,,,,,,,,1.0,3.638929,3.367727,0.071429,higher_in_set,,,,
CORE03,ct_pixel_spacing,,,,,,,,,,1.0,0.797294,0.809659,-0.083117,lower_in_set,,,,
CORE04,tissue_source_site,B0,2,10,7,59,0.2,0.118644,0.081356,1.857143,1.0,,,,,,,,
CORE04,tissue_source_site,B8,1,10,12,59,0.1,0.20339,-0.10339,0.435185,1.0,,,,,,,,
CORE04,tissue_source_site,BP,4,10,26,59,0.4,0.440678,-0.040678,0.846154,1.0,,,,,,,,
CORE04,tissue_source_site,CJ,3,10,5,59,0.3,0.084746,0.215254,4.628571,0.73766,,,,,,,,
CORE04,tissue_source_site,CZ,0,10,8,59,0.0,0.135593,-0.135593,0.0,1.0,,,,,,,,
CORE04,tissue_source_site,G6,0,10,1,59,0.0,0.016949,-0.016949,0.0,1.0,,,,,,,,
CORE04,ct_phase,ART,0,10,5,59,0.0,0.084746,-0.084746,0.0,1.0,,,,,,,,
CORE04,ct_phase,CE_UNSPECIFIED,1,10,7,59,0.1,0.118644,-0.018644,0.825397,1.0,,,,,,,,
CORE04,ct_phase,DEL,4,10,6,59,0.4,0.101695,0.298305,5.888889,0.624138,,,,,,,,
CORE04,ct_phase,MAIN_CE_HIGH,1,10,9,59,0.1,0.152542,-0.052542,0.617284,1.0,,,,,,,,
CORE04,ct_phase,MAIN_CE_MEDIUM,1,10,1,59,0.1,0.016949,0.083051,6.444444,1.0,,,,,,,,
CORE04,ct_phase,NC,1,10,3,59,0.1,0.050847,0.049153,2.074074,1.0,,,,,,,,
CORE04,ct_phase,NEPH,0,10,4,59,0.0,0.067797,-0.067797,0.0,1.0,,,,,,,,
CORE04,ct_phase,UNKNOWN,2,10,24,59,0.2,0.40678,-0.20678,0.364583,1.0,,,,,,,,
CORE04,ct_manufacturer,GE,9,10,37,59,0.9,0.627119,0.272881,5.351351,0.860446,,,,,,,,
CORE04,ct_manufacturer,SIEMENS,1,10,22,59,0.1,0.372881,-0.272881,0.186869,0.860446,,,,,,,,
CORE04,ct_scanner_model,Definition,0,10,1,59,0.0,0.016949,-0.016949,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,Definition AS+,1,10,2,59,0.1,0.033898,0.066102,3.166667,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed Plus,0,10,2,59,0.0,0.033898,-0.033898,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed QX/i,2,10,6,59,0.2,0.101695,0.098305,2.208333,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed Ultra,3,10,3,59,0.3,0.050847,0.249153,8.0,0.624138,,,,,,,,
CORE04,ct_scanner_model,LightSpeed VCT,1,10,9,59,0.1,0.152542,-0.052542,0.617284,1.0,,,,,,,,
CORE04,ct_scanner_model,LightSpeed16,3,10,17,59,0.3,0.288136,0.011864,1.058824,1.0,,,,,,,,
CORE04,ct_scanner_model,SOMATOM Definition,0,10,1,59,0.0,0.016949,-0.016949,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,Sensation 16,0,10,2,59,0.0,0.033898,-0.033898,0.0,1.0,,,,,,,,
CORE04,ct_scanner_model,Sensation 64,0,10,12,59,0.0,0.20339,-0.20339,0.0,0.9536,,,,,,,,
CORE04,ct_scanner_model,Volume Zoom,0,10,4,59,0.0,0.067797,-0.067797,0.0,1.0,,,,,,,,
CORE04,ct_reconstruction_kernel,B20f,0,10,1,59,0.0,0.016949,-0.016949,0.0,1.0,,,,,,,,
CORE04,ct_reconstruction_kernel,B30f,1,10,10,59,0.1,0.169492,-0.069492,0.544444,1.0,,,,,,,,
CORE04,ct_reconstruction_kernel,B31f,0,10,11,59,0.0,0.186441,-0.186441,0.0,1.0,,,,,,,,
CORE04,ct_reconstruction_kernel,SOFT,0,10,2,59,0.0,0.033898,-0.033898,0.0,1.0,,,,,,,,
CORE04,ct_reconstruction_kernel,STANDARD,9,10,35,59,0.9,0.59322,0.30678,6.171429,0.73766,,,,,,,,
CORE04,ct_slice_thickness,,,,,,,,,,1.0,3.375,3.646186,-0.132203,lower_in_set,,,,
CORE04,ct_z_spacing,,,,,,,,,,1.0,3.15,3.468983,-0.116949,lower_in_set,,,,
CORE04,ct_pixel_spacing,,,,,,,,,,1.0,0.830664,0.803165,0.079661,higher_in_set,,,,
CORE05,tissue_source_site,B0,1,9,8,60,0.111111,0.133333,-0.022222,0.8125,1.0,,,,,,,,
CORE05,tissue_source_site,B8,2,9,11,60,0.222222,0.183333,0.038889,1.272727,1.0,,,,,,,,
CORE05,tissue_source_site,BP,3,9,27,60,0.333333,0.45,-0.116667,0.611111,1.0,,,,,,,,
CORE05,tissue_source_site,CJ,2,9,6,60,0.222222,0.1,0.122222,2.571429,1.0,,,,,,,,
CORE05,tissue_source_site,CZ,1,9,7,60,0.111111,0.116667,-0.005556,0.946429,1.0,,,,,,,,
CORE05,tissue_source_site,G6,0,9,1,60,0.0,0.016667,-0.016667,0.0,1.0,,,,,,,,
CORE05,ct_phase,ART,0,9,5,60,0.0,0.083333,-0.083333,0.0,1.0,,,,,,,,
CORE05,ct_phase,CE_UNSPECIFIED,0,9,8,60,0.0,0.133333,-0.133333,0.0,1.0,,,,,,,,
CORE05,ct_phase,DEL,1,9,9,60,0.111111,0.15,-0.038889,0.708333,1.0,,,,,,,,
CORE05,ct_phase,MAIN_CE_HIGH,0,9,10,60,0.0,0.166667,-0.166667,0.0,1.0,,,,,,,,
CORE05,ct_phase,MAIN_CE_MEDIUM,0,9,2,60,0.0,0.033333,-0.033333,0.0,1.0,,,,,,,,
CORE05,ct_phase,NC,1,9,3,60,0.111111,0.05,0.061111,2.375,1.0,,,,,,,,
CORE05,ct_phase,NEPH,4,9,0,60,0.444444,0.0,0.444444,,0.00511,,,,,,,,
CORE05,ct_phase,UNKNOWN,3,9,23,60,0.333333,0.383333,-0.05,0.804348,1.0,,,,,,,,
CORE05,ct_manufacturer,GE,6,9,40,60,0.666667,0.666667,0.0,1.0,1.0,,,,,,,,
CORE05,ct_manufacturer,SIEMENS,3,9,20,60,0.333333,0.333333,0.0,1.0,1.0,,,,,,,,
CORE05,ct_scanner_model,Definition,1,9,0,60,0.111111,0.0,0.111111,,1.0,,,,,,,,
CORE05,ct_scanner_model,Definition AS+,0,9,3,60,0.0,0.05,-0.05,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed Plus,1,9,1,60,0.111111,0.016667,0.094444,7.375,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed QX/i,3,9,5,60,0.333333,0.083333,0.25,5.5,0.732072,,,,,,,,
CORE05,ct_scanner_model,LightSpeed Ultra,1,9,5,60,0.111111,0.083333,0.027778,1.375,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed VCT,1,9,9,60,0.111111,0.15,-0.038889,0.708333,1.0,,,,,,,,
CORE05,ct_scanner_model,LightSpeed16,0,9,20,60,0.0,0.333333,-0.333333,0.0,0.732072,,,,,,,,
CORE05,ct_scanner_model,SOMATOM Definition,0,9,1,60,0.0,0.016667,-0.016667,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,Sensation 16,0,9,2,60,0.0,0.033333,-0.033333,0.0,1.0,,,,,,,,
CORE05,ct_scanner_model,Sensation 64,1,9,11,60,0.111111,0.183333,-0.072222,0.556818,1.0,,,,,,,,
CORE05,ct_scanner_model,Volume Zoom,1,9,3,60,0.111111,0.05,0.061111,2.375,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,B20f,0,9,1,60,0.0,0.016667,-0.016667,0.0,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,B30f,1,9,10,60,0.111111,0.166667,-0.055556,0.625,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,B31f,2,9,9,60,0.222222,0.15,0.072222,1.619048,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,SOFT,0,9,2,60,0.0,0.033333,-0.033333,0.0,1.0,,,,,,,,
CORE05,ct_reconstruction_kernel,STANDARD,6,9,38,60,0.666667,0.633333,0.033333,1.157895,1.0,,,,,,,,
CORE05,ct_slice_thickness,,,,,,,,,,1.0,3.666667,3.597917,0.038889,higher_in_set,,,,
CORE05,ct_z_spacing,,,,,,,,,,1.0,3.111111,3.4695,-0.103704,lower_in_set,,,,
CORE05,ct_pixel_spacing,,,,,,,,,,1.0,0.763238,0.813737,-0.194444,lower_in_set,,,,
CORE06,tissue_source_site,B0,2,5,7,64,0.4,0.109375,0.290625,5.428571,1.0,,,,,,,,
CORE06,tissue_source_site,B8,1,5,12,64,0.2,0.1875,0.0125,1.083333,1.0,,,,,,,,
CORE06,tissue_source_site,BP,2,5,28,64,0.4,0.4375,-0.0375,0.857143,1.0,,,,,,,,
CORE06,tissue_source_site,CJ,0,5,8,64,0.0,0.125,-0.125,0.0,1.0,,,,,,,,
CORE06,tissue_source_site,CZ,0,5,8,64,0.0,0.125,-0.125,0.0,1.0,,,,,,,,
CORE06,tissue_source_site,G6,0,5,1,64,0.0,0.015625,-0.015625,0.0,1.0,,,,,,,,
CORE06,ct_phase,ART,0,5,5,64,0.0,0.078125,-0.078125,0.0,1.0,,,,,,,,
CORE06,ct_phase,CE_UNSPECIFIED,0,5,8,64,0.0,0.125,-0.125,0.0,1.0,,,,,,,,
CORE06,ct_phase,DEL,1,5,9,64,0.2,0.140625,0.059375,1.527778,1.0,,,,,,,,
CORE06,ct_phase,MAIN_CE_HIGH,2,5,8,64,0.4,0.125,0.275,4.666667,1.0,,,,,,,,
CORE06,ct_phase,MAIN_CE_MEDIUM,0,5,2,64,0.0,0.03125,-0.03125,0.0,1.0,,,,,,,,
CORE06,ct_phase,NC,0,5,4,64,0.0,0.0625,-0.0625,0.0,1.0,,,,,,,,
CORE06,ct_phase,NEPH,0,5,4,64,0.0,0.0625,-0.0625,0.0,1.0,,,,,,,,
CORE06,ct_phase,UNKNOWN,2,5,24,64,0.4,0.375,0.025,1.111111,1.0,,,,,,,,
CORE06,ct_manufacturer,GE,3,5,43,64,0.6,0.671875,-0.071875,0.732558,1.0,,,,,,,,
CORE06,ct_manufacturer,SIEMENS,2,5,21,64,0.4,0.328125,0.071875,1.365079,1.0,,,,,,,,
CORE06,ct_scanner_model,Definition,0,5,1,64,0.0,0.015625,-0.015625,0.0,1.0,,,,,,,,
CORE06,ct_scanner_model,Definition AS+,1,5,2,64,0.2,0.03125,0.16875,7.75,1.0,,,,,,,,
CORE06,ct_scanner_model,LightSpeed Plus,0,5,2,64,0.0,0.03125,-0.03125,0.0,1.0,,,,,,,,
CORE06,ct_scanner_model,LightSpeed QX/i,0,5,8,64,0.0,0.125,-0.125,0.0,1.0,,,,,,,,
CORE06,ct_scanner_model,LightSpeed Ultra,0,5,6,64,0.0,0.09375,-0.09375,0.0,1.0,,,,,,,,
CORE06,ct_scanner_model,LightSpeed VCT,1,5,9,64,0.2,0.140625,0.059375,1.527778,1.0,,,,,,,,
CORE06,ct_scanner_model,LightSpeed16,2,5,18,64,0.4,0.28125,0.11875,1.703704,1.0,,,,,,,,
CORE06,ct_scanner_model,SOMATOM Definition,0,5,1,64,0.0,0.015625,-0.015625,0.0,1.0,,,,,,,,
CORE06,ct_scanner_model,Sensation 16,1,5,1,64,0.2,0.015625,0.184375,15.75,1.0,,,,,,,,
CORE06,ct_scanner_model,Sensation 64,0,5,12,64,0.0,0.1875,-0.1875,0.0,1.0,,,,,,,,
CORE06,ct_scanner_model,Volume Zoom,0,5,4,64,0.0,0.0625,-0.0625,0.0,1.0,,,,,,,,
CORE06,ct_reconstruction_kernel,B20f,0,5,1,64,0.0,0.015625,-0.015625,0.0,1.0,,,,,,,,
CORE06,ct_reconstruction_kernel,B30f,0,5,11,64,0.0,0.171875,-0.171875,0.0,1.0,,,,,,,,
CORE06,ct_reconstruction_kernel,B31f,2,5,9,64,0.4,0.140625,0.259375,4.074074,1.0,,,,,,,,
CORE06,ct_reconstruction_kernel,SOFT,0,5,2,64,0.0,0.03125,-0.03125,0.0,1.0,,,,,,,,
CORE06,ct_reconstruction_kernel,STANDARD,3,5,41,64,0.6,0.640625,-0.040625,0.841463,1.0,,,,,,,,
CORE06,ct_slice_thickness,,,,,,,,,,1.0,3.125,3.644531,-0.18125,lower_in_set,,,,
CORE06,ct_z_spacing,,,,,,,,,,1.0,3.125,3.446016,-0.1,lower_in_set,,,,
CORE06,ct_pixel_spacing,,,,,,,,,,1.0,0.871094,0.802155,0.428125,higher_in_set,,,,
GLOBAL,tissue_source_site,,,,,,,,,,0.2128,,,,,0.151162,,69,0
GLOBAL,ct_phase,,,,,,,,,,0.084,,,,,0.240361,,69,0
GLOBAL,ct_manufacturer,,,,,,,,,,0.024,,,,,0.402735,,69,0
GLOBAL,ct_scanner_model,,,,,,,,,,0.178667,,,,,0.201326,,69,0
GLOBAL,ct_reconstruction_kernel,,,,,,,,,,0.2128,,,,,0.150662,,69,0
GLOBAL,ct_slice_thickness,,,,,,,,,,0.567625,,,,,,0.0,69,0
GLOBAL,ct_z_spacing,,,,,,,,,,0.63492,,,,,,0.0,69,0
GLOBAL,ct_pixel_spacing,,,,,,,,,,0.63492,,,,,,0.0,69,0
