feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
chr2q,CORE02,CORE03,14,14,0.00015711,0.03383303,-0.06281138,0.03799675,-0.44897959,-0.78571429,0.0,0.04560861,0.54730332
chr2q,CORE02,CORE04,14,10,0.00015711,0.07343179,-0.06281138,0.09466543,-0.77142857,-1.0,-0.44285714,0.00172841,0.02592615
chr2q,CORE02,CORE05,14,9,0.00015711,0.027,-0.06281138,0.08300166,-0.42857143,-0.80952381,0.07936508,0.09496772,0.9496772
chr2q,CORE02,CORE06,14,5,0.00015711,-0.0031,-0.06281138,0.00377967,-0.11428571,-0.6,0.45714286,0.74580233,1.0
chr2q,CORE03,CORE04,14,10,0.03383303,0.07343179,0.03799675,0.09466543,-0.47142857,-0.87142857,0.0,0.05703987,0.62743857
chr2q,CORE03,CORE05,14,9,0.03383303,0.027,0.03799675,0.08300166,-0.06349206,-0.58730159,0.44444444,0.82549791,1.0
chr2q,CORE03,CORE06,14,5,0.03383303,-0.0031,0.03799675,0.00377967,0.45714286,-0.08571429,0.97142857,0.15600275,1.0
chr2q,CORE04,CORE05,10,9,0.07343179,0.027,0.09466543,0.08300166,0.24444444,-0.31111111,0.77777778,0.39126728,1.0
chr2q,CORE04,CORE06,10,5,0.07343179,-0.0031,0.09466543,0.00377967,0.72,0.28,1.0,0.02797203,0.36363639
chr2q,CORE05,CORE06,9,5,0.027,-0.0031,0.08300166,0.00377967,0.46666667,-0.15555556,1.0,0.18981019,1.0
chr3p,CORE01,CORE02,17,14,-0.37905817,-0.15483261,-0.38400558,-0.11610697,-0.73109244,-0.97478992,-0.37815126,0.00059573,0.00893595
chr3p,CORE01,CORE03,17,14,-0.37905817,-0.27527974,-0.38400558,-0.28182062,-0.57142857,-0.8657563,-0.20147059,0.00737632,0.09589216
chr3p,CORE01,CORE04,17,10,-0.37905817,-0.35550243,-0.38400558,-0.38830812,-0.02352941,-0.49411765,0.43529412,0.93996451,1.0
chr3p,CORE01,CORE05,17,9,-0.37905817,-0.30843425,-0.38400558,-0.35845204,-0.16339869,-0.7124183,0.38562092,0.51778621,1.0
chr3p,CORE01,CORE06,17,5,-0.37905817,-0.38926443,-0.38400558,-0.3834085,-0.08235294,-0.64705882,0.48235294,0.8200805,1.0
chr3p,CORE02,CORE03,14,14,-0.15483261,-0.27527974,-0.11610697,-0.28182062,0.45918367,0.07117347,0.78571429,0.04088723,0.4088723
chr3p,CORE02,CORE04,14,10,-0.15483261,-0.35550243,-0.11610697,-0.38830812,0.75714286,0.41428571,1.0,0.00211149,0.02956086
chr3p,CORE02,CORE05,14,9,-0.15483261,-0.30843425,-0.11610697,-0.35845204,0.50793651,0.07896825,0.85714286,0.0472209,0.4249881
chr3p,CORE02,CORE06,14,5,-0.15483261,-0.38926443,-0.11610697,-0.3834085,0.71428571,0.31428571,1.0,0.01943584,0.23323008
chr3p,CORE03,CORE04,14,10,-0.27527974,-0.35550243,-0.28182062,-0.38830812,0.57142857,0.14285714,0.91464286,0.02072906,0.23323008
chr3p,CORE03,CORE05,14,9,-0.27527974,-0.30843425,-0.28182062,-0.35845204,0.14285714,-0.38095238,0.65079365,0.59233895,1.0
chr3p,CORE03,CORE06,14,5,-0.27527974,-0.38926443,-0.28182062,-0.3834085,0.54285714,0.0,0.97142857,0.0870313,0.6962504
chr3p,CORE04,CORE05,10,9,-0.35550243,-0.30843425,-0.38830812,-0.35845204,-0.2,-0.75555556,0.37777778,0.48766835,1.0
chr3p,CORE04,CORE06,10,5,-0.35550243,-0.38926443,-0.38830812,-0.3834085,-0.04,-0.72,0.64,0.95304695,1.0
chr3p,CORE05,CORE06,9,5,-0.30843425,-0.38926443,-0.35845204,-0.3834085,0.15555556,-0.42222222,0.77777778,0.6993007,1.0
chr5q,CORE01,CORE02,17,14,0.21743534,0.05033742,0.21964098,0.07077231,0.55462185,0.18487395,0.84033613,0.00932317,0.13052438
chr5q,CORE01,CORE03,17,14,0.21743534,0.15181723,0.21964098,0.18889653,0.13445378,-0.28571429,0.55462185,0.53838287,1.0
chr5q,CORE01,CORE04,17,10,0.21743534,0.2302,0.21964098,0.26796984,-0.17647059,-0.63529412,0.30588235,0.4665892,1.0
chr5q,CORE01,CORE05,17,9,0.21743534,0.07050666,0.21964098,0.13696173,0.32026144,-0.1375817,0.75163399,0.19583012,1.0
chr5q,CORE01,CORE06,17,5,0.21743534,0.18974304,0.21964098,0.15583401,0.29411765,-0.29411765,0.78823529,0.35869978,1.0
chr5q,CORE02,CORE03,14,14,0.05033742,0.15181723,0.07077231,0.18889653,-0.44897959,-0.79591837,-0.02040816,0.04563822,0.54765864
chr5q,CORE02,CORE04,14,10,0.05033742,0.2302,0.07077231,0.26796984,-0.71428571,-0.94285714,-0.37142857,0.00375044,0.0562566
chr5q,CORE02,CORE05,14,9,0.05033742,0.07050666,0.07077231,0.13696173,-0.20634921,-0.65079365,0.3015873,0.43103254,1.0
chr5q,CORE02,CORE06,14,5,0.05033742,0.18974304,0.07077231,0.15583401,-0.42857143,-0.97142857,0.22857143,0.18593051,1.0
chr5q,CORE03,CORE04,14,10,0.15181723,0.2302,0.18889653,0.26796984,-0.31428571,-0.72857143,0.1575,0.20806245,1.0
chr5q,CORE03,CORE05,14,9,0.15181723,0.07050666,0.18889653,0.13696173,0.34920635,-0.17460317,0.80952381,0.1756175,1.0
chr5q,CORE03,CORE06,14,5,0.15181723,0.18974304,0.18889653,0.15583401,0.08571429,-0.62857143,0.71428571,0.82301342,1.0
chr5q,CORE04,CORE05,10,9,0.2302,0.07050666,0.26796984,0.13696173,0.57777778,0.08833333,0.95555556,0.03733642,0.48537346
chr5q,CORE04,CORE06,10,5,0.2302,0.18974304,0.26796984,0.15583401,0.4,-0.24,0.88,0.25441225,1.0
chr5q,CORE05,CORE06,9,5,0.07050666,0.18974304,0.13696173,0.15583401,-0.11111111,-0.77777778,0.55555556,0.7972028,1.0
chr7p,CORE01,CORE02,17,14,0.0126,0.12954776,0.03874628,0.14902973,-0.64705882,-0.90756303,-0.28571429,0.00239257,0.03588855
chr7p,CORE01,CORE03,17,14,0.0126,0.04138718,0.03874628,0.08891672,-0.5210084,-0.83193277,-0.1342437,0.01463879,0.19030427
chr7p,CORE01,CORE04,17,10,0.0126,0.12210262,0.03874628,0.11960488,-0.64705882,-0.97676471,-0.21176471,0.00621106,0.08695484
chr7p,CORE01,CORE05,17,9,0.0126,0.0294,0.03874628,0.04885269,-0.17647059,-0.67320261,0.30751634,0.48351618,1.0
chr7p,CORE01,CORE06,17,5,0.0126,0.22256369,0.03874628,0.19088907,-0.50588235,-1.0,0.2,0.101162,1.0
chr7p,CORE02,CORE03,14,14,0.12954776,0.04138718,0.14902973,0.08891672,0.29591837,-0.14285714,0.70408163,0.19036203,1.0
chr7p,CORE02,CORE04,14,10,0.12954776,0.12210262,0.14902973,0.11960488,0.05714286,-0.42857143,0.52892857,0.83761977,1.0
chr7p,CORE02,CORE05,14,9,0.12954776,0.0294,0.14902973,0.04885269,0.47619048,-0.01587302,0.85714286,0.06312283,0.75747396
chr7p,CORE02,CORE06,14,5,0.12954776,0.22256369,0.14902973,0.19088907,-0.14285714,-0.88571429,0.57142857,0.68679051,1.0
chr7p,CORE03,CORE04,14,10,0.04138718,0.12210262,0.08891672,0.11960488,-0.31428571,-0.8,0.15714286,0.20806245,1.0
chr7p,CORE03,CORE05,14,9,0.04138718,0.0294,0.08891672,0.04885269,0.26984127,-0.25396825,0.71428571,0.29861767,1.0
chr7p,CORE03,CORE06,14,5,0.04138718,0.22256369,0.08891672,0.19088907,-0.28571429,-1.0,0.42857143,0.39129687,1.0
chr7p,CORE04,CORE05,10,9,0.12210262,0.0294,0.11960488,0.04885269,0.51111111,-0.02222222,1.0,0.06619258,0.75747396
chr7p,CORE04,CORE06,10,5,0.12210262,0.22256369,0.11960488,0.19088907,-0.24,-1.0,0.6,0.51348651,1.0
chr7p,CORE05,CORE06,9,5,0.0294,0.22256369,0.04885269,0.19088907,-0.37777778,-1.0,0.42222222,0.2977023,1.0
chr7q,CORE01,CORE02,17,14,0.0126,0.16466687,0.038646,0.19679919,-0.68067227,-0.92436975,-0.37815126,0.00139645,0.02094675
chr7q,CORE01,CORE03,17,14,0.0126,0.03617687,0.038646,0.08177207,-0.44537815,-0.80672269,-0.05021008,0.03716508,0.48314604
chr7q,CORE01,CORE04,17,10,0.0126,0.12435,0.038646,0.11873778,-0.64705882,-0.97676471,-0.24705882,0.00621106,0.08695484
chr7q,CORE01,CORE05,17,9,0.0126,0.0294,0.038646,0.04854146,-0.18954248,-0.64738562,0.29411765,0.45051587,1.0
chr7q,CORE01,CORE06,17,5,0.0126,0.21242973,0.038646,0.18765416,-0.50588235,-1.0,0.24705882,0.101162,0.910458
chr7q,CORE02,CORE03,14,14,0.16466687,0.03617687,0.19679919,0.08177207,0.40816327,-0.02040816,0.7755102,0.06953415,0.6953415
chr7q,CORE02,CORE04,14,10,0.16466687,0.12435,0.19679919,0.11873778,0.17142857,-0.3,0.61428571,0.50071126,1.0
chr7q,CORE02,CORE05,14,9,0.16466687,0.0294,0.19679919,0.04854146,0.52380952,0.07936508,0.8734127,0.0406279,0.4875348
chr7q,CORE02,CORE06,14,5,0.16466687,0.21242973,0.19679919,0.18765416,0.0,-0.68571429,0.65714286,1.0,1.0
chr7q,CORE03,CORE04,14,10,0.03617687,0.12435,0.08177207,0.11873778,-0.34285714,-0.78571429,0.15714286,0.16881572,1.0
chr7q,CORE03,CORE05,14,9,0.03617687,0.0294,0.08177207,0.04854146,0.20634921,-0.28611111,0.65079365,0.43103254,1.0
chr7q,CORE03,CORE06,14,5,0.03617687,0.21242973,0.08177207,0.18765416,-0.34285714,-1.0,0.42857143,0.29755762,1.0
chr7q,CORE04,CORE05,10,9,0.12435,0.0294,0.11873778,0.04854146,0.53333333,0.0,1.0,0.05501383,0.60515213
chr7q,CORE04,CORE06,10,5,0.12435,0.21242973,0.11873778,0.18765416,-0.24,-0.96,0.521,0.51348651,1.0
chr7q,CORE05,CORE06,9,5,0.0294,0.21242973,0.04854146,0.18765416,-0.37777778,-1.0,0.33333333,0.2977023,1.0
chr9p,CORE01,CORE02,17,14,0.0127,0.02410615,0.01446132,0.01121983,-0.1092437,-0.56302521,0.33613445,0.6197691,1.0
chr9p,CORE01,CORE03,17,14,0.0127,-0.05982057,0.01446132,-0.09263311,0.32773109,-0.10084034,0.74789916,0.12645617,1.0
chr9p,CORE01,CORE04,17,10,0.0127,-0.09646552,0.01446132,-0.18147594,0.56470588,0.09382353,0.96470588,0.01708107,0.25621605
chr9p,CORE01,CORE05,17,9,0.0127,-0.0182,0.01446132,-0.07970913,0.47712418,-0.03267974,0.90849673,0.05234506,0.68048578
chr9p,CORE01,CORE06,17,5,0.0127,-0.31828799,0.01446132,-0.22665777,0.55294118,-0.2,1.0,0.07063112,0.74423492
chr9p,CORE02,CORE03,14,14,0.02410615,-0.05982057,0.01121983,-0.09263311,0.3877551,-0.03061224,0.75510204,0.08488165,0.76393485
chr9p,CORE02,CORE04,14,10,0.02410615,-0.09646552,0.01121983,-0.18147594,0.57142857,0.17142857,0.88607143,0.02072906,0.29020684
chr9p,CORE02,CORE05,14,9,0.02410615,-0.0182,0.01121983,-0.07970913,0.46825397,0.03174603,0.85714286,0.06765772,0.74423492
chr9p,CORE02,CORE06,14,5,0.02410615,-0.31828799,0.01121983,-0.22665777,0.6,-0.02857143,1.0,0.05572755,0.68048578
chr9p,CORE03,CORE04,14,10,-0.05982057,-0.09646552,-0.09263311,-0.18147594,0.25714286,-0.21428571,0.70035714,0.30550709,1.0
chr9p,CORE03,CORE05,14,9,-0.05982057,-0.0182,-0.09263311,-0.07970913,0.04761905,-0.42857143,0.55555556,0.87486247,1.0
chr9p,CORE03,CORE06,14,5,-0.05982057,-0.31828799,-0.09263311,-0.22665777,0.37142857,-0.37142857,1.0,0.25662195,1.0
chr9p,CORE04,CORE05,10,9,-0.09646552,-0.0182,-0.18147594,-0.07970913,-0.22222222,-0.71111111,0.33333333,0.43794282,1.0
chr9p,CORE04,CORE06,10,5,-0.09646552,-0.31828799,-0.18147594,-0.22665777,0.04,-0.6,0.68,0.95304695,1.0
chr9p,CORE05,CORE06,9,5,-0.0182,-0.31828799,-0.07970913,-0.22665777,0.37777778,-0.42222222,1.0,0.2977023,1.0
chr9q,CORE01,CORE02,17,14,0.012,0.03966317,0.01067008,0.03466966,-0.29411765,-0.69747899,0.15966387,0.17085858,1.0
chr9q,CORE01,CORE03,17,14,0.012,-0.0091926,0.01067008,-0.08952755,0.36134454,-0.06722689,0.73970588,0.0916026,0.7328208
chr9q,CORE01,CORE04,17,10,0.012,-0.16141703,0.01067008,-0.20215637,0.6,0.10588235,1.0,0.0112259,0.1571626
chr9q,CORE01,CORE05,17,9,0.012,-0.03719749,0.01067008,-0.08334144,0.52941176,0.03235294,0.94771242,0.03109364,0.34203004
chr9q,CORE01,CORE06,17,5,0.012,-0.29292324,0.01067008,-0.2189596,0.55294118,-0.2,1.0,0.07063112,0.63568008
chr9q,CORE02,CORE03,14,14,0.03966317,-0.0091926,0.03466966,-0.08952755,0.56122449,0.18367347,0.85714286,0.01227465,0.15957045
chr9q,CORE02,CORE04,14,10,0.03966317,-0.16141703,0.03466966,-0.20215637,0.65714286,0.25714286,0.95714286,0.007717,0.115755
chr9q,CORE02,CORE05,14,9,0.03966317,-0.03719749,0.03466966,-0.08334144,0.5952381,0.19047619,0.91289683,0.01973455,0.2368146
chr9q,CORE02,CORE06,14,5,0.03966317,-0.29292324,0.03466966,-0.2189596,0.62857143,-0.02857143,1.0,0.04368765,0.4368765
chr9q,CORE03,CORE04,14,10,-0.0091926,-0.16141703,-0.08952755,-0.20215637,0.34285714,-0.14285714,0.77142857,0.16881572,1.0
chr9q,CORE03,CORE05,14,9,-0.0091926,-0.03719749,-0.08952755,-0.08334144,0.04761905,-0.42857143,0.52380952,0.87486247,1.0
chr9q,CORE03,CORE06,14,5,-0.0091926,-0.29292324,-0.08952755,-0.2189596,0.37142857,-0.37142857,1.0,0.25662195,1.0
chr9q,CORE04,CORE05,10,9,-0.16141703,-0.03719749,-0.20215637,-0.08334144,-0.31111111,-0.77833333,0.22222222,0.27034414,1.0
chr9q,CORE04,CORE06,10,5,-0.16141703,-0.29292324,-0.20215637,-0.2189596,0.0,-0.68,0.64,1.0,1.0
chr9q,CORE05,CORE06,9,5,-0.03719749,-0.29292324,-0.08334144,-0.2189596,0.37777778,-0.42222222,1.0,0.2977023,1.0
chr11p,CORE01,CORE02,17,14,0.01208423,0.04775608,0.01611495,0.07900173,-0.54621849,-0.86554622,-0.14285714,0.01045889,0.15688335
chr11p,CORE01,CORE03,17,14,0.01208423,0.03134369,0.01611495,0.02542796,-0.30252101,-0.70588235,0.14285714,0.15879247,1.0
chr11p,CORE01,CORE04,17,10,0.01208423,0.08138997,0.01611495,0.0833662,-0.55294118,-0.97647059,-0.03529412,0.01955656,0.25423528
chr11p,CORE01,CORE05,17,9,0.01208423,-0.0012,0.01611495,0.00981944,0.17647059,-0.37254902,0.69934641,0.48351618,1.0
chr11p,CORE01,CORE06,17,5,0.01208423,-0.00783793,0.01611495,0.01011241,0.17647059,-0.62352941,1.0,0.59459254,1.0
chr11p,CORE02,CORE03,14,14,0.04775608,0.03134369,0.07900173,0.02542796,0.3877551,-0.03061224,0.74489796,0.08488165,0.6790532
chr11p,CORE02,CORE04,14,10,0.04775608,0.08138997,0.07900173,0.0833662,-0.05714286,-0.55714286,0.42892857,0.83761977,1.0
chr11p,CORE02,CORE05,14,9,0.04775608,-0.0012,0.07900173,0.00981944,0.63492063,0.22222222,0.9047619,0.01283676,0.17971464
chr11p,CORE02,CORE06,14,5,0.04775608,-0.00783793,0.07900173,0.01011241,0.6,0.02857143,1.0,0.05572755,0.5527806
chr11p,CORE03,CORE04,14,10,0.03134369,0.08138997,0.02542796,0.0833662,-0.51428571,-0.91428571,-0.01428571,0.03764795,0.41412745
chr11p,CORE03,CORE05,14,9,0.03134369,-0.0012,0.02542796,0.00981944,0.3015873,-0.15873016,0.76190476,0.24386098,1.0
chr11p,CORE03,CORE06,14,5,0.03134369,-0.00783793,0.02542796,0.01011241,0.2,-0.54357143,0.88571429,0.55933953,1.0
chr11p,CORE04,CORE05,10,9,0.08138997,-0.0012,0.0833662,0.00981944,0.6,0.08888889,1.0,0.03048616,0.36583392
chr11p,CORE04,CORE06,10,5,0.08138997,-0.00783793,0.0833662,0.01011241,0.64,0.159,1.0,0.05527806,0.5527806
chr11p,CORE05,CORE06,9,5,-0.0012,-0.00783793,0.00981944,0.01011241,0.04444444,-0.68888889,0.82222222,0.94678865,1.0
chr12p,CORE01,CORE02,17,14,0.0121,0.0768199,0.01240533,0.12675139,-0.75630252,-1.0,-0.44537815,0.0003814,0.0053396
chr12p,CORE01,CORE03,17,14,0.0121,0.0352,0.01240533,0.04909537,-0.53781513,-0.8657563,-0.12584034,0.01171608,0.12887688
chr12p,CORE01,CORE04,17,10,0.0121,0.14572443,0.01240533,0.13514583,-0.96470588,-1.0,-0.85882353,4.275e-05,0.00064125
chr12p,CORE01,CORE05,17,9,0.0121,0.03206192,0.01240533,0.04270988,-0.47712418,-0.92156863,0.04575163,0.05234506,0.5234506
chr12p,CORE01,CORE06,17,5,0.0121,0.04987475,0.01240533,0.11709069,-0.55294118,-1.0,0.20058824,0.07063112,0.56484882
chr12p,CORE02,CORE03,14,14,0.0768199,0.0352,0.12675139,0.04909537,0.41836735,-0.01020408,0.76530612,0.06276098,0.56484882
chr12p,CORE02,CORE04,14,10,0.0768199,0.14572443,0.12675139,0.13514583,-0.12857143,-0.57142857,0.35714286,0.61868914,1.0
chr12p,CORE02,CORE05,14,9,0.0768199,0.03206192,0.12675139,0.04270988,0.47619048,0.03174603,0.84126984,0.06312283,0.56484882
chr12p,CORE02,CORE06,14,5,0.0768199,0.04987475,0.12675139,0.11709069,0.0,-0.68571429,0.62857143,1.0,1.0
chr12p,CORE03,CORE04,14,10,0.0352,0.14572443,0.04909537,0.13514583,-0.64285714,-0.95714286,-0.25714286,0.00916993,0.11920909
chr12p,CORE03,CORE05,14,9,0.0352,0.03206192,0.04909537,0.04270988,0.04761905,-0.46031746,0.52380952,0.87486247,1.0
chr12p,CORE03,CORE06,14,5,0.0352,0.04987475,0.04909537,0.11709069,-0.34285714,-0.91428571,0.34285714,0.29755762,1.0
chr12p,CORE04,CORE05,10,9,0.14572443,0.03206192,0.13514583,0.04270988,0.71111111,0.31111111,0.97777778,0.01011233,0.12134796
chr12p,CORE04,CORE06,10,5,0.14572443,0.04987475,0.13514583,0.11709069,0.12,-0.64,1.0,0.76789877,1.0
chr12p,CORE05,CORE06,9,5,0.03206192,0.04987475,0.04270988,0.11709069,-0.28888889,-0.91111111,0.46666667,0.43756244,1.0
chr12q,CORE01,CORE02,17,14,0.01742856,0.07549594,0.02571218,0.12085285,-0.65546218,-0.94117647,-0.31932773,0.00209586,0.02934204
chr12q,CORE01,CORE03,17,14,0.01742856,0.03496892,0.02571218,0.04959423,-0.43697479,-0.82352941,-0.01659664,0.04092868,0.45021548
chr12q,CORE01,CORE04,17,10,0.01742856,0.1430842,0.02571218,0.13427762,-0.85882353,-1.0,-0.63529412,0.00027243,0.00408645
chr12q,CORE01,CORE05,17,9,0.01742856,0.0391253,0.02571218,0.04407642,-0.38562092,-0.86928105,0.11111111,0.11805086,0.8488165
chr12q,CORE01,CORE06,17,5,0.01742856,0.0543394,0.02571218,0.12032616,-0.52941176,-1.0,0.20058824,0.08490924,0.8488165
chr12q,CORE02,CORE03,14,14,0.07549594,0.03496892,0.12085285,0.04959423,0.3877551,-0.03061224,0.75510204,0.08488165,0.8488165
chr12q,CORE02,CORE04,14,10,0.07549594,0.1430842,0.12085285,0.13427762,-0.18571429,-0.64285714,0.27142857,0.46421431,1.0
chr12q,CORE02,CORE05,14,9,0.07549594,0.0391253,0.12085285,0.04407642,0.42857143,-0.01587302,0.79365079,0.09504941,0.8488165
chr12q,CORE02,CORE06,14,5,0.07549594,0.0543394,0.12085285,0.12032616,-0.05714286,-0.74285714,0.62857143,0.89318885,1.0
chr12q,CORE03,CORE04,14,10,0.03496892,0.1430842,0.04959423,0.13427762,-0.65714286,-0.95714286,-0.27142857,0.007717,0.100321
chr12q,CORE03,CORE05,14,9,0.03496892,0.0391253,0.04959423,0.04407642,0.0,-0.46031746,0.49206349,1.0,1.0
chr12q,CORE03,CORE06,14,5,0.03496892,0.0543394,0.04959423,0.12032616,-0.4,-0.94285714,0.28571429,0.21929825,1.0
chr12q,CORE04,CORE05,10,9,0.1430842,0.0391253,0.13427762,0.04407642,0.66666667,0.22222222,0.97777778,0.01601099,0.19213188
chr12q,CORE04,CORE06,10,5,0.1430842,0.0543394,0.13427762,0.12032616,0.08,-0.68,0.88,0.85914086,1.0
chr12q,CORE05,CORE06,9,5,0.0391253,0.0543394,0.04407642,0.12032616,-0.28888889,-0.91111111,0.42333333,0.43756244,1.0
chr14q,CORE01,CORE02,17,14,0.0017,-0.00159089,-0.09656577,-0.05522585,-0.10084034,-0.54621849,0.35294118,0.6480424,1.0
chr14q,CORE01,CORE03,17,14,0.0017,-0.29325702,-0.09656577,-0.29424139,0.67226891,0.32773109,0.95798319,0.00160119,0.02401785
chr14q,CORE01,CORE04,17,10,0.0017,-0.28079961,-0.09656577,-0.26594148,0.47058824,0.02352941,0.83529412,0.04733606,0.52069666
chr14q,CORE01,CORE05,17,9,0.0017,-0.03647415,-0.09656577,-0.10231527,-0.00653595,-0.52973856,0.52941176,1.0,1.0
chr14q,CORE01,CORE06,17,5,0.0017,-0.02321737,-0.09656577,-0.14673021,0.15294118,-0.50588235,0.76470588,0.64859117,1.0
chr14q,CORE02,CORE03,14,14,-0.00159089,-0.29325702,-0.05522585,-0.29424139,0.64285714,0.28545918,0.92857143,0.00408232,0.05715248
chr14q,CORE02,CORE04,14,10,-0.00159089,-0.28079961,-0.05522585,-0.26594148,0.51428571,0.08535714,0.87142857,0.03764795,0.4517754
chr14q,CORE02,CORE05,14,9,-0.00159089,-0.03647415,-0.05522585,-0.10231527,0.14285714,-0.34920635,0.60357143,0.59233895,1.0
chr14q,CORE02,CORE06,14,5,-0.00159089,-0.02321737,-0.05522585,-0.14673021,0.28571429,-0.31428571,0.8,0.39129687,1.0
chr14q,CORE03,CORE04,14,10,-0.29325702,-0.28079961,-0.29424139,-0.26594148,-0.07142857,-0.58571429,0.45714286,0.7921706,1.0
