feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
HALLMARK_ALLOGRAFT_REJECTION,CORE05,CORE06,9,5,0.27949201,0.23301483,0.26732281,0.2362174,0.28888889,-0.33333333,0.82222222,0.43756244,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE01,CORE02,17,14,0.43819807,0.39752623,0.43632997,0.39898609,0.50420168,0.12584034,0.84033613,0.01818618,0.2727927
HALLMARK_ANDROGEN_RESPONSE,CORE01,CORE03,17,14,0.43819807,0.39185677,0.43632997,0.3797078,0.70588235,0.38655462,0.94117647,0.00091818,0.2727927
HALLMARK_ANDROGEN_RESPONSE,CORE01,CORE04,17,10,0.43819807,0.40770253,0.43632997,0.40207473,0.64705882,0.25882353,0.95294118,0.00621106,0.2727927
HALLMARK_ANDROGEN_RESPONSE,CORE01,CORE05,17,9,0.43819807,0.394865,0.43632997,0.3904241,0.60784314,0.16339869,0.94771242,0.01316579,0.2727927
HALLMARK_ANDROGEN_RESPONSE,CORE01,CORE06,17,5,0.43819807,0.3989328,0.43632997,0.41163418,0.43529412,-0.15294118,0.92941176,0.1635908,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE02,CORE03,14,14,0.39752623,0.39185677,0.39898609,0.3797078,0.21428571,-0.23469388,0.63265306,0.34622979,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE02,CORE04,14,10,0.39752623,0.40770253,0.39898609,0.40207473,0.0,-0.47142857,0.48571429,1.0,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE02,CORE05,14,9,0.39752623,0.394865,0.39898609,0.3904241,0.12698413,-0.3968254,0.63492063,0.63660163,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE02,CORE06,14,5,0.39752623,0.3989328,0.39898609,0.41163418,-0.14285714,-0.65714286,0.45714286,0.68679051,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE03,CORE04,14,10,0.39185677,0.40770253,0.3797078,0.40207473,-0.25714286,-0.67142857,0.21428571,0.30550709,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE03,CORE05,14,9,0.39185677,0.394865,0.3797078,0.3904241,-0.17460317,-0.61904762,0.33333333,0.50833157,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE03,CORE06,14,5,0.39185677,0.3989328,0.3797078,0.41163418,-0.34285714,-0.8,0.22857143,0.29755762,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE04,CORE05,10,9,0.40770253,0.394865,0.40207473,0.3904241,0.2,-0.4,0.73333333,0.48766835,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE04,CORE06,10,5,0.40770253,0.3989328,0.40207473,0.41163418,-0.16,-0.76,0.52,0.67865468,1.0
HALLMARK_ANDROGEN_RESPONSE,CORE05,CORE06,9,5,0.394865,0.3989328,0.3904241,0.41163418,-0.28888889,-0.82222222,0.33333333,0.43756244,1.0
HALLMARK_ANGIOGENESIS,CORE01,CORE02,17,14,0.50365283,0.40978665,0.49579114,0.41168655,0.49579832,0.10084034,0.80672269,0.02022695,0.30340425
HALLMARK_ANGIOGENESIS,CORE01,CORE03,17,14,0.50365283,0.43082449,0.49579114,0.42733774,0.46218487,0.03340336,0.81512605,0.03051547,0.42721658
HALLMARK_ANGIOGENESIS,CORE01,CORE04,17,10,0.50365283,0.37918575,0.49579114,0.40711094,0.63529412,0.17647059,0.94117647,0.00722664,0.42721658
HALLMARK_ANGIOGENESIS,CORE01,CORE05,17,9,0.50365283,0.52161497,0.49579114,0.48508715,-0.01960784,-0.58202614,0.47745098,0.95701738,1.0
HALLMARK_ANGIOGENESIS,CORE01,CORE06,17,5,0.50365283,0.50431372,0.49579114,0.50645639,-0.03529412,-0.6,0.52941176,0.93962178,1.0
HALLMARK_ANGIOGENESIS,CORE02,CORE03,14,14,0.40978665,0.43082449,0.41168655,0.42733774,-0.06122449,-0.49005102,0.3877551,0.80049059,1.0
HALLMARK_ANGIOGENESIS,CORE02,CORE04,14,10,0.40978665,0.37918575,0.41168655,0.40711094,0.14285714,-0.32857143,0.61428571,0.57803105,1.0
HALLMARK_ANGIOGENESIS,CORE02,CORE05,14,9,0.40978665,0.52161497,0.41168655,0.48508715,-0.53968254,-0.9047619,-0.09484127,0.03483238,1.0
HALLMARK_ANGIOGENESIS,CORE02,CORE06,14,5,0.40978665,0.50431372,0.41168655,0.50645639,-0.6,-0.97142857,-0.11357143,0.05572755,1.0
HALLMARK_ANGIOGENESIS,CORE03,CORE04,14,10,0.43082449,0.37918575,0.42733774,0.40711094,0.14285714,-0.34285714,0.61428571,0.57803105,1.0
HALLMARK_ANGIOGENESIS,CORE03,CORE05,14,9,0.43082449,0.52161497,0.42733774,0.48508715,-0.34920635,-0.80952381,0.14325397,0.1756175,1.0
HALLMARK_ANGIOGENESIS,CORE03,CORE06,14,5,0.43082449,0.50431372,0.42733774,0.50645639,-0.57142857,-0.915,-0.11428571,0.07000344,1.0
HALLMARK_ANGIOGENESIS,CORE04,CORE05,10,9,0.37918575,0.52161497,0.40711094,0.48508715,-0.53333333,-0.93333333,-0.02222222,0.05501383,1.0
HALLMARK_ANGIOGENESIS,CORE04,CORE06,10,5,0.37918575,0.50431372,0.40711094,0.50645639,-0.64,-1.0,-0.12,0.05527806,1.0
HALLMARK_ANGIOGENESIS,CORE05,CORE06,9,5,0.52161497,0.50431372,0.48508715,0.50645639,-0.06666667,-0.68888889,0.55555556,0.8981019,1.0
HALLMARK_APICAL_JUNCTION,CORE01,CORE02,17,14,0.29746782,0.27587548,0.29564098,0.26448535,0.2605042,-0.17647059,0.66407563,0.22602061,1.0
HALLMARK_APICAL_JUNCTION,CORE01,CORE03,17,14,0.29746782,0.29091619,0.29564098,0.29136318,0.04201681,-0.41176471,0.46239496,0.85823299,1.0
HALLMARK_APICAL_JUNCTION,CORE01,CORE04,17,10,0.29746782,0.26049825,0.29564098,0.26180341,0.54117647,0.09411765,0.90617647,0.02233988,1.0
HALLMARK_APICAL_JUNCTION,CORE01,CORE05,17,9,0.29746782,0.29824182,0.29564098,0.30470773,-0.17647059,-0.62091503,0.33333333,0.48351618,1.0
HALLMARK_APICAL_JUNCTION,CORE01,CORE06,17,5,0.29746782,0.31679952,0.29564098,0.30478456,-0.22352941,-0.78882353,0.36529412,0.49289891,1.0
HALLMARK_APICAL_JUNCTION,CORE02,CORE03,14,14,0.27587548,0.29091619,0.26448535,0.29136318,-0.25510204,-0.65306122,0.18367347,0.26028483,1.0
HALLMARK_APICAL_JUNCTION,CORE02,CORE04,14,10,0.27587548,0.26049825,0.26448535,0.26180341,0.04285714,-0.44285714,0.50035714,0.88361746,1.0
HALLMARK_APICAL_JUNCTION,CORE02,CORE05,14,9,0.27587548,0.29824182,0.26448535,0.30470773,-0.34920635,-0.76190476,0.12698413,0.1756175,1.0
HALLMARK_APICAL_JUNCTION,CORE02,CORE06,14,5,0.27587548,0.31679952,0.26448535,0.30478456,-0.42857143,-0.85714286,0.05785714,0.18593051,1.0
HALLMARK_APICAL_JUNCTION,CORE03,CORE04,14,10,0.29091619,0.26049825,0.29136318,0.26180341,0.37142857,-0.08571429,0.77142857,0.13540392,1.0
HALLMARK_APICAL_JUNCTION,CORE03,CORE05,14,9,0.29091619,0.29824182,0.29136318,0.30470773,-0.17460317,-0.65079365,0.31746032,0.50833157,1.0
HALLMARK_APICAL_JUNCTION,CORE03,CORE06,14,5,0.29091619,0.31679952,0.29136318,0.30478456,-0.14285714,-0.65714286,0.37142857,0.68679051,1.0
HALLMARK_APICAL_JUNCTION,CORE04,CORE05,10,9,0.26049825,0.29824182,0.26180341,0.30470773,-0.57777778,-1.0,-0.06666667,0.03733642,1.0
HALLMARK_APICAL_JUNCTION,CORE04,CORE06,10,5,0.26049825,0.31679952,0.26180341,0.30478456,-0.72,-1.0,-0.28,0.02797203,1.0
HALLMARK_APICAL_JUNCTION,CORE05,CORE06,9,5,0.29824182,0.31679952,0.30470773,0.30478456,0.06666667,-0.6,0.69,0.8981019,1.0
HALLMARK_APICAL_SURFACE,CORE01,CORE02,17,14,0.09400952,0.09148766,0.0875009,0.08117454,0.1092437,-0.32773109,0.5210084,0.6197691,1.0
HALLMARK_APICAL_SURFACE,CORE01,CORE03,17,14,0.09400952,0.06312349,0.0875009,0.08121836,0.12605042,-0.32815126,0.56302521,0.56490854,1.0
HALLMARK_APICAL_SURFACE,CORE01,CORE04,17,10,0.09400952,0.06124129,0.0875009,0.06081954,0.29411765,-0.2,0.75294118,0.21864607,1.0
HALLMARK_APICAL_SURFACE,CORE01,CORE05,17,9,0.09400952,0.10784627,0.0875009,0.09976536,-0.25490196,-0.73856209,0.25490196,0.30581671,1.0
HALLMARK_APICAL_SURFACE,CORE01,CORE06,17,5,0.09400952,0.10156894,0.0875009,0.09076607,-0.01176471,-0.52941176,0.50588235,1.0,1.0
HALLMARK_APICAL_SURFACE,CORE02,CORE03,14,14,0.09148766,0.06312349,0.08117454,0.08121836,0.05102041,-0.39821429,0.51020408,0.83619373,1.0
HALLMARK_APICAL_SURFACE,CORE02,CORE04,14,10,0.09148766,0.06124129,0.08117454,0.06081954,0.25714286,-0.24285714,0.71428571,0.30550709,1.0
HALLMARK_APICAL_SURFACE,CORE02,CORE05,14,9,0.09148766,0.10784627,0.08117454,0.09976536,-0.28571429,-0.77777778,0.22222222,0.27028938,1.0
HALLMARK_APICAL_SURFACE,CORE02,CORE06,14,5,0.09148766,0.10156894,0.08117454,0.09076607,-0.22857143,-0.74285714,0.34285714,0.499828,1.0
HALLMARK_APICAL_SURFACE,CORE03,CORE04,14,10,0.06312349,0.06124129,0.08121836,0.06081954,0.12857143,-0.38571429,0.58607143,0.61868914,1.0
HALLMARK_APICAL_SURFACE,CORE03,CORE05,14,9,0.06312349,0.10784627,0.08121836,0.09976536,-0.23809524,-0.6984127,0.23809524,0.36102477,1.0
HALLMARK_APICAL_SURFACE,CORE03,CORE06,14,5,0.06312349,0.10156894,0.08121836,0.09076607,-0.14285714,-0.71428571,0.4,0.68679051,1.0
HALLMARK_APICAL_SURFACE,CORE04,CORE05,10,9,0.06124129,0.10784627,0.06081954,0.09976536,-0.35555556,-0.84444444,0.17777778,0.20566718,1.0
HALLMARK_APICAL_SURFACE,CORE04,CORE06,10,5,0.06124129,0.10156894,0.06081954,0.09076607,-0.4,-1.0,0.2,0.25441225,1.0
HALLMARK_APICAL_SURFACE,CORE05,CORE06,9,5,0.10784627,0.10156894,0.09976536,0.09076607,0.37777778,-0.24444444,0.91111111,0.2977023,1.0
HALLMARK_APOPTOSIS,CORE01,CORE02,17,14,0.43919843,0.44583644,0.43429701,0.42404587,-0.05042017,-0.52962185,0.42016807,0.82718123,1.0
HALLMARK_APOPTOSIS,CORE01,CORE03,17,14,0.43919843,0.44761725,0.43429701,0.44714676,-0.26890756,-0.64726891,0.20168067,0.2111653,1.0
HALLMARK_APOPTOSIS,CORE01,CORE04,17,10,0.43919843,0.41164059,0.43429701,0.42547301,0.2,-0.34117647,0.68235294,0.40741053,1.0
HALLMARK_APOPTOSIS,CORE01,CORE05,17,9,0.43919843,0.44873201,0.43429701,0.44367602,-0.28104575,-0.77777778,0.28104575,0.25770469,1.0
HALLMARK_APOPTOSIS,CORE01,CORE06,17,5,0.43919843,0.43546337,0.43429701,0.42779789,0.29411765,-0.2,0.71764706,0.35869978,1.0
HALLMARK_APOPTOSIS,CORE02,CORE03,14,14,0.44583644,0.44761725,0.42404587,0.44714676,-0.21428571,-0.6122449,0.25535714,0.34622979,1.0
HALLMARK_APOPTOSIS,CORE02,CORE04,14,10,0.44583644,0.41164059,0.42404587,0.42547301,0.08571429,-0.38571429,0.61428571,0.74741707,1.0
HALLMARK_APOPTOSIS,CORE02,CORE05,14,9,0.44583644,0.44873201,0.42404587,0.44367602,-0.22222222,-0.68253968,0.25396825,0.39509158,1.0
HALLMARK_APOPTOSIS,CORE02,CORE06,14,5,0.44583644,0.43546337,0.42404587,0.42779789,0.2,-0.28571429,0.71428571,0.55933953,1.0
HALLMARK_APOPTOSIS,CORE03,CORE04,14,10,0.44761725,0.41164059,0.44714676,0.42547301,0.34285714,-0.12892857,0.78571429,0.16881572,1.0
HALLMARK_APOPTOSIS,CORE03,CORE05,14,9,0.44761725,0.44873201,0.44714676,0.44367602,0.0,-0.50793651,0.49206349,1.0,1.0
HALLMARK_APOPTOSIS,CORE03,CORE06,14,5,0.44761725,0.43546337,0.44714676,0.42779789,0.45714286,0.0,0.85714286,0.15600275,1.0
HALLMARK_APOPTOSIS,CORE04,CORE05,10,9,0.41164059,0.44873201,0.42547301,0.44367602,-0.24444444,-0.75611111,0.28888889,0.39126728,1.0
HALLMARK_APOPTOSIS,CORE04,CORE06,10,5,0.41164059,0.43546337,0.42547301,0.42779789,-0.12,-0.68,0.44,0.76789877,1.0
HALLMARK_APOPTOSIS,CORE05,CORE06,9,5,0.44873201,0.43546337,0.44367602,0.42779789,0.51111111,-0.11111111,1.0,0.14685315,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE01,CORE02,17,14,0.1908734,0.17728649,0.18573529,0.16680582,0.1512605,-0.28592437,0.59684874,0.48727551,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE01,CORE03,17,14,0.1908734,0.16629405,0.18573529,0.16834031,0.21848739,-0.24369748,0.63865546,0.31144132,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE01,CORE04,17,10,0.1908734,0.20545425,0.18573529,0.20290814,-0.37647059,-0.77647059,0.07058824,0.11374005,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE01,CORE05,17,9,0.1908734,0.14614076,0.18573529,0.15701132,0.25490196,-0.33333333,0.79084967,0.30581671,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE01,CORE06,17,5,0.1908734,0.20066057,0.18573529,0.18058426,0.05882353,-0.64705882,0.71764706,0.87954735,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE02,CORE03,14,14,0.17728649,0.16629405,0.16680582,0.16834031,0.06122449,-0.3880102,0.5,0.80049059,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE02,CORE04,14,10,0.17728649,0.20545425,0.16680582,0.20290814,-0.4,-0.81428571,0.05714286,0.10734654,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE02,CORE05,14,9,0.17728649,0.14614076,0.16680582,0.15701132,0.07936508,-0.42857143,0.6031746,0.776814,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE02,CORE06,14,5,0.17728649,0.20066057,0.16680582,0.18058426,-0.11428571,-0.62857143,0.4,0.75386997,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE03,CORE04,14,10,0.16629405,0.20545425,0.16834031,0.20290814,-0.35714286,-0.81428571,0.08607143,0.15140878,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE03,CORE05,14,9,0.16629405,0.14614076,0.16834031,0.15701132,0.12698413,-0.41309524,0.61904762,0.63660163,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE03,CORE06,14,5,0.16629405,0.20066057,0.16834031,0.18058426,-0.11428571,-0.68571429,0.4,0.75386997,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE04,CORE05,10,9,0.20545425,0.14614076,0.20290814,0.15701132,0.31111111,-0.28888889,0.82222222,0.27034414,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE04,CORE06,10,5,0.20545425,0.20066057,0.20290814,0.18058426,0.36,-0.32,0.84,0.30969031,1.0
HALLMARK_BILE_ACID_METABOLISM,CORE05,CORE06,9,5,0.14614076,0.20066057,0.15701132,0.18058426,-0.15555556,-0.77777778,0.46666667,0.6993007,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE01,CORE02,17,14,0.32429587,0.31887702,0.32150445,0.32386197,-0.00840336,-0.4539916,0.44537815,0.98416534,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE01,CORE03,17,14,0.32429587,0.30004398,0.32150445,0.31446845,0.18487395,-0.27752101,0.66407563,0.39342339,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE01,CORE04,17,10,0.32429587,0.33227281,0.32150445,0.34062977,-0.41176471,-0.77647059,0.05882353,0.08323213,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE01,CORE05,17,9,0.32429587,0.3435608,0.32150445,0.34090705,-0.49019608,-0.93464052,0.04575163,0.04613219,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE01,CORE06,17,5,0.32429587,0.33238303,0.32150445,0.32703519,-0.15294118,-0.71764706,0.43529412,0.64859117,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE02,CORE03,14,14,0.31887702,0.30004398,0.32386197,0.31446845,0.21428571,-0.20433673,0.63265306,0.34622979,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE02,CORE04,14,10,0.31887702,0.33227281,0.32386197,0.34062977,-0.34285714,-0.75714286,0.12857143,0.16881572,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE02,CORE05,14,9,0.31887702,0.3435608,0.32386197,0.34090705,-0.26984127,-0.71468254,0.20634921,0.29861767,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE02,CORE06,14,5,0.31887702,0.33238303,0.32386197,0.32703519,-0.05714286,-0.57142857,0.45714286,0.89318885,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE03,CORE04,14,10,0.30004398,0.33227281,0.31446845,0.34062977,-0.47142857,-0.82857143,0.02857143,0.05703987,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE03,CORE05,14,9,0.30004398,0.3435608,0.31446845,0.34090705,-0.3968254,-0.80952381,0.0797619,0.12274468,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE03,CORE06,14,5,0.30004398,0.33238303,0.31446845,0.32703519,-0.25714286,-0.71428571,0.28571429,0.44392845,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE04,CORE05,10,9,0.33227281,0.3435608,0.34062977,0.34090705,-0.13333333,-0.64444444,0.40055556,0.65337891,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE04,CORE06,10,5,0.33227281,0.33238303,0.34062977,0.32703519,0.32,-0.36,0.84,0.37096237,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,CORE05,CORE06,9,5,0.3435608,0.33238303,0.34090705,0.32703519,0.42222222,-0.2,1.0,0.23976024,1.0
HALLMARK_COAGULATION,CORE01,CORE02,17,14,0.36417888,0.34975737,0.36436076,0.33864456,0.09243697,-0.40336134,0.57983193,0.6768326,1.0
HALLMARK_COAGULATION,CORE01,CORE03,17,14,0.36417888,0.39116215,0.36436076,0.37977636,-0.27731092,-0.69747899,0.18487395,0.1970292,1.0
HALLMARK_COAGULATION,CORE01,CORE04,17,10,0.36417888,0.36423952,0.36436076,0.35934503,0.0,-0.52970588,0.49411765,1.0,1.0
HALLMARK_COAGULATION,CORE01,CORE05,17,9,0.36417888,0.42670521,0.36436076,0.40000797,-0.49019608,-0.94771242,0.04575163,0.04613219,1.0
HALLMARK_COAGULATION,CORE01,CORE06,17,5,0.36417888,0.37843402,0.36436076,0.38328942,-0.45882353,-0.85882353,0.05882353,0.14035088,1.0
HALLMARK_COAGULATION,CORE02,CORE03,14,14,0.34975737,0.39116215,0.33864456,0.37977636,-0.14285714,-0.59183673,0.33673469,0.53506445,1.0
HALLMARK_COAGULATION,CORE02,CORE04,14,10,0.34975737,0.36423952,0.33864456,0.35934503,-0.08571429,-0.5575,0.4,0.74741707,1.0
HALLMARK_COAGULATION,CORE02,CORE05,14,9,0.34975737,0.42670521,0.33864456,0.40000797,-0.42857143,-0.80952381,0.03214286,0.09504941,1.0
HALLMARK_COAGULATION,CORE02,CORE06,14,5,0.34975737,0.37843402,0.33864456,0.38328942,-0.17142857,-0.65714286,0.31428571,0.62160303,1.0
HALLMARK_COAGULATION,CORE03,CORE04,14,10,0.39116215,0.36423952,0.37977636,0.35934503,0.34285714,-0.11428571,0.74285714,0.16881572,1.0
HALLMARK_COAGULATION,CORE03,CORE05,14,9,0.39116215,0.42670521,0.37977636,0.40000797,-0.31746032,-0.82539683,0.26984127,0.21930265,1.0
HALLMARK_COAGULATION,CORE03,CORE06,14,5,0.39116215,0.37843402,0.37977636,0.38328942,0.11428571,-0.37142857,0.62857143,0.75386997,1.0
HALLMARK_COAGULATION,CORE04,CORE05,10,9,0.36423952,0.42670521,0.35934503,0.40000797,-0.51111111,-0.91111111,0.0,0.06619258,1.0
HALLMARK_COAGULATION,CORE04,CORE06,10,5,0.36423952,0.37843402,0.35934503,0.38328942,-0.4,-0.88,0.2,0.25441225,1.0
HALLMARK_COAGULATION,CORE05,CORE06,9,5,0.42670521,0.37843402,0.40000797,0.38328942,0.33333333,-0.24444444,0.86666667,0.36363636,1.0
HALLMARK_COMPLEMENT,CORE01,CORE02,17,14,0.29401321,0.28538421,0.29353389,0.27323918,0.04201681,-0.43718487,0.4960084,0.85823299,1.0
HALLMARK_COMPLEMENT,CORE01,CORE03,17,14,0.29401321,0.33544758,0.29353389,0.33177809,-0.66386555,-0.93277311,-0.32752101,0.00183325,1.0
HALLMARK_COMPLEMENT,CORE01,CORE04,17,10,0.29401321,0.28342283,0.29353389,0.29033772,0.11764706,-0.4,0.61205882,0.63336809,1.0
HALLMARK_COMPLEMENT,CORE01,CORE05,17,9,0.29401321,0.32421193,0.29353389,0.31722178,-0.51633987,-0.93496732,-0.03267974,0.03555543,1.0
HALLMARK_COMPLEMENT,CORE01,CORE06,17,5,0.29401321,0.30985584,0.29353389,0.30520995,-0.22352941,-0.74117647,0.29411765,0.49289891,1.0
HALLMARK_COMPLEMENT,CORE02,CORE03,14,14,0.28538421,0.33544758,0.27323918,0.33177809,-0.42857143,-0.79591837,-0.03061224,0.05654277,1.0
HALLMARK_COMPLEMENT,CORE02,CORE04,14,10,0.28538421,0.28342283,0.27323918,0.29033772,-0.14285714,-0.6,0.35714286,0.57803105,1.0
HALLMARK_COMPLEMENT,CORE02,CORE05,14,9,0.28538421,0.32421193,0.27323918,0.31722178,-0.25396825,-0.6984127,0.22222222,0.32886221,1.0
HALLMARK_COMPLEMENT,CORE02,CORE06,14,5,0.28538421,0.30985584,0.27323918,0.30520995,-0.08571429,-0.57142857,0.42857143,0.82301342,1.0
HALLMARK_COMPLEMENT,CORE03,CORE04,14,10,0.33544758,0.28342283,0.33177809,0.29033772,0.41428571,-0.1,0.87142857,0.09515918,1.0
