group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
CORE04,locus::PBRM1,10,59,-0.4279,-0.3458,-0.28135593,,,0.15964316,descriptive_secondary
CORE04,locus::BAP1,10,59,-0.4279,-0.3458,-0.28135593,,,0.15964316,descriptive_secondary
CORE04,locus::JAK2,10,59,-0.0943,0.0094,-0.43050847,,,0.03105836,descriptive_secondary
CORE04,locus::CDKN2A,10,59,-0.0937,0.0036,-0.34576271,,,0.08360216,descriptive_secondary
CORE04,locus::PTEN,10,59,-0.00795,0.0006,-0.00338983,,,0.9931997,descriptive_secondary
CORE04,fga,10,59,0.20260838,0.13667985,0.36949153,,,0.06439118,descriptive_secondary
CORE04,gain_burden,10,59,0.05189264,0.04972458,0.08474576,,,0.67621354,descriptive_secondary
CORE04,loss_burden,10,59,0.18079706,0.07120195,0.44745763,,,0.02499284,descriptive_secondary
CORE05,chr1p,9,60,0.0278,0.0083,0.20740741,,,0.322724,descriptive_secondary
CORE05,chr1q,9,60,0.05091902,0.01835,0.32962963,,,0.11482872,descriptive_secondary
CORE05,chr2p,9,60,0.027,0.0312,0.09074074,,,0.66892358,descriptive_secondary
CORE05,chr2q,9,60,0.027,0.01635,0.16666667,,,0.4278422,descriptive_secondary
CORE05,chr3p,9,60,-0.30843425,-0.33432419,-0.05925926,,,0.78241754,descriptive_secondary
CORE05,chr3q,9,60,0.0159,0.0159,0.05925926,,,0.78241754,descriptive_secondary
CORE05,chr4p,9,60,0.00992284,0.01644665,-0.10740741,,,0.61159616,descriptive_secondary
CORE05,chr4q,9,60,0.01799948,0.01245,-0.11111111,,,0.59915658,descriptive_secondary
CORE05,chr5p,9,60,0.0251,0.05075558,-0.27777778,,,0.18437723,descriptive_secondary
CORE05,chr5q,9,60,0.07050666,0.18074611,-0.22962963,,,0.27317896,descriptive_secondary
CORE05,chr6p,9,60,-0.0016,0.01125,-0.04259259,,,0.84461396,descriptive_secondary
CORE05,chr6q,9,60,-0.0016,0.00625489,0.0037037,,,0.99289197,descriptive_secondary
CORE05,chr7p,9,60,0.0294,0.04415,-0.24074074,,,0.2504639,descriptive_secondary
CORE05,chr7q,9,60,0.0294,0.04132687,-0.23703704,,,0.25788428,descriptive_secondary
