gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
VHL,True,26,32,30,71,5.9222222222222225,False,estimated,0.0002507890933113351,0.8985773213345137,0.003761836399670027,2.168071206496723,16.176920732255347
PBRM1,True,20,32,19,71,4.56140350877193,False,estimated,0.0008759065606789766,1.0,0.006569299205092325,1.8771960040734845,11.083766385975316
BAP1,True,0,32,13,71,0.06666666666666667,True,estimated,0.008350343942115208,1.0,0.04175171971057604,0.0038366452503424625,1.158419440537988
ADAMTS9,False,3,32,0,71,16.966101694915253,True,estimated,0.02804620839011371,1.0,,0.849674196251967,338.7752717358573
AHNAK2,False,3,32,0,71,16.966101694915253,True,estimated,0.02804620839011371,1.0,,0.849674196251967,338.7752717358573
ANK3,False,3,32,0,71,16.966101694915253,True,estimated,0.02804620839011371,1.0,,0.849674196251967,338.7752717358573
CACNA1S,False,3,32,0,71,16.966101694915253,True,estimated,0.02804620839011371,1.0,,0.849674196251967,338.7752717358573
FAT3,False,3,32,0,71,16.966101694915253,True,estimated,0.02804620839011371,1.0,,0.849674196251967,338.7752717358573
ATM,False,4,32,2,71,4.928571428571429,False,estimated,0.07313018484682766,1.0,,0.8536321188542852,28.455836876350062
DST,False,4,32,2,71,4.928571428571429,False,estimated,0.07313018484682766,1.0,,0.8536321188542852,28.455836876350062
CHD4,False,3,32,1,71,7.241379310344827,False,estimated,0.08778463226105591,1.0,,0.72294676567203,72.53310590240446
ARHGAP45,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
ATP13A4,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
ATP8A2,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
CDC42BPA,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
CDK5RAP2,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
CHAF1B,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
CLPTM1L,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
CTNND1,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
FN1,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
GCN1,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
HLA-DPA1,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
JADE3,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
KCND3,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
KCNH7,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
MYO6,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
PCDHA12,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
PDS5B,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
PPFIA1,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
RGS3,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
SAMD9,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
SIPA1L3,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
SLC17A6,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
SMS,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
TLR2,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
TSC2,True,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,0.3540833809251856,0.5463718800100097,251.45719926336133
VAC14,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
VEZT,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
VWA2,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
VWA3B,False,2,32,0,71,11.721311475409836,True,estimated,0.09442223491338282,1.0,,0.5463718800100097,251.45719926336133
FLG,False,0,32,6,71,0.15502958579881657,True,estimated,0.17329451473335306,1.0,,0.008470112267233718,2.837527026167979
ADGRG4,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
ALMS1,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
ARFGEF2,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
CSMD1,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
DNMT3A,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
DOCK10,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
GPRASP1,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
KDR,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
LRP1B,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
LRP2,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
NAP1L2,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
NCOA4,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
NYNRIN,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
PAN3,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
PNLIP,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
TGM5,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
VWA8,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
WAC,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
ZBTB40,False,2,32,1,71,4.666666666666667,False,estimated,0.22717428795992106,1.0,,0.4074404949849584,53.45020449816056
MUC16,False,4,32,4,71,2.392857142857143,False,estimated,0.2506293745321741,1.0,,0.558817791059584,10.246211551829317
CPEB4,False,0,32,4,71,0.23076923076923078,True,estimated,0.3075481620120893,1.0,,0.012058957052889212,4.416172778147777
SYNE1,False,0,32,4,71,0.23076923076923078,True,estimated,0.3075481620120893,1.0,,0.012058957052889212,4.416172778147777
A2M,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AAMDC,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AARS2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ABCA10,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ABCA7,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ABCB4,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ABCC9,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ABCD3,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ABI2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ABL2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ACACA,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ACKR3,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ACP5,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ACTL7B,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ACTN2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADA2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADAM12,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADAMTSL5,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADD1,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADGRA1,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADGRA2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADGRE3,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADH4,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ADHFE1,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AGA,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AIFM3,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AIMP1,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AK8,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AKAP6,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AKT3,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AL121899.2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALDH1A2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALDOA,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALG8,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALOXE3,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALPK1,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALPK2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALPK3,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ALPL,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AMBRA1,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AMN,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ANAPC7,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ANGPTL7,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ANKRA2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ANKRD20A2P,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ANKRD30A,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ANO8,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AP001781.2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
AP3S2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
APBB2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
APLP2,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
APMAP,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ARF1,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
ARGFX,False,1,32,0,71,6.809523809523809,True,estimated,0.3106796116504854,1.0,,0.2699083884904538,171.79760426049762
