gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
VHL,True,2,31,54,72,0.022988505747126436,False,estimated,6.490554135901371e-11,2.325565546893461e-07,9.735831203852057e-10,0.004982826535216712,0.10605855787887289
PBRM1,True,5,31,34,72,0.2149321266968326,False,estimated,0.003640310673782893,1.0,0.0273023300533717,0.0742348672382049,0.6222927420101678
CPEB4,False,4,31,0,72,23.727272727272727,True,estimated,0.007116725378991354,1.0,,1.236197812431633,455.415359429392
DNAH8,False,3,31,0,72,17.80701754385965,True,estimated,0.025416876353540556,1.0,,0.8912179878199226,355.79384408856424
GLB1,False,3,31,0,72,17.80701754385965,True,estimated,0.025416876353540556,1.0,,0.8912179878199226,355.79384408856424
TP53,True,3,31,0,72,17.80701754385965,True,estimated,0.025416876353540556,1.0,0.12708438176770276,0.8912179878199226,355.79384408856424
FLG,False,4,31,2,72,5.185185185185185,False,estimated,0.06531807133556627,1.0,,0.8969811402697662,29.974036462548074
KDM5C,True,4,31,2,72,5.185185185185185,False,estimated,0.06531807133556627,1.0,0.24494276750837354,0.8969811402697662,29.974036462548074
GLG1,False,3,31,1,72,7.607142857142857,False,estimated,0.08031732927718814,1.0,,0.7588110748065298,76.26222701577473
MAN2C1,False,3,31,1,72,7.607142857142857,False,estimated,0.08031732927718814,1.0,,0.7588110748065298,76.26222701577473
SPEN,False,3,31,1,72,7.607142857142857,False,estimated,0.08031732927718814,1.0,,0.7588110748065298,76.26222701577473
SYNE1,False,3,31,1,72,7.607142857142857,False,estimated,0.08031732927718814,1.0,,0.7588110748065298,76.26222701577473
ALDH16A1,False,2,31,0,72,12.288135593220339,True,estimated,0.0885208452312964,1.0,,0.5724640692616926,263.76900222246474
BICD1,False,2,31,0,72,12.288135593220339,True,estimated,0.0885208452312964,1.0,,0.5724640692616926,263.76900222246474
C6orf62,False,2,31,0,72,12.288135593220339,True,estimated,0.0885208452312964,1.0,,0.5724640692616926,263.76900222246474
CASP8AP2,False,2,31,0,72,12.288135593220339,True,estimated,0.0885208452312964,1.0,,0.5724640692616926,263.76900222246474
CDK12,False,2,31,0,72,12.288135593220339,True,estimated,0.0885208452312964,1.0,,0.5724640692616926,263.76900222246474
CFAP57,False,2,31,0,72,12.288135593220339,True,estimated,0.0885208452312964,1.0,,0.5724640692616926,263.76900222246474
