partition,reference,state,reference_subtype,state_n,state_subtype_n,state_subtype_fraction,rest_n,rest_subtype_n,rest_subtype_fraction,odds_ratio,ci_low,ci_high,fisher_p,bh_q
4V-3state,ClearCode34,STATE_A,ccA,25,18,0.72,20,3,0.15,12.3333333333,2.9596616468,51.3947637486,0.000226571,0.000679713
4V-3state,ClearCode34,STATE_A,ccB,25,7,0.28,20,17,0.85,0.0810810811,0.0194572351,0.33787646,0.000226571,0.000679713
4V-3state,ClearCode34,STATE_B,ccA,16,2,0.125,29,19,0.6551724137931034,0.0928381963,0.019949048,0.4320472179,0.0013691623,0.0020537435
4V-3state,ClearCode34,STATE_B,ccB,16,14,0.875,29,10,0.3448275862068966,10.7714285714,2.3145618315,50.1277053346,0.0013691623,0.0020537435
4V-3state,ClearCode34,STATE_C,ccA,4,1,0.25,41,20,0.4878048780487805,0.4494773519,0.0604556348,3.3417875834,0.6109936575,0.6109936575
4V-3state,ClearCode34,STATE_C,ccB,4,3,0.75,41,21,0.5121951219512195,2.2248062016,0.2992410424,16.5410553128,0.6109936575,0.6109936575
