partition,reference,state,reference_subtype,state_n,state_subtype_n,state_subtype_fraction,rest_n,rest_subtype_n,rest_subtype_fraction,odds_ratio,ci_low,ci_high,fisher_p,bh_q
5V-4state,ClearCode34,STATE_A,ccA,12,12,1.0,37,12,0.32432432432432434,51.0,2.7876364339,933.0485024282,2.9309e-05,0.000117236
5V-4state,ClearCode34,STATE_A,ccB,12,0,0.0,37,25,0.6756756756756757,0.0196078431,0.0010717556,0.3587268368,2.9309e-05,0.000117236
5V-4state,ClearCode34,STATE_B,ccA,10,2,0.2,39,22,0.5641025641025641,0.2287581699,0.0489262022,1.0695761763,0.073754941,0.0983399213
5V-4state,ClearCode34,STATE_B,ccB,10,8,0.8,39,17,0.4358974358974359,4.3714285714,0.93494977,20.4389458856,0.073754941,0.0983399213
5V-4state,ClearCode34,STATE_C,ccA,8,0,0.0,41,24,0.5853658536585366,0.0420168067,0.0022719235,0.7770561209,0.0040291228,0.0080582456
5V-4state,ClearCode34,STATE_C,ccB,8,8,1.0,41,17,0.4146341463414634,23.8,1.2869083366,440.1556691142,0.0040291228,0.0080582456
5V-4state,ClearCode34,STATE_D,ccA,19,10,0.5263157894736842,30,14,0.4666666666666667,1.2577132486,0.407887724,3.8781324433,0.7732872792,0.7732872792
5V-4state,ClearCode34,STATE_D,ccB,19,9,0.47368421052631576,30,16,0.5333333333333333,0.7950937951,0.2578560724,2.4516550538,0.7732872792,0.7732872792
