patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,5888,256,Fibrocollagenous Tissue,0.05544726550579071,False,2.853159628557478e-07,9.566248627379537e-05,0.05544726550579071,1.7549784388393164e-05,0.6726891994476318,0.2266284078359604,7.61534392950125e-05,0.04413476213812828,0.000910059898160398,6.385525921359658e-07
1,6144,256,Fibrocollagenous Tissue,0.0867435410618782,False,4.774596504830697e-07,1.2152108865848277e-05,0.0867435410618782,2.9661985536222346e-05,0.71891188621521,0.17701351642608643,7.194316276581958e-05,0.01679789088666439,0.00041789773968048394,1.007375658446108e-06
2,6400,256,Fibrocollagenous Tissue,0.08798310160636902,False,2.0725765637052973e-07,4.83774329040898e-06,0.08798310160636902,3.959121841035085e-06,0.6645218729972839,0.2080695778131485,4.6380082494579256e-05,0.038067448884248734,0.001302200835198164,4.378164817353536e-07
3,6656,256,Fibrocollagenous Tissue,0.13707037270069122,False,8.308128940370807e-08,3.842949809040874e-06,0.13707037270069122,2.849849579433794e-06,0.618868350982666,0.22075964510440826,2.8245525754755363e-05,0.02282758429646492,0.0004382680344861001,7.518811457885022e-07
4,6912,256,Fibrocollagenous Tissue,0.1255231350660324,False,7.837989102199572e-08,8.384591637877747e-06,0.1255231350660324,5.052856067777611e-06,0.7380190491676331,0.12168579548597336,3.054262197110802e-05,0.014323732815682888,0.0004032393335364759,9.917719125951407e-07
5,7168,256,Fibrocollagenous Tissue,0.04898381233215332,False,2.76877699434408e-07,5.056844383943826e-05,0.04898381233215332,7.0110477281559724e-06,0.7858209013938904,0.11456869542598724,1.560041528136935e-05,0.04993128404021263,0.0006213255110196769,4.816272394236876e-07
6,3840,512,Fibrocollagenous Tissue,0.0027223301585763693,False,1.3458071634886437e-07,0.00031678620143793523,0.0027223301585763693,1.433898205505102e-06,0.8280623555183411,0.1437905728816986,2.070150685540284e-06,0.0250632856041193,4.095716212759726e-05,8.061205392095872e-08
7,4096,512,Fibrocollagenous Tissue,0.13152176141738892,False,8.166260556663474e-08,2.061994353041996e-09,0.13152176141738892,7.972030813263586e-10,0.779901921749115,0.08807557076215744,1.343286953670031e-06,0.0004867024254053831,1.1080152944487054e-05,1.5024156709841918e-06
8,4352,512,Clear Cell Renal Cell Carcinoma,0.7576425671577454,False,1.839347563148408e-09,2.5947147208604804e-11,0.7576425671577454,1.6083702147895451e-09,0.2156805545091629,0.026632141321897507,3.480863369986764e-06,3.0227722163544968e-05,9.908551874104887e-06,1.034437445923686e-06
9,4608,512,Clear Cell Renal Cell Carcinoma,0.8387923836708069,False,5.742548658815849e-10,4.957978905900662e-12,0.8387923836708069,2.809880550458388e-09,0.1395021229982376,0.021666299551725388,5.813871666759951e-06,9.617905561754014e-06,2.0034714907524176e-05,3.7221941511234036e-06
10,4864,512,Clear Cell Renal Cell Carcinoma,0.9656190872192383,True,1.034223817697466e-09,6.2844131449039855e-15,0.9656190872192383,3.110648544302208e-11,0.016009388491511345,0.018362538889050484,3.90291944540877e-07,7.9636782857051e-07,5.6112889978976455e-06,2.2421888843382476e-06
11,5120,512,Clear Cell Renal Cell Carcinoma,0.9911420345306396,True,1.0396863370232268e-09,2.1777734558099275e-16,0.9911420345306396,5.504418101875963e-12,0.006698789075016975,0.002157954964786768,3.7062147129063305e-08,2.8421101205822197e-07,2.7421151571616065e-07,6.938799401723372e-07
12,5376,512,Clear Cell Renal Cell Carcinoma,0.9929203391075134,True,2.3811020863351295e-11,3.425997801354164e-17,0.9929203391075134,1.7347195728489861e-12,0.0067086005583405495,0.00036982379970140755,4.438193812461577e-08,1.4258159808377968e-07,5.7162883315697854e-09,1.160454985438264e-06
13,5632,512,Clear Cell Renal Cell Carcinoma,0.9994593262672424,True,6.679802110748367e-12,1.908742366362126e-20,0.9994593262672424,2.1089565287080479e-16,0.0005187433562241495,2.151111766579561e-05,3.409451920788342e-08,4.949002541110303e-09,2.482749561494302e-09,4.638502275611245e-07
14,5888,512,Clear Cell Renal Cell Carcinoma,0.9998237490653992,True,1.942833741108707e-11,8.539369569225988e-22,0.9998237490653992,1.0116976742128634e-16,0.00014964638103265315,2.60794440691825e-05,1.2255795489579668e-08,1.4906186285301715e-09,1.533501214900923e-09,4.709020231530303e-07
15,6144,512,Clear Cell Renal Cell Carcinoma,0.9978793859481812,True,5.759405174998733e-10,8.409635095096925e-21,0.9978793859481812,3.216723328675064e-12,0.0015345385763794184,0.0005804444663226604,5.700318794765735e-08,2.8335378488009155e-09,5.2702215924682605e-09,5.660907390847569e-06
16,6400,512,Clear Cell Renal Cell Carcinoma,0.992455244064331,True,5.378157363900016e-10,7.03217661901083e-21,0.992455244064331,2.2742458957725198e-11,0.006176962982863188,0.0013649441534653306,7.915352284726396e-08,1.5775695416664348e-08,1.2868461851667234e-07,2.563731868576724e-06
17,6656,512,Clear Cell Renal Cell Carcinoma,0.999455988407135,True,3.195107026177091e-11,2.692414076391012e-22,0.999455988407135,3.073837164619883e-14,0.00043954883585684,0.00010432745330035686,5.774484890253007e-09,6.411072783762961e-10,5.8937135172243416e-09,1.6359308574465103e-07
18,6912,512,Clear Cell Renal Cell Carcinoma,0.9999338388442993,True,4.325547732497714e-12,1.7761463605149804e-23,0.9999338388442993,2.422965538889508e-17,5.253269773675129e-05,1.3480695088219363e-05,5.462787444621142e-10,3.9366031268084356e-11,3.7668024255310684e-10,6.466190427545371e-08
19,7168,512,Clear Cell Renal Cell Carcinoma,0.9992097616195679,True,2.730667037972867e-12,1.0749120173608354e-21,0.9992097616195679,1.5591011205309786e-16,0.0007131511811167002,7.691426435485482e-05,7.429287740556845e-10,1.533457250069148e-09,1.0528217186944744e-09,1.43794053997226e-07
20,7424,512,Clear Cell Renal Cell Carcinoma,0.9986283779144287,True,1.3266435476208538e-12,1.3902678202358757e-20,0.9986283779144287,5.352513028518741e-17,0.001293105655349791,7.838584861019626e-05,1.6025951676823524e-09,6.516728490169044e-09,5.279891523990443e-10,1.6469830654841644e-07
21,7680,512,Clear Cell Renal Cell Carcinoma,0.998537540435791,True,2.435779442727659e-13,1.7468321593736646e-18,0.998537540435791,4.8845958157154595e-17,0.0013043313520029187,0.00015797912783455104,4.23059010046245e-09,4.273380582731079e-08,6.32463592609156e-09,1.0786126125594819e-07
22,7936,512,Clear Cell Renal Cell Carcinoma,0.9879269003868103,True,2.8574935386632694e-12,1.1780856102932766e-14,0.9879269003868103,5.922818252556208e-14,0.011244496330618858,0.0008254245040006936,6.689712961360783e-08,2.5310203000117326e-06,2.3003096316642768e-07,3.5593492953012174e-07
23,8192,512,Clear Cell Renal Cell Carcinoma,0.9940968751907349,True,1.390920850719013e-10,1.5304186208793015e-14,0.9940968751907349,8.849219100548478e-13,0.0045133912935853004,0.0013836452271789312,1.6971847571767285e-07,5.030819920648355e-06,5.936888669566542e-07,3.754153112822678e-07
24,8448,512,Clear Cell Renal Cell Carcinoma,0.8924860954284668,False,4.91024332305301e-09,6.292193762552634e-12,0.8924860954284668,4.544652709714825e-10,0.07602114975452423,0.030374445021152496,2.5635135898482986e-06,0.001064659794792533,4.9791240599006414e-05,1.2637028703466058e-06
25,8704,512,Fibrocollagenous Tissue,0.15226536989212036,False,1.3717596836215762e-08,1.3562430467572995e-07,0.15226536989212036,1.2986903357159463e-06,0.7357642650604248,0.07806897163391113,4.902996806777082e-06,0.03381766751408577,7.669672049814835e-05,6.605909561585577e-07
26,3840,768,Clear Cell Renal Cell Carcinoma,0.5220310091972351,False,6.436641086793315e-08,5.363160629712422e-16,0.5220310091972351,4.9748603131970215e-14,0.43225836753845215,0.045694414526224136,4.4860647108180274e-07,2.389770770605537e-06,7.828948014321213e-07,1.2530906133179087e-05
27,4096,768,Clear Cell Renal Cell Carcinoma,0.9993098974227905,True,1.5006821740132237e-12,1.3895530930864255e-25,0.9993098974227905,3.5373116213510896e-22,0.0006503416807390749,3.889815343427472e-05,2.850345792726472e-10,1.1305608532685696e-10,2.474624671844339e-10,9.094047754842904e-07
28,4352,768,Clear Cell Renal Cell Carcinoma,0.9999780654907227,True,5.0993649899587276e-17,2.388007145550388e-27,0.9999780654907227,2.8668117218938004e-23,2.0586492610163987e-05,1.3051152336629457e-06,2.7225083298887398e-11,1.6490398456470157e-12,2.119567889258267e-11,1.434625040985793e-08
29,4608,768,Clear Cell Renal Cell Carcinoma,0.9999970197677612,True,2.4946731644472398e-17,1.6654311878924703e-28,0.9999970197677612,2.830224984198374e-23,2.4141224912455073e-06,6.241477308321919e-07,2.263151124837215e-11,5.084987810054058e-14,4.27028941721308e-12,8.813803908935824e-09
