feature,group_a,group_b,n_a,n_b,frequency_a,frequency_b,frequency_difference,odds_ratio,ci_low,ci_high,fisher_p,p_adjusted_holm
chr6p::loss,CORE02,CORE04,14,11,0.21428571428571427,0.09090909090909091,0.12337662337662336,2.13043478,0.26410818,17.18520169,0.60434783,1.0
chr6p::loss,CORE02,CORE05,14,5,0.21428571428571427,0.2,0.014285714285714263,0.91304348,0.10102093,8.25223475,1.0,1.0
chr6p::loss,CORE03,CORE04,11,11,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.84210526,0.20282037,16.73082335,1.0,1.0
chr6p::loss,CORE03,CORE05,11,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,1.0,1.0
chr6p::loss,CORE04,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr6p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr6p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr6p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr6p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr6p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr6p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr6p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr6p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr6p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr6p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr6q::loss,CORE01,CORE02,18,14,0.05555555555555555,0.14285714285714285,-0.0873015873015873,0.42857143,0.04989794,3.68098329,0.56814516,1.0
chr6q::loss,CORE01,CORE03,18,11,0.05555555555555555,0.18181818181818182,-0.12626262626262627,0.32571429,0.03708064,2.86105627,0.53940887,1.0
chr6q::loss,CORE01,CORE04,18,11,0.05555555555555555,0.2727272727272727,-0.21717171717171715,0.20816327,0.02598252,1.66773459,0.13894152,1.0
chr6q::loss,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr6q::loss,CORE02,CORE03,14,11,0.14285714285714285,0.18181818181818182,-0.038961038961038974,0.76,0.1086155,5.31784127,1.0,1.0
chr6q::loss,CORE02,CORE04,14,11,0.14285714285714285,0.2727272727272727,-0.12987012987012986,0.48571429,0.07697413,3.06490464,0.62318841,1.0
chr6q::loss,CORE02,CORE05,14,5,0.14285714285714285,0.2,-0.05714285714285716,0.6,0.06056632,5.94389754,1.0,1.0
chr6q::loss,CORE03,CORE04,11,11,0.18181818181818182,0.2727272727272727,-0.09090909090909088,0.63909774,0.09866696,4.13964218,1.0,1.0
chr6q::loss,CORE03,CORE05,11,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,1.0,1.0
chr6q::loss,CORE04,CORE05,11,5,0.2727272727272727,0.2,0.0727272727272727,1.23529412,0.13308547,11.46595162,1.0,1.0
chr6q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr6q::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr6q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr6q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr6q::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr6q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr6q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr6q::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr6q::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr6q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr7p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr7p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr7p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr7p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr7p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr7p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr7p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr7p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr7p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr7p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr7p::gain,CORE01,CORE02,18,14,0.05555555555555555,0.35714285714285715,-0.3015873015873016,0.14805195,0.02063356,1.06231669,0.063566,0.63566
chr7p::gain,CORE01,CORE03,18,11,0.05555555555555555,0.2727272727272727,-0.21717171717171715,0.20816327,0.02598252,1.66773459,0.13894152,1.0
chr7p::gain,CORE01,CORE04,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr7p::gain,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr7p::gain,CORE02,CORE03,14,11,0.35714285714285715,0.2727272727272727,0.08441558441558444,1.40601504,0.27586022,7.16623171,1.0,1.0
chr7p::gain,CORE02,CORE04,14,11,0.35714285714285715,0.09090909090909091,0.26623376623376627,4.05263158,0.54440273,30.16851661,0.18043478,1.0
chr7p::gain,CORE02,CORE05,14,5,0.35714285714285715,0.2,0.15714285714285714,1.73684211,0.20733949,14.54918442,1.0,1.0
chr7p::gain,CORE03,CORE04,11,11,0.2727272727272727,0.09090909090909091,0.1818181818181818,2.88235294,0.34743979,23.91193724,0.58646617,1.0
chr7p::gain,CORE03,CORE05,11,5,0.2727272727272727,0.2,0.0727272727272727,1.23529412,0.13308547,11.46595162,1.0,1.0
chr7p::gain,CORE04,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr7q::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr7q::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr7q::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr7q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr7q::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr7q::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr7q::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr7q::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr7q::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr7q::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr7q::gain,CORE01,CORE02,18,14,0.05555555555555555,0.35714285714285715,-0.3015873015873016,0.14805195,0.02063356,1.06231669,0.063566,0.63566
chr7q::gain,CORE01,CORE03,18,11,0.05555555555555555,0.2727272727272727,-0.21717171717171715,0.20816327,0.02598252,1.66773459,0.13894152,1.0
chr7q::gain,CORE01,CORE04,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr7q::gain,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr7q::gain,CORE02,CORE03,14,11,0.35714285714285715,0.2727272727272727,0.08441558441558444,1.40601504,0.27586022,7.16623171,1.0,1.0
chr7q::gain,CORE02,CORE04,14,11,0.35714285714285715,0.09090909090909091,0.26623376623376627,4.05263158,0.54440273,30.16851661,0.18043478,1.0
chr7q::gain,CORE02,CORE05,14,5,0.35714285714285715,0.2,0.15714285714285714,1.73684211,0.20733949,14.54918442,1.0,1.0
chr7q::gain,CORE03,CORE04,11,11,0.2727272727272727,0.09090909090909091,0.1818181818181818,2.88235294,0.34743979,23.91193724,0.58646617,1.0
chr7q::gain,CORE03,CORE05,11,5,0.2727272727272727,0.2,0.0727272727272727,1.23529412,0.13308547,11.46595162,1.0,1.0
chr7q::gain,CORE04,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr8p::loss,CORE01,CORE02,18,14,0.05555555555555555,0.35714285714285715,-0.3015873015873016,0.14805195,0.02063356,1.06231669,0.063566,0.63566
chr8p::loss,CORE01,CORE03,18,11,0.05555555555555555,0.36363636363636365,-0.30808080808080807,0.14285714,0.01864452,1.09459319,0.05390931,0.63566
chr8p::loss,CORE01,CORE04,18,11,0.05555555555555555,0.18181818181818182,-0.12626262626262627,0.32571429,0.03708064,2.86105627,0.53940887,1.0
chr8p::loss,CORE01,CORE05,18,5,0.05555555555555555,0.2,-0.14444444444444446,0.25714286,0.02134009,3.09850877,0.39525692,1.0
chr8p::loss,CORE02,CORE03,14,11,0.35714285714285715,0.36363636363636365,-0.006493506493506496,0.96491228,0.20049921,4.64368761,1.0,1.0
chr8p::loss,CORE02,CORE04,14,11,0.35714285714285715,0.18181818181818182,0.17532467532467533,2.2,0.3843461,12.59281687,0.40652174,1.0
chr8p::loss,CORE02,CORE05,14,5,0.35714285714285715,0.2,0.15714285714285714,1.73684211,0.20733949,14.54918442,1.0,1.0
chr8p::loss,CORE03,CORE04,11,11,0.36363636363636365,0.18181818181818182,0.18181818181818182,2.28,0.3699754,14.05066389,0.6351172,1.0
chr8p::loss,CORE03,CORE05,11,5,0.36363636363636365,0.2,0.16363636363636364,1.8,0.20216221,16.02673397,1.0,1.0
chr8p::loss,CORE04,CORE05,11,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,1.0,1.0
chr8p::gain,CORE01,CORE02,18,14,0.0,0.07142857142857142,-0.07142857142857142,0.24324324,0.00918346,6.44280536,0.4375,1.0
chr8p::gain,CORE01,CORE03,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr8p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr8p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr8p::gain,CORE02,CORE03,14,11,0.07142857142857142,0.09090909090909091,-0.019480519480519487,0.77777778,0.07037408,8.59603826,1.0,1.0
chr8p::gain,CORE02,CORE04,14,11,0.07142857142857142,0.0,0.07142857142857142,2.55555556,0.09464531,69.0035712,1.0,1.0
chr8p::gain,CORE02,CORE05,14,5,0.07142857142857142,0.0,0.07142857142857142,1.22222222,0.04285016,34.8616506,1.0,1.0
chr8p::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr8p::gain,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr8p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr8q::loss,CORE01,CORE02,18,14,0.05555555555555555,0.0,0.05555555555555555,2.48571429,0.09395746,65.76141341,1.0,1.0
chr8q::loss,CORE01,CORE03,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr8q::loss,CORE01,CORE04,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr8q::loss,CORE01,CORE05,18,5,0.05555555555555555,0.0,0.05555555555555555,0.94285714,0.0333787,26.63313897,1.0,1.0
chr8q::loss,CORE02,CORE03,14,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,0.44,1.0
chr8q::loss,CORE02,CORE04,14,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,0.44,1.0
chr8q::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr8q::loss,CORE03,CORE04,11,11,0.09090909090909091,0.09090909090909091,0.0,1.0,0.08896818,11.23997396,1.0,1.0
chr8q::loss,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr8q::loss,CORE04,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr8q::gain,CORE01,CORE02,18,14,0.0,0.14285714285714285,-0.14285714285714285,0.13513514,0.00596678,3.06052857,0.18346774,1.0
chr8q::gain,CORE01,CORE03,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr8q::gain,CORE01,CORE04,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr8q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr8q::gain,CORE02,CORE03,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr8q::gain,CORE02,CORE04,14,11,0.14285714285714285,0.09090909090909091,0.05194805194805194,1.4,0.15758866,12.43744325,1.0,1.0
chr8q::gain,CORE02,CORE05,14,5,0.14285714285714285,0.0,0.14285714285714285,2.2,0.08987835,53.85056722,1.0,1.0
chr8q::gain,CORE03,CORE04,11,11,0.09090909090909091,0.09090909090909091,0.0,1.0,0.08896818,11.23997396,1.0,1.0
chr8q::gain,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr8q::gain,CORE04,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr9p::loss,CORE01,CORE02,18,14,0.0,0.2857142857142857,-0.2857142857142857,0.06306306,0.00308265,1.29010738,0.02783648,0.2783648
chr9p::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr9p::loss,CORE01,CORE04,18,11,0.0,0.2727272727272727,-0.2727272727272727,0.06563707,0.00303927,1.41752134,0.04515599,1.0
chr9p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr9p::loss,CORE02,CORE03,14,11,0.2857142857142857,0.18181818181818182,0.10389610389610388,1.62857143,0.27524401,9.63597677,0.66086957,1.0
chr9p::loss,CORE02,CORE04,14,11,0.2857142857142857,0.2727272727272727,0.012987012987012991,1.04081633,0.19709715,5.49626728,1.0,1.0
chr9p::loss,CORE02,CORE05,14,5,0.2857142857142857,0.0,0.2857142857142857,4.71428571,0.21267556,104.49950101,0.53044376,1.0
chr9p::loss,CORE03,CORE04,11,11,0.18181818181818182,0.2727272727272727,-0.09090909090909088,0.63909774,0.09866696,4.13964218,1.0,1.0
chr9p::loss,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr9p::loss,CORE04,CORE05,11,5,0.2727272727272727,0.0,0.2727272727272727,4.52941176,0.19382635,105.84511012,0.50892857,1.0
chr9p::gain,CORE01,CORE02,18,14,0.05555555555555555,0.0,0.05555555555555555,2.48571429,0.09395746,65.76141341,1.0,1.0
chr9p::gain,CORE01,CORE03,18,11,0.05555555555555555,0.09090909090909091,-0.03535353535353536,0.6,0.05503052,6.541824,1.0,1.0
chr9p::gain,CORE01,CORE04,18,11,0.05555555555555555,0.0,0.05555555555555555,1.97142857,0.07373718,52.70787957,1.0,1.0
chr9p::gain,CORE01,CORE05,18,5,0.05555555555555555,0.0,0.05555555555555555,0.94285714,0.0333787,26.63313897,1.0,1.0
chr9p::gain,CORE02,CORE03,14,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,0.44,1.0
chr9p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr9p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr9p::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr9p::gain,CORE03,CORE05,11,5,0.09090909090909091,0.0,0.09090909090909091,1.57142857,0.05442988,45.36823621,1.0,1.0
chr9p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr9q::loss,CORE01,CORE02,18,14,0.0,0.35714285714285715,-0.35714285714285715,0.04668305,0.00232665,0.93667076,0.0099416,0.099416
chr9q::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr9q::loss,CORE01,CORE04,18,11,0.0,0.45454545454545453,-0.45454545454545453,0.03194103,0.00154339,0.66103011,0.00389036,1.0
chr9q::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr9q::loss,CORE02,CORE03,14,11,0.35714285714285715,0.18181818181818182,0.17532467532467533,2.2,0.3843461,12.59281687,0.40652174,1.0
chr9q::loss,CORE02,CORE04,14,11,0.35714285714285715,0.45454545454545453,-0.09740259740259738,0.68421053,0.14569955,3.2130782,0.69682999,1.0
chr9q::loss,CORE02,CORE05,14,5,0.35714285714285715,0.0,0.35714285714285715,6.36842105,0.29277703,138.52448142,0.25653595,1.0
chr9q::loss,CORE03,CORE04,11,11,0.18181818181818182,0.45454545454545453,-0.2727272727272727,0.31100478,0.05154458,1.87651091,0.36145511,1.0
chr9q::loss,CORE03,CORE05,11,5,0.18181818181818182,0.0,0.18181818181818182,2.89473684,0.11648411,71.93686076,1.0,1.0
chr9q::loss,CORE04,CORE05,11,5,0.45454545454545453,0.0,0.45454545454545453,9.30769231,0.41519466,208.65667418,0.11858974,1.0
chr9q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr9q::gain,CORE01,CORE03,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr9q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr9q::gain,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
chr9q::gain,CORE02,CORE03,14,11,0.0,0.09090909090909091,-0.09090909090909091,0.24137931,0.008923,6.52963871,0.44,1.0
chr9q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr9q::gain,CORE02,CORE05,14,5,0.0,0.2,-0.2,0.10344828,0.00355439,3.01079927,0.26315789,1.0
chr9q::gain,CORE03,CORE04,11,11,0.09090909090909091,0.0,0.09090909090909091,3.28571429,0.12019791,89.81785668,1.0,1.0
chr9q::gain,CORE03,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr9q::gain,CORE04,CORE05,11,5,0.0,0.2,-0.2,0.13043478,0.00443598,3.83528324,0.3125,1.0
chr10p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr10p::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr10p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr10p::loss,CORE01,CORE05,18,5,0.0,0.4,-0.4,0.03783784,0.00147561,0.97024609,0.03952569,1.0
chr10p::loss,CORE02,CORE03,14,11,0.0,0.18181818181818182,-0.18181818181818182,0.13103448,0.00564493,3.04167462,0.18333333,1.0
chr10p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr10p::loss,CORE02,CORE05,14,5,0.0,0.4,-0.4,0.04827586,0.00186615,1.24886247,0.05847953,1.0
chr10p::loss,CORE03,CORE04,11,11,0.18181818181818182,0.0,0.18181818181818182,6.05263158,0.25790095,142.04813753,0.47619048,1.0
chr10p::loss,CORE03,CORE05,11,5,0.18181818181818182,0.4,-0.2181818181818182,0.36842105,0.04339052,3.12819658,0.5467033,1.0
chr10p::loss,CORE04,CORE05,11,5,0.0,0.4,-0.4,0.06086957,0.00232814,1.59144182,0.08333333,1.0
chr10p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr10p::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr10p::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr10p::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr10p::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr10p::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr10p::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr10p::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr10p::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr10p::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr10q::loss,CORE01,CORE02,18,14,0.0,0.07142857142857142,-0.07142857142857142,0.24324324,0.00918346,6.44280536,0.4375,1.0
chr10q::loss,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
chr10q::loss,CORE01,CORE04,18,11,0.0,0.09090909090909091,-0.09090909090909091,0.18918919,0.00705479,5.07350922,0.37931034,1.0
chr10q::loss,CORE01,CORE05,18,5,0.0,0.2,-0.2,0.08108108,0.00280967,2.33982447,0.2173913,1.0
chr10q::loss,CORE02,CORE03,14,11,0.07142857142857142,0.18181818181818182,-0.1103896103896104,0.42222222,0.04735587,3.76450947,0.56478261,1.0
chr10q::loss,CORE02,CORE04,14,11,0.07142857142857142,0.09090909090909091,-0.019480519480519487,0.77777778,0.07037408,8.59603826,1.0,1.0
chr10q::loss,CORE02,CORE05,14,5,0.07142857142857142,0.2,-0.1285714285714286,0.33333333,0.02730492,4.06927107,0.46783626,1.0
chr10q::loss,CORE03,CORE04,11,11,0.18181818181818182,0.09090909090909091,0.09090909090909091,1.84210526,0.20282037,16.73082335,1.0,1.0
chr10q::loss,CORE03,CORE05,11,5,0.18181818181818182,0.2,-0.018181818181818188,0.78947368,0.07803144,7.98740443,1.0,1.0
chr10q::loss,CORE04,CORE05,11,5,0.09090909090909091,0.2,-0.1090909090909091,0.42857143,0.03454236,5.31733986,1.0,1.0
chr10q::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr10q::gain,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr10q::gain,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr10q::gain,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr10q::gain,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr10q::gain,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr10q::gain,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr10q::gain,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr10q::gain,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr10q::gain,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr11p::loss,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr11p::loss,CORE01,CORE03,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr11p::loss,CORE01,CORE04,18,11,0.0,0.0,0.0,0.62162162,0.01151712,33.55121378,1.0,1.0
chr11p::loss,CORE01,CORE05,18,5,0.0,0.0,0.0,0.2972973,0.00526358,16.79194606,1.0,1.0
chr11p::loss,CORE02,CORE03,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr11p::loss,CORE02,CORE04,14,11,0.0,0.0,0.0,0.79310345,0.01458921,43.1149501,1.0,1.0
chr11p::loss,CORE02,CORE05,14,5,0.0,0.0,0.0,0.37931034,0.00666812,21.57673143,1.0,1.0
chr11p::loss,CORE03,CORE04,11,11,0.0,0.0,0.0,1.0,0.01823686,54.83401542,1.0,1.0
chr11p::loss,CORE03,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr11p::loss,CORE04,CORE05,11,5,0.0,0.0,0.0,0.47826087,0.00833612,27.4388437,1.0,1.0
chr11p::gain,CORE01,CORE02,18,14,0.0,0.0,0.0,0.78378378,0.01464809,41.93836444,1.0,1.0
chr11p::gain,CORE01,CORE03,18,11,0.0,0.18181818181818182,-0.18181818181818182,0.1027027,0.00446494,2.36236897,0.13546798,1.0
