feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
locus::BAP1,CORE01,CORE04,18,11,-0.418,-0.3196,-0.45307222,-0.29117273,-0.61616162,-0.88888889,-0.25252525,0.00654256,1.0
locus::BAP1,CORE01,CORE05,18,5,-0.418,-0.2934,-0.45307222,-0.21152,-0.73333333,-1.0,-0.31111111,0.01170911,1.0
locus::BAP1,CORE02,CORE03,14,11,-0.29325,-0.3523,-0.30837857,-0.24134545,-0.02597403,-0.53246753,0.50649351,0.93455341,1.0
locus::BAP1,CORE02,CORE04,14,11,-0.29325,-0.3196,-0.30837857,-0.29117273,-0.06493506,-0.50649351,0.37694805,0.80540976,1.0
locus::BAP1,CORE02,CORE05,14,5,-0.29325,-0.2934,-0.30837857,-0.21152,-0.17142857,-0.74285714,0.42857143,0.62160303,1.0
locus::BAP1,CORE03,CORE04,11,11,-0.3523,-0.3196,-0.24134545,-0.29117273,-0.07438017,-0.63636364,0.47107438,0.79281262,1.0
locus::BAP1,CORE03,CORE05,11,5,-0.3523,-0.2934,-0.24134545,-0.21152,-0.16363636,-0.70909091,0.41818182,0.66117216,1.0
locus::BAP1,CORE04,CORE05,11,5,-0.3196,-0.2934,-0.29117273,-0.21152,-0.2,-0.81818182,0.49090909,0.58333333,1.0
locus::JAK2,CORE01,CORE02,18,14,0.0119,-0.05295,0.05957222,-0.06377253,0.50793651,0.07936508,0.85734127,0.01585808,0.1585808
locus::JAK2,CORE01,CORE03,18,11,0.0119,0.0127,0.05957222,-0.05021818,0.05050505,-0.42424242,0.50530303,0.8397135,1.0
locus::JAK2,CORE01,CORE04,18,11,0.0119,-0.1217,0.05957222,-0.16610909,0.52525253,0.05050505,0.93939394,0.02062646,1.0
locus::JAK2,CORE01,CORE05,18,5,0.0119,-0.0593,0.05957222,-0.02096,0.57777778,-0.13333333,1.0,0.05539541,1.0
locus::JAK2,CORE02,CORE03,14,11,-0.05295,0.0127,-0.06377253,-0.05021818,-0.25974026,-0.71428571,0.20779221,0.28573467,1.0
locus::JAK2,CORE02,CORE04,14,11,-0.05295,-0.1217,-0.06377253,-0.16610909,0.18181818,-0.2987013,0.63636364,0.45987298,1.0
locus::JAK2,CORE02,CORE05,14,5,-0.05295,-0.0593,-0.06377253,-0.02096,-0.22857143,-0.74285714,0.34285714,0.499828,1.0
locus::JAK2,CORE03,CORE04,11,11,0.0127,-0.1217,-0.05021818,-0.16610909,0.32231405,-0.15702479,0.78512397,0.21216468,1.0
locus::JAK2,CORE03,CORE05,11,5,0.0127,-0.0593,-0.05021818,-0.02096,0.23636364,-0.38181818,0.85454545,0.50961538,1.0
locus::JAK2,CORE04,CORE05,11,5,-0.1217,-0.0593,-0.16610909,-0.02096,-0.38181818,-0.81818182,0.2,0.26739927,1.0
locus::CDKN2A,CORE01,CORE02,18,14,0.0096,-0.11745,0.03536111,-0.19398571,0.58730159,0.19047619,0.8968254,0.00523778,0.0523778
locus::CDKN2A,CORE01,CORE03,18,11,0.0096,0.0127,0.03536111,-0.05291818,-0.01010101,-0.48484848,0.475,0.98207039,1.0
locus::CDKN2A,CORE01,CORE04,18,11,0.0096,-0.1217,0.03536111,-0.18167273,0.50505051,0.01010101,0.91944444,0.02609067,1.0
locus::CDKN2A,CORE01,CORE05,18,5,0.0096,-0.0593,0.03536111,-0.15242,0.62222222,-0.13333333,1.0,0.03732652,1.0
locus::CDKN2A,CORE02,CORE03,14,11,-0.11745,0.0127,-0.19398571,-0.05291818,-0.41558442,-0.83116883,0.03928571,0.08462411,1.0
locus::CDKN2A,CORE02,CORE04,14,11,-0.11745,-0.1217,-0.19398571,-0.18167273,0.05194805,-0.41558442,0.54545455,0.84804997,1.0
locus::CDKN2A,CORE02,CORE05,14,5,-0.11745,-0.0593,-0.19398571,-0.15242,-0.08571429,-0.65785714,0.51428571,0.82301342,1.0
locus::CDKN2A,CORE03,CORE04,11,11,0.0127,-0.1217,-0.05291818,-0.18167273,0.37190083,-0.12396694,0.81818182,0.14856177,1.0
locus::CDKN2A,CORE03,CORE05,11,5,0.0127,-0.0593,-0.05291818,-0.15242,0.34545455,-0.30909091,0.89090909,0.31959707,1.0
locus::CDKN2A,CORE04,CORE05,11,5,-0.1217,-0.0593,-0.18167273,-0.15242,-0.09090909,-0.70909091,0.56363636,0.82692308,1.0
locus::PTEN,CORE01,CORE02,18,14,0.0002,-0.03095,0.00206111,-0.11250852,0.5515873,0.1546627,0.88501984,0.00875865,0.0875865
locus::PTEN,CORE01,CORE03,18,11,0.0002,0.0037,0.00206111,-0.0465,-0.17171717,-0.64646465,0.3030303,0.45831769,1.0
locus::PTEN,CORE01,CORE04,18,11,0.0002,0.0178,0.00206111,-0.01634066,-0.18181818,-0.65656566,0.32323232,0.43147894,1.0
locus::PTEN,CORE01,CORE05,18,5,0.0002,-0.1361,0.00206111,-0.12814,0.62222222,-0.13333333,1.0,0.03732652,1.0
locus::PTEN,CORE02,CORE03,14,11,-0.03095,0.0037,-0.11250852,-0.0465,-0.42857143,-0.84415584,0.05194805,0.07520551,1.0
locus::PTEN,CORE02,CORE04,14,11,-0.03095,0.0178,-0.11250852,-0.01634066,-0.4025974,-0.81818182,0.03896104,0.09491138,1.0
locus::PTEN,CORE02,CORE05,14,5,-0.03095,-0.1361,-0.11250852,-0.12814,0.14285714,-0.4,0.71428571,0.68679051,1.0
locus::PTEN,CORE03,CORE04,11,11,0.0037,0.0178,-0.0465,-0.01634066,-0.19008264,-0.65289256,0.27272727,0.46997537,1.0
locus::PTEN,CORE03,CORE05,11,5,0.0037,-0.1361,-0.0465,-0.12814,0.41818182,-0.16454545,1.0,0.22115385,1.0
locus::PTEN,CORE04,CORE05,11,5,0.0178,-0.1361,-0.01634066,-0.12814,0.56363636,0.05454545,1.0,0.08902293,1.0
