gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
ANK3,False,3,11,0,92,76.17647058823529,True,estimated,0.0009329887871711214,1.0,,3.6243746295109096,1601.0637046268407
CHAF1B,False,2,11,0,92,48.68421052631579,True,estimated,0.010470207500475918,1.0,,2.1735806247149716,1090.436824666415
PPFIA1,False,2,11,0,92,48.68421052631579,True,estimated,0.010470207500475918,1.0,,2.1735806247149716,1090.436824666415
VEZT,False,2,11,0,92,48.68421052631579,True,estimated,0.010470207500475918,1.0,,2.1735806247149716,1090.436824666415
ADGRG4,False,2,11,1,92,20.22222222222222,False,estimated,0.029544644927085518,1.0,,1.66611221583251,245.44461514592714
CACNA1S,False,2,11,1,92,20.22222222222222,False,estimated,0.029544644927085518,1.0,,1.66611221583251,245.44461514592714
LRP1B,False,2,11,1,92,20.22222222222222,False,estimated,0.029544644927085518,1.0,,1.66611221583251,245.44461514592714
NAP1L2,False,2,11,1,92,20.22222222222222,False,estimated,0.029544644927085518,1.0,,1.66611221583251,245.44461514592714
CHD4,False,2,11,2,92,10.0,False,estimated,0.055581252014407605,1.0,,1.2539007323477638,79.75112975072854
TTN,False,3,11,7,92,4.553571428571429,False,estimated,0.07226641080580501,1.0,,0.9815712740809223,21.12430681563794
AARS2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ABCD3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ABL2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ACP5,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ADAM12,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
AIFM3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
AIMP1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
AL121899.2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ALDH1A2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ALDOA,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ALOXE3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ALPK3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ANAPC7,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
APLP2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ARHGAP10,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ASAH2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ASB16,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ASPM,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ASXL3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
ATP9B,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
B3GALT2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
B3GALT4,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
BBOF1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
BEND7,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
BICD2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
BICRA,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
BPIFB3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
C17orf75,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
C2orf69,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CAMSAP1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CDC25C,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CDCA7,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CDH20,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CDK3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CEP57L1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CFAP43,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CHAD,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CHD7,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CHMP7,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CIZ1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CLCN6,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CLEC2D,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CLK2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
COL17A1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
COL4A6,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
COL5A1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
COLGALT2,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CPNE5,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CRTC1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CYB5R3,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
CYP27C1,False,1,11,0,92,26.428571428571427,True,estimated,0.10679611650485436,1.0,,1.0108150072182471,690.9962582345139
