gene_name,mad
RGS18,0.5429086626611848
MID2,0.5428942551850042
RNF125,0.542859918873249
LFNG,0.5427349663850247
EMX1,0.5426759414061921
TLR5,0.5426643988628781
ACO1,0.5425895195638137
PARVG,0.5425577770020014
CPNE7,0.5425229492676686
RDX,0.5423980269726307
BPTF,0.542330796364495
CILK1,0.5423068688935864
ZNF132,0.5422053133708826
XYLT1,0.5421848465636208
MSX1,0.5421676904126675
CD1E,0.5421590296860159
SIGLEC10,0.5420735962101277
FAM153A,0.5420330902403508
FAM171B,0.541970362234774
BTBD16,0.5419298103426786
PTTG1,0.5417816769572772
INPP5D,0.5417261287991995
RSBN1,0.5417257151027015
SAP30,0.5415059496175338
LPGAT1,0.5413789246540883
GRTP1,0.5413699068509854
NMU,0.541348229443199
CYTH4,0.5413467836626333
PSIP1,0.5412937340707726
PFKFB3,0.5412698243882508
TSC22D1,0.5412260095273975
WWTR1,0.5410850763990798
TAB2,0.5410656895842747
PPM1A,0.541023182121763
ABCG1,0.5410091790012297
LRPPRC,0.5409671883014662
SYNE3,0.5409599906446378
NPEPL1,0.5409404177358192
LIPA,0.5409242241989487
LRP1,0.5408259658023962
PBK,0.5407025236408289
ATRX,0.5406957818995339
DDX58,0.5406852312039954
GLIS3,0.5406757033851126
GDF11,0.5406594109679252
LAMA3,0.5405864749047973
MR1,0.5405516051172023
ARSL,0.5405167022412432
PROM2,0.5405071751499514
EBF3,0.5403853089224104
UNC13D,0.5403664136000104
CDC42EP4,0.5403118984326243
CRABP2,0.5403073973949317
RPS6KA3,0.5402978497268265
FTO,0.5402735209816552
CIART,0.5401763025345843
ARHGAP6,0.5401238834262805
CFAP94,0.5401238394772119
SLC35F1,0.5401117722151682
DOP1B,0.5400924680795871
TNFRSF1B,0.5400329752363824
GNG12,0.5400260993409391
ARC,0.5400039025070433
ZBTB6,0.5398478824463959
NAV1,0.5398345758097047
ERGIC1,0.5397909581278686
MAML2,0.5397049208272717
PLAAT2,0.5397041183243751
C1orf226,0.5396899617765569
EOGT,0.5396840632973534
NDUFA4L2,0.5395712471805645
MAN1C1,0.5395386939013285
SLC15A3,0.5394960843487366
TRAPPC10,0.5394813118234771
HSD3B7,0.5394553087670211
HOXB5,0.5394107847149945
FN3K,0.5392572789495267
ZNF219,0.5391653318372636
MAN1A1,0.5391453897163254
ZNF253,0.5391141140440832
RAG1,0.539106245686573
ACSS1,0.539097996139783
SLC30A1,0.5390205299408866
KCNMB4,0.5389561792405559
TSHZ2,0.5388811688375543
ARRDC4,0.5388120491990627
NKAIN1,0.5388103262099911
CAVIN1,0.5388089676656982
SLC25A23,0.5387929819944528
RAB31,0.5387842113707331
UBASH3A,0.5387837264216331
PSMB9,0.5387552106668743
IL1R1,0.538695753014319
SLC29A2,0.5386720328213768
LAMP3,0.5386120489950399
ZMYND10,0.5385576928736373
C1GALT1C1L,0.5385407823190744
ERICH2,0.538532586119743
NPIPA5,0.5384056171224256
PYGM,0.5384012095550079
HOXB3,0.5383818446828357
SIAE,0.5382861909102665
ODC1,0.5382259568474019
UST,0.5381788080354164
ATP2B1,0.5381674658394839
WDFY3,0.5381186136822329
RALGAPA1,0.5381135255373464
HIPK3,0.5379856479900527
TUFT1,0.5379671085484814
DMPK,0.5376921436939579
NCALD,0.5376513343338183
ALAD,0.5375294283356764
LPAR2,0.53749159575354
CASP1,0.5374813527205804
ZBTB7C,0.537450561733304
DTX3L,0.5374456564684449
BIRC5,0.5373690305407539
SLC43A2,0.5373522929634316
CNTNAP1,0.537341182092463
GNB4,0.5372954130134238
SRGN,0.5370832770592138
KIF13A,0.5370800892779668
ARFGEF2,0.5370067777674343
G3BP2,0.5369382857134557
TNKS2,0.536913610163916
DRAM1,0.5368751525553614
RBMS2,0.5368289531614812
TMEM135,0.5368092019673267
PTPN22,0.536685662380006
TNFAIP8L2,0.536644810557616
FAHD1,0.5365087398826969
TICAM1,0.5364740250712137
SATB2,0.5364478170909179
IGF2R,0.5364474054170199
DLAT,0.5363487506936249
TBC1D16,0.5363022288209773
ZNF518B,0.5362290236134557
MTRNR2L12,0.5362076581973167
FBXL4,0.5361028030640709
UHRF1BP1L,0.5360149882898333
PCDHB9,0.5360080410172186
CLK4,0.535964300413192
TMBIM4,0.5359484787588253
ZFP36L2,0.5358708948386255
PID1,0.5358371272047515
PARD3,0.5358187528369376
TIAM1,0.5357303200677261
RNF20,0.5357009100033405
CERK,0.535683290397265
NFIB,0.5356622490683121
DIRAS3,0.5356559058919337
BDP1,0.5355979619784872
MACF1,0.535562505502468
IRF7,0.5355502553020779
NATD1,0.5355461179527823
DZIP1,0.5355293588851975
ZHX2,0.5354331749444441
BIN2,0.5353881879133202
COL18A1,0.5353353568816601
DGKA,0.5353344005648903
TCF15,0.535319611025043
THNSL2,0.5352744756707919
TRABD2B,0.5352017260152131
LILRB2,0.5351718789170841
KIAA0100,0.5351665564031585
SV2A,0.5351116590062139
PARP4,0.535061895840026
BMP2K,0.5350390720609575
SMCR8,0.5350045070626579
DHPS,0.5348304074449213
FGF12,0.5347974542693172
ATP2C1,0.5346181070362546
MS4A4E,0.534610429980411
RERE,0.5345139146861637
PDE9A,0.5345056963760757
BRWD3,0.534369365288708
ZNF274,0.5341868271209096
ERMP1,0.534178179276803
MKLN1,0.5341720929180167
PRR11,0.5341009326882356
FOXO3,0.534086360881739
TANC1,0.5340849557836838
HTR2B,0.5340766698109313
NUP153,0.5340543096585177
C4orf48,0.5339958915110508
NFATC2,0.5339697236367571
SFMBT1,0.5339529157554508
HACD3,0.5339255602688393
ETV3,0.5338985518445263
ALDH5A1,0.5338763122800088
TNFAIP3,0.533851956210257
CD4,0.5338112354998845
RAPGEF1,0.5336938104775788
ANKS1A,0.5336744867700096
HIC1,0.5336467720462887
PLEK2,0.5336214929679324
ADGRE1,0.5335797148539896
SMIM10,0.5335752195974992
BATF2,0.53357324470658
MAST4,0.5335375842601904
SMIM6,0.5335202015741243
PELI1,0.5335086489008054
OTUD7B,0.5334555230866154
STS,0.5334117390787849
MTCP1,0.5334015592585541
SCARF1,0.5333386665959425
PMM1,0.5331394872642248
NLRP3,0.5330923864608565
SEC23B,0.5330606729015015
RCSD1,0.5330454863846894
SEMA4B,0.533038445461778
MAN1A2,0.5330166672681855
NOD2,0.5329702505782643
MRPL12,0.532872968155548
MELK,0.5328193450230789
GIT2,0.5326553455234344
EMP2,0.5326304860753521
GAB2,0.5326061849415566
SLC38A11,0.5325984372090677
PRSS23,0.5325844873464991
SARAF,0.5325465842525379
TYMP,0.5324927650752782
TMEM158,0.5324877626024085
TMEM131L,0.5324859375486186
MMP16,0.5324775673973301
TUSC1,0.5324719739609103
GAS1,0.5324233210199529
GARRE1,0.5323735546234043
TPST2,0.5323171292467732
SGPP1,0.5322367250217948
EPB41L4A,0.5322194614625975
ETFDH,0.5322179495351174
SEMA3F,0.5321818437908483
H2BC5,0.5321773567225101
CHURC1,0.5321714410473879
ADAM9,0.532141888455862
FBXO32,0.5321020940820627
CLEC9A,0.5319102039861562
CAPG,0.5317321627707674
HOXA7,0.5316510326310214
NOTCH1,0.5316448174813546
CHIC1,0.5316288393461033
LIMD2,0.5315804440564706
TMEM74B,0.531489234130147
ARHGAP4,0.531397464456079
PHYH,0.5313195844165959
CYP2U1,0.5312744068848554
LRP5L,0.5312458686714889
MORC4,0.5312015429938266
QSER1,0.5311484069170378
NT5M,0.5310830976540126
PANX1,0.5310697671486846
TGOLN2,0.5310508340025129
FGD6,0.5309964586738132
RECK,0.5309728049123321
SLC39A9,0.5309506834822812
PIP5K1B,0.5309086140393671
CETP,0.5308407544300882
IKBKE,0.5308233415762178
DNAH1,0.5307525837210996
NDUFS1,0.5307224490317051
ARAP2,0.5305818434588989
THTPA,0.530496179089019
CFL2,0.5304640265436014
GALNT10,0.5304520297736515
KALRN,0.5302798823813468
MORN5,0.5299941949337692
HLA-F,0.5299734091318715
IREB2,0.5299037737981704
GALNT2,0.529845854567812
DTX3,0.5298358780950303
TRIM44,0.5297623746494011
PLAGL1,0.5297264707245577
NMT2,0.5297118883277525
TOPORS,0.5297031132596102
DNAJB9,0.5296729952544306
UBXN2B,0.5296473009017273
RC3H2,0.529616569821445
FAM13B,0.5296049099919751
PLEKHM3,0.5295491955912848
SIRPA,0.5294600760988191
C1orf162,0.5293171521150208
RNF128,0.5292864071802272
RIF1,0.5292051158267848
SDC3,0.5292014812200572
LILRB1,0.5291976877883782
POU2F2,0.5291490660131442
MCL1,0.5291255966459039
ALPK2,0.5290952675070546
CSF1,0.5290910002994194
IL1RL2,0.5290416364660722
PLCXD1,0.5290256046164163
GNG7,0.5289175187971238
ABHD11,0.5288582291677226
ATP7A,0.5288056166889117
INSIG2,0.5287418623269966
PGRMC1,0.528739384008535
CRHBP,0.5286626712384324
PLEKHA6,0.5286592899035258
GPX8,0.5286577492550144
C1orf53,0.5286171852234212
KCTD20,0.5285934715011322
TRIP12,0.5285759912495198
GPR65,0.5285521314340356
ABLIM2,0.5285391692217367
PNISR,0.5284863348778082
RBM6,0.5284824401673882
DENND5B,0.5282688469048948
CFAP221,0.5282522149251114
KANK2,0.5281841145094237
MICAL1,0.5280034288122191
GLIS1,0.527998459780846
RBPMS2,0.5279718332102963
PLXNA3,0.5279203227939222
DYNC1H1,0.5279177207958767
DOK3,0.5278710226632088
TMEM106B,0.5278224653456425
TOB2,0.527755342503271
FOXN2,0.5277366265496242
COPG2,0.5275488985856844
FYCO1,0.5274843813135739
TTC39C,0.5274780461618191
MT-ND5,0.5274377715865111
PSTPIP2,0.5274187176695664
RNF213,0.5274069767704148
CSNK1A1,0.5273607097423412
DYNC1LI2,0.5273572094800807
WDFY4,0.5273562381540065
HHAT,0.5273438904386674
TNFRSF17,0.5272909915284233
ARHGEF35,0.527173438954424
EAF2,0.5271169154669963
MPZL1,0.5270989587451052
MAPK13,0.5270229060684981
HECTD1,0.5267975592283172
OBSCN,0.5266628892789931
FGR,0.5265848834518989
ZSCAN31,0.5265135006261681
DUSP7,0.5265057864441673
LYST,0.5264600106598354
FAM8A1,0.5264597198544694
CD33,0.5264468659223316
TK1,0.5264449762776309
GLI1,0.5264001229656081
GC,0.526387165892563
SERINC1,0.5262626062045825
TBC1D8B,0.5262528245203861
KPNA2,0.5262250114517046
CLEC1A,0.5262100312635556
SHLD2,0.5261712911027656
HUWE1,0.526160133767009
SH3KBP1,0.5261519935066481
ECHDC2,0.526127781498559
CDKN1B,0.526054213364886
CAP2,0.5260443490510616
SWT1,0.5260274404242957
USO1,0.5259464438493691
UBR1,0.5259312877133451
EFEMP2,0.5259221390798237
FBXO36,0.5258780997165187
NMUR1,0.5258033553682862
SH3D21,0.5257161233186745
HTRA1,0.5256978488751738
ZNF710,0.5256074173449536
CCNYL1,0.525587910068023
DEF6,0.5255756053584983
ZNF135,0.525533240605552
TMEM156,0.5255217304063204
PLEKHA2,0.5254922969369185
SPNS3,0.52535407063575
PUDP,0.5252727366948688
LGALS3BP,0.5252506870606162
CTDSP2,0.525186343488679
HELZ2,0.5251013917019804
LAT2,0.5249288899081757
SP140,0.5248714666287575
MAP3K8,0.5247094624978632
WDR90,0.5244000138593541
CLIC2,0.5243979237125682
CDK20,0.5243609996383829
MRGPRF,0.5243572510663654
WASF2,0.5243450729695143
CPLANE2,0.5243357016118826
BEX3,0.5242683256249983
ATG9A,0.524251788087291
ZNF354B,0.5242009427665772
UBE4B,0.5241390495701532
MCOLN2,0.5241209924514942
C1orf116,0.524090900165922
PCDHGB5,0.524060086273712
OPN3,0.5239420627752935
TMTC3,0.5238315622513188
GPR160,0.523774474000656
CLINT1,0.52373435842616
KANTR,0.5237121641452938
PEBP1,0.5235804945336255
MTFR1,0.5235047981147738
SMCO4,0.5234784155261085
MANEA,0.5234602336198906
MTSS1,0.5233210447511532
PARP15,0.523279077248725
SPOPL,0.5232491410401359
USP53,0.5230978123371903
CRYZ,0.5229375109501051
TECPR2,0.5229276492567982
EPPK1,0.5228689531475144
CDCA8,0.5228377807335867
ZHX3,0.5228277863911535
CYTIP,0.5227835344317184
TOX4,0.5227273877092502
OXR1,0.5226868748466318
TMEM163,0.5226317342182176
C5AR1,0.5226010970968522
SLC22A23,0.5225896095126705
GHDC,0.5225820683903297
APOL6,0.5225545883313645
FAM168B,0.5225370205797635
MGST1,0.5225324431412073
HPCAL1,0.5225302568969754
BTBD7,0.5225037729570285
CHSY1,0.5224472665842397
PROSER2,0.5224408302987964
FER,0.5224301006321701
ITGAM,0.5223895653006729
MTREX,0.5223680003758417
SMO,0.5223575646717142
DDX46,0.5223224305259833
BOD1L1,0.5222293840448375
FLNA,0.5221586841325134
BCKDHB,0.5221505595955431
UACA,0.5221282632151691
LTA,0.5220481837350539
NFATC3,0.5220297839335215
ARHGAP32,0.521985473111028
GGACT,0.5218552994859786
DNAJC14,0.521788430532061
FAM234B,0.5217821101475018
CRTAM,0.5215481033986189
FGFR1,0.5214513524991169
CA11,0.5214472108474708
PDE6G,0.5214456536993832
IFIT3,0.5214355749067989
HOXA6,0.521431641744305
NLN,0.521362445347366
SIGLEC7,0.5212451210901365
DDO,0.5212261122988884
APP,0.5212003784781523
NPAT,0.5211441374786552
SLC38A1,0.5210622641830076
ASPH,0.5210538019457109
CMTM8,0.5210322392774853
HINT3,0.5210092177078405
ADGRL1,0.5210042869368627
BHLHE40,0.5209903529353692
ZBTB37,0.5209861708985406
LRRC1,0.5209653753441286
FNBP4,0.5209597215496
CENPM,0.5208808940616638
MFSD3,0.5207611767095415
PPIL1,0.5207605676322276
BTG3,0.5207380275291218
DEGS1,0.5207153216511244
LPXN,0.520608306363946
S100P,0.520583371302326
CACFD1,0.5204070431360766
MFHAS1,0.5203822460917724
BBS7,0.520374807838492
TANC2,0.5203329355331587
CPT2,0.5202913532878448
VPS13B,0.5201878698218407
BNIP3L,0.5201624197778978
CAMK2N1,0.5201108695416234
SAT1,0.5200549976438804
OSCAR,0.5200000253945949
HSPE1,0.5198026089306698
ITPRID2,0.5197798986823043
SRRM2,0.5197563170734893
DLGAP5,0.5197292736031338
GRAMD1B,0.5197086720077981
TSSK4,0.5196237787302442
CBX5,0.519576192070943
ESR1,0.5195558147702393
NLRC4,0.5195053070128495
MT-ATP6,0.5195009783985558
ZMYND11,0.5194788753089306
LILRA2,0.519469052084343
ABL2,0.5194684559687324
MX2,0.5194642262081604
RAB3GAP2,0.5194095216779218
ZDHHC23,0.5192767457904204
GCLM,0.5192649657529236
ALDH9A1,0.5192296202412692
CTNNB1,0.5192288737870285
TAS2R5,0.5191319971980536
DAB2IP,0.5191068039111979
GINM1,0.5190659790325967
ANKH,0.5190655753148095
RBP5,0.5190516170793416
ADGRL3,0.5190495909483528
APC,0.5189694429480634
NEK2,0.5189572283774326
MACROD2,0.5189568024148633
ITPRIPL2,0.5189228405409612
EFNA1,0.5188906003228224
CLIP2,0.5188606652652292
CTNNA1,0.5187355288190902
CDK1,0.5187172582277584
OSGIN2,0.5186927606359744
BIRC6,0.5186827552504623
PARD6G,0.5186316663956307
DPEP2,0.5186009902746811
ENO3,0.5185947371244473
LST1,0.5185896693373904
DHRS9,0.5185560547145276
VPS13D,0.5184207336307245
SLFN12,0.5184202995835574
GSPT1,0.5183966694336837
SLC12A6,0.5183756944411182
SLC43A3,0.5183568650574624
HLX,0.5182754383519201
CA9,0.5181817339941386
SLC35D1,0.5179086832595337
LYSMD3,0.5178715667177425
MTM1,0.5178250346431597
SLC25A4,0.5178237013614995
PSMB10,0.517721736706168
NBR1,0.5176920125848579
RMND5A,0.5176322516924836
GZMH,0.5175523257376575
KCTD9,0.5172951186861212
PWWP3B,0.5171201793967563
BAIAP3,0.5170725086386125
SH2D4A,0.5170457979499137
CCDC184,0.5169502344471621
UBXN7,0.5169184847981705
TMEM200B,0.5169037820181015
ICAM2,0.5168947020947372
NCAM1,0.516875362804107
RIOK3,0.5168630262079636
KCNIP2,0.516857125941937
KREMEN1,0.5168044391062416
KTN1,0.5167255984180796
ANKRD40,0.5167182661046539
TRIM4,0.5167078550749196
MARCHF8,0.5166273490302213
WWP1,0.5165827005760351
GNG8,0.5165521659977668
USP38,0.5165208802361319
LGALS9,0.5164838198441757
YIPF5,0.516479236806493
EMID1,0.5164470486267612
THBS3,0.5163937395228841
HID1,0.5163695900208012
HHEX,0.5163356811513506
SYPL1,0.5162818411096683
IQGAP1,0.5162314399636241
B3GNT5,0.5161958006465635
ZBED9,0.5161048665345684
RASSF10,0.5160927287871093
LRCH1,0.5160744226423404
H2BC11,0.5160194660868923
CYTH3,0.5159849046401841
NOMO3,0.5159498353262617
KLRB1,0.5159159285823494
VWA8,0.5158363418910632
CCNA2,0.5157359143569771
ZWINT,0.5157313372471313
HMOX1,0.5156718286531969
CCDC14,0.5156101874683556
HEATR1,0.5155332484286275
ROCK2,0.5153806401551799
DEPP1,0.5153671666911279
SEC14L2,0.5153372684332749
NR3C1,0.5153356744877291
GATA6,0.515321981483766
DNAJC1,0.5151824415552664
ACOT1,0.5149798741488336
LOXL3,0.5148472063320804
GOLGB1,0.5148340975187189
ACSF2,0.5147796440089438
IFNLR1,0.5146604451670795
ARHGEF40,0.5146312984117638
PDIA5,0.5146075761022884
BEND5,0.5145871586894621
CSDE1,0.5145217413073446
ARMT1,0.5144931700110043
BRMS1L,0.5144764025930799
ZNF610,0.5144658716783495
HDHD3,0.514350761973076
ALDH3B1,0.5143006516723094
ZMAT3,0.5142698401373531
CCDC74A,0.5142403548784502
ZC3HAV1,0.5142374783350423
SPTAN1,0.514189033919914
DPYSL2,0.5141454548788111
NBN,0.5141364263369752
ZNF649,0.514047552649852
ATP6V0E2,0.5139983289288206
AMPD3,0.5139233335205255
TRPV1,0.5139106978861154
KIAA1191,0.5139082824751888
RFC1,0.513897292159176
RND1,0.51387051576977
PIM1,0.513819033129268
NHS,0.5136208996487235
TMX1,0.513587547393044
HENMT1,0.5135785254847374
CIRBP,0.5134330529786988
ELMO3,0.5134315629122401
TRIQK,0.5134142871961824
CDT1,0.5133981188501595
GTF2I,0.5133881753891316
PRTFDC1,0.5133392211871297
DAAM1,0.5132330591563332
SLC1A4,0.5131905643819472
RPS23,0.5131674935720438
KDSR,0.5131210927066068
SLC38A2,0.513096142120884
CYRIA,0.5130722804989696
HOPX,0.5130721528128594
TEX52,0.5130196604317405
SMG1,0.5129512558057683
EPHB6,0.5129456608754732
EXOC8,0.5128854375475682
DNAJB4,0.5128385235343993
DGKI,0.5128016232896951
UGGT1,0.5127739053994951
RASGRP2,0.5127169060308461
GPR18,0.5127156751357875
FOXD2,0.5126646731644353
LGI2,0.5124827050705982
IPO7,0.5123527500622123
HOXC11,0.5123515182994316
MX1,0.5122846475221201
CCDC68,0.5122162277580431
STAC,0.5122145754878953
DYRK3,0.5122142454134413
CEBPB,0.5121470501758605
NUP133,0.512137251015508
RAPGEF3,0.5121372309846537
ATG16L1,0.5121231100409789
AMIGO2,0.5120855517784246
ZFAND1,0.5120153033328765
CFAP97,0.5119992356429677
BCL2L11,0.5119796235216123
CCNB2,0.5119669602397621
KIF16B,0.5118964761519522
SCGB3A1,0.5118957045478605
ZNF385A,0.5118482138500919
PPP1R15A,0.5118179798703659
LRRCC1,0.5117212459710223
C1orf198,0.511706099325937
TMEM198,0.511659997211177
TTC22,0.5116565320425166
ARL6,0.5116537991027195
FGD3,0.5115236434357597
ERICH4,0.5114417760273708
LRRC8B,0.5114093272753484
CIPC,0.5113609467865956
BUB1,0.5113281161173042
VTI1B,0.5110945872011641
RBM47,0.5110829831525487
CPNE3,0.5110827111143443
FNDC3B,0.5109526352546876
CHST7,0.5108921169431242
FAM102B,0.5108817311621499
SH3D19,0.5108365668941959
CAMSAP3,0.5107964247743175
CDC20,0.5107897225055358
TSC1,0.5107021400840703
SNX2,0.510677321876809
SEC23A,0.510665352167397
KIF2A,0.5106234815265727
SCAF8,0.510516291872233
TUBB4B,0.510435161905356
AGO2,0.5104284259392284
HPS3,0.5104260003931431
PNP,0.5103763215331814
CCNB1,0.5103041935536927
SORBS2,0.5102619519418763
TMEM184C,0.5102444409999212
DCTN1,0.5101583078837475
EFCAB14,0.5101310225959397
KLHL24,0.50990543877018
ATP13A3,0.5098732043956389
SEMA4G,0.5098089290285737
PPP1R13B,0.5097959483902952
FYN,0.5096554328299261
FNIP1,0.5096466239809283
ESYT2,0.5095466386585485
SLC2A4,0.5095405506884378
HSD17B12,0.5095314701852915
RAI14,0.5094914623084037
HLA-C,0.5094807733260058
TMEM159,0.5094767058709957
WASL,0.5094442741723277
CAPN13,0.509382277749095
ASTN2,0.5093789959208728
ATP7B,0.5092989160196435
F2RL2,0.509229592321761
FAHD2B,0.5092211401004625
S100B,0.5091847331376931
TPM1,0.5090635651530366
BCL9L,0.5090525316183578
RFX2,0.5089825890226705
CLK2,0.5089570772379508
ZNF841,0.5089512758216785
CFI,0.5088778147375663
ERO1A,0.508780038706254
UQCRH,0.5087714308610725
MT-ATP8,0.508770153421656
ADTRP,0.5087573408672268
ZNF736,0.5087219709911608
S100A3,0.5086690004542413
TMIGD1,0.5086099873332335
HLA-DRA,0.5085590689572452
ARHGAP18,0.5085449402003377
FBXO11,0.5085214905117761
TCTN2,0.5085003747630292
PALM,0.5084749102766231
ATP6V0A1,0.5084408099683237
TPX2,0.508362512514728
SMC2,0.5083433948239389
ADAMTS9,0.5083227407021695
PRAM1,0.508249696555682
TSPAN15,0.5082031419532838
SOWAHD,0.5081621814695145
ACRBP,0.5080971843517861
ADAP2,0.5080732759219089
SFXN2,0.5079084332331383
PLEKHO2,0.5078855062998011
NF1,0.5078636184639493
SNX7,0.5078512386537257
TAPBPL,0.5078476149452014
POU2AF1,0.5077895896031535
LATS2,0.5077832311955595
AP1S3,0.5077752941989764
ZNF618,0.5077598123946276
PRICKLE1,0.507755448421537
MAPRE2,0.5077234054736994
ARRDC2,0.5076717895457259
GNAZ,0.507653196356699
DNALI1,0.5076359257622802
GLCCI1,0.5075438604676599
ATP6V1B2,0.5075169523340222
NPIPB2,0.5075093252485151
NBEAL2,0.5074944648961837
SSH2,0.5074179812333584
ELF1,0.5074095521715014
TNS3,0.5073529841621331
SLC16A14,0.5073190679457795
CCDC148,0.5072589790789515
PIK3CB,0.5072481818972072
RABGAP1,0.50693737049163
ATP11B,0.506911590928862
TRIM7,0.5068995427141808
SLFN13,0.5068970095627896
CTSO,0.5067611118250781
TBC1D2B,0.5067496581160453
ATXN1,0.5066458765830077
SPACA6,0.5066325756532843
TAF1B,0.5064142057930696
DPY19L4,0.506408380592426
HEATR5B,0.5063484097577886
LTN1,0.5063064532615971
USP24,0.5062955228946331
BCL3,0.5062705927362305
DGKD,0.5062457928821189
PAX8,0.5060838916263908
MTCL1,0.5060244281246344
OR52N4,0.506017512263587
TTYH3,0.5060172166778569
EEF1A1,0.5059809975758149
RGS19,0.5059760417772745
XCR1,0.5059359484494073
MYH9,0.5058258394878745
ZBTB5,0.5057427471031821
CLASP2,0.505700823601154
EDEM3,0.505677150735063
CLTC,0.5056641523631873
DDX3X,0.5055734765715574
TLR6,0.5055490557123947
NUDT14,0.5053687882653994
HIVEP2,0.505323484035415
DEFB131B,0.5052544594378414
DDR1,0.5052470828615192
FHL3,0.5052038258870883
RAP2A,0.5051432504672411
CNPPD1,0.5050939090987656
UNC5C,0.5050913142982763
IL27RA,0.5050073362516705
SLC35B4,0.5049910877976709
UHMK1,0.5049681127254955
DNAJA1,0.5049270184708368
ARSD,0.5048634766899189
NCOA4,0.5048010254629194
PLA2G4C,0.504656562667388
PLEKHG3,0.5045326804963763
ZNF813,0.5044928149353078
PLIN3,0.5044734699324485
GNA13,0.5044268248522936
TSPAN5,0.5043922487565475
MAN2C1,0.5043791230266952
KAT6A,0.5043642211955159
MT-CYB,0.5043409290632095
STK17A,0.5042978379192453
NDFIP2,0.504267141784716
RAB33A,0.5042516269116806
KCNA3,0.504248820891104
SPEF1,0.504209078947915
FITM2,0.504106744174079
ZNF276,0.5040285501695458
SLU7,0.5040036124637295
ZNF416,0.5039845069856832
DMD,0.5039748144896954
B4GAT1,0.5039280882354404
MAEL,0.5039026676880374
LILRA5,0.5038650323731069
PRRG1,0.50384652353197
HCLS1,0.5038331231118995
ZNF844,0.5038076079890157
CCDC25,0.5038059619823194
ZFX,0.5038011873191972
SH3RF1,0.5037662151680222
DOP1A,0.5036840886258278
MDH1B,0.5036294026469152
GSK3B,0.5035928437248787
CARD16,0.5035065542360151
RFK,0.5035064153732343
RIN2,0.5034307118810002
HERC6,0.5032819704923615
NCOA1,0.5031869770360986
TMEM123,0.5031527129009863
ROCK1,0.5030560945375555
B4GALT1,0.5030353768905398
SMTN,0.5030145838162587
ATM,0.5028971135514748
ZNF551,0.5028133871780138
CD74,0.5027475613927876
ZBED8,0.5027358060399854
FAM124A,0.5026510426236577
EAPP,0.5026148995628645
SCOC,0.5026039223530496
RCOR1,0.502593057906954
VMP1,0.5025756844470717
USP22,0.5025249338230529
MGAT5,0.5023800179427926
NPIPB3,0.5023025497350155
LMNB1,0.5022794410956233
SCRN2,0.5022589131392072
CCND2,0.5022377955363693
CPNE2,0.502221900922418
TMEM256,0.5022218023977496
ADCY6,0.5022143572765172
DCAF10,0.5021306746443388
ERBIN,0.5021178511263367
HLA-DRB1,0.5020698863541071
XPO4,0.5020316360196824
CTTNBP2NL,0.5019874892441933
RBL2,0.5019748762474325
MATN3,0.5018339572269248
GTF3C4,0.5017948640143914
SPRED1,0.5017921444647451
LRRC43,0.5017370715469665
ARHGAP15,0.5016821281869785
SMG6,0.5016385980681295
SOS1,0.5015523233522918
MS4A2,0.5015509658227275
SLC22A18,0.5015428253534546
BRPF3,0.5015350510766661
RNF145,0.50143452533257
BORCS7,0.5014053933017024
PYCARD,0.501398430726339
TFDP2,0.501332745826021
TMEM220,0.5012374629042453
FBXL17,0.5012018881718934
WASF1,0.5011560622252622
WTIP,0.5011066665950517
NUP210,0.5010543511105556
ITM2B,0.5010513990654708
SLC31A1,0.5009476243379245
KCNK13,0.5009133733184479
TRPC4,0.5008520777711143
SYT12,0.5007765473958965
OSBPL3,0.5007507229800394
DLG5,0.5006871288724946
GSPT2,0.5006839495693711
HERC1,0.5006723959888313
CCDC24,0.5006592245478325
ZBTB46,0.5006516748939323
STK38L,0.5006123064505679
RNPC3,0.5005655650571381
TLN1,0.5005579397673747
H6PD,0.500538219310295
TTC39B,0.5005171752147248
DMXL2,0.500353852420873
SLC24A1,0.5002535305478237
HSPA13,0.500182016827039
PRR5L,0.5001197317350172
GATA3,0.5000265561989774
TMED5,0.5000068543360436
LRFN4,0.5000027548503021
SMC4,0.4999936734941737
PIGH,0.4999734870468999
RNASEK,0.49985219703689254
LARP6,0.49981089527001377
PRAG1,0.49975038726852405
CLASRP,0.4997311530930002
DEPTOR,0.4996678874484104
SDF2L1,0.4996534821624241
KCTD17,0.4996211500535206
CBLN3,0.4995950369112969
SERPINB9,0.4995539497929462
NEIL1,0.4995430747272098
AASS,0.4994909460829824
CBL,0.49948526205576105
ZNF836,0.49944347061628
KRTCAP2,0.4993642717728417
DAPK2,0.49935250965428535
WAC,0.4992157800771331
BACH1,0.4991232786183284
SC5D,0.49911789558277553
PROCR,0.4990621166816416
DIPK2A,0.49903418830422197
TRIB1,0.49901203032421204
KIAA1958,0.4990114573450648
ATP8B2,0.49899980123412613
NAB1,0.4989513087237256
QTRT1,0.49891803733351825
AFAP1,0.4989100565338638
IFIT5,0.4988345133487728
PPP1R3G,0.4988008630808496
NFIL3,0.4986212903363141
LBH,0.4985385990745801
ZNF69,0.49853520568307674
NRXN3,0.49852854086775245
BTN2A2,0.4984368340660179
TUBA1A,0.4983961905820413
VPS26C,0.4983464226362324
PYCR3,0.49824239123686276
PECR,0.4982250855779089
FAM229B,0.4981952335031439
FLNB,0.4981731318690228
