gene_name,mad
TMEM91,0.8169307614698269
PLEKHH2,0.8165476211045775
TPM2,0.8162529057657588
CALCR,0.8159714330082315
GBP4,0.8159456685672106
AVPR1B,0.8158808655610594
COL5A2,0.815677409617023
CLDN5,0.8156241047784798
IGFBP5,0.8155581624708725
PALM3,0.8154674691938784
AREG,0.8153231055905401
KCNN3,0.8152623668153129
CRISPLD2,0.815153229324892
LARGE2,0.8149551543970563
LMOD1,0.8140960655286702
NFKBIZ,0.8140538478089634
C19orf67,0.8140042420190248
TMEM139,0.8139228244391772
DACT3,0.8137031686391518
FLT1,0.8136967973872418
TRPA1,0.8134811340410866
OR51E1,0.8133772318216539
SPNS2,0.8133474850683937
TPSG1,0.8132800101460833
OR51E2,0.8131571551035772
UGT2B7,0.8130269300128923
HLA-DRB5,0.8130208748310928
SRPX2,0.8128318551924207
LNP1,0.812638448340127
GJC1,0.8124364068895451
CYP4F3,0.8123321578841527
NID1,0.8121658077071245
AR,0.8119532173020936
HEG1,0.8119389676302946
BICC1,0.811926361499566
RHOV,0.8119099795848005
TMTC1,0.8116218246116467
TMC4,0.8114422201327174
SUSD2,0.8114096270893274
AFF3,0.8110749059269251
MICAL2,0.8108982273005885
ACMSD,0.8106907819038494
BRINP1,0.81048295961142
PTAFR,0.8103469660320552
NFASC,0.8100230450201416
SSC5D,0.8097542184593123
PGAP4,0.8095427032864482
MAP3K7CL,0.8088139219948909
DKK3,0.8084841780545116
GAS2L3,0.8077365054345114
CDCA2,0.807573715170288
ADGRF5,0.8074058315859549
CNNM1,0.807405314666559
MFAP3,0.8071228220371189
HRC,0.8063911866071813
TMEM179,0.8063742904365464
RRAGD,0.8056455819415449
ARL4C,0.8056082415032648
KITLG,0.8055857581655124
AMIGO1,0.8054240036371922
IQSEC3,0.8051287238284476
TMEM125,0.8049750989745661
IQGAP2,0.8046193813940841
SRPX,0.8044813769296548
PXDN,0.8043217051280349
MFAP3L,0.8042464030739485
H2BC12,0.8033134180076003
CXCL11,0.8031628650498228
PCDH17,0.8030649455902936
PEAR1,0.803013649087601
DLL1,0.8028684164239541
DOCK9,0.8024111008933819
LY6H,0.802331605558841
SPP1,0.8021668966477389
CCL8,0.8019887468500255
HOGA1,0.8018872056007345
KLKB1,0.8018556647116133
CTSG,0.8016542592896205
CDH5,0.8011727097511647
ZNF704,0.8009639234764494
GULP1,0.8008275243966292
TEF,0.8008271495726014
S1PR3,0.8006658079601157
STXBP6,0.8005595496283032
TLL1,0.8003437056273679
PCDHB5,0.8000266314406019
MMRN2,0.7994133434827368
ARRDC3,0.798620146661781
FGL2,0.7984941216532508
MPV17L,0.7977951047012377
SELP,0.7977273742334114
IL6,0.7973163774758739
DNM1,0.7971290872494046
CYTL1,0.7970742545066991
CFAP251,0.7968414229074419
PCDHGB2,0.7964666059148682
DDX39B,0.7954788558449515
ADAMTS2,0.795471364223451
MFSD2A,0.7952190342212915
LYVE1,0.7951234419991504
SMAD9,0.7947661211640975
CDS1,0.7945180825686879
SMPDL3B,0.7940653139690643
NOTCH3,0.7937757204295748
PTPRC,0.7936778356859442
CLIC5,0.7931043491592872
GLTPD2,0.7930663070591919
MSRA,0.7926434600242462
IMPA2,0.7925307901575565
NGF,0.7924442113759533
ENPEP,0.7923575519472736
IFI44L,0.7921209136412828
MSR1,0.7918704584191625
HS3ST2,0.7914307376109828
ROBO4,0.7909602239180344
LEAP2,0.7909041565831525
PALLD,0.7905271040539938
IFI27,0.7904019143477425
TCIM,0.7902603573579023
CCN4,0.7901798064522985
TSC22D3,0.7897813906729647
RFLNB,0.7896929916387903
SCGB3A2,0.7895629986098269
PDE5A,0.7890853435431175
CALHM6,0.7889833823372947
SLAMF8,0.7887344156801137
TLR7,0.7886487495993393
WNT5B,0.7885242977628335
NEXN,0.7884739464137125
ADRA2A,0.7877440199766281
ADGRL4,0.7874756848914339
ANGPT2,0.7871536963106607
ANGPT1,0.7869702631823428
ACSM3,0.7866856780828666
COBL,0.7866819498595634
TNFSF13B,0.7865036217533441
PDGFRA,0.7855644790158469
GBP3,0.785503029984782
IL7R,0.7854166809789342
FGFR2,0.7848612873616023
AGT,0.7843565946073845
CLDN1,0.7841482559531903
TCN2,0.7840643184677241
NCEH1,0.7839198448969258
CNFN,0.7838043186783243
SSTR1,0.7833493524569426
LZTS1,0.7833432548728139
HIGD1B,0.7832418403716637
CSPG4,0.7832341221927068
PCDHGC3,0.7831379213649114
NET1,0.7828502245908266
FADS2,0.7825041837353441
FOLR2,0.7823217781164367
IGFBP2,0.7822951430190104
PIPOX,0.7820916390886521
SDS,0.7819057967510163
POF1B,0.7810029152491312
LURAP1L,0.7809540586573345
VNN2,0.7808460330534559
HOOK1,0.7805649244346666
SLC38A5,0.7802026880068028
AKAP12,0.7798201075275575
PLAUR,0.7795204176687243
MYOCOS,0.7793075742301032
CMBL,0.7792137882521111
SOCS1,0.7790741715222502
PARM1,0.7786987230045925
JAM3,0.7783954954322683
IGFBP3,0.777703935392486
CITED2,0.7776967200926501
ADCY5,0.7776066748820956
COL4A1,0.777360686456408
FSTL3,0.7773408815730063
CCL4,0.7771737787483719
CDCA7L,0.7771575232768035
FGD5,0.7763872496000097
APOE,0.7762432001947577
CLEC14A,0.7757596383463126
GIPC2,0.7754944109690491
CHIT1,0.7754043917721763
TFF3,0.7753228340811722
PRKCA,0.7747085292025644
TNFRSF11B,0.7745946183335484
PCDHB3,0.7745349459826522
SUGCT,0.7742243367643904
AMOTL1,0.7737720894232023
ACE,0.7734008431096484
GAREM1,0.773389822631593
GAPT,0.7733198556040166
HNF4A,0.7732576658153114
FZD5,0.7732510707083082
FNDC4,0.773152961599975
FCGR1A,0.7730728945279335
FGF2,0.7730100554476711
TXNDC16,0.7730026002575259
KLF2,0.772954047308934
TPSAB1,0.7729168759160583
RPS6KA6,0.7725065334327099
CD14,0.772371571621437
PPP1R14A,0.7716389838589897
PTGFRN,0.771402931594964
WIPF3,0.7712580185829265
CDKN1C,0.7710698851042412
IER3,0.7708170541485773
SLC2A9,0.7708099835195235
MYO5B,0.770403247735445
PADI1,0.7703134956268036
F2RL1,0.7702494141102045
DMRTA1,0.7698329967716886
MYCT1,0.7697505281007713
ELOVL7,0.769628601757586
VANGL2,0.7695977280371824
CYP39A1,0.7695374118780165
SLC6A12,0.7695353978528665
CAPN12,0.7695212393674535
HEPH,0.7694865252324572
BCL2L10,0.7694580193620877
HLA-DQA1,0.7691963742323589
SPTLC3,0.7691170369167146
NEGR1,0.7690546758154123
INAVA,0.7688856561375337
TNFRSF9,0.7688190077324277
EFS,0.7687033838802277
TGFBR2,0.768506421104485
MCC,0.7684980381010775
PDE3A,0.7684209681593739
GPRASP1,0.7682370970974715
CPD,0.7680229338367814
CCN1,0.7678430288463893
GGT5,0.7677816036363421
KCTD14,0.7677587218153024
CLU,0.7673965684366557
CADM1,0.7671129925289328
GSTO2,0.7670093209517286
SPINT1,0.7657165694136037
ZNF692,0.7655991021136681
AKT3,0.7655529031172721
RASIP1,0.7654465528999808
ADCY8,0.765400673128283
AQP7,0.7652800297838862
CYYR1,0.7651137233343057
KSR1,0.7647992403358876
KCNMA1,0.76443615003734
SH3BP4,0.7643933225650512
PRKAA2,0.7643702718719361
CD84,0.7643480307775539
FBN1,0.7643140822740708
SIK1,0.7642410648540771
BAIAP2L1,0.7642336312741396
F2,0.7642132944355619
TNFSF10,0.7641015544827043
SHE,0.7639289761825045
ILDR1,0.7637832861290956
HSD11B1,0.7636505264015783
QPRT,0.7636235445074098
TIMD4,0.7635850535086233
SOWAHC,0.7635130178846965
C11orf54,0.7633457162072625
WLS,0.7631037135186549
GLOD5,0.7630699007052191
CDH6,0.7629486821624765
CLCN5,0.7628994965140787
TPSD1,0.7628834360258039
DDAH1,0.762745554990353
TGFBR3,0.7626903217755179
CXADR,0.7626808293994927
TNFRSF4,0.7626031822014347
STON1,0.7624342499595862
SPATA18,0.7622711018792803
C2orf72,0.7616442821292853
INSR,0.7616441437648573
NR4A2,0.7615563347871399
TNS1,0.7614479676901409
DBNDD1,0.7613773813435731
SLC25A27,0.7612780343265886
ITGBL1,0.7612270024173025
STRA8,0.7612227108784122
STON2,0.7610318048473772
ASPHD1,0.7608486119430551
PPARGC1A,0.7604168160197076
ITGA9,0.7603885529929748
NOX4,0.7600700170443546
EXOC3L2,0.7600571287111526
ABCC9,0.7597675381610425
TUBA4B,0.7595054901344581
NMB,0.7592629588537791
IER2,0.759100010910764
ACAT1,0.7589976592405927
TFCP2L1,0.7588039132451373
MPP6,0.7586344921302226
PTPN13,0.7586275118224166
MS4A4A,0.7584568942428187
RHEX,0.7583845550461064
ALOX5AP,0.7583112584701475
MYO7B,0.7581141903166762
KLHDC8A,0.7578525073250673
UPB1,0.7578066413681106
DAAM2,0.7578028010172773
KLF5,0.7577497296477524
COL5A3,0.7577462883648405
KLF6,0.7575539461905993
MPEG1,0.7574113957163116
ESM1,0.75729092269553
FABP3,0.7572220642474319
ARHGEF15,0.7571692270402295
CD52,0.7569345776590257
ADAMTS12,0.7567068225066433
RGS2,0.7565866528472451
TRIM55,0.7564930792721656
P2RY6,0.7564110311584638
TNFSF9,0.7561090241685209
PPFIBP1,0.7556389370480989
PLXDC1,0.7555676465990433
NECTIN3,0.7555217662583158
BCL2,0.7553053681036745
RNASE2,0.755294494334595
DPYSL3,0.754785111789106
EPHX2,0.7545731229305295
NES,0.7545270582022514
DTX4,0.7544256939146976
ITGA6,0.754305596218174
CCR1,0.7537972106362121
C1QB,0.7536855245736085
PCDH1,0.7533580568317948
PTPRG,0.7530901731652038
TLR8,0.7526460961928425
DPF3,0.7524087779486515
FBLN7,0.7524069913269131
SERPINE2,0.7521932118686188
PRKN,0.752177215540097
ADAMTS10,0.7519480518885242
PRSS35,0.7516499451250005
FAM81B,0.751445732102167
STC2,0.7511310164854006
SLC6A20,0.7509966821338588
SLC23A1,0.7507513718546064
ZFP36,0.7506683459763703
CYP27A1,0.7505306903502653
STK33,0.750376981229431
SCD,0.7503008772135287
P2RY8,0.7496765712375408
BEX4,0.7496269853259854
MT2A,0.7494508590750737
SAMD11,0.7492410801106099
GASK1B,0.7485721831234349
ME1,0.7484768805405286
KCNC3,0.7483005734440309
TBC1D14,0.7480010248448195
HAVCR2,0.7478152753740854
PLAAT1,0.7475703691318785
F2R,0.7475095623588439
DOC2B,0.747495988117906
ECM2,0.7474531368275672
FOSL1,0.7474216832801743
ST6GAL1,0.747200721956168
RETREG1,0.7470522354366214
TCEAL7,0.7469715775006476
TMEM100,0.7468443944231631
OSM,0.7467800715371706
IGFBP6,0.7466153064194172
VASH1,0.7465622252657411
FERMT1,0.7462375105899602
ECHDC3,0.7460814958301478
CFAP300,0.7459276718560185
PABPN1,0.7454337319905768
GPT,0.7452831241857036
CRYM,0.745278419232517
PCDH18,0.7450359159632294
PPP1R12B,0.7447822676507605
GPR155,0.7447357005588655
SOX18,0.7447000296082749
UGT8,0.7445138668404132
GIMAP8,0.744510707070229
CCL5,0.7444285378685711
FKBP10,0.7442878030021891
GDPD3,0.7441826265153093
LDB2,0.7441715109153257
SCARB1,0.7441505517281053
RNF152,0.7440707411500025
ALDH1B1,0.7439952696342056
ITGA2,0.7439828004172053
CD8B,0.7437528115500567
PAMR1,0.7432702610224924
LENG8,0.7427680062515591
SLC22A4,0.7426822272849294
SLC25A34,0.7426149211730202
SAMD9L,0.7423761406749021
PTGIR,0.7422170084340356
LAMA4,0.7419059168303894
LRRC17,0.7414989572569564
ACER2,0.7414364782558387
CCR5,0.741246205370663
PDE1A,0.7411303632282991
PYCR1,0.7410886059512496
ARHGEF37,0.7407142695302316
SH2D2A,0.7400096115430532
ALDH3A2,0.7398935089424166
LILRB5,0.7394160934010287
SLC40A1,0.7392601142523576
LGR4,0.7391579165609494
TCF4,0.7388634744520828
MAMDC4,0.7388616750024748
IRS1,0.7388127201778967
HSPA12B,0.7386338277628708
SIGLEC1,0.7385516366720886
ERG,0.7385201429082313
LRRK2,0.7384614032752399
ABAT,0.7383625616801557
FAM193B,0.7380584609370731
HOXD10,0.7379933757105275
CLIC4,0.7379073732056529
SLC16A2,0.737794660195255
MMP19,0.7377022596964933
ITGA8,0.737530477113181
SH3BGRL2,0.7370397715787647
TMEM204,0.7369691015313844
LRP6,0.7368381129431523
PRRG4,0.7367198182993535
MSRB3,0.7367084109366164
CXCL2,0.7364271746634503
ST6GALNAC3,0.7364006437448549
HGD,0.7362973290684174
SMLR1,0.7361771833636463
SFRP1,0.7361489874628299
LOXL1,0.7361452894868332
ACLY,0.7359762848997127
SLCO4A1,0.735888903623819
CPM,0.7356765467377886
ARHGAP42,0.735502949055225
SGMS2,0.7354619643983811
KDF1,0.7354420170468212
AQP9,0.7353232966568481
DACH1,0.7347894978820473
MDFI,0.7345399432034525
ZNF770,0.7343982103357138
SALL1,0.7342302023454863
ITGB3,0.7338219485526571
TMEM200A,0.7338101659515308
KDELR3,0.7337612992061748
SLIT2,0.7334038279149254
FOLH1,0.7332829271634909
GPR153,0.7328354533335406
HTR6,0.7326328905192683
TGM2,0.7325403296648156
SLC44A3,0.7323783583560743
NOS3,0.7319611980549143
TSPAN13,0.7318038175800936
P2RY10,0.731677997719901
COL23A1,0.7315435104612522
SLC37A2,0.7315299399650206
PAQR5,0.7313751240440718
MMP11,0.7313707659965303
RHBDL1,0.7313406047748348
SIRPG,0.731204416682331
S100A14,0.7311606788839673
TSKU,0.7309224436308526
CLEC7A,0.7309195747581287
CD3D,0.7309099273450261
ALDOC,0.7308529300976403
TIE1,0.7307618413645356
TNFRSF25,0.7306610433279825
DHCR24,0.730660881886962
XAF1,0.730600222675289
CEACAM1,0.7305731041035526
SVEP1,0.7305665095676706
DDX60,0.7304063255677882
ZDHHC2,0.7301957692850753
SNAI2,0.7301156795120836
PLCB1,0.7299452543094431
KBTBD11,0.7294454349699233
ASAP2,0.7291978704032589
TFRC,0.7291712195979958
FAT1,0.7288499061172331
CHST13,0.7284151474895362
PIK3R3,0.728293105053134
KCNE4,0.7281522400204157
P3H2,0.7281025322874832
SLC39A14,0.7280975747978271
CCNG1,0.728033679426499
B3GNT4,0.7280123809365606
PCDHB4,0.7279821758587457
FAP,0.7278605878217265
MYO9A,0.7276002726423596
SLC7A7,0.7274483494708548
SNCG,0.7271521885561532
MT1H,0.7270726193875412
ANPEP,0.7270628621246633
EPHB4,0.726507331307281
SLC39A8,0.726345068799918
MFGE8,0.7260790369561354
ARL4D,0.7259719172930703
PTPRN2,0.7259070926825206
JAM2,0.7258262712805106
ESAM,0.7255163882747029
GPR176,0.7255033305383227
FLT4,0.7252880762848353
PLVAP,0.7248934447655628
DNASE1L3,0.7246997971395341
CNOT1,0.7246122050970634
ELOVL2,0.72438169719747
C1QC,0.7243372529215009
KCND3,0.7243104874355824
CCR4,0.7242958171650211
PTPN14,0.7240485701868704
KCNJ5,0.7240358593859715
ITGB8,0.7238240029831537
HNF1A,0.7237208867378166
TACC1,0.723532130018862
TIMP4,0.7234969570947176
PC,0.723459550827295
ARHGEF16,0.7233595576440992
UBXN10,0.7232611432234344
ARFGEF3,0.7231955469499782
KCTD12,0.723143644118525
MXRA7,0.723022541152794
DLC1,0.7230028399521489
PADI2,0.7227837248447311
SLAMF6,0.7226103463347253
KCNF1,0.7224374565353096
ADAMTS5,0.7223946622154496
LBHD2,0.7222330051496404
BMP8B,0.7219684127925787
THY1,0.7219307641558546
LCAT,0.721924729737363
C1QA,0.7218967249311827
ARID5B,0.7217550401319341
SPRING1,0.7216217898737067
PAPSS2,0.7216157834197547
THBD,0.7215983117688376
FAM107A,0.7215660594692839
FHL2,0.7214461584382628
MAPK8IP1,0.7214146735922937
PDZD3,0.7213721405005276
FOXN3,0.7212955621125086
GLT8D2,0.7212394731510177
FNIP2,0.7212065964945458
JPH2,0.721117853055758
DPYS,0.7210544259591369
ZNF853,0.7207833461766189
AJAP1,0.7207491753562425
PI3,0.7206634980029047
SGK1,0.7206119755116971
CCL3,0.7205219327524715
IL2RG,0.7205175271852475
TLR3,0.7204658985442078
EBF2,0.719967180009867
VSIG2,0.719911953962836
C4B,0.7197084098771809
SH3RF2,0.7195920404849476
DOCK2,0.7195757538539431
MET,0.7191239464454657
TREM2,0.7190829101501199
RTP4,0.7189632034494924
MMP28,0.7188089574431338
DLL4,0.7187309943917537
ELFN2,0.7187244515518295
HIPK2,0.7186923053021923
TMEM30B,0.7184073832575701
RASSF2,0.7181269518216151
ANOS1,0.7180903437953967
SLC2A3,0.718002933742401
TFPI,0.717578693577229
NRIP2,0.7174476516073005
EBF1,0.7174036186688637
CSRNP1,0.7170893935928975
S100A12,0.7170423525160692
SLC9A3R2,0.7168669221185455
TRIM15,0.716842084906113
ABHD2,0.7167725949065256
MAP2,0.7164382297044951
SPTBN1,0.7163772620274509
SORT1,0.7163013381350716
NRP2,0.7162479933806947
FST,0.7162337041758167
BICDL1,0.7161475857920463
AFAP1L1,0.7160156407166736
PKIA,0.7159782764402163
C11orf96,0.7159611659147398
AKR1C2,0.7156667924925981
LRRC10B,0.7155782171132663
CLEC11A,0.7155532069005299
L2HGDH,0.7154136245299061
NETO2,0.7153118979339128
OLFML3,0.7152973182208147
BOC,0.7152421554835953
CFD,0.7150243143801749
DCLK1,0.7150047109904301
BATF,0.7148612190233021
C8orf88,0.71449744184729
NR1D1,0.7144773891106198
CFAP126,0.7144457185229847
KCNIP3,0.7144114706782833
TRIM10,0.7143025287918099
SLC29A4,0.7141652122653985
GBP1,0.7141172970488672
PTCHD4,0.7140954319729862
SMIM10L2A,0.7140794834688933
LOXL2,0.7140224747192416
SLC49A3,0.7139992712612719
TENM1,0.7139024824712439
RASAL1,0.713747052220965
TMEM132E,0.7136685340575748
PGBD5,0.7136257646677753
COL4A4,0.7134038587438898
PERM1,0.71339106224331
ARGLU1,0.7133781758014424
GCAT,0.7132998958768297
EFNB2,0.7131115799619803
H2AC6,0.7127424460967573
RAPGEF5,0.7127354507587489
APOL4,0.7127018003474279
HUNK,0.7124973632083278
TBX2,0.7123986165809666
SH3BP5,0.7123023533412853
GEM,0.711937994287803
CRYBG3,0.7118336038075674
PAPLN,0.7117743906715965
ABCB4,0.7116349153046995
TBX15,0.7115060635235437
LY96,0.7114365273249854
GDF15,0.7109900613322289
EGFLAM,0.7109226470288665
EFHC2,0.710869549951632
MUC3A,0.7108135071073245
PLCL1,0.7106645646304437
CD163L1,0.7105941965460776
BACE2,0.7105479064271263
RGS7BP,0.7104961104679859
CENATAC,0.7103917952937322
HECW2,0.710379441956082
MTMR11,0.7100473645024223
SLC24A3,0.7100264443378586
MYH10,0.7099374582482643
CSF1R,0.7099219022427281
SOX7,0.7098409668194634
GUCY1A1,0.7098221514475824
FCGR2B,0.709819249129205
NPY1R,0.7097077135937289
NRIP1,0.709555395811595
H1-2,0.7094375174658909
ATP6V1A,0.7094121352138885
SLC12A2,0.7093579953622982
COL8A1,0.7093502314489708
SLC16A13,0.7093077180205927
ZNF727,0.7091686874490847
SLC22A17,0.7089658115670328
PLEK,0.708837147209282
SLC17A9,0.7088220568030472
INPP4B,0.7086754202368515
FAM43A,0.7086316580042791
SERPINA5,0.708432604951343
KLF7,0.7080726062582299
CD300A,0.7080415234416133
PTPRF,0.7079014315462269
BTBD19,0.7078539683199612
SIGLEC14,0.7077090055050017
TMEM47,0.7076786551809162
MST1,0.70765069983252
KCNJ8,0.7075498407886682
NXPH4,0.7075049406955558
GABRD,0.707455337815321
SKAP1,0.7074155454956665
SLC14A1,0.7073733062352485
COL4A5,0.7070334033403216
ENPP3,0.7069828740602109
AQP4,0.706950559761427
RASL12,0.7069295225188474
CYP7B1,0.7068922943506015
NOG,0.7064241269968594
UBE2QL1,0.7064231371457248
RALGAPA2,0.7063931592955859
PPP1R3C,0.7063800757081751
ZSWIM5,0.7063649015914919
AMOTL2,0.706326642845462
NRBP2,0.7061490962750909
LOXL4,0.7059443822057285
TSPYL5,0.7059196000917294
TMEM233,0.7058994286621689
KLHL6,0.7058608477906987
HILPDA,0.7054558180079127
CAT,0.7052567344388674
WSCD1,0.7051675787435179
SMKR1,0.7051628364896084
GIMAP6,0.7051618118385603
EVC,0.7051348288565267
HNF1B,0.7050959645114183
SAMD5,0.7050277753088281
SIT1,0.7047959450964028
RGS16,0.7047837506583385
RGS9,0.7046934942202361
CLMN,0.7046906463522027
CTSW,0.7046745531667331
FAXDC2,0.7045304813454489
AFF4,0.7043823455409388
THBS1,0.7041899820128741
MATN2,0.7039313546970463
GRAMD4,0.7039011078932766
RHOB,0.7038418907182589
SGSM1,0.7035585304002097
CHDH,0.7034105545349636
H3C6,0.7031638697058045
ZEB1,0.7031376116235935
VAV1,0.7029650081010512
GOLM1,0.7028514261529244
APCDD1,0.7023926106501155
SLC4A7,0.7022625279777919
BAIAP2L2,0.7022494872323559
ADRA2B,0.7019645395098939
FGD2,0.7018191829798925
GUCY1A2,0.7017958731718004
ZDHHC11B,0.7015571239945427
EGFL7,0.7014793738775378
HKDC1,0.7014552116864872
ILDR2,0.7013235530627826
CRY2,0.7013151877046795
PLEKHG1,0.7013086662268955
SYCE1L,0.7012858320500852
ACOT4,0.7012060642332294
LILRB4,0.7010181689805939
EME2,0.7008418367289921
DYSF,0.7006173222666474
LZTS3,0.7005054161324464
FOXP3,0.7001337453333758
CTSK,0.7000571251616479
TPBG,0.6996699273198805
CCN5,0.6994883115261341
NDST1,0.6993291233127321
H4C9,0.6993241354107478
KCNN1,0.699244295286403
NOXA1,0.6991166247104919
SHROOM4,0.6990430224485156
SOX17,0.698907789235645
IRAG1,0.6988125373352094
LAYN,0.6987703501149571
TFEC,0.6987637857899385
MAP1B,0.6986122648437192
CCL28,0.6985547135955095
MYO15B,0.6985324820707497
BEX1,0.6984745484160505
MKI67,0.6984378615360312
CISH,0.6983665082734567
RAPGEF2,0.6983320190293791
PLA1A,0.6981170297899117
DPY19L2,0.6980910116873984
CEBPA,0.6979426185341462
MYO10,0.6978494738476209
LTB,0.6977498741866279
PROC,0.6975300102366072
NNMT,0.69726783135029
TBX3,0.6970188292465824
TNFRSF18,0.6969111273251078
ADAMTSL2,0.6967792757152576
TTC39A,0.6967738763526254
GALNT18,0.6966688775658101
GALNT16,0.6964831458746112
NEURL1B,0.6964303780044476
TLN2,0.6963957387089672
PTPRU,0.696375478003695
CPED1,0.69615351147216
EFHD1,0.6961315502502057
SCNN1D,0.6960223105082651
MCAM,0.6958534208351672
UNC119B,0.6958010439317759
SPAG5,0.6957946839477591
ITPR3,0.6957696173588523
ACADSB,0.6957103773251836
CCR7,0.695701799134429
LTBP1,0.6956874177160062
CCDC160,0.6956015752942653
RARB,0.6954154504246302
TMEM245,0.6951582931395182
NYNRIN,0.695116720861372
RGCC,0.6950182714576041
MNS1,0.6946212986218989
RAMP2,0.6945050485738822
ROR1,0.6945000459163237
ACHE,0.6942718742365463
ACAA2,0.694239989232929
NBL1,0.6941660864903954
CD53,0.694069668730914
DCHS1,0.6939749722002917
LPAR5,0.6939645078104877
ZNF354C,0.6938936958577784
TOP2A,0.6938859658507797
THSD7A,0.6938349604349185
NME5,0.6937000172538883
OXCT1,0.6936573425207344
SOX6,0.6933590654307096
FGG,0.6930494891393147
ACSM5,0.6929935238850797
CERS6,0.6929824980077002
GPR183,0.692879125884712
IRF8,0.692869500958051
LGALS2,0.6928428237434696
PTGER2,0.692820434443175
TNFSF13,0.6927182902048021
ABTB2,0.6925711273511963
S100A2,0.6924539471101108
CKMT2,0.6923499677298403
EOMES,0.6923415968736357
ETV1,0.6922039032803755
GIPC3,0.6921530501892712
BASP1,0.6920952061683168
CRYBG1,0.6920701502518742
KLHL32,0.6918837850571113
FBXO27,0.6912325548105827
DDR2,0.6910607302453231
PTPRM,0.6910485173757417
PAQR6,0.6909746341343037
DUSP1,0.690847465611462
ADM2,0.690834837098814
NUAK2,0.6907095304516657
GAMT,0.6906572278697167
STMN3,0.6906534837043932
LAMA2,0.6905869149265247
CXCR6,0.6904358027293123
S100A8,0.6903286584768082
TMEM45B,0.6898513715338758
PDZD8,0.689743708798261
SDC1,0.6896002229115759
ABRAXAS1,0.6894507779973988
ZMAT1,0.6892720373646313
KNDC1,0.6891933596362021
SCN4A,0.6889171109171832
GALC,0.6889042866829156
CD109,0.6886859777746084
SPRY1,0.6886168799720496
COX7A1,0.6884379908615097
PLA2G4A,0.6884155657401143
TNFRSF10D,0.6883415949520124
COL4A2,0.6879773350478109
PTGER4,0.6879091890587348
PLEKHG4,0.6879011256052854
ENPP4,0.6878882896649392
MN1,0.6878798643636794
KLF13,0.6876030665621595
EGLN1,0.6875851940286246
ETS1,0.6874609207508193
CTLA4,0.6874517896897028
SERTAD4,0.6873458002227992
RUNX3,0.6872113628701904
BCAT1,0.6866779688559528
ACO2,0.6865221909477643
HES1,0.6864659401143323
RUNX1,0.6863633831393194
SNX30,0.6862640858520672
DIPK2B,0.6862491082867272
COL8A2,0.6861354609947998
HTRA3,0.6860859215097928
RPL39L,0.686043930389904
TPRN,0.6858858144427717
PDLIM4,0.6856967345904532
IGSF21,0.6856813234123835
DENND2A,0.6852534845755249
UGT1A1,0.6851371776045325
SLC7A8,0.6849642584572515
CDC42BPB,0.6848162187650653
CPNE5,0.6847818300380679
SPINK5,0.6847544814840661
H2BC4,0.6846955373940431
ARHGEF28,0.6846652649729172
VEPH1,0.6846543117889587
FAM160A1,0.6845317796351797
XCL2,0.6845199885025657
GSTM3,0.6844241363582166
TM4SF1,0.6841946055843602
MAFB,0.6841761559743587
GNLY,0.6840358821881187
ZIK1,0.6839142758945007
IL22RA1,0.6835898313343871
SPAG9,0.6835874893653155
LPIN3,0.6835820023021801
ROBO1,0.683454964233595
SPRY2,0.6833520925946948
CD86,0.6833288997407232
ADD3,0.6831975595239461
CYP26B1,0.6830481599339677
STARD8,0.683022016883406
CD2,0.6829698767874355
FCHO1,0.6828188323710607
AGER,0.6827896290898132
DSC2,0.6827428492311824
NXN,0.6826998129251316
TBC1D3L,0.6825282934367074
VSTM4,0.6824278433541386
SCRN1,0.6824238579621564
CD5,0.6823047450558946
NCKAP1L,0.6822955339550041
NOVA1,0.6822002662670479
CTTNBP2,0.6821076323220341
GADD45A,0.681962372282495
RAPGEF4,0.6818614834642069
TM6SF2,0.6814882761379568
ACADM,0.681336950134944
KCNJ2,0.6811354224064816
CHST15,0.6809288484217957
AMY2B,0.6808072972764221
ARHGAP30,0.6807931353343464
TLCD4,0.6807839148847936
PCOLCE,0.680724237526106
ABCA12,0.6806795565060783
EGFR,0.6806740199192509
GZMA,0.6804277271407129
COL27A1,0.6799968545883237
MAP9,0.6799869280992938
PRSS16,0.6794772735609902
FUOM,0.6791531789306777
ARHGAP33,0.6789332554458112
MRNIP,0.678923232371984
ITGAX,0.6788460835368029
SGPP2,0.6786875290927545
FOXC1,0.6785818515519582
PMEPA1,0.6785358881271844
ENOSF1,0.678210926557302
SH3YL1,0.6780834706493737
S100A9,0.6780230991645286
GRAMD1C,0.677901227976375
AHNAK,0.6778682884278275
SNX29,0.6778121403338622
PNPLA7,0.6776259292683688
HTRA4,0.6775695941458877
VWA1,0.6774467364604924
SESN3,0.6774181425205974
PATJ,0.6771492178282337
FZD7,0.6771170829894184
NECAB1,0.6768453091642574
TMEM178A,0.6768077948729472
APBB3,0.6764731240658803
COL6A2,0.6762973228534612
SPATS2L,0.6760866564080263
ITGA7,0.6758852206809833
ARL10,0.675802603957147
SOD3,0.6757840987786272
CTSE,0.6757769376251266
SEMA3D,0.6753441874977656
OAS2,0.6752688575248227
TRO,0.6752218566566284
CD3G,0.6751834525236395
TUSC3,0.6751379205576233
PKP4,0.6750865527231227
RGL3,0.6750724099067384
EGF,0.6746857182889621
C3AR1,0.674654184091728
DLX5,0.6745100315852803
RIDA,0.6744560139268465
