feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
chr7p,STATE_A,STATE_D,17,24,0.0126,0.05401598,0.03874628,0.10792368,-0.44117647,-0.76470588,-0.10294118,0.01786419,0.07319395
chr7p,STATE_B,STATE_C,14,14,0.12954776,0.04138718,0.14902973,0.08891672,0.29591837,-0.13265306,0.69387755,0.19036203,0.57108609
chr7p,STATE_B,STATE_D,14,24,0.12954776,0.05401598,0.14902973,0.10792368,0.17261905,-0.20252976,0.51800595,0.38844036,0.77688072
chr7p,STATE_C,STATE_D,14,24,0.04138718,0.05401598,0.08891672,0.10792368,-0.08928571,-0.48214286,0.29761905,0.66081373,0.77688072
chr7q,STATE_A,STATE_B,17,14,0.0126,0.16466687,0.038646,0.19679919,-0.68067227,-0.93277311,-0.35294118,0.00139645,0.0083787
chr7q,STATE_A,STATE_C,17,14,0.0126,0.03617687,0.038646,0.08177207,-0.44537815,-0.81512605,-0.05861345,0.03716508,0.14866032
chr7q,STATE_A,STATE_D,17,24,0.0126,0.05418434,0.038646,0.10677174,-0.44607843,-0.75980392,-0.10294118,0.01662563,0.08312815
chr7q,STATE_B,STATE_C,14,14,0.16466687,0.03617687,0.19679919,0.08177207,0.40816327,-0.01020408,0.76530612,0.06953415,0.20860245
chr7q,STATE_B,STATE_D,14,24,0.16466687,0.05418434,0.19679919,0.10677174,0.26785714,-0.10729167,0.625,0.17809902,0.35619804
chr7q,STATE_C,STATE_D,14,24,0.03617687,0.05418434,0.08177207,0.10677174,-0.13690476,-0.51205357,0.26190476,0.49594681,0.49594681
chr9p,STATE_A,STATE_B,17,14,0.0127,0.02410615,0.01446132,0.01121983,-0.1092437,-0.57142857,0.36134454,0.6197691,0.62139828
chr9p,STATE_A,STATE_C,17,14,0.0127,-0.05982057,0.01446132,-0.09263311,0.32773109,-0.14285714,0.75630252,0.12645617,0.37936851
chr9p,STATE_A,STATE_D,17,24,0.0127,-0.07164619,0.01446132,-0.15272627,0.52941176,0.21568627,0.81372549,0.00444461,0.02666766
chr9p,STATE_B,STATE_C,14,14,0.02410615,-0.05982057,0.01121983,-0.09263311,0.3877551,-0.05102041,0.74489796,0.08488165,0.3395266
chr9p,STATE_B,STATE_D,14,24,0.02410615,-0.07164619,0.01121983,-0.15272627,0.53869048,0.20833333,0.81845238,0.00645604,0.0322802
chr9p,STATE_C,STATE_D,14,24,-0.05982057,-0.07164619,-0.09263311,-0.15272627,0.20238095,-0.17872024,0.58333333,0.31069914,0.62139828
chr9q,STATE_A,STATE_B,17,14,0.012,0.03966317,0.01067008,0.03466966,-0.29411765,-0.71428571,0.17668067,0.17085858,0.34171716
chr9q,STATE_A,STATE_C,17,14,0.012,-0.0091926,0.01067008,-0.08952755,0.36134454,-0.07563025,0.76470588,0.0916026,0.2748078
chr9q,STATE_A,STATE_D,17,24,0.012,-0.11053999,0.01067008,-0.16110144,0.56372549,0.24509804,0.83333333,0.00244561,0.01222805
chr9q,STATE_B,STATE_C,14,14,0.03966317,-0.0091926,0.03466966,-0.08952755,0.56122449,0.17346939,0.86734694,0.01227465,0.0490986
chr9q,STATE_B,STATE_D,14,24,0.03966317,-0.11053999,0.03466966,-0.16110144,0.62797619,0.30952381,0.86904762,0.0014849,0.0089094
chr9q,STATE_C,STATE_D,14,24,-0.0091926,-0.11053999,-0.08952755,-0.16110144,0.23809524,-0.12514881,0.5952381,0.23196032,0.34171716
chr12p,STATE_A,STATE_B,17,14,0.0121,0.0768199,0.01240533,0.12675139,-0.75630252,-1.0,-0.45378151,0.0003814,0.001907
chr12p,STATE_A,STATE_C,17,14,0.0121,0.0352,0.01240533,0.04909537,-0.53781513,-0.88235294,-0.12605042,0.01171608,0.04686432
chr12p,STATE_A,STATE_D,17,24,0.0121,0.06381506,0.01240533,0.09672086,-0.69607843,-0.93137255,-0.41176471,0.00018076,0.00108456
chr12p,STATE_B,STATE_C,14,14,0.0768199,0.0352,0.12675139,0.04909537,0.41836735,-0.01020408,0.76530612,0.06276098,0.18828294
chr12p,STATE_B,STATE_D,14,24,0.0768199,0.06381506,0.12675139,0.09672086,0.125,-0.26190476,0.48229167,0.53502197,0.53502197
chr12p,STATE_C,STATE_D,14,24,0.0352,0.06381506,0.04909537,0.09672086,-0.32142857,-0.64895833,0.02991071,0.10545078,0.21090156
chr12q,STATE_A,STATE_B,17,14,0.01742856,0.07549594,0.02571218,0.12085285,-0.65546218,-0.94117647,-0.31932773,0.00209586,0.0104793
chr12q,STATE_A,STATE_C,17,14,0.01742856,0.03496892,0.02571218,0.04959423,-0.43697479,-0.80672269,-0.01680672,0.04092868,0.16371472
chr12q,STATE_A,STATE_D,17,24,0.01742856,0.06493222,0.02571218,0.09754562,-0.6127451,-0.88235294,-0.29889706,0.00098555,0.0059133
chr12q,STATE_B,STATE_C,14,14,0.07549594,0.03496892,0.12085285,0.04959423,0.3877551,-0.03061224,0.74489796,0.08488165,0.21532059
chr12q,STATE_B,STATE_D,14,24,0.07549594,0.06493222,0.12085285,0.09754562,0.07142857,-0.31547619,0.440625,0.7278358,0.7278358
chr12q,STATE_C,STATE_D,14,24,0.03496892,0.06493222,0.04959423,0.09754562,-0.35714286,-0.69047619,-0.01190476,0.07177353,0.21532059
chr14q,STATE_A,STATE_B,17,14,0.0017,-0.00159089,-0.09656577,-0.05522585,-0.10084034,-0.52121849,0.35294118,0.6480424,0.6480424
chr14q,STATE_A,STATE_C,17,14,0.0017,-0.29325702,-0.09656577,-0.29424139,0.67226891,0.30231092,0.96638655,0.00160119,0.00960714
chr14q,STATE_A,STATE_D,17,24,0.0017,-0.11743455,-0.09656577,-0.17974597,0.2254902,-0.14705882,0.58823529,0.22856728,0.45713456
chr14q,STATE_B,STATE_C,14,14,-0.00159089,-0.29325702,-0.05522585,-0.29424139,0.64285714,0.26530612,0.91862245,0.00408232,0.0204116
chr14q,STATE_B,STATE_D,14,24,-0.00159089,-0.11743455,-0.05522585,-0.17974597,0.32738095,-0.07142857,0.67872024,0.09909745,0.29729235
chr14q,STATE_C,STATE_D,14,24,-0.29325702,-0.11743455,-0.29424139,-0.17974597,-0.36309524,-0.66071429,-0.0297619,0.06712842,0.26851368
chr16p,STATE_A,STATE_B,17,14,0.01364299,0.0405,0.01833272,0.0390369,-0.29411765,-0.69747899,0.13445378,0.17085858,0.51257574
chr16p,STATE_A,STATE_C,17,14,0.01364299,0.0309,0.01833272,0.04454108,-0.46218487,-0.79012605,-0.06722689,0.03051547,0.15257735
chr16p,STATE_A,STATE_D,17,24,0.01364299,0.0703,0.01833272,0.09502394,-0.66176471,-0.89215686,-0.38223039,0.00037192,0.00223152
chr16p,STATE_B,STATE_C,14,14,0.0405,0.0309,0.0390369,0.04454108,0.08163265,-0.34719388,0.51020408,0.73038939,0.73038939
chr16p,STATE_B,STATE_D,14,24,0.0405,0.0703,0.0390369,0.09502394,-0.23214286,-0.625,0.17857143,0.24399349,0.51257574
chr16p,STATE_C,STATE_D,14,24,0.0309,0.0703,0.04454108,0.09502394,-0.38095238,-0.7203869,-0.01785714,0.05465643,0.21862572
chr20p,STATE_A,STATE_B,17,14,0.0094,0.06168492,-0.0008567,0.12891802,-0.63865546,-0.91596639,-0.27731092,0.00272459,0.01634754
chr20p,STATE_A,STATE_C,17,14,0.0094,0.02827642,-0.0008567,0.00965266,-0.1512605,-0.54642857,0.28571429,0.48723161,0.97446322
chr20p,STATE_A,STATE_D,17,24,0.0094,0.07110189,-0.0008567,0.09505333,-0.55392157,-0.81862745,-0.24497549,0.00290899,0.01634754
chr20p,STATE_B,STATE_C,14,14,0.06168492,0.02827642,0.12891802,0.00965266,0.46938776,0.06122449,0.79591837,0.03656219,0.11295608
chr20p,STATE_B,STATE_D,14,24,0.06168492,0.07110189,0.12891802,0.09505333,0.06547619,-0.33348214,0.44047619,0.75067879,0.97446322
chr20p,STATE_C,STATE_D,14,24,0.02827642,0.07110189,0.00965266,0.09505333,-0.43452381,-0.75,-0.07723214,0.02823902,0.11295608
chr20q,STATE_A,STATE_B,17,14,0.0136,0.06758899,0.01786955,0.11700108,-0.62184874,-0.92436975,-0.2605042,0.00352489,0.01762445
chr20q,STATE_A,STATE_C,17,14,0.0136,0.03685,0.01786955,0.07801648,-0.54621849,-0.8487395,-0.16785714,0.01045112,0.04180448
chr20q,STATE_A,STATE_D,17,24,0.0136,0.0743,0.01786955,0.09652896,-0.56372549,-0.82843137,-0.25477941,0.00244454,0.01466724
chr20q,STATE_B,STATE_C,14,14,0.06758899,0.03685,0.11700108,0.07801648,0.19387755,-0.2244898,0.62244898,0.39530725,1.0
chr20q,STATE_B,STATE_D,14,24,0.06758899,0.0743,0.11700108,0.09652896,0.02380952,-0.375,0.39880952,0.91564994,1.0
chr20q,STATE_C,STATE_D,14,24,0.03685,0.0743,0.07801648,0.09652896,-0.13690476,-0.51190476,0.2202381,0.49594681,1.0
locus::VHL,STATE_A,STATE_B,17,14,-0.4106,-0.1489,-0.43920588,-0.11503571,-0.74789916,-1.0,-0.42857143,0.00044318,0.00253656
locus::VHL,STATE_A,STATE_C,17,14,-0.4106,-0.3077,-0.43920588,-0.29288571,-0.61344538,-0.90756303,-0.24369748,0.00400421,0.01601684
locus::VHL,STATE_A,STATE_D,17,24,-0.4106,-0.42905,-0.43920588,-0.4271,-0.1127451,-0.48529412,0.24509804,0.55156734,0.55156734
locus::VHL,STATE_B,STATE_C,14,14,-0.1489,-0.3077,-0.11503571,-0.29288571,0.45918367,0.05102041,0.79591837,0.04088723,0.08177446
locus::VHL,STATE_B,STATE_D,14,24,-0.1489,-0.42905,-0.11503571,-0.4271,0.69642857,0.38080357,0.93452381,0.00042276,0.00253656
locus::VHL,STATE_C,STATE_D,14,24,-0.3077,-0.42905,-0.29288571,-0.4271,0.45238095,0.10119048,0.75595238,0.02232843,0.06698529
locus::SETD2,STATE_A,STATE_B,17,14,-0.3967,-0.21515,-0.43804706,-0.13273571,-0.74789916,-1.0,-0.42857143,0.00044318,0.00265908
locus::SETD2,STATE_A,STATE_C,17,14,-0.3967,-0.32638383,-0.43804706,-0.33227626,-0.52941176,-0.8487395,-0.14285714,0.01310555,0.0524222
locus::SETD2,STATE_A,STATE_D,17,24,-0.3967,-0.41725,-0.43804706,-0.42109716,-0.12254902,-0.46090686,0.23039216,0.51676588,0.51676588
locus::SETD2,STATE_B,STATE_C,14,14,-0.21515,-0.32638383,-0.13273571,-0.33227626,0.46938776,0.07142857,0.81632653,0.03656219,0.10968657
locus::SETD2,STATE_B,STATE_D,14,24,-0.21515,-0.41725,-0.13273571,-0.42109716,0.66071429,0.33333333,0.91666667,0.00082615,0.00413075
locus::SETD2,STATE_C,STATE_D,14,24,-0.32638383,-0.41725,-0.33227626,-0.42109716,0.33333333,-0.02395833,0.66681548,0.09305339,0.18610678
locus::PBRM1,STATE_A,STATE_B,17,14,-0.3967,-0.21515,-0.43816471,-0.13288571,-0.74789916,-1.0,-0.43697479,0.00044318,0.00265908
locus::PBRM1,STATE_A,STATE_C,17,14,-0.3967,-0.31295,-0.43816471,-0.32983571,-0.52941176,-0.86554622,-0.1512605,0.01310555,0.0524222
locus::PBRM1,STATE_A,STATE_D,17,24,-0.3967,-0.41725,-0.43816471,-0.424425,-0.11764706,-0.47561275,0.25,0.53402344,0.53402344
locus::PBRM1,STATE_B,STATE_C,14,14,-0.21515,-0.31295,-0.13288571,-0.32983571,0.44897959,0.03061224,0.80612245,0.04563822,0.13691466
locus::PBRM1,STATE_B,STATE_D,14,24,-0.21515,-0.41725,-0.13288571,-0.424425,0.66666667,0.35104167,0.91071429,0.00074046,0.0037023
locus::PBRM1,STATE_C,STATE_D,14,24,-0.31295,-0.41725,-0.32983571,-0.424425,0.33333333,-0.01785714,0.67261905,0.09305339,0.18610678
locus::BAP1,STATE_A,STATE_B,17,14,-0.3967,-0.21515,-0.43816471,-0.13288571,-0.74789916,-1.0,-0.41176471,0.00044318,0.00265908
locus::BAP1,STATE_A,STATE_C,17,14,-0.3967,-0.31295,-0.43816471,-0.32983571,-0.52941176,-0.85714286,-0.12605042,0.01310555,0.0524222
locus::BAP1,STATE_A,STATE_D,17,24,-0.3967,-0.41725,-0.43816471,-0.424425,-0.11764706,-0.47561275,0.25,0.53402344,0.53402344
locus::BAP1,STATE_B,STATE_C,14,14,-0.21515,-0.31295,-0.13288571,-0.32983571,0.44897959,0.01020408,0.79591837,0.04563822,0.13691466
locus::BAP1,STATE_B,STATE_D,14,24,-0.21515,-0.41725,-0.13288571,-0.424425,0.66666667,0.33928571,0.91666667,0.00074046,0.0037023
locus::BAP1,STATE_C,STATE_D,14,24,-0.31295,-0.41725,-0.32983571,-0.424425,0.33333333,-0.04166667,0.67857143,0.09305339,0.18610678
locus::JAK2,STATE_A,STATE_B,17,14,0.0127,0.03905,0.04025882,0.05910714,-0.19327731,-0.62184874,0.25210084,0.37179307,0.66567226
locus::JAK2,STATE_A,STATE_C,17,14,0.0127,-0.04115,0.04025882,-0.10402143,0.34453782,-0.12605042,0.73109244,0.10791942,0.32375826
locus::JAK2,STATE_A,STATE_D,17,24,0.0127,-0.0692,0.04025882,-0.15204167,0.55392157,0.25490196,0.80882353,0.00291022,0.01485384
locus::JAK2,STATE_B,STATE_C,14,14,0.03905,-0.04115,0.05910714,-0.10402143,0.46938776,0.07142857,0.79591837,0.03656219,0.14624876
locus::JAK2,STATE_B,STATE_D,14,24,0.03905,-0.0692,0.05910714,-0.15204167,0.59821429,0.29761905,0.85714286,0.00247564,0.01485384
locus::JAK2,STATE_C,STATE_D,14,24,-0.04115,-0.0692,-0.10402143,-0.15204167,0.19345238,-0.20238095,0.55952381,0.33283613,0.66567226
locus::CDKN2A,STATE_A,STATE_B,17,14,0.0121,0.0241,0.01462353,-0.05292143,-0.12605042,-0.56323529,0.34453782,0.56490854,1.0
locus::CDKN2A,STATE_A,STATE_C,17,14,0.0121,-0.07545,0.01462353,-0.15259286,0.35294118,-0.11764706,0.75630252,0.09949441,0.29848323
locus::CDKN2A,STATE_A,STATE_D,17,24,0.0121,-0.1077,0.01462353,-0.1653625,0.55882353,0.25477941,0.83333333,0.00266869,0.01601214
locus::CDKN2A,STATE_B,STATE_C,14,14,0.0241,-0.07545,-0.05292143,-0.15259286,0.40816327,-0.01020408,0.77576531,0.06953415,0.2781366
locus::CDKN2A,STATE_B,STATE_D,14,24,0.0241,-0.1077,-0.05292143,-0.1653625,0.48511905,0.11004464,0.80357143,0.0142339,0.0711695
locus::CDKN2A,STATE_C,STATE_D,14,24,-0.07545,-0.1077,-0.15259286,-0.1653625,0.13095238,-0.2797619,0.5,0.51529208,1.0
fga,STATE_A,STATE_B,17,14,0.07639483,0.14646365,0.09266265,0.26260137,-0.36134454,-0.73970588,0.05882353,0.0916026,0.3664104
fga,STATE_A,STATE_C,17,14,0.07639483,0.15964633,0.09266265,0.17196884,-0.50420168,-0.8487395,-0.13445378,0.01818618,0.0909309
fga,STATE_A,STATE_D,17,24,0.07639483,0.18261962,0.09266265,0.18942107,-0.6127451,-0.84313725,-0.31372549,0.00098555,0.0059133
fga,STATE_B,STATE_C,14,14,0.14646365,0.15964633,0.26260137,0.17196884,0.04081633,-0.3877551,0.48979592,0.87223763,1.0
fga,STATE_B,STATE_D,14,24,0.14646365,0.18261962,0.26260137,0.18942107,-0.08333333,-0.50595238,0.36309524,0.68288565,1.0
fga,STATE_C,STATE_D,14,24,0.15964633,0.18261962,0.17196884,0.18942107,-0.08928571,-0.49404762,0.33333333,0.66081373,1.0
loss_burden,STATE_A,STATE_B,17,14,0.03775997,0.12831548,0.0542222,0.1554897,-0.45378151,-0.82352941,-0.02521008,0.03370024,0.1685012
loss_burden,STATE_A,STATE_C,17,14,0.03775997,0.08464386,0.0542222,0.10857419,-0.42016807,-0.77310924,-0.01680672,0.04943005,0.1977202
loss_burden,STATE_A,STATE_D,17,24,0.03775997,0.08577579,0.0542222,0.109298,-0.59313725,-0.85294118,-0.2745098,0.0014288,0.0085728
loss_burden,STATE_B,STATE_C,14,14,0.12831548,0.08464386,0.1554897,0.10857419,0.13265306,-0.34693878,0.57142857,0.56573369,1.0
loss_burden,STATE_B,STATE_D,14,24,0.12831548,0.08577579,0.1554897,0.109298,0.10714286,-0.32752976,0.52380952,0.59640726,1.0
loss_burden,STATE_C,STATE_D,14,24,0.08464386,0.08577579,0.10857419,0.109298,-0.04166667,-0.440625,0.35714286,0.84406313,1.0
