feature,group_a,group_b,n_a,n_b,median_a,median_b,mean_a,mean_b,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,p_adjusted_holm
HALLMARK_ANGIOGENESIS,STATE_B,STATE_C,14,14,0.40978665,0.43082449,0.41168655,0.42733774,-0.06122449,-0.5002551,0.3877551,0.80049059,1.0
HALLMARK_ANGIOGENESIS,STATE_B,STATE_D,14,24,0.40978665,0.46606055,0.41168655,0.45704899,-0.26785714,-0.61309524,0.11309524,0.17809902,1.0
HALLMARK_ANGIOGENESIS,STATE_C,STATE_D,14,24,0.43082449,0.46606055,0.42733774,0.45704899,-0.19047619,-0.57142857,0.21443452,0.34047185,1.0
HALLMARK_APICAL_JUNCTION,STATE_A,STATE_B,17,14,0.29746782,0.27587548,0.29564098,0.26448535,0.2605042,-0.20168067,0.65546218,0.22602061,1.0
HALLMARK_APICAL_JUNCTION,STATE_A,STATE_C,17,14,0.29746782,0.29091619,0.29564098,0.29136318,0.04201681,-0.40357143,0.48739496,0.85823299,1.0
HALLMARK_APICAL_JUNCTION,STATE_A,STATE_D,17,24,0.29746782,0.29252209,0.29564098,0.28684693,0.1127451,-0.25980392,0.45588235,0.55156734,1.0
HALLMARK_APICAL_JUNCTION,STATE_B,STATE_C,14,14,0.27587548,0.29091619,0.26448535,0.29136318,-0.25510204,-0.64285714,0.19387755,0.26028483,1.0
HALLMARK_APICAL_JUNCTION,STATE_B,STATE_D,14,24,0.27587548,0.29252209,0.26448535,0.28684693,-0.20238095,-0.60119048,0.24404762,0.31069914,1.0
HALLMARK_APICAL_JUNCTION,STATE_C,STATE_D,14,24,0.29091619,0.29252209,0.29136318,0.28684693,0.05952381,-0.35119048,0.44642857,0.77374246,1.0
HALLMARK_APICAL_SURFACE,STATE_A,STATE_B,17,14,0.09400952,0.09148766,0.0875009,0.08117454,0.1092437,-0.30273109,0.5210084,0.6197691,1.0
HALLMARK_APICAL_SURFACE,STATE_A,STATE_C,17,14,0.09400952,0.06312349,0.0875009,0.08121836,0.12605042,-0.33634454,0.55483193,0.56490854,1.0
HALLMARK_APICAL_SURFACE,STATE_A,STATE_D,17,24,0.09400952,0.09873889,0.0875009,0.08166308,0.0245098,-0.32365196,0.3627451,0.90520989,1.0
HALLMARK_APICAL_SURFACE,STATE_B,STATE_C,14,14,0.09148766,0.06312349,0.08117454,0.08121836,0.05102041,-0.3877551,0.51020408,0.83619373,1.0
HALLMARK_APICAL_SURFACE,STATE_B,STATE_D,14,24,0.09148766,0.09873889,0.08117454,0.08166308,-0.04761905,-0.42857143,0.32738095,0.82045459,1.0
HALLMARK_APICAL_SURFACE,STATE_C,STATE_D,14,24,0.06312349,0.09873889,0.08121836,0.08166308,-0.06547619,-0.45238095,0.33928571,0.75067879,1.0
HALLMARK_APOPTOSIS,STATE_A,STATE_B,17,14,0.43919843,0.44583644,0.43429701,0.42404587,-0.05042017,-0.4789916,0.41176471,0.82718123,1.0
HALLMARK_APOPTOSIS,STATE_A,STATE_C,17,14,0.43919843,0.44761725,0.43429701,0.44714676,-0.26890756,-0.66386555,0.17647059,0.2111653,1.0
HALLMARK_APOPTOSIS,STATE_A,STATE_D,17,24,0.43919843,0.43633711,0.43429701,0.43278349,0.03921569,-0.31372549,0.41176471,0.84267654,1.0
HALLMARK_APOPTOSIS,STATE_B,STATE_C,14,14,0.44583644,0.44761725,0.42404587,0.44714676,-0.21428571,-0.60204082,0.26530612,0.34622979,1.0
HALLMARK_APOPTOSIS,STATE_B,STATE_D,14,24,0.44583644,0.43633711,0.42404587,0.43278349,-0.00595238,-0.39300595,0.39880952,0.98792792,1.0
HALLMARK_APOPTOSIS,STATE_C,STATE_D,14,24,0.44761725,0.43633711,0.44714676,0.43278349,0.23809524,-0.125,0.58333333,0.23196032,1.0
HALLMARK_BILE_ACID_METABOLISM,STATE_A,STATE_B,17,14,0.1908734,0.17728649,0.18573529,0.16680582,0.1512605,-0.31092437,0.57983193,0.48727551,1.0
HALLMARK_BILE_ACID_METABOLISM,STATE_A,STATE_C,17,14,0.1908734,0.16629405,0.18573529,0.16834031,0.21848739,-0.24369748,0.63865546,0.31144132,1.0
HALLMARK_BILE_ACID_METABOLISM,STATE_A,STATE_D,17,24,0.1908734,0.19739971,0.18573529,0.18104603,-0.04901961,-0.43639706,0.29914216,0.80150745,1.0
HALLMARK_BILE_ACID_METABOLISM,STATE_B,STATE_C,14,14,0.17728649,0.16629405,0.16680582,0.16834031,0.06122449,-0.40816327,0.48979592,0.80049059,1.0
HALLMARK_BILE_ACID_METABOLISM,STATE_B,STATE_D,14,24,0.17728649,0.19739971,0.16680582,0.18104603,-0.16071429,-0.55357143,0.2202381,0.42259549,1.0
HALLMARK_BILE_ACID_METABOLISM,STATE_C,STATE_D,14,24,0.16629405,0.19739971,0.16834031,0.18104603,-0.125,-0.50610119,0.26785714,0.53502197,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_A,STATE_B,17,14,0.32429587,0.31887702,0.32150445,0.32386197,-0.00840336,-0.42016807,0.43697479,0.98416534,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_A,STATE_C,17,14,0.32429587,0.30004398,0.32150445,0.31446845,0.18487395,-0.27731092,0.64705882,0.39342339,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_A,STATE_D,17,24,0.32429587,0.33574922,0.32150445,0.33790155,-0.3872549,-0.67156863,-0.04901961,0.03777109,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_B,STATE_C,14,14,0.31887702,0.30004398,0.32386197,0.31446845,0.21428571,-0.21428571,0.63265306,0.34622979,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_B,STATE_D,14,24,0.31887702,0.33574922,0.32386197,0.33790155,-0.25595238,-0.64895833,0.19047619,0.1984052,1.0
HALLMARK_CHOLESTEROL_HOMEOSTASIS,STATE_C,STATE_D,14,24,0.30004398,0.33574922,0.31446845,0.33790155,-0.39880952,-0.76190476,0.01190476,0.04417973,1.0
HALLMARK_COAGULATION,STATE_A,STATE_B,17,14,0.36417888,0.34975737,0.36436076,0.33864456,0.09243697,-0.40336134,0.57142857,0.6768326,1.0
HALLMARK_COAGULATION,STATE_A,STATE_C,17,14,0.36417888,0.39116215,0.36436076,0.37977636,-0.27731092,-0.70588235,0.16806723,0.1970292,1.0
HALLMARK_COAGULATION,STATE_A,STATE_D,17,24,0.36417888,0.37836172,0.36436076,0.37958205,-0.27941176,-0.62757353,0.07365196,0.13487568,1.0
HALLMARK_COAGULATION,STATE_B,STATE_C,14,14,0.34975737,0.39116215,0.33864456,0.37977636,-0.14285714,-0.59209184,0.32653061,0.53506445,1.0
HALLMARK_COAGULATION,STATE_B,STATE_D,14,24,0.34975737,0.37836172,0.33864456,0.37958205,-0.23214286,-0.64285714,0.20833333,0.24399349,1.0
HALLMARK_COAGULATION,STATE_C,STATE_D,14,24,0.39116215,0.37836172,0.37977636,0.37958205,0.04761905,-0.33333333,0.44642857,0.82045459,1.0
HALLMARK_COMPLEMENT,STATE_A,STATE_B,17,14,0.29401321,0.28538421,0.29353389,0.27323918,0.04201681,-0.44537815,0.51260504,0.85823299,1.0
HALLMARK_COMPLEMENT,STATE_A,STATE_C,17,14,0.29401321,0.33544758,0.29353389,0.33177809,-0.66386555,-0.94117647,-0.31932773,0.00183325,1.0
HALLMARK_COMPLEMENT,STATE_A,STATE_D,17,24,0.29401321,0.31242937,0.29353389,0.30351762,-0.19117647,-0.50980392,0.16678922,0.30828936,1.0
HALLMARK_COMPLEMENT,STATE_B,STATE_C,14,14,0.28538421,0.33544758,0.27323918,0.33177809,-0.42857143,-0.78596939,-0.02040816,0.05654277,1.0
HALLMARK_COMPLEMENT,STATE_B,STATE_D,14,24,0.28538421,0.31242937,0.27323918,0.30351762,-0.17261905,-0.57157738,0.24404762,0.38844036,1.0
HALLMARK_COMPLEMENT,STATE_C,STATE_D,14,24,0.33544758,0.31242937,0.33177809,0.30351762,0.39285714,0.01785714,0.71428571,0.04746579,1.0
HALLMARK_DNA_REPAIR,STATE_A,STATE_B,17,14,0.2865297,0.30431801,0.28400381,0.30359955,-0.42016807,-0.76470588,0.0,0.04943005,0.2965803
HALLMARK_DNA_REPAIR,STATE_A,STATE_C,17,14,0.2865297,0.3028777,0.28400381,0.30351171,-0.57983193,-0.85714286,-0.21008403,0.00654691,0.2965803
HALLMARK_DNA_REPAIR,STATE_A,STATE_D,17,24,0.2865297,0.30618953,0.28400381,0.30526545,-0.57352941,-0.82352941,-0.25980392,0.00204982,0.2965803
HALLMARK_DNA_REPAIR,STATE_B,STATE_C,14,14,0.30431801,0.3028777,0.30359955,0.30351171,-0.02040816,-0.47959184,0.40841837,0.94505209,1.0
HALLMARK_DNA_REPAIR,STATE_B,STATE_D,14,24,0.30431801,0.30618953,0.30359955,0.30526545,-0.08333333,-0.45848214,0.31547619,0.68288565,1.0
HALLMARK_DNA_REPAIR,STATE_C,STATE_D,14,24,0.3028777,0.30618953,0.30351171,0.30526545,-0.08928571,-0.48214286,0.29166667,0.66081373,1.0
HALLMARK_E2F_TARGETS,STATE_A,STATE_B,17,14,0.09062181,0.09578689,0.08910452,0.11376351,-0.07563025,-0.55462185,0.42016807,0.7358148,1.0
HALLMARK_E2F_TARGETS,STATE_A,STATE_C,17,14,0.09062181,0.10758975,0.08910452,0.11766754,-0.28571429,-0.69747899,0.16806723,0.18359867,1.0
HALLMARK_E2F_TARGETS,STATE_A,STATE_D,17,24,0.09062181,0.10399024,0.08910452,0.11108903,-0.39215686,-0.68639706,-0.05392157,0.0353965,1.0
HALLMARK_E2F_TARGETS,STATE_B,STATE_C,14,14,0.09578689,0.10758975,0.11376351,0.11766754,-0.14285714,-0.57168367,0.29591837,0.53506445,1.0
HALLMARK_E2F_TARGETS,STATE_B,STATE_D,14,24,0.09578689,0.10399024,0.11376351,0.11108903,-0.13690476,-0.55357143,0.32752976,0.49594681,1.0
HALLMARK_E2F_TARGETS,STATE_C,STATE_D,14,24,0.10758975,0.10399024,0.11766754,0.11108903,-0.01785714,-0.44047619,0.42857143,0.93969482,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_A,STATE_B,17,14,0.40758138,0.31100926,0.39590676,0.35874251,0.16806723,-0.31092437,0.63865546,0.43890886,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_A,STATE_C,17,14,0.40758138,0.4015721,0.39590676,0.38159561,0.03361345,-0.41176471,0.47058824,0.88950568,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_A,STATE_D,17,24,0.40758138,0.41855795,0.39590676,0.40506992,-0.06862745,-0.40686275,0.27941176,0.72090624,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_B,STATE_C,14,14,0.31100926,0.4015721,0.35874251,0.38159561,-0.08163265,-0.52066327,0.36734694,0.73038939,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_B,STATE_D,14,24,0.31100926,0.41855795,0.35874251,0.40506992,-0.18452381,-0.61309524,0.2797619,0.3560218,1.0
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,STATE_C,STATE_D,14,24,0.4015721,0.41855795,0.38159561,0.40506992,-0.10119048,-0.50595238,0.30967262,0.6175591,1.0
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_A,STATE_B,17,14,0.25079637,0.21458853,0.24692296,0.21407265,0.49579832,0.08403361,0.8487395,0.02022695,0.1213617
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_A,STATE_C,17,14,0.25079637,0.22960531,0.24692296,0.22626453,0.31932773,-0.13445378,0.68907563,0.13661043,0.68305215
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_A,STATE_D,17,24,0.25079637,0.23423289,0.24692296,0.23302117,0.28431373,-0.06875,0.59803922,0.12810649,0.68305215
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_B,STATE_C,14,14,0.21458853,0.22960531,0.21407265,0.22626453,-0.15306122,-0.59209184,0.28571429,0.50525684,1.0
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_B,STATE_D,14,24,0.21458853,0.23423289,0.21407265,0.23302117,-0.30357143,-0.67276786,0.07752976,0.12646301,1.0
HALLMARK_ESTROGEN_RESPONSE_EARLY,STATE_C,STATE_D,14,24,0.22960531,0.23423289,0.22626453,0.23302117,-0.13095238,-0.5297619,0.26785714,0.51529208,1.0
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_A,STATE_B,17,14,0.24578742,0.24872287,0.24718293,0.24097074,0.05042017,-0.41176471,0.49579832,0.82718123,1.0
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_A,STATE_C,17,14,0.24578742,0.25362515,0.24718293,0.2480652,-0.02521008,-0.45378151,0.38655462,0.92095127,1.0
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_A,STATE_D,17,24,0.24578742,0.24774438,0.24718293,0.24528517,0.06372549,-0.30392157,0.40698529,0.74080683,1.0
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_B,STATE_C,14,14,0.24872287,0.25362515,0.24097074,0.2480652,-0.12244898,-0.56147959,0.32653061,0.5972229,1.0
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_B,STATE_D,14,24,0.24872287,0.24774438,0.24097074,0.24528517,-0.07142857,-0.47619048,0.33928571,0.7278358,1.0
HALLMARK_ESTROGEN_RESPONSE_LATE,STATE_C,STATE_D,14,24,0.25362515,0.24774438,0.2480652,0.24528517,0.11309524,-0.30357143,0.5,0.57559167,1.0
HALLMARK_FATTY_ACID_METABOLISM,STATE_A,STATE_B,17,14,0.43032431,0.4381949,0.42700615,0.41483658,0.01680672,-0.46239496,0.47079832,0.95252096,1.0
HALLMARK_FATTY_ACID_METABOLISM,STATE_A,STATE_C,17,14,0.43032431,0.41051503,0.42700615,0.40401325,0.31092437,-0.10105042,0.65546218,0.14738265,1.0
HALLMARK_FATTY_ACID_METABOLISM,STATE_A,STATE_D,17,24,0.43032431,0.39746739,0.42700615,0.41209093,0.2254902,-0.12745098,0.56384804,0.22856728,1.0
HALLMARK_FATTY_ACID_METABOLISM,STATE_B,STATE_C,14,14,0.4381949,0.41051503,0.41483658,0.40401325,0.19387755,-0.26530612,0.63265306,0.39530725,1.0
HALLMARK_FATTY_ACID_METABOLISM,STATE_B,STATE_D,14,24,0.4381949,0.39746739,0.41483658,0.41209093,0.07142857,-0.32738095,0.45833333,0.7278358,1.0
HALLMARK_FATTY_ACID_METABOLISM,STATE_C,STATE_D,14,24,0.41051503,0.39746739,0.40401325,0.41209093,-0.01190476,-0.38690476,0.36904762,0.96379481,1.0
HALLMARK_G2M_CHECKPOINT,STATE_A,STATE_B,17,14,0.09444203,0.09701746,0.09594232,0.12014074,-0.05042017,-0.4789916,0.40336134,0.82718123,1.0
HALLMARK_G2M_CHECKPOINT,STATE_A,STATE_C,17,14,0.09444203,0.0920756,0.09594232,0.10806036,0.01680672,-0.42016807,0.49579832,0.95252096,1.0
HALLMARK_G2M_CHECKPOINT,STATE_A,STATE_D,17,24,0.09444203,0.09193088,0.09594232,0.10536338,0.01960784,-0.32855392,0.36776961,0.9262056,1.0
HALLMARK_G2M_CHECKPOINT,STATE_B,STATE_C,14,14,0.09701746,0.0920756,0.12014074,0.10806036,0.14285714,-0.30612245,0.56147959,0.53506445,1.0
HALLMARK_G2M_CHECKPOINT,STATE_B,STATE_D,14,24,0.09701746,0.09193088,0.12014074,0.10536338,0.03571429,-0.3453869,0.45833333,0.86781261,1.0
HALLMARK_G2M_CHECKPOINT,STATE_C,STATE_D,14,24,0.0920756,0.09193088,0.10806036,0.10536338,-0.08333333,-0.50595238,0.3453869,0.68288565,1.0
HALLMARK_GLYCOLYSIS,STATE_A,STATE_B,17,14,0.39251053,0.38177839,0.38988377,0.36146914,0.19327731,-0.26071429,0.6302521,0.37179307,1.0
HALLMARK_GLYCOLYSIS,STATE_A,STATE_C,17,14,0.39251053,0.40496861,0.38988377,0.3992887,-0.29411765,-0.68088235,0.11764706,0.17085858,1.0
HALLMARK_GLYCOLYSIS,STATE_A,STATE_D,17,24,0.39251053,0.40121695,0.38988377,0.40338653,-0.32352941,-0.63247549,0.0245098,0.08303991,1.0
HALLMARK_GLYCOLYSIS,STATE_B,STATE_C,14,14,0.38177839,0.40496861,0.36146914,0.3992887,-0.37755102,-0.75510204,0.05102041,0.09352482,1.0
HALLMARK_GLYCOLYSIS,STATE_B,STATE_D,14,24,0.38177839,0.40121695,0.36146914,0.40338653,-0.4047619,-0.76190476,-0.01785714,0.0410878,1.0
HALLMARK_GLYCOLYSIS,STATE_C,STATE_D,14,24,0.40496861,0.40121695,0.3992887,0.40338653,-0.0297619,-0.40491071,0.35133929,0.89168199,1.0
HALLMARK_HEDGEHOG_SIGNALING,STATE_A,STATE_B,17,14,0.16474832,0.12642481,0.1594386,0.11769868,0.42016807,-0.00840336,0.73109244,0.04943005,0.2965803
HALLMARK_HEDGEHOG_SIGNALING,STATE_A,STATE_C,17,14,0.16474832,0.12002497,0.1594386,0.11281353,0.55462185,0.20168067,0.8487395,0.00932317,0.2965803
HALLMARK_HEDGEHOG_SIGNALING,STATE_A,STATE_D,17,24,0.16474832,0.13474841,0.1594386,0.14152047,0.24019608,-0.1127451,0.57352941,0.19933583,0.79734332
HALLMARK_HEDGEHOG_SIGNALING,STATE_B,STATE_C,14,14,0.12642481,0.12002497,0.11769868,0.11281353,0.10204082,-0.35714286,0.56122449,0.66247185,1.0
HALLMARK_HEDGEHOG_SIGNALING,STATE_B,STATE_D,14,24,0.12642481,0.13474841,0.11769868,0.14152047,-0.27380952,-0.63095238,0.11904762,0.16854544,1.0
HALLMARK_HEDGEHOG_SIGNALING,STATE_C,STATE_D,14,24,0.12002497,0.13474841,0.11281353,0.14152047,-0.41666667,-0.75,-0.02366071,0.03545129,1.0
HALLMARK_HEME_METABOLISM,STATE_A,STATE_B,17,14,0.33389229,0.31831743,0.3326368,0.31409805,0.36134454,-0.09264706,0.74789916,0.0916026,0.5496156
HALLMARK_HEME_METABOLISM,STATE_A,STATE_C,17,14,0.33389229,0.30461947,0.3326368,0.30238014,0.8907563,0.70588235,1.0,2.817e-05,0.5496156
HALLMARK_HEME_METABOLISM,STATE_A,STATE_D,17,24,0.33389229,0.30769168,0.3326368,0.30851785,0.68137255,0.44117647,0.89215686,0.00024724,0.5496156
HALLMARK_HEME_METABOLISM,STATE_B,STATE_C,14,14,0.31831743,0.30461947,0.31409805,0.30238014,0.32653061,-0.12244898,0.7244898,0.14779838,0.5496156
HALLMARK_HEME_METABOLISM,STATE_B,STATE_D,14,24,0.31831743,0.30769168,0.31409805,0.30851785,0.16071429,-0.23809524,0.56547619,0.42259549,0.84519098
HALLMARK_HEME_METABOLISM,STATE_C,STATE_D,14,24,0.30461947,0.30769168,0.30238014,0.30851785,-0.16071429,-0.51785714,0.20848214,0.42259549,0.84519098
HALLMARK_HYPOXIA,STATE_A,STATE_B,17,14,0.4657728,0.43600559,0.46590154,0.41402469,0.44537815,0.03361345,0.83193277,0.03716508,0.22299048
HALLMARK_HYPOXIA,STATE_A,STATE_C,17,14,0.4657728,0.46035923,0.46590154,0.45166646,0.29411765,-0.1512605,0.63886555,0.17085858,0.8542929
HALLMARK_HYPOXIA,STATE_A,STATE_D,17,24,0.4657728,0.46645238,0.46590154,0.46818694,-0.0245098,-0.37745098,0.33835784,0.90520989,1.0
HALLMARK_HYPOXIA,STATE_B,STATE_C,14,14,0.43600559,0.46035923,0.41402469,0.45166646,-0.2755102,-0.70408163,0.15357143,0.22337087,1.0
HALLMARK_HYPOXIA,STATE_B,STATE_D,14,24,0.43600559,0.46645238,0.41402469,0.46818694,-0.42857143,-0.79761905,-0.0296131,0.03048827,1.0
HALLMARK_HYPOXIA,STATE_C,STATE_D,14,24,0.46035923,0.46645238,0.45166646,0.46818694,-0.31547619,-0.64880952,0.04761905,0.11212311,1.0
HALLMARK_IL2_STAT5_SIGNALING,STATE_A,STATE_B,17,14,0.28333644,0.27406719,0.27862381,0.25294743,0.14285714,-0.31092437,0.55462185,0.51249708,1.0
HALLMARK_IL2_STAT5_SIGNALING,STATE_A,STATE_C,17,14,0.28333644,0.28227562,0.27862381,0.28138935,-0.05042017,-0.50420168,0.36134454,0.82718123,1.0
HALLMARK_IL2_STAT5_SIGNALING,STATE_A,STATE_D,17,24,0.28333644,0.28200026,0.27862381,0.27765523,-0.00980392,-0.37254902,0.35808824,0.96833692,1.0
HALLMARK_IL2_STAT5_SIGNALING,STATE_B,STATE_C,14,14,0.27406719,0.28227562,0.25294743,0.28138935,-0.17346939,-0.59183673,0.27602041,0.44836914,1.0
HALLMARK_IL2_STAT5_SIGNALING,STATE_B,STATE_D,14,24,0.27406719,0.28200026,0.25294743,0.27765523,-0.13690476,-0.50595238,0.26190476,0.49594681,1.0
HALLMARK_IL2_STAT5_SIGNALING,STATE_C,STATE_D,14,24,0.28227562,0.28200026,0.28138935,0.27765523,0.04761905,-0.31547619,0.42857143,0.82045459,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_A,STATE_B,17,14,0.25548896,0.2910373,0.26508689,0.25873736,-0.05042017,-0.50420168,0.42037815,0.82718123,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_A,STATE_C,17,14,0.25548896,0.36626643,0.26508689,0.36855778,-0.78151261,-1.0,-0.48739496,0.00024093,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_A,STATE_D,17,24,0.25548896,0.32715012,0.26508689,0.31023932,-0.40196078,-0.72071078,-0.06372549,0.03102759,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_B,STATE_C,14,14,0.2910373,0.36626643,0.25873736,0.36855778,-0.58163265,-0.86734694,-0.19387755,0.0094304,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_B,STATE_D,14,24,0.2910373,0.32715012,0.25873736,0.31023932,-0.21428571,-0.61324405,0.21458333,0.28269771,1.0
HALLMARK_IL6_JAK_STAT3_SIGNALING,STATE_C,STATE_D,14,24,0.36626643,0.32715012,0.36855778,0.31023932,0.49404762,0.14285714,0.79166667,0.01254032,1.0
HALLMARK_INFLAMMATORY_RESPONSE,STATE_A,STATE_B,17,14,0.17365214,0.20167585,0.16908192,0.14716991,-0.12605042,-0.58823529,0.36134454,0.56490854,1.0
HALLMARK_INFLAMMATORY_RESPONSE,STATE_A,STATE_C,17,14,0.17365214,0.25476631,0.16908192,0.24571277,-0.64705882,-0.94117647,-0.2855042,0.00239257,1.0
HALLMARK_INFLAMMATORY_RESPONSE,STATE_A,STATE_D,17,24,0.17365214,0.20911595,0.16908192,0.20011851,-0.28921569,-0.6372549,0.06875,0.12160444,1.0
HALLMARK_INFLAMMATORY_RESPONSE,STATE_B,STATE_C,14,14,0.20167585,0.25476631,0.14716991,0.24571277,-0.52040816,-0.84693878,-0.14285714,0.02032153,1.0
HALLMARK_INFLAMMATORY_RESPONSE,STATE_B,STATE_D,14,24,0.20167585,0.20911595,0.14716991,0.20011851,-0.22619048,-0.58333333,0.17261905,0.25645845,1.0
HALLMARK_INFLAMMATORY_RESPONSE,STATE_C,STATE_D,14,24,0.25476631,0.20911595,0.24571277,0.20011851,0.33928571,-0.01785714,0.67857143,0.08730882,1.0
HALLMARK_INTERFERON_ALPHA_RESPONSE,STATE_A,STATE_B,17,14,0.39006181,0.38685436,0.38604696,0.37771406,0.03361345,-0.41176471,0.48760504,0.88950568,1.0
HALLMARK_INTERFERON_ALPHA_RESPONSE,STATE_A,STATE_C,17,14,0.39006181,0.48960911,0.38604696,0.48981275,-0.81512605,-0.98319328,-0.56302521,0.00012789,1.0
