group_id,feature,n_group,n_rest,median_group,median_rest,cliffs_delta,cliffs_delta_ci_low,cliffs_delta_ci_high,p_value,analysis_role
STATE_A,log-sigma-1-0-mm-3D_firstorder_90Percentile,17,52,-0.06728852,-0.1818088,0.13800905,-0.18325792,0.45486425,0.39950712,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_Energy,17,52,-0.33432141,0.05513586,-0.36199095,-0.64253394,-0.05656109,0.0263414,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_InterquartileRange,17,52,0.05480256,-0.25137641,0.23529412,-0.09049774,0.54072398,0.1494986,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_Kurtosis,17,52,-0.2884025,-0.04597854,-0.07239819,-0.36199095,0.21493213,0.66090939,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_Maximum,17,52,0.00788717,-0.0,-0.06561086,-0.36199095,0.25113122,0.6914552,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_Mean,17,52,-0.2006177,0.05725468,-0.16742081,-0.51589367,0.19915158,0.30605484,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_Minimum,17,52,0.2329783,0.0,0.00904977,-0.2918552,0.29417421,0.96112668,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_Range,17,52,-0.13055648,-0.00850473,-0.0361991,-0.33031674,0.26923077,0.82910656,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_firstorder_Skewness,17,52,0.0285703,0.07035898,-0.1040724,-0.39140271,0.18105204,0.52633076,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glcm_Correlation,17,52,0.34746275,-0.49035773,0.30090498,-0.01363122,0.59276018,0.06501592,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glcm_Imc1,17,52,-0.12572545,0.46460987,-0.1561086,-0.45475113,0.16742081,0.34013071,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glcm_MCC,17,52,0.39589261,-0.11217464,0.3438914,0.04519231,0.61091629,0.03488111,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,17,52,-0.78257445,0.01861785,-0.3959276,-0.67647059,-0.07466063,0.01509774,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,17,52,-0.36269287,-0.06289446,-0.22850679,-0.51142534,0.08823529,0.16165477,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glrlm_RunEntropy,17,52,-0.0004708,-0.14328796,-0.02488688,-0.33942308,0.28738688,0.8837472,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glszm_GrayLevelNonUniformity,17,52,-0.13395361,0.07557041,-0.23303167,-0.5158371,0.06561086,0.15347065,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaEmphasis,17,52,-0.21679703,-0.01086235,-0.42533937,-0.66973982,-0.15152715,0.00902622,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glszm_LargeAreaHighGrayLevelEmphasis,17,52,-0.3112884,-0.01033177,-0.3959276,-0.66295249,-0.09954751,0.01509774,descriptive_secondary
STATE_A,log-sigma-1-0-mm-3D_glszm_SizeZoneNonUniformity,17,52,-0.12481911,0.04656796,-0.26923077,-0.55888009,0.03404977,0.09890418,descriptive_secondary
