patch_index,target_x,target_y,predicted_class,tumor_probability,selected_tumor,prob_adipose_tissue,prob_blank_space,prob_clear_cell_renal_cell_carcinoma,prob_cyst_content,prob_fibrocollagenous_tissue,prob_hemorrhage,prob_inflammation,prob_marker,prob_necrosis,prob_renal_parenchyma
0,24549,1534,Marker,0.0001993154437514022,False,1.0168601875193417e-05,0.0035713452380150557,0.0001993154437514022,6.423656031984137e-06,0.3999837338924408,0.12627694010734558,1.077128490578616e-05,0.4691987931728363,0.0007423243368975818,1.5827929189526913e-07
1,24804,1534,Marker,0.00012506634811870754,False,2.824571492965333e-05,0.000599902996327728,0.00012506634811870754,4.107515451323707e-06,0.1614249050617218,0.10231301933526993,1.5841962522245012e-05,0.7345845699310303,0.0009040107252076268,3.64887569048733e-07
2,25060,1534,Marker,0.00016168368165381253,False,7.981474482221529e-05,1.611130210221745e-05,0.00016168368165381253,1.1512058790685842e-06,0.1062549278140068,0.03839153051376343,2.7680740458890796e-05,0.8543769717216492,0.0006883346359245479,1.7576559230292332e-06
3,25316,1534,Marker,0.00014440725499298424,False,7.369258128164802e-07,3.590640460515715e-07,0.00014440725499298424,5.0531731687897263e-08,0.12301770597696304,0.00924738496541977,3.4823497117031366e-05,0.8672757148742676,0.00027765234699472785,1.209897732223908e-06
4,25571,1534,Marker,7.553653267677873e-05,False,1.3164805068299756e-07,2.7543505893845577e-06,7.553653267677873e-05,1.563661982117992e-07,0.1676672101020813,0.0057959710247814655,1.7745938748703338e-05,0.8262012600898743,0.00023899423831608146,2.020347125153421e-07
5,18923,1790,Marker,0.0001300342846661806,False,0.0003108832170255482,4.9427890189690515e-05,0.0001300342846661806,1.0860197107831482e-05,0.0747440829873085,0.06373664736747742,2.4373488486162387e-05,0.8604649305343628,0.0005272162961773574,1.6065023373812437e-06
6,19179,1790,Marker,4.7760266170371324e-05,False,0.00016838344163261354,5.52052028979233e-07,4.7760266170371324e-05,2.0239126570231747e-06,0.02061866782605648,0.06827173382043839,1.253606296813814e-05,0.9107069969177246,0.00016929094272200018,2.0206880435580388e-06
7,19434,1790,Marker,6.86303828842938e-05,False,0.00039447343442589045,4.8268645969073987e-08,6.86303828842938e-05,2.2694866856909357e-06,0.03190912306308746,0.08690031617879868,8.624394467915408e-06,0.8805545568466187,0.00015104480553418398,1.0888333235925529e-05
8,19690,1790,Marker,0.0001198984173242934,False,0.00011189389624632895,3.0125627858978987e-07,0.0001198984173242934,1.5800845858393586e-06,0.037190791219472885,0.1082197055220604,8.855213309288956e-06,0.8540412187576294,0.00030080543365329504,4.851728590438142e-06
9,19946,1790,Marker,0.00021029362687841058,False,2.123913509421982e-05,8.182873898476828e-06,0.00021029362687841058,6.084395408834098e-06,0.12628717720508575,0.2478790134191513,1.3594654774351511e-05,0.6247747540473938,0.0007949768332764506,4.691228696174221e-06
10,20201,1790,Marker,0.00013310645590536296,False,1.6553245586692356e-05,1.8999449821421877e-05,0.00013310645590536296,7.642296986887231e-05,0.09921885281801224,0.3458538353443146,1.3066588508081622e-05,0.554077684879303,0.0005842553800903261,7.2278676270798314e-06
11,20457,1790,Hemorrhage,7.027561514405534e-05,False,6.8767490120080765e-06,1.158652867161436e-05,7.027561514405534e-05,2.501936069165822e-05,0.06883357465267181,0.5122548341751099,4.317636467021657e-06,0.4185951054096222,0.000196707303985022,1.7376237337884959e-06
12,20713,1790,Marker,4.3242100218776613e-05,False,3.490042956855177e-07,0.0005694829160347581,4.3242100218776613e-05,1.6973266610875726e-05,0.0472840890288353,0.3199268877506256,2.518012706786976e-06,0.6319863200187683,0.00017007821588777006,7.424397097111068e-08
13,21991,1790,Marker,0.00018253667803946882,False,6.745215586079212e-08,8.86668567545712e-05,0.00018253667803946882,1.09149812033138e-06,0.14279432594776154,0.081454336643219,8.270759281003848e-06,0.7746165990829468,0.0008540571434423327,3.1434108649364134e-08
14,22247,1790,Marker,0.0001285240869037807,False,9.194097856379813e-07,7.450689736288041e-06,0.0001285240869037807,4.3042871311627096e-07,0.1432226598262787,0.17004609107971191,7.530282346124295e-06,0.6845819354057312,0.00200439034961164,1.3290602396409668e-07
