gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
ATM,False,6,26,0,77,49.146341463414636,True,estimated,0.0001610179782765745,0.5769274161649665,,2.6575637380684247,908.8635747995595
AHNAK2,False,3,26,0,77,23.085106382978722,True,estimated,0.014701641494817671,1.0,,1.1505203034129627,463.20098405265605
ANK3,False,3,26,0,77,23.085106382978722,True,estimated,0.014701641494817671,1.0,,1.1505203034129627,463.20098405265605
CACNA1S,False,3,26,0,77,23.085106382978722,True,estimated,0.014701641494817671,1.0,,1.1505203034129627,463.20098405265605
DST,False,4,26,2,77,6.818181818181818,False,estimated,0.03429682937291037,1.0,,1.1698940629281178,39.73659220855579
BAP1,True,0,26,13,77,0.09014675052410902,True,estimated,0.03505361783382889,1.0,0.31778913102434925,0.00516919717149454,1.5720887326312616
ACIN1,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
ATP13A4,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
BRWD3,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
CDC42BPA,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
CENPF,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
CHAF1B,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
CLPTM1L,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
DLD,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
DNAH3,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
GAS2,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
GCC1,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
GCKR,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
GCN1,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
HLA-DPA1,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
JADE3,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
KCND3,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
KIF5C,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
KNTC1,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
MYO6,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
NNT,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
NSD3,False,2,26,0,77,15.816326530612244,True,estimated,0.06186940795735769,1.0,,0.7340556331253513,340.7864113212668
