gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
VHL,True,42,89,14,14,0.030852994555353903,True,estimated,8.932197425543297e-05,0.3200406337572163,0.0013398296138314946,0.0017856401338954006,0.5330902094791619
PBRM1,True,39,89,0,14,22.683168316831683,True,estimated,0.0008178112302663463,1.0,0.006133584226997598,1.3123307638860884,392.07045894900466
FBN2,False,0,89,3,14,0.018355945730247406,True,estimated,0.0020582298092744742,1.0,,0.0008902721642809136,0.378469368323944
PAIP1,False,0,89,3,14,0.018355945730247406,True,estimated,0.0020582298092744742,1.0,,0.0008902721642809136,0.378469368323944
ANKRD17,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
KIF20A,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
LRRIQ1,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
MYO1E,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
PPP3CC,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
PRKCE,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
TRAT1,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
VPS54,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
ZBTB38,False,0,89,2,14,0.027932960893854747,True,estimated,0.017323434228060153,1.0,,0.001266492201915072,0.616071937211928
ATF7IP,False,1,89,2,14,0.06818181818181818,False,estimated,0.04785384306563153,1.0,,0.005737733223047413,0.8102085178699668
KDR,False,1,89,2,14,0.06818181818181818,False,estimated,0.04785384306563153,1.0,,0.005737733223047413,0.8102085178699668
