gene,driver_panel_member,set_mutated_n,set_n,rest_mutated_n,rest_n,odds_ratio,zero_cell_correction_applied,effect_status,p_value,q_global,q_driver,odds_ratio_ci95_lower,odds_ratio_ci95_upper
VHL,True,3,33,53,70,0.03207547169811321,False,estimated,8.561338157617291e-11,3.067527461874275e-07,1.2842007236425937e-09,0.008684604427548634,0.11846663751233939
PBRM1,True,6,33,33,70,0.24915824915824916,False,estimated,0.004927629334753704,1.0,0.03695722001065278,0.09153263313354333,0.678226234713816
CPEB4,False,4,33,0,70,21.508474576271187,True,estimated,0.009255248768737524,1.0,,1.122110104600909,412.2719122671462
KDM5C,True,5,33,1,70,12.321428571428571,False,estimated,0.012393753040964534,1.0,0.06196876520482267,1.3768686386664581,110.26295303512508
AKAP9,False,3,33,0,70,16.18032786885246,True,estimated,0.030850829229125087,1.0,,0.810796914999773,322.89591277445425
AKNAD1,False,3,33,0,70,16.18032786885246,True,estimated,0.030850829229125087,1.0,,0.810796914999773,322.89591277445425
DNAH8,False,3,33,0,70,16.18032786885246,True,estimated,0.030850829229125087,1.0,,0.810796914999773,322.89591277445425
GLB1,False,3,33,0,70,16.18032786885246,True,estimated,0.030850829229125087,1.0,,0.810796914999773,322.89591277445425
NAV3,False,3,33,0,70,16.18032786885246,True,estimated,0.030850829229125087,1.0,,0.810796914999773,322.89591277445425
TP53,True,3,33,0,70,16.18032786885246,True,estimated,0.030850829229125087,1.0,0.11569060960921908,0.810796914999773,322.89591277445425
FLG,False,4,33,2,70,4.689655172413793,False,estimated,0.08150762371660189,1.0,,0.8131586649259865,27.04621691284471
LYST,False,4,33,2,70,4.689655172413793,False,estimated,0.08150762371660189,1.0,,0.8131586649259865,27.04621691284471
GLG1,False,3,33,1,70,6.9,False,estimated,0.09563757061028777,1.0,,0.68940644617182,69.0594064856397
MAN2C1,False,3,33,1,70,6.9,False,estimated,0.09563757061028777,1.0,,0.68940644617182,69.0594064856397
SPEN,False,3,33,1,70,6.9,False,estimated,0.09563757061028777,1.0,,0.68940644617182,69.0594064856397
SYNE1,False,3,33,1,70,6.9,False,estimated,0.09563757061028777,1.0,,0.68940644617182,69.0594064856397
ADAMTS14,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
ALDH16A1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
ANKRD34B,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
BICD1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
C6orf62,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
CASP8AP2,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
CDK12,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
CFAP57,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
CHD9,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
CHID1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
DNAH1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
FREM2,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
GABPB1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
GPR15,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
GRIN2B,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
HELLS,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
IPO5,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
ITPRID1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
KNL1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
MRGPRX3,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
MYO5B,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
NLE1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
NOM1,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
NPHP4,False,2,33,0,70,11.19047619047619,True,estimated,0.1005139920045688,1.0,,0.5219031862617367,239.9425040237496
